# Total number neurons: 40000
# Local number neurons: 5000
# Number MPI ranks: 8
# Current simulation step: 2002
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
6 494	0 33	1	1
6 885	0 33	1	1
0 4165	0 34	1	1
3 500	0 34	1	1
4 3181	0 34	1	1
4 2100	0 34	1	1
4 483	0 34	1	1
1 1578	0 34	1	1
1 1966	0 35	1	1
1 759	0 35	1	1
1 1465	0 35	1	1
2 522	0 35	1	1
3 1736	0 35	1	1
2 4207	0 35	1	1
0 2040	0 36	1	1
1 3577	0 36	1	1
4 4203	0 36	1	1
6 4789	0 36	1	1
7 2448	0 36	1	1
3 1746	0 36	1	1
0 4923	0 37	1	1
1 1704	0 37	1	1
2 2753	0 37	1	1
7 4036	0 37	1	1
7 2538	0 37	1	1
7 2301	0 37	1	1
1 2514	0 38	1	1
2 2750	0 38	1	1
3 2509	0 38	1	1
4 4749	0 38	1	1
2 1259	0 38	1	1
5 1539	0 38	1	1
0 1260	0 39	1	1
3 1139	0 39	1	1
4 4019	0 39	1	1
6 2137	0 39	1	1
7 1281	0 39	1	1
5 254	0 39	1	1
0 2372	0 40	1	1
0 4256	0 40	1	1
2 785	0 40	1	1
4 3880	0 40	1	1
6 1086	0 40	1	1
7 1669	0 40	1	1
0 324	0 41	1	1
2 4768	0 41	1	1
3 2768	0 41	1	1
5 2776	0 41	1	1
6 2531	0 41	1	1
6 95	0 41	1	1
2 1586	0 42	1	1
4 3329	0 42	1	1
4 4608	0 42	1	1
5 2289	0 42	1	1
7 268	0 42	1	1
7 1089	0 42	1	1
2 1380	0 43	1	1
4 1985	0 43	1	1
5 2469	0 43	1	1
6 3108	0 43	1	1
6 1871	0 43	1	1
7 4674	0 43	1	1
2 2468	0 44	1	1
4 4636	0 44	1	1
5 2615	0 44	1	1
7 3378	0 44	1	1
7 4929	0 44	1	1
5 2244	0 44	1	1
1 675	0 45	1	1
3 3153	0 45	1	1
4 1359	0 45	1	1
5 2623	0 45	1	1
7 4343	0 45	1	1
7 3313	0 45	1	1
0 679	0 46	1	1
1 3281	0 46	1	1
2 768	0 46	1	1
2 4504	0 46	1	1
4 1557	0 46	1	1
3 792	0 46	1	1
1 1185	0 47	1	1
2 6	0 47	1	1
2 2127	0 47	1	1
2 797	0 47	1	1
4 1906	0 47	1	1
2 40	0 47	1	1
0 2265	0 48	1	1
3 1347	0 48	1	1
3 925	0 48	1	1
4 3738	0 48	1	1
5 2666	0 48	1	1
5 825	0 48	1	1
0 2769	0 49	1	1
1 3777	0 49	1	1
2 3901	0 49	1	1
5 1080	0 49	1	1
6 3865	0 49	1	1
2 4158	0 49	1	1
0 3256	0 50	1	1
1 2722	0 50	1	1
3 2234	0 50	1	1
5 45	0 50	1	1
6 1258	0 50	1	1
2 364	0 50	1	1
1 4051	0 51	1	1
1 3468	0 51	1	1
4 3880	0 51	1	1
4 2252	0 51	1	1
7 1454	0 51	1	1
3 3487	0 51	1	1
2 4849	0 52	1	1
2 4545	0 52	1	1
4 1630	0 52	1	1
4 241	0 52	1	1
4 2341	0 52	1	1
7 3274	0 52	1	1
1 941	0 53	1	1
2 4969	0 53	1	1
2 4908	0 53	1	1
3 4762	0 53	1	1
3 148	0 53	1	1
6 2603	0 53	1	1
2 246	0 54	1	1
3 3574	0 54	1	1
3 3444	0 54	1	1
6 2231	0 54	1	1
7 374	0 54	1	1
3 4115	0 54	1	1
0 2834	0 55	1	1
1 1193	0 55	1	1
1 1669	0 55	1	1
2 2528	0 55	1	1
3 1525	0 55	1	1
6 744	0 55	1	1
0 1303	0 56	1	1
4 4028	0 56	1	1
6 517	0 56	1	1
6 4551	0 56	1	1
6 1229	0 56	1	1
7 1279	0 56	1	1
1 3337	0 57	1	1
2 3152	0 57	1	1
3 4582	0 57	1	1
3 4388	0 57	1	1
6 4618	0 57	1	1
7 2480	0 57	1	1
0 1891	0 58	1	1
2 2854	0 58	1	1
4 3401	0 58	1	1
6 2688	0 58	1	1
7 4382	0 58	1	1
6 4448	0 58	1	1
0 2603	0 59	1	1
2 3185	0 59	1	1
2 2303	0 59	1	1
2 2821	0 59	1	1
3 1526	0 59	1	1
3 367	0 59	1	1
0 4757	0 60	1	1
1 4580	0 60	1	1
2 3345	0 60	1	1
3 4648	0 60	1	1
6 173	0 60	1	1
3 3644	0 60	1	1
3 4481	0 61	1	1
5 1949	0 61	1	1
6 3755	0 61	1	1
7 2184	0 61	1	1
7 2773	0 61	1	1
4 3061	0 61	1	1
2 1262	0 62	1	1
4 2025	0 62	1	1
4 4916	0 62	1	1
5 2592	0 62	1	1
7 611	0 62	1	1
6 792	0 62	1	1
0 4756	0 63	1	1
2 2423	0 63	1	1
3 1857	0 63	1	1
6 4981	0 63	1	1
7 1388	0 63	1	1
3 419	0 63	1	1
4 3446	0 64	1	1
4 1735	0 64	1	1
4 67	0 64	1	1
5 3331	0 64	1	1
1 3766	0 64	1	1
1 1797	0 64	1	1
0 66	0 65	1	1
0 3377	0 65	1	1
2 3085	0 65	1	1
3 3246	0 65	1	1
6 4501	0 65	1	1
5 4936	0 65	1	1
0 3044	0 66	1	1
2 479	0 66	1	1
5 2151	0 66	1	1
6 3723	0 66	1	1
7 1286	0 66	1	1
7 1990	0 66	1	1
0 919	0 67	1	1
2 3799	0 67	1	1
4 1732	0 67	1	1
4 3386	0 67	1	1
5 1721	0 67	1	1
7 3371	0 67	1	1
0 981	0 68	1	1
1 2430	0 68	1	1
2 2462	0 68	1	1
2 89	0 68	1	1
4 1427	0 68	1	1
6 2554	0 68	1	1
2 2111	0 69	1	1
3 130	0 69	1	1
3 1287	0 69	1	1
5 2997	0 69	1	1
6 4489	0 69	1	1
6 3711	0 69	1	1
1 3245	0 70	1	1
1 2905	0 70	1	1
3 1286	0 70	1	1
5 741	0 70	1	1
6 1823	0 70	1	1
4 518	0 70	1	1
0 762	0 71	1	1
2 2696	0 71	1	1
4 998	0 71	1	1
7 3974	0 71	1	1
4 3143	0 71	1	1
7 3483	0 71	1	1
0 3671	0 72	1	1
3 724	0 72	1	1
3 1899	0 72	1	1
6 4686	0 72	1	1
7 4814	0 72	1	1
7 1331	0 72	1	1
1 1556	0 73	1	1
2 1228	0 73	1	1
2 4742	0 73	1	1
3 2123	0 73	1	1
3 4581	0 73	1	1
6 1253	0 73	1	1
1 215	0 74	1	1
2 4280	0 74	1	1
3 3177	0 74	1	1
3 522	0 74	1	1
6 113	0 74	1	1
7 3800	0 74	1	1
0 4197	0 75	1	1
2 2189	0 75	1	1
4 2313	0 75	1	1
5 3238	0 75	1	1
6 2393	0 75	1	1
2 3312	0 75	1	1
0 2396	0 76	1	1
0 2195	0 76	1	1
4 4284	0 76	1	1
6 4300	0 76	1	1
7 700	0 76	1	1
2 2852	0 76	1	1
1 2082	0 77	1	1
1 3352	0 77	1	1
1 4230	0 77	1	1
5 4717	0 77	1	1
5 2975	0 77	1	1
4 2207	0 77	1	1
0 2170	0 78	1	1
1 1461	0 78	1	1
7 2274	0 78	1	1
7 4893	0 78	1	1
7 2768	0 78	1	1
6 3815	0 78	1	1
0 2825	0 79	1	1
6 4526	0 79	1	1
6 1905	0 79	1	1
6 4732	0 79	1	1
1 4855	0 79	1	1
7 1506	0 79	1	1
1 4648	0 80	1	1
2 1213	0 80	1	1
2 3743	0 80	1	1
4 1284	0 80	1	1
5 3348	0 80	1	1
6 940	0 80	1	1
1 3767	0 81	1	1
1 2236	0 81	1	1
1 1511	0 81	1	1
5 2464	0 81	1	1
7 2464	0 81	1	1
1 3795	0 81	1	1
1 996	0 82	1	1
2 566	0 82	1	1
4 274	0 82	1	1
5 1365	0 82	1	1
5 4889	0 82	1	1
3 4318	0 82	1	1
0 3253	0 83	1	1
0 3302	0 83	1	1
1 721	0 83	1	1
2 3127	0 83	1	1
4 1929	0 83	1	1
4 2935	0 83	1	1
4 3637	0 84	1	1
6 637	0 84	1	1
7 2877	0 84	1	1
7 2501	0 84	1	1
2 1287	0 84	1	1
5 42	0 84	1	1
2 4980	0 85	1	1
4 4552	0 85	1	1
5 4092	0 85	1	1
5 293	0 85	1	1
2 1883	0 85	1	1
1 539	0 85	1	1
1 2506	0 86	1	1
3 252	0 86	1	1
3 1366	0 86	1	1
4 453	0 86	1	1
5 2530	0 86	1	1
7 544	0 86	1	1
2 1971	0 87	1	1
3 1505	0 87	1	1
5 2569	0 87	1	1
6 1303	0 87	1	1
7 427	0 87	1	1
2 4317	0 87	1	1
1 4499	0 88	1	1
1 2354	0 88	1	1
2 1496	0 88	1	1
6 902	0 88	1	1
7 3016	0 88	1	1
7 4808	0 88	1	1
1 113	0 89	1	1
3 1481	0 89	1	1
5 3575	0 89	1	1
5 250	0 89	1	1
5 392	0 89	1	1
6 2238	0 89	1	1
2 4221	0 90	1	1
3 4863	0 90	1	1
3 2592	0 90	1	1
5 3168	0 90	1	1
7 3452	0 90	1	1
4 2506	0 90	1	1
1 4676	0 91	1	1
2 4018	0 91	1	1
2 643	0 91	1	1
4 2815	0 91	1	1
4 2337	0 91	1	1
4 4120	0 91	1	1
0 4095	0 92	1	1
0 1010	0 92	1	1
3 1799	0 92	1	1
6 1497	0 92	1	1
6 4857	0 92	1	1
2 2299	0 92	1	1
0 790	0 93	1	1
1 1985	0 93	1	1
2 3159	0 93	1	1
4 4003	0 93	1	1
5 1286	0 93	1	1
7 71	0 93	1	1
1 3831	0 94	1	1
2 1454	0 94	1	1
6 470	0 94	1	1
1 565	0 94	1	1
4 2468	0 94	1	1
5 4131	0 94	1	1
1 4412	0 95	1	1
3 4963	0 95	1	1
3 3752	0 95	1	1
4 1114	0 95	1	1
4 3772	0 95	1	1
4 3121	0 95	1	1
2 4409	0 96	1	1
2 707	0 96	1	1
3 4606	0 96	1	1
4 1751	0 96	1	1
7 4860	0 96	1	1
7 1530	0 96	1	1
2 2323	0 97	1	1
6 413	0 97	1	1
6 3102	0 97	1	1
7 686	0 97	1	1
7 5000	0 97	1	1
1 3514	0 97	1	1
1 3780	0 98	1	1
1 2647	0 98	1	1
4 92	0 98	1	1
4 4809	0 98	1	1
4 4954	0 98	1	1
7 3315	0 98	1	1
0 3306	0 99	1	1
1 4340	0 99	1	1
4 4923	0 99	1	1
7 3775	0 99	1	1
4 2878	0 99	1	1
3 442	0 99	1	1
2 4000	0 100	1	1
4 1383	0 100	1	1
6 743	0 100	1	1
7 3346	0 100	1	1
7 520	0 100	1	1
3 2167	0 100	1	1
1 2424	0 101	1	1
1 644	0 101	1	1
3 2279	0 101	1	1
4 4415	0 101	1	1
4 3206	0 101	1	1
5 3557	0 101	1	1
1 2346	0 102	1	1
2 1799	0 102	1	1
4 3965	0 102	1	1
4 1214	0 102	1	1
3 4284	0 102	1	1
5 3393	0 102	1	1
2 2546	0 103	1	1
2 2083	0 103	1	1
4 4370	0 103	1	1
6 3828	0 103	1	1
6 1856	0 103	1	1
7 4548	0 103	1	1
0 1787	0 104	1	1
2 2402	0 104	1	1
2 2225	0 104	1	1
3 2842	0 104	1	1
4 3101	0 104	1	1
7 1917	0 104	1	1
1 464	0 105	1	1
2 2377	0 105	1	1
4 4056	0 105	1	1
6 4256	0 105	1	1
7 3976	0 105	1	1
7 4410	0 105	1	1
0 2510	0 106	1	1
1 2585	0 106	1	1
4 495	0 106	1	1
6 2173	0 106	1	1
1 3390	0 106	1	1
2 1182	0 106	1	1
0 324	0 107	1	1
1 2273	0 107	1	1
1 4906	0 107	1	1
4 2033	0 107	1	1
5 933	0 107	1	1
5 959	0 107	1	1
0 3195	0 108	1	1
1 2416	0 108	1	1
3 4238	0 108	1	1
5 4281	0 108	1	1
5 1238	0 108	1	1
5 3528	0 108	1	1
0 2885	0 109	1	1
0 972	0 109	1	1
0 448	0 109	1	1
1 1146	0 109	1	1
6 527	0 109	1	1
2 1734	0 109	1	1
3 546	0 110	1	1
4 3970	0 110	1	1
5 4220	0 110	1	1
5 380	0 110	1	1
5 133	0 110	1	1
4 1552	0 110	1	1
0 4839	0 111	1	1
2 1846	0 111	1	1
2 1749	0 111	1	1
2 3388	0 111	1	1
2 4177	0 111	1	1
2 1584	0 111	1	1
0 3102	0 112	1	1
2 617	0 112	1	1
3 3716	0 112	1	1
6 743	0 112	1	1
1 4791	0 112	1	1
5 2423	0 112	1	1
0 167	0 113	1	1
0 4701	0 113	1	1
2 4046	0 113	1	1
3 1002	0 113	1	1
3 68	0 113	1	1
4 1127	0 113	1	1
0 3843	0 114	1	1
0 1507	0 114	1	1
0 1604	0 114	1	1
1 1985	0 114	1	1
2 3429	0 114	1	1
6 1894	0 114	1	1
2 3655	0 115	1	1
3 2069	0 115	1	1
3 1949	0 115	1	1
4 2551	0 115	1	1
6 3621	0 115	1	1
3 4536	0 115	1	1
0 1599	0 116	1	1
2 530	0 116	1	1
2 4733	0 116	1	1
4 821	0 116	1	1
4 3072	0 116	1	1
5 4020	0 116	1	1
0 4587	0 117	1	1
0 2184	0 117	1	1
1 2822	0 117	1	1
2 239	0 117	1	1
7 1328	0 117	1	1
7 3171	0 117	1	1
2 4500	0 118	1	1
3 4254	0 118	1	1
6 1158	0 118	1	1
6 1141	0 118	1	1
7 815	0 118	1	1
7 1345	0 118	1	1
1 1317	0 119	1	1
3 84	0 119	1	1
4 903	0 119	1	1
4 4095	0 119	1	1
5 2510	0 119	1	1
6 1901	0 119	1	1
0 1679	0 120	1	1
5 2483	0 120	1	1
5 4882	0 120	1	1
6 1402	0 120	1	1
7 4947	0 120	1	1
7 2750	0 120	1	1
1 837	0 121	1	1
2 3195	0 121	1	1
4 2233	0 121	1	1
4 2444	0 121	1	1
5 3067	0 121	1	1
5 2133	0 121	1	1
2 3446	0 122	1	1
2 1809	0 122	1	1
3 4635	0 122	1	1
4 499	0 122	1	1
4 2961	0 122	1	1
7 4553	0 122	1	1
0 1570	0 123	1	1
2 3056	0 123	1	1
3 4612	0 123	1	1
4 1071	0 123	1	1
6 2793	0 123	1	1
4 3086	0 123	1	1
5 3735	0 124	1	1
6 4219	0 124	1	1
6 1349	0 124	1	1
7 1652	0 124	1	1
7 1010	0 124	1	1
7 67	0 124	1	1
0 4222	0 125	1	1
0 2871	0 125	1	1
1 2295	0 125	1	1
4 4695	0 125	1	1
6 4285	0 125	1	1
5 1409	0 125	1	1
1 682	0 126	1	1
2 2551	0 126	1	1
3 425	0 126	1	1
6 1116	0 126	1	1
6 1877	0 126	1	1
1 3237	0 126	1	1
0 193	0 127	1	1
3 295	0 127	1	1
4 2852	0 127	1	1
4 1994	0 127	1	1
7 4908	0 127	1	1
6 521	0 127	1	1
1 909	0 128	1	1
1 3560	0 128	1	1
3 1620	0 128	1	1
4 4855	0 128	1	1
7 623	0 128	1	1
4 962	0 128	1	1
0 988	0 129	1	1
3 159	0 129	1	1
3 3267	0 129	1	1
5 1270	0 129	1	1
7 3578	0 129	1	1
5 1601	0 129	1	1
0 3831	0 130	1	1
0 4437	0 130	1	1
4 2282	0 130	1	1
4 1224	0 130	1	1
5 792	0 130	1	1
2 1320	0 130	1	1
2 4932	0 131	1	1
3 1004	0 131	1	1
4 2055	0 131	1	1
7 728	0 131	1	1
3 1878	0 131	1	1
4 4856	0 131	1	1
1 2112	0 132	1	1
3 4849	0 132	1	1
4 413	0 132	1	1
6 4452	0 132	1	1
6 4711	0 132	1	1
3 2128	0 132	1	1
2 4690	0 133	1	1
4 4925	0 133	1	1
5 3082	0 133	1	1
5 3962	0 133	1	1
6 2805	0 133	1	1
7 813	0 133	1	1
2 2321	0 134	1	1
2 501	0 134	1	1
2 4319	0 134	1	1
3 56	0 134	1	1
4 3559	0 134	1	1
5 2142	0 134	1	1
0 944	0 135	1	1
4 2471	0 135	1	1
6 4199	0 135	1	1
7 2997	0 135	1	1
7 222	0 135	1	1
3 86	0 135	1	1
1 1703	0 136	1	1
4 4002	0 136	1	1
6 2987	0 136	1	1
6 2229	0 136	1	1
7 4030	0 136	1	1
2 70	0 136	1	1
0 4449	0 137	1	1
3 1389	0 137	1	1
4 2745	0 137	1	1
6 4500	0 137	1	1
6 527	0 137	1	1
5 3755	0 137	1	1
2 1688	0 138	1	1
2 2003	0 138	1	1
7 1530	0 138	1	1
7 3080	0 138	1	1
3 786	0 138	1	1
7 522	0 138	1	1
2 770	0 139	1	1
2 4115	0 139	1	1
3 2991	0 139	1	1
5 994	0 139	1	1
7 606	0 139	1	1
6 2498	0 139	1	1
2 3030	0 140	1	1
4 3472	0 140	1	1
5 54	0 140	1	1
6 632	0 140	1	1
6 1414	0 140	1	1
2 4323	0 140	1	1
3 502	0 141	1	1
4 4398	0 141	1	1
4 3873	0 141	1	1
5 2726	0 141	1	1
7 2072	0 141	1	1
7 3272	0 141	1	1
1 100	0 142	1	1
1 624	0 142	1	1
5 4669	0 142	1	1
6 4337	0 142	1	1
7 1889	0 142	1	1
2 2062	0 142	1	1
1 1629	0 143	1	1
1 3775	0 143	1	1
4 1420	0 143	1	1
6 1186	0 143	1	1
6 3090	0 143	1	1
7 4824	0 143	1	1
0 1650	0 144	1	1
1 3304	0 144	1	1
1 2427	0 144	1	1
5 3855	0 144	1	1
3 2857	0 144	1	1
4 1842	0 144	1	1
0 4840	0 145	1	1
0 3414	0 145	1	1
0 2767	0 145	1	1
1 4649	0 145	1	1
3 2978	0 145	1	1
7 2609	0 145	1	1
0 1511	0 146	1	1
1 3598	0 146	1	1
1 1858	0 146	1	1
2 4658	0 146	1	1
4 978	0 146	1	1
5 2311	0 146	1	1
4 3802	0 147	1	1
5 4356	0 147	1	1
6 1819	0 147	1	1
6 2696	0 147	1	1
3 1296	0 147	1	1
4 1933	0 147	1	1
0 1295	0 148	1	1
0 4488	0 148	1	1
2 4390	0 148	1	1
3 2347	0 148	1	1
5 930	0 148	1	1
3 4943	0 148	1	1
1 4352	0 149	1	1
2 361	0 149	1	1
3 3376	0 149	1	1
5 2050	0 149	1	1
7 4832	0 149	1	1
6 4642	0 149	1	1
6 2959	0 150	1	1
6 1942	0 150	1	1
7 1160	0 150	1	1
1 4153	0 150	1	1
3 1544	0 150	1	1
3 2326	0 150	1	1
1 664	0 151	1	1
2 2344	0 151	1	1
3 4731	0 151	1	1
3 1393	0 151	1	1
5 22	0 151	1	1
7 724	0 151	1	1
0 1943	0 152	1	1
0 573	0 152	1	1
1 1376	0 152	1	1
2 3773	0 152	1	1
2 1263	0 152	1	1
2 585	0 152	1	1
1 3498	0 153	1	1
1 3356	0 153	1	1
2 1336	0 153	1	1
3 2070	0 153	1	1
4 4994	0 153	1	1
5 4518	0 153	1	1
1 1690	0 154	1	1
1 2977	0 154	1	1
2 1480	0 154	1	1
4 2639	0 154	1	1
5 1154	0 154	1	1
1 3546	0 154	1	1
0 4444	0 155	1	1
1 3618	0 155	1	1
1 875	0 155	1	1
2 2242	0 155	1	1
4 2090	0 155	1	1
7 459	0 155	1	1
1 206	0 156	1	1
5 1312	0 156	1	1
5 1080	0 156	1	1
6 1382	0 156	1	1
6 651	0 156	1	1
7 1101	0 156	1	1
1 2241	0 157	1	1
1 3373	0 157	1	1
2 2572	0 157	1	1
6 1019	0 157	1	1
1 3875	0 157	1	1
6 1880	0 157	1	1
0 2707	0 158	1	1
0 4027	0 158	1	1
4 4420	0 158	1	1
4 3836	0 158	1	1
6 2479	0 158	1	1
7 3766	0 158	1	1
1 738	0 159	1	1
3 1777	0 159	1	1
5 2687	0 159	1	1
5 3448	0 159	1	1
7 3119	0 159	1	1
7 733	0 159	1	1
2 3731	0 160	1	1
4 2468	0 160	1	1
4 2034	0 160	1	1
6 194	0 160	1	1
7 3866	0 160	1	1
6 2567	0 160	1	1
3 753	0 161	1	1
4 4009	0 161	1	1
5 1243	0 161	1	1
7 38	0 161	1	1
7 3255	0 161	1	1
2 2352	0 161	1	1
2 2952	0 162	1	1
3 2317	0 162	1	1
3 3043	0 162	1	1
6 278	0 162	1	1
3 2628	0 162	1	1
7 960	0 162	1	1
3 2318	0 163	1	1
3 3316	0 163	1	1
3 4183	0 163	1	1
5 4758	0 163	1	1
7 2096	0 163	1	1
7 3205	0 163	1	1
1 4976	0 164	1	1
2 3768	0 164	1	1
3 3434	0 164	1	1
3 1602	0 164	1	1
7 6	0 164	1	1
1 1386	0 164	1	1
1 3030	0 165	1	1
2 558	0 165	1	1
2 792	0 165	1	1
3 2793	0 165	1	1
7 4762	0 165	1	1
7 945	0 165	1	1
2 2605	0 166	1	1
5 1638	0 166	1	1
5 3430	0 166	1	1
6 2558	0 166	1	1
6 3642	0 166	1	1
3 1889	0 166	1	1
0 1280	0 167	1	1
1 1867	0 167	1	1
6 117	0 167	1	1
7 1893	0 167	1	1
3 2653	0 167	1	1
4 960	0 167	1	1
0 2913	0 168	1	1
1 4417	0 168	1	1
3 2450	0 168	1	1
4 2928	0 168	1	1
5 4455	0 168	1	1
7 3084	0 168	1	1
0 1956	0 169	1	1
0 3911	0 169	1	1
4 1109	0 169	1	1
5 406	0 169	1	1
5 1694	0 169	1	1
6 713	0 169	1	1
1 1364	0 170	1	1
1 1298	0 170	1	1
4 2751	0 170	1	1
6 2789	0 170	1	1
3 4071	0 170	1	1
7 451	0 170	1	1
0 4572	0 171	1	1
1 4154	0 171	1	1
1 2560	0 171	1	1
2 1286	0 171	1	1
6 1481	0 171	1	1
6 3507	0 171	1	1
0 4385	0 172	1	1
2 4822	0 172	1	1
3 4444	0 172	1	1
4 1536	0 172	1	1
5 159	0 172	1	1
6 231	0 172	1	1
3 970	0 173	1	1
3 2091	0 173	1	1
5 4503	0 173	1	1
7 3153	0 173	1	1
3 202	0 173	1	1
6 3543	0 173	1	1
0 2401	0 174	1	1
1 1391	0 174	1	1
3 2108	0 174	1	1
3 3804	0 174	1	1
5 1927	0 174	1	1
5 439	0 174	1	1
0 3761	0 175	1	1
1 4382	0 175	1	1
2 2741	0 175	1	1
6 2675	0 175	1	1
6 1686	0 175	1	1
6 3078	0 175	1	1
1 1017	0 176	1	1
2 1377	0 176	1	1
4 416	0 176	1	1
4 3724	0 176	1	1
7 362	0 176	1	1
7 4512	0 176	1	1
1 3039	0 177	1	1
3 1253	0 177	1	1
4 4653	0 177	1	1
5 3764	0 177	1	1
7 4573	0 177	1	1
4 3128	0 177	1	1
2 1804	0 178	1	1
2 280	0 178	1	1
4 1681	0 178	1	1
6 345	0 178	1	1
6 3027	0 178	1	1
7 4813	0 178	1	1
0 3874	0 179	1	1
0 3954	0 179	1	1
1 4953	0 179	1	1
4 1645	0 179	1	1
5 2945	0 179	1	1
6 2173	0 179	1	1
1 4386	0 180	1	1
2 4632	0 180	1	1
6 1721	0 180	1	1
6 2816	0 180	1	1
7 2925	0 180	1	1
7 1299	0 180	1	1
