# Total number neurons: 40000
# Local number neurons: 5000
# Number MPI ranks: 8
# Current simulation step: 2002
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
3 26	3 2564	1	1
3 26	3 15	1	1
3 26	2 2281	1	1
3 26	1 3096	1	1
3 26	7 1276	1	1
3 26	4 4280	1	1
3 27	7 2403	1	1
3 27	7 3253	1	1
3 27	5 799	1	1
3 27	7 3909	1	1
3 27	0 2613	1	1
3 27	7 4535	1	1
3 28	3 2856	1	1
3 28	7 1935	1	1
3 28	2 4038	1	1
3 28	4 2348	1	1
3 28	6 3576	1	1
3 28	0 3347	1	1
3 29	3 4468	1	1
3 29	6 3370	1	1
3 29	5 1317	1	1
3 29	1 2028	1	1
3 29	2 4164	1	1
3 29	6 3219	1	1
3 30	3 81	1	1
3 30	4 4770	1	1
3 30	5 2673	1	1
3 30	6 4460	1	1
3 30	0 808	1	1
3 30	1 2930	1	1
3 31	3 1898	1	1
3 31	3 4817	1	1
3 31	3 3310	1	1
3 31	1 2057	1	1
3 31	7 2350	1	1
3 31	0 3955	1	1
3 32	6 178	1	1
3 32	0 967	1	1
3 32	6 2679	1	1
3 32	7 1266	1	1
3 32	0 1188	1	1
3 32	7 1449	1	1
3 33	3 4950	1	1
3 33	4 2556	1	1
3 33	4 3976	1	1
3 33	6 3194	1	1
3 33	5 2131	1	1
3 33	5 2631	1	1
3 34	3 4605	1	1
3 34	5 4225	1	1
3 34	0 1846	1	1
3 34	5 4879	1	1
3 34	4 3975	1	1
3 34	7 485	1	1
3 35	3 3292	1	1
3 35	7 1766	1	1
3 35	0 195	1	1
3 35	4 2384	1	1
3 35	7 2155	1	1
3 35	1 4776	1	1
3 36	3 2747	1	1
3 36	0 1823	1	1
3 36	6 4866	1	1
3 36	2 2226	1	1
3 36	5 4013	1	1
3 36	1 4231	1	1
3 37	7 3383	1	1
3 37	7 2613	1	1
3 37	5 2989	1	1
3 37	0 846	1	1
3 37	7 153	1	1
3 37	5 3817	1	1
3 38	1 1292	1	1
3 38	1 1920	1	1
3 38	5 125	1	1
3 38	1 3124	1	1
3 38	2 998	1	1
3 38	7 276	1	1
3 39	2 382	1	1
3 39	5 2638	1	1
3 39	2 1410	1	1
3 39	1 724	1	1
3 39	1 1957	1	1
3 39	2 983	1	1
3 40	4 1834	1	1
3 40	6 2186	1	1
3 40	1 1299	1	1
3 40	2 718	1	1
3 40	4 2763	1	1
3 40	2 721	1	1
3 41	3 1861	1	1
3 41	3 4203	1	1
3 41	3 3300	1	1
3 41	5 3433	1	1
3 41	7 3095	1	1
3 41	4 3559	1	1
3 42	3 3463	1	1
3 42	4 1938	1	1
3 42	7 219	1	1
3 42	7 3263	1	1
3 42	2 3759	1	1
3 42	2 226	1	1
3 43	2 10	1	1
3 43	5 1295	1	1
3 43	6 4555	1	1
3 43	5 1885	1	1
3 43	7 3065	1	1
3 43	7 3363	1	1
3 44	0 1495	1	1
3 44	4 571	1	1
3 44	5 273	1	1
3 44	0 1682	1	1
3 44	5 2127	1	1
3 44	7 203	1	1
3 45	5 2078	1	1
3 45	6 4746	1	1
3 45	4 2930	1	1
3 45	5 1986	1	1
3 45	5 4819	1	1
3 45	4 3228	1	1
3 46	3 277	1	1
3 46	5 2825	1	1
3 46	0 1955	1	1
3 46	4 100	1	1
3 46	7 139	1	1
3 46	4 3363	1	1
3 47	1 2524	1	1
3 47	7 2310	1	1
3 47	5 2183	1	1
3 47	0 2906	1	1
3 47	1 4025	1	1
3 47	1 2753	1	1
3 48	3 3602	1	1
3 48	2 917	1	1
3 48	5 1186	1	1
3 48	6 4815	1	1
3 48	0 2797	1	1
3 48	7 3439	1	1
3 49	3 3089	1	1
3 49	6 3478	1	1
3 49	4 2152	1	1
3 49	0 1121	1	1
3 49	1 4249	1	1
3 49	7 1676	1	1
3 50	3 45	1	1
3 50	3 4167	1	1
3 50	7 4807	1	1
3 50	4 3197	1	1
3 50	6 1570	1	1
3 50	2 2559	1	1
3 51	3 4338	1	1
3 51	4 4421	1	1
3 51	7 121	1	1
3 51	1 4770	1	1
3 51	6 1705	1	1
3 51	6 3505	1	1
3 52	3 4464	1	1
3 52	1 1347	1	1
3 52	6 4208	1	1
3 52	1 3178	1	1
3 52	0 3926	1	1
3 52	5 2975	1	1
3 53	3 3006	1	1
3 53	6 2252	1	1
3 53	2 2541	1	1
3 53	4 819	1	1
3 53	5 4474	1	1
3 53	4 285	1	1
3 54	3 1062	1	1
3 54	5 2486	1	1
3 54	5 3841	1	1
3 54	7 416	1	1
3 54	5 540	1	1
3 54	6 3247	1	1
3 55	4 4464	1	1
3 55	0 3372	1	1
3 55	1 3905	1	1
3 55	0 4651	1	1
3 55	6 2995	1	1
3 55	0 2432	1	1
3 56	0 4419	1	1
3 56	1 654	1	1
3 56	0 1454	1	1
3 56	0 134	1	1
3 56	7 4280	1	1
3 56	4 2139	1	1
3 57	3 1951	1	1
3 57	4 4465	1	1
3 57	4 2942	1	1
3 57	0 3552	1	1
3 57	4 3347	1	1
3 57	7 4328	1	1
3 58	6 1207	1	1
3 58	5 717	1	1
3 58	7 4512	1	1
3 58	1 176	1	1
3 58	1 1573	1	1
3 58	6 3909	1	1
3 59	3 2827	1	1
3 59	3 3298	1	1
3 59	3 2123	1	1
3 59	5 53	1	1
3 59	1 118	1	1
3 59	5 4209	1	1
3 60	6 345	1	1
3 60	5 4254	1	1
3 60	4 3123	1	1
3 60	7 4305	1	1
3 60	6 3849	1	1
3 60	7 3503	1	1
3 61	4 2905	1	1
3 61	4 412	1	1
3 61	0 1909	1	1
3 61	6 2054	1	1
3 61	1 3374	1	1
3 61	1 2790	1	1
3 62	5 469	1	1
3 62	4 1543	1	1
3 62	1 4863	1	1
3 62	2 2319	1	1
3 62	6 1485	1	1
3 62	5 1020	1	1
3 63	1 1829	1	1
3 63	5 4121	1	1
3 63	6 2836	1	1
3 63	1 70	1	1
3 63	7 2154	1	1
3 63	4 2444	1	1
3 64	3 4397	1	1
3 64	7 461	1	1
3 64	0 4544	1	1
3 64	4 3146	1	1
3 64	2 1378	1	1
3 64	0 2703	1	1
3 65	3 1332	1	1
3 65	0 1708	1	1
3 65	7 731	1	1
3 65	2 3713	1	1
3 65	0 4111	1	1
3 65	0 1725	1	1
3 66	2 4854	1	1
3 66	0 2017	1	1
3 66	4 1678	1	1
3 66	2 1489	1	1
3 66	4 4012	1	1
3 66	1 4932	1	1
3 67	3 1866	1	1
3 67	3 1501	1	1
3 67	0 4325	1	1
3 67	5 2604	1	1
3 67	7 3097	1	1
3 67	0 4989	1	1
3 68	7 886	1	1
3 68	0 113	1	1
3 68	0 3663	1	1
3 68	0 1420	1	1
3 68	6 3758	1	1
3 68	6 3465	1	1
3 69	3 602	1	1
3 69	6 3391	1	1
3 69	2 131	1	1
3 69	6 225	1	1
3 69	2 710	1	1
3 69	5 142	1	1
3 70	3 2326	1	1
3 70	3 886	1	1
3 70	5 3113	1	1
3 70	6 1246	1	1
3 70	7 513	1	1
3 70	0 1052	1	1
3 71	3 4187	1	1
3 71	2 1811	1	1
3 71	7 968	1	1
3 71	7 2967	1	1
3 71	2 393	1	1
3 71	2 3304	1	1
3 72	6 3905	1	1
3 72	0 1034	1	1
3 72	6 3009	1	1
3 72	6 264	1	1
3 72	2 3868	1	1
3 72	6 3156	1	1
3 73	3 3589	1	1
3 73	0 4068	1	1
3 73	0 1650	1	1
3 73	4 1220	1	1
3 73	1 1291	1	1
3 73	7 3037	1	1
3 74	3 425	1	1
3 74	3 3767	1	1
3 74	1 3839	1	1
3 74	6 1725	1	1
3 74	6 3118	1	1
3 74	4 775	1	1
3 75	0 1207	1	1
3 75	2 1786	1	1
3 75	2 3586	1	1
3 75	0 2901	1	1
3 75	5 1751	1	1
3 75	2 3457	1	1
3 76	3 3354	1	1
3 76	3 1707	1	1
3 76	3 2784	1	1
3 76	1 80	1	1
3 76	4 2551	1	1
3 76	4 2092	1	1
3 77	6 357	1	1
3 77	7 3801	1	1
3 77	4 2993	1	1
3 77	2 856	1	1
3 77	2 2938	1	1
3 77	5 748	1	1
3 78	3 3776	1	1
3 78	1 515	1	1
3 78	4 1675	1	1
3 78	5 3143	1	1
3 78	5 4162	1	1
3 78	0 3094	1	1
3 79	3 2764	1	1
3 79	7 2572	1	1
3 79	2 1389	1	1
3 79	7 4692	1	1
3 79	7 1399	1	1
3 79	6 4511	1	1
3 80	3 4152	1	1
3 80	1 2626	1	1
3 80	4 3299	1	1
3 80	5 2086	1	1
3 80	5 1098	1	1
3 80	6 970	1	1
3 81	3 3437	1	1
3 81	3 3108	1	1
3 81	6 3300	1	1
3 81	5 4042	1	1
3 81	7 1401	1	1
3 81	5 3661	1	1
3 82	3 4406	1	1
3 82	4 3475	1	1
3 82	5 4737	1	1
3 82	0 4187	1	1
3 82	1 2888	1	1
3 82	1 1550	1	1
3 83	3 223	1	1
3 83	4 2067	1	1
3 83	4 2179	1	1
3 83	1 4712	1	1
3 83	4 4077	1	1
3 83	2 3675	1	1
3 84	3 3869	1	1
3 84	0 390	1	1
3 84	5 3765	1	1
3 84	0 119	1	1
3 84	6 527	1	1
3 84	1 4943	1	1
3 85	3 286	1	1
3 85	2 4489	1	1
3 85	0 2417	1	1
3 85	4 2218	1	1
3 85	0 2904	1	1
3 85	1 2375	1	1
3 86	1 591	1	1
3 86	4 1693	1	1
3 86	1 3947	1	1
3 86	2 4605	1	1
3 86	0 135	1	1
3 86	4 816	1	1
3 87	1 285	1	1
3 87	0 3863	1	1
3 87	5 2678	1	1
3 87	5 1138	1	1
3 87	0 2409	1	1
3 87	6 1424	1	1
3 88	3 847	1	1
3 88	3 3545	1	1
3 88	3 1657	1	1
3 88	1 3664	1	1
3 88	7 3983	1	1
3 88	6 1993	1	1
3 89	3 3418	1	1
3 89	3 1436	1	1
3 89	3 3513	1	1
3 89	0 2838	1	1
3 89	4 4058	1	1
3 89	5 2001	1	1
3 90	3 815	1	1
3 90	3 3624	1	1
3 90	4 3653	1	1
3 90	4 4921	1	1
3 90	5 337	1	1
3 90	1 4270	1	1
3 91	3 3594	1	1
3 91	3 4298	1	1
3 91	3 2889	1	1
3 91	7 839	1	1
3 91	1 574	1	1
3 91	7 3808	1	1
3 92	3 2869	1	1
3 92	0 4367	1	1
3 92	5 3780	1	1
3 92	5 2389	1	1
3 92	5 61	1	1
3 92	2 265	1	1
3 93	1 66	1	1
3 93	7 2847	1	1
3 93	6 2338	1	1
3 93	4 1032	1	1
3 93	6 905	1	1
3 93	6 4748	1	1
3 94	0 1079	1	1
3 94	6 2593	1	1
3 94	4 3719	1	1
3 94	7 1418	1	1
3 94	4 1841	1	1
3 94	0 1520	1	1
3 95	3 570	1	1
3 95	2 198	1	1
3 95	6 4751	1	1
3 95	4 2464	1	1
3 95	5 2209	1	1
3 95	4 1334	1	1
3 96	3 607	1	1
3 96	2 3802	1	1
3 96	4 4667	1	1
3 96	5 1352	1	1
3 96	0 4797	1	1
3 96	7 98	1	1
3 97	3 1817	1	1
3 97	3 4689	1	1
3 97	3 442	1	1
3 97	4 249	1	1
3 97	4 3832	1	1
3 97	5 4547	1	1
3 98	3 2745	1	1
3 98	0 2360	1	1
3 98	2 4902	1	1
3 98	7 394	1	1
3 98	4 319	1	1
3 98	7 4052	1	1
3 99	3 3891	1	1
3 99	3 4516	1	1
3 99	3 1418	1	1
3 99	3 278	1	1
3 99	6 842	1	1
3 99	6 2238	1	1
3 100	5 236	1	1
3 100	6 156	1	1
3 100	7 4747	1	1
3 100	5 3357	1	1
3 100	7 4636	1	1
3 100	6 2796	1	1
3 101	5 4680	1	1
3 101	5 32	1	1
3 101	7 4688	1	1
3 101	7 3301	1	1
3 101	4 4015	1	1
3 101	1 3257	1	1
3 102	7 423	1	1
3 102	2 2776	1	1
3 102	1 1461	1	1
3 102	4 4206	1	1
3 102	6 1095	1	1
3 102	0 1285	1	1
3 103	1 1123	1	1
3 103	4 1492	1	1
3 103	6 1242	1	1
3 103	5 3399	1	1
3 103	7 1305	1	1
3 103	7 3171	1	1
3 104	3 2115	1	1
3 104	3 2312	1	1
3 104	4 243	1	1
3 104	5 1395	1	1
3 104	1 2334	1	1
3 104	4 4731	1	1
3 105	3 4927	1	1
3 105	3 1553	1	1
3 105	6 36	1	1
3 105	2 4132	1	1
3 105	1 3300	1	1
3 105	5 1578	1	1
3 106	3 2755	1	1
3 106	7 3149	1	1
3 106	1 4922	1	1
3 106	2 2825	1	1
3 106	0 1495	1	1
3 106	7 2887	1	1
3 107	3 44	1	1
3 107	4 4930	1	1
3 107	5 2235	1	1
3 107	7 1197	1	1
3 107	0 2559	1	1
3 107	6 2799	1	1
3 108	3 1498	1	1
3 108	4 2353	1	1
3 108	6 1284	1	1
3 108	7 317	1	1
3 108	0 3765	1	1
3 108	5 2033	1	1
3 109	3 4715	1	1
3 109	1 1828	1	1
3 109	7 4783	1	1
3 109	0 1242	1	1
3 109	2 4045	1	1
3 109	1 2062	1	1
3 110	7 1227	1	1
3 110	7 3628	1	1
3 110	4 2016	1	1
3 110	1 2361	1	1
3 110	1 203	1	1
3 110	2 3803	1	1
3 111	7 431	1	1
3 111	6 891	1	1
3 111	7 1913	1	1
3 111	1 488	1	1
3 111	1 4153	1	1
3 111	6 3713	1	1
3 112	7 3523	1	1
3 112	0 2561	1	1
3 112	6 3565	1	1
3 112	5 4137	1	1
3 112	7 891	1	1
3 112	6 1685	1	1
3 113	3 1497	1	1
3 113	3 2809	1	1
3 113	4 4588	1	1
3 113	4 1101	1	1
3 113	5 4662	1	1
3 113	6 155	1	1
3 114	6 3013	1	1
3 114	6 342	1	1
3 114	4 467	1	1
3 114	6 878	1	1
3 114	5 1081	1	1
3 114	1 710	1	1
3 115	1 3808	1	1
3 115	6 1572	1	1
3 115	1 4511	1	1
3 115	4 2872	1	1
3 115	2 2285	1	1
3 115	7 965	1	1
3 116	3 500	1	1
3 116	2 3144	1	1
3 116	1 1157	1	1
3 116	6 2960	1	1
3 116	1 360	1	1
3 116	5 2006	1	1
3 117	3 989	1	1
3 117	3 3703	1	1
3 117	4 716	1	1
3 117	4 2289	1	1
3 117	4 4199	1	1
3 117	6 4262	1	1
3 118	3 4525	1	1
3 118	1 2264	1	1
3 118	5 814	1	1
3 118	1 355	1	1
3 118	4 212	1	1
3 118	7 1763	1	1
3 119	3 3650	1	1
3 119	4 2925	1	1
3 119	0 2336	1	1
3 119	5 4780	1	1
3 119	5 3265	1	1
3 119	0 1687	1	1
3 120	7 3462	1	1
3 120	1 4296	1	1
3 120	7 1780	1	1
3 120	0 3598	1	1
3 120	4 63	1	1
3 120	7 4626	1	1
3 121	3 654	1	1
3 121	5 1688	1	1
3 121	7 2482	1	1
3 121	4 1495	1	1
3 121	1 4608	1	1
3 121	4 2888	1	1
3 122	7 2395	1	1
3 122	1 2899	1	1
3 122	6 3639	1	1
3 122	2 2642	1	1
3 122	5 1283	1	1
3 122	1 3964	1	1
3 123	3 3707	1	1
3 123	2 667	1	1
3 123	6 4623	1	1
3 123	4 1903	1	1
3 123	5 4433	1	1
3 123	5 113	1	1
3 124	6 1616	1	1
3 124	1 3026	1	1
3 124	6 3820	1	1
3 124	1 3841	1	1
3 124	7 4788	1	1
3 124	4 257	1	1
3 125	5 1451	1	1
3 125	6 3502	1	1
3 125	7 450	1	1
3 125	6 3391	1	1
3 125	7 4400	1	1
3 125	1 3575	1	1
3 126	3 3842	1	1
3 126	3 191	1	1
3 126	0 1874	1	1
3 126	2 1292	1	1
3 126	2 1001	1	1
3 126	5 2679	1	1
3 127	3 4628	1	1
3 127	4 3768	1	1
3 127	1 1477	1	1
3 127	6 250	1	1
3 127	5 2039	1	1
3 127	4 3633	1	1
3 128	3 223	1	1
3 128	0 1149	1	1
3 128	1 3726	1	1
3 128	1 513	1	1
3 128	1 4311	1	1
3 128	4 1428	1	1
3 129	6 376	1	1
3 129	2 4952	1	1
3 129	0 2693	1	1
3 129	5 3084	1	1
3 129	4 1548	1	1
3 129	7 2807	1	1
3 130	0 69	1	1
3 130	1 4176	1	1
3 130	2 1013	1	1
3 130	6 3301	1	1
3 130	2 2699	1	1
3 130	0 1711	1	1
3 131	4 4780	1	1
3 131	1 3696	1	1
3 131	7 2448	1	1
3 131	4 3349	1	1
3 131	0 2290	1	1
3 131	6 4128	1	1
3 132	3 4996	1	1
3 132	3 3414	1	1
3 132	6 1809	1	1
3 132	6 1398	1	1
3 132	0 1774	1	1
3 132	7 2407	1	1
3 133	5 4434	1	1
3 133	7 4780	1	1
3 133	0 3131	1	1
3 133	6 2831	1	1
3 133	5 4300	1	1
3 133	7 2029	1	1
3 134	5 4784	1	1
3 134	6 507	1	1
3 134	0 2304	1	1
3 134	1 2149	1	1
3 134	0 2360	1	1
3 134	6 4718	1	1
3 135	3 3253	1	1
3 135	1 4135	1	1
3 135	1 3777	1	1
3 135	1 3423	1	1
3 135	7 3143	1	1
3 135	6 1478	1	1
3 136	7 1879	1	1
3 136	5 4686	1	1
3 136	2 3464	1	1
3 136	1 1062	1	1
3 136	6 1225	1	1
3 136	4 2892	1	1
3 137	3 2823	1	1
3 137	1 3772	1	1
3 137	1 2898	1	1
3 137	6 4009	1	1
3 137	7 2446	1	1
3 137	7 1521	1	1
3 138	7 2025	1	1
3 138	7 747	1	1
3 138	2 971	1	1
3 138	7 3246	1	1
3 138	2 4392	1	1
3 138	1 2058	1	1
3 139	3 810	1	1
3 139	7 4142	1	1
3 139	6 732	1	1
3 139	5 4914	1	1
3 139	7 155	1	1
3 139	5 1166	1	1
3 140	3 2138	1	1
3 140	3 36	1	1
3 140	5 2074	1	1
3 140	6 3853	1	1
3 140	0 1946	1	1
3 140	2 2693	1	1
3 141	3 4681	1	1
3 141	5 3545	1	1
3 141	5 422	1	1
3 141	2 1354	1	1
3 141	4 859	1	1
3 141	2 3024	1	1
3 142	7 185	1	1
3 142	4 1346	1	1
3 142	1 533	1	1
3 142	5 101	1	1
3 142	6 1769	1	1
3 142	5 1373	1	1
3 143	0 3806	1	1
3 143	0 4189	1	1
3 143	6 4799	1	1
3 143	0 1142	1	1
3 143	2 2991	1	1
3 143	5 2866	1	1
3 144	1 4304	1	1
3 144	2 2377	1	1
3 144	2 3748	1	1
3 144	2 902	1	1
3 144	2 4360	1	1
3 144	2 1194	1	1
3 145	7 228	1	1
3 145	1 878	1	1
3 145	2 2247	1	1
3 145	2 3392	1	1
3 145	4 1082	1	1
3 145	4 2063	1	1
3 146	3 1100	1	1
3 146	3 3887	1	1
3 146	6 2433	1	1
3 146	5 713	1	1
3 146	6 2323	1	1
3 146	1 1401	1	1
3 147	3 4876	1	1
3 147	4 2267	1	1
3 147	7 89	1	1
3 147	2 233	1	1
3 147	6 1606	1	1
3 147	6 1033	1	1
3 148	2 458	1	1
3 148	2 4572	1	1
3 148	7 95	1	1
3 148	7 4913	1	1
3 148	0 2711	1	1
3 148	0 53	1	1
3 149	3 927	1	1
3 149	3 3832	1	1
3 149	3 2112	1	1
3 149	0 200	1	1
3 149	4 1824	1	1
3 149	7 2686	1	1
3 150	3 4401	1	1
3 150	5 76	1	1
3 150	7 4746	1	1
3 150	2 3210	1	1
3 150	2 1490	1	1
3 150	1 624	1	1
3 151	4 1158	1	1
3 151	0 3884	1	1
3 151	7 3634	1	1
3 151	4 2701	1	1
3 151	2 28	1	1
3 151	4 1661	1	1
3 152	6 509	1	1
3 152	0 4522	1	1
3 152	2 2330	1	1
3 152	5 4769	1	1
3 152	2 1702	1	1
3 152	5 3812	1	1
3 153	3 2907	1	1
3 153	3 3447	1	1
3 153	3 4356	1	1
3 153	7 359	1	1
3 153	6 2971	1	1
3 153	5 1767	1	1
3 154	3 717	1	1
3 154	3 3399	1	1
3 154	0 244	1	1
3 154	4 926	1	1
3 154	0 1668	1	1
3 154	1 2668	1	1
3 155	3 1276	1	1
3 155	5 878	1	1
3 155	7 4922	1	1
3 155	2 3761	1	1
3 155	7 1393	1	1
3 155	1 3592	1	1
3 156	3 1429	1	1
3 156	3 172	1	1
3 156	4 3954	1	1
3 156	6 2057	1	1
3 156	2 583	1	1
3 156	2 769	1	1
3 157	3 1425	1	1
3 157	4 3064	1	1
3 157	5 3796	1	1
3 157	5 4514	1	1
3 157	1 4533	1	1
3 157	2 2441	1	1
3 158	3 1193	1	1
3 158	2 2517	1	1
3 158	7 3112	1	1
3 158	0 3490	1	1
3 158	5 2103	1	1
3 158	4 2079	1	1
3 159	3 2414	1	1
3 159	5 4801	1	1
3 159	4 1513	1	1
3 159	0 129	1	1
3 159	6 1540	1	1
3 159	1 1941	1	1
3 160	0 2215	1	1
3 160	2 3560	1	1
3 160	2 60	1	1
3 160	7 3286	1	1
3 160	4 1555	1	1
3 160	5 1870	1	1
3 161	0 2979	1	1
3 161	2 2981	1	1
3 161	6 600	1	1
3 161	7 399	1	1
3 161	0 4413	1	1
3 161	2 54	1	1
3 162	7 1479	1	1
3 162	2 3688	1	1
3 162	0 2109	1	1
3 162	2 4163	1	1
3 162	0 2511	1	1
3 162	6 2561	1	1
3 163	3 446	1	1
3 163	3 1552	1	1
3 163	3 3984	1	1
3 163	6 3554	1	1
3 163	1 677	1	1
3 163	5 4444	1	1
3 164	3 4301	1	1
3 164	1 4282	1	1
3 164	0 1002	1	1
3 164	7 40	1	1
3 164	4 4056	1	1
3 164	6 4527	1	1
3 165	6 4699	1	1
3 165	6 4306	1	1
3 165	0 4500	1	1
3 165	5 1066	1	1
3 165	7 808	1	1
3 165	4 2970	1	1
3 166	6 1960	1	1
3 166	2 1033	1	1
3 166	1 4676	1	1
3 166	7 3665	1	1
3 166	6 3603	1	1
3 166	2 732	1	1
3 167	3 1671	1	1
3 167	3 3263	1	1
3 167	0 3381	1	1
3 167	0 735	1	1
3 167	4 2413	1	1
3 167	5 504	1	1
3 168	3 21	1	1
3 168	1 3905	1	1
3 168	0 1547	1	1
3 168	0 229	1	1
3 168	6 4430	1	1
3 168	7 3315	1	1
3 169	3 3674	1	1
3 169	5 586	1	1
3 169	1 4736	1	1
3 169	7 359	1	1
3 169	4 1015	1	1
3 169	0 3020	1	1
3 170	3 3315	1	1
3 170	2 4707	1	1
3 170	5 4411	1	1
3 170	5 1294	1	1
3 170	7 4195	1	1
3 170	6 2815	1	1
3 171	3 3661	1	1
3 171	0 2481	1	1
3 171	1 1696	1	1
3 171	4 791	1	1
3 171	5 3259	1	1
3 171	4 2824	1	1
3 172	3 1659	1	1
3 172	1 1358	1	1
3 172	4 1209	1	1
3 172	0 393	1	1
3 172	1 3606	1	1
3 172	0 674	1	1
3 173	3 1252	1	1
3 173	3 1594	1	1
3 173	0 580	1	1
3 173	2 445	1	1
3 173	0 13	1	1
3 173	1 3158	1	1
3 174	3 586	1	1
3 174	3 3602	1	1
3 174	6 2703	1	1
3 174	7 1138	1	1
3 174	7 789	1	1
3 174	7 612	1	1
3 175	3 1612	1	1
3 175	2 3557	1	1
3 175	0 2569	1	1
3 175	0 249	1	1
3 175	2 2764	1	1
3 175	1 1045	1	1
3 176	3 4301	1	1
3 176	1 839	1	1
3 176	2 1452	1	1
3 176	0 986	1	1
3 176	7 4445	1	1
3 176	1 4380	1	1
3 177	4 3319	1	1
3 177	1 4604	1	1
3 177	2 3688	1	1
3 177	2 3738	1	1
3 177	5 1447	1	1
3 177	0 4826	1	1
3 178	4 4861	1	1
3 178	2 1560	1	1
3 178	6 3399	1	1
3 178	7 1757	1	1
3 178	1 865	1	1
3 178	5 3100	1	1
3 179	3 1441	1	1
3 179	3 2590	1	1
3 179	1 4750	1	1
3 179	4 2314	1	1
3 179	0 3062	1	1
3 179	5 2555	1	1
3 180	3 4562	1	1
3 180	6 238	1	1
3 180	5 3712	1	1
3 180	2 4832	1	1
3 180	0 496	1	1
3 180	7 4543	1	1
3 181	1 4167	1	1
