# Total number neurons: 40000
# Local number neurons: 5000
# Number MPI ranks: 8
# Current simulation step: 2002
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
7 19	4 3538	1	1
7 19	0 1713	1	1
7 19	6 2244	1	1
7 19	3 4319	1	1
7 20	4 2395	1	1
7 20	6 1830	1	1
7 20	2 2920	1	1
7 20	2 4876	1	1
7 20	1 4858	1	1
7 20	5 1548	1	1
7 21	7 3017	1	1
7 21	7 3454	1	1
7 21	1 2936	1	1
7 21	1 1569	1	1
7 21	5 1937	1	1
7 21	0 2514	1	1
7 22	4 2097	1	1
7 22	1 4758	1	1
7 22	4 1250	1	1
7 22	2 1319	1	1
7 22	5 3507	1	1
7 22	4 1426	1	1
7 23	1 4572	1	1
7 23	3 3050	1	1
7 23	0 2576	1	1
7 23	1 364	1	1
7 23	5 3963	1	1
7 23	3 4386	1	1
7 24	1 3255	1	1
7 24	6 2161	1	1
7 24	1 626	1	1
7 24	2 4541	1	1
7 24	1 384	1	1
7 24	2 3359	1	1
7 25	7 498	1	1
7 25	5 4680	1	1
7 25	4 1163	1	1
7 25	0 231	1	1
7 25	2 4267	1	1
7 25	2 4635	1	1
7 26	7 2254	1	1
7 26	1 3102	1	1
7 26	0 341	1	1
7 26	5 4325	1	1
7 26	2 2154	1	1
7 26	3 1713	1	1
7 27	4 885	1	1
7 27	3 2242	1	1
7 27	1 1284	1	1
7 27	6 1188	1	1
7 27	5 1151	1	1
7 27	4 4512	1	1
7 28	7 3452	1	1
7 28	7 1274	1	1
7 28	3 1446	1	1
7 28	0 1071	1	1
7 28	1 126	1	1
7 28	3 4448	1	1
7 29	1 3006	1	1
7 29	0 879	1	1
7 29	4 3832	1	1
7 29	1 3600	1	1
7 29	5 4268	1	1
7 29	4 898	1	1
7 30	1 440	1	1
7 30	2 4113	1	1
7 30	0 332	1	1
7 30	4 3018	1	1
7 30	0 1555	1	1
7 30	2 4610	1	1
7 31	4 3207	1	1
7 31	1 547	1	1
7 31	6 692	1	1
7 31	5 4961	1	1
7 31	6 1756	1	1
7 31	5 92	1	1
7 32	5 1990	1	1
7 32	3 598	1	1
7 32	1 981	1	1
7 32	3 4083	1	1
7 32	1 3972	1	1
7 32	3 2916	1	1
7 33	7 3843	1	1
7 33	7 4431	1	1
7 33	3 1067	1	1
7 33	2 3353	1	1
7 33	4 3855	1	1
7 33	2 4965	1	1
7 34	1 4573	1	1
7 34	0 2978	1	1
7 34	2 487	1	1
7 34	6 1088	1	1
7 34	6 3002	1	1
7 34	0 1631	1	1
7 35	5 3795	1	1
7 35	2 2789	1	1
7 35	5 4848	1	1
7 35	0 1072	1	1
7 35	6 2842	1	1
7 35	2 2668	1	1
7 36	7 3342	1	1
7 36	3 303	1	1
7 36	2 2123	1	1
7 36	5 4019	1	1
7 36	6 236	1	1
7 36	2 3703	1	1
7 37	5 600	1	1
7 37	0 2186	1	1
7 37	0 604	1	1
7 37	0 905	1	1
7 37	1 1444	1	1
7 37	1 4558	1	1
7 38	7 2557	1	1
7 38	0 2610	1	1
7 38	3 580	1	1
7 38	0 161	1	1
7 38	2 203	1	1
7 38	0 592	1	1
7 39	2 4074	1	1
7 39	5 1753	1	1
7 39	4 2960	1	1
7 39	1 4732	1	1
7 39	2 2687	1	1
7 39	0 3902	1	1
7 40	7 1057	1	1
7 40	6 4449	1	1
7 40	5 2314	1	1
7 40	2 216	1	1
7 40	0 3665	1	1
7 40	0 2154	1	1
7 41	7 784	1	1
7 41	7 2470	1	1
7 41	4 2656	1	1
7 41	2 2503	1	1
7 41	2 3127	1	1
7 41	6 1466	1	1
7 42	4 4393	1	1
7 42	3 1391	1	1
7 42	6 3503	1	1
7 42	2 317	1	1
7 42	0 3932	1	1
7 42	6 2511	1	1
7 43	7 3826	1	1
7 43	5 133	1	1
7 43	6 2133	1	1
7 43	5 105	1	1
7 43	0 2780	1	1
7 43	6 1578	1	1
7 44	7 1767	1	1
7 44	2 2273	1	1
7 44	4 92	1	1
7 44	5 3806	1	1
7 44	2 4374	1	1
7 44	4 1007	1	1
7 45	5 1685	1	1
7 45	4 986	1	1
7 45	0 986	1	1
7 45	5 167	1	1
7 45	5 4637	1	1
7 45	3 610	1	1
7 46	3 796	1	1
7 46	3 4929	1	1
7 46	5 1027	1	1
7 46	5 2109	1	1
7 46	5 1071	1	1
7 46	0 1480	1	1
7 47	5 4514	1	1
7 47	6 4150	1	1
7 47	1 3137	1	1
7 47	4 745	1	1
7 47	3 3689	1	1
7 47	6 4293	1	1
7 48	3 795	1	1
7 48	6 3078	1	1
7 48	5 2018	1	1
7 48	2 3101	1	1
7 48	4 2805	1	1
7 48	5 4152	1	1
7 49	2 4920	1	1
7 49	2 2207	1	1
7 49	1 2664	1	1
7 49	5 3472	1	1
7 49	6 2738	1	1
7 49	4 3106	1	1
7 50	7 4144	1	1
7 50	6 3189	1	1
7 50	1 1626	1	1
7 50	6 3518	1	1
7 50	2 4163	1	1
7 50	0 4118	1	1
7 51	7 297	1	1
7 51	2 9	1	1
7 51	1 4360	1	1
7 51	0 4849	1	1
7 51	5 2779	1	1
7 51	3 1654	1	1
7 52	7 1331	1	1
7 52	2 4970	1	1
7 52	5 4032	1	1
7 52	3 1791	1	1
7 52	5 3069	1	1
7 52	3 3630	1	1
7 53	0 1225	1	1
7 53	5 1065	1	1
7 53	0 3071	1	1
7 53	4 233	1	1
7 53	3 4643	1	1
7 53	6 1581	1	1
7 54	4 212	1	1
7 54	0 2352	1	1
7 54	1 3084	1	1
7 54	2 907	1	1
7 54	0 3223	1	1
7 54	3 4097	1	1
7 55	3 3642	1	1
7 55	6 876	1	1
7 55	2 2447	1	1
7 55	4 4541	1	1
7 55	6 500	1	1
7 55	2 477	1	1
7 56	6 1590	1	1
7 56	2 2886	1	1
7 56	2 2107	1	1
7 56	4 1858	1	1
7 56	6 4965	1	1
7 56	3 4725	1	1
7 57	2 3219	1	1
7 57	5 4803	1	1
7 57	1 1627	1	1
7 57	4 3885	1	1
7 57	0 2658	1	1
7 57	3 3987	1	1
7 58	1 1296	1	1
7 58	3 173	1	1
7 58	2 529	1	1
7 58	4 3163	1	1
7 58	3 1459	1	1
7 58	2 2052	1	1
7 59	7 2919	1	1
7 59	7 409	1	1
7 59	1 4777	1	1
7 59	5 3103	1	1
7 59	6 3456	1	1
7 59	2 1395	1	1
7 60	2 59	1	1
7 60	5 2966	1	1
7 60	6 3652	1	1
7 60	3 2571	1	1
7 60	4 790	1	1
7 60	0 1822	1	1
7 61	3 671	1	1
7 61	6 3477	1	1
7 61	5 4646	1	1
7 61	2 27	1	1
7 61	6 415	1	1
7 61	6 387	1	1
7 62	7 3408	1	1
7 62	5 843	1	1
7 62	0 1230	1	1
7 62	4 4796	1	1
7 62	1 1094	1	1
7 62	6 2835	1	1
7 63	7 1342	1	1
7 63	1 223	1	1
7 63	4 4898	1	1
7 63	2 2930	1	1
7 63	2 3390	1	1
7 63	3 4252	1	1
7 64	4 1638	1	1
7 64	5 3086	1	1
7 64	4 2912	1	1
7 64	0 2359	1	1
7 64	2 1997	1	1
7 64	4 3486	1	1
7 65	1 2582	1	1
7 65	1 4022	1	1
7 65	6 3521	1	1
7 65	4 3212	1	1
7 65	5 2342	1	1
7 65	0 4055	1	1
7 66	0 4210	1	1
7 66	6 1914	1	1
7 66	4 4742	1	1
7 66	6 2831	1	1
7 66	3 462	1	1
7 66	4 357	1	1
7 67	7 3471	1	1
7 67	6 1453	1	1
7 67	0 1875	1	1
7 67	6 1047	1	1
7 67	5 318	1	1
7 67	0 124	1	1
7 68	7 3094	1	1
7 68	7 3303	1	1
7 68	7 3877	1	1
7 68	1 2405	1	1
7 68	6 2258	1	1
7 68	0 2699	1	1
7 69	6 2644	1	1
7 69	5 2131	1	1
7 69	3 2400	1	1
7 69	5 502	1	1
7 69	1 159	1	1
7 69	4 1347	1	1
7 70	7 2198	1	1
7 70	2 2483	1	1
7 70	0 1140	1	1
7 70	5 583	1	1
7 70	6 339	1	1
7 70	6 74	1	1
7 71	7 4583	1	1
7 71	7 1746	1	1
7 71	0 93	1	1
7 71	2 3768	1	1
7 71	3 2901	1	1
7 71	1 4198	1	1
7 72	6 1834	1	1
7 72	3 1637	1	1
7 72	0 2324	1	1
7 72	6 1394	1	1
7 72	3 1451	1	1
7 72	3 3541	1	1
7 73	3 3892	1	1
7 73	3 3157	1	1
7 73	5 196	1	1
7 73	6 1848	1	1
7 73	5 3288	1	1
7 73	4 2298	1	1
7 74	7 1522	1	1
7 74	7 2916	1	1
7 74	1 1289	1	1
7 74	3 405	1	1
7 74	0 243	1	1
7 74	5 491	1	1
7 75	7 1104	1	1
7 75	6 4481	1	1
7 75	4 1721	1	1
7 75	1 2584	1	1
7 75	5 3424	1	1
7 75	0 4215	1	1
7 76	3 156	1	1
7 76	4 2174	1	1
7 76	2 3787	1	1
7 76	4 2774	1	1
7 76	1 3631	1	1
7 76	3 702	1	1
7 77	6 4404	1	1
7 77	0 3093	1	1
7 77	5 4633	1	1
7 77	1 3405	1	1
7 77	3 3430	1	1
7 77	4 688	1	1
7 78	4 813	1	1
7 78	0 4686	1	1
7 78	6 2267	1	1
7 78	4 1353	1	1
7 78	5 3926	1	1
7 78	6 4871	1	1
7 79	7 4837	1	1
7 79	7 3320	1	1
7 79	6 3521	1	1
7 79	1 268	1	1
7 79	4 2351	1	1
7 79	3 2874	1	1
7 80	7 4741	1	1
7 80	7 664	1	1
7 80	0 2632	1	1
7 80	3 2786	1	1
7 80	2 59	1	1
7 80	6 2607	1	1
7 81	6 1139	1	1
7 81	2 1697	1	1
7 81	1 4676	1	1
7 81	4 2314	1	1
7 81	1 1916	1	1
7 81	1 2364	1	1
7 82	7 3232	1	1
7 82	7 2157	1	1
7 82	7 243	1	1
7 82	1 2536	1	1
7 82	0 2069	1	1
7 82	2 1959	1	1
7 83	5 4948	1	1
7 83	2 4584	1	1
7 83	3 3930	1	1
7 83	0 3846	1	1
7 83	6 4262	1	1
7 83	2 4585	1	1
7 84	7 4864	1	1
7 84	7 1345	1	1
7 84	6 2529	1	1
7 84	0 4741	1	1
7 84	3 2778	1	1
7 84	4 1331	1	1
7 85	3 1853	1	1
7 85	5 4567	1	1
7 85	3 4503	1	1
7 85	6 2182	1	1
7 85	5 3291	1	1
7 85	4 1107	1	1
7 86	2 4841	1	1
7 86	5 784	1	1
7 86	2 1935	1	1
7 86	4 436	1	1
7 86	5 625	1	1
7 86	0 4207	1	1
7 87	1 3460	1	1
7 87	4 298	1	1
7 87	4 1680	1	1
7 87	1 4317	1	1
7 87	6 4576	1	1
7 87	2 314	1	1
7 88	7 4273	1	1
7 88	7 1891	1	1
7 88	5 3119	1	1
7 88	1 4554	1	1
7 88	2 2621	1	1
7 88	1 3829	1	1
7 89	4 1507	1	1
7 89	2 1118	1	1
7 89	0 2163	1	1
7 89	5 1774	1	1
7 89	1 3562	1	1
7 89	1 1589	1	1
7 90	7 2738	1	1
7 90	0 4957	1	1
7 90	4 3909	1	1
7 90	4 640	1	1
7 90	1 4503	1	1
7 90	1 2907	1	1
7 91	0 2994	1	1
7 91	2 1912	1	1
7 91	3 4337	1	1
7 91	3 2542	1	1
7 91	3 486	1	1
7 91	3 2629	1	1
7 92	7 4438	1	1
7 92	0 372	1	1
7 92	3 3831	1	1
7 92	5 2291	1	1
7 92	3 3146	1	1
7 92	4 3857	1	1
7 93	6 3270	1	1
7 93	3 415	1	1
7 93	5 758	1	1
7 93	5 2379	1	1
7 93	0 2032	1	1
7 93	2 2983	1	1
7 94	7 3731	1	1
7 94	2 2118	1	1
7 94	1 3676	1	1
7 94	0 3600	1	1
7 94	0 2246	1	1
7 94	0 2940	1	1
7 95	6 4471	1	1
7 95	0 2544	1	1
7 95	6 3712	1	1
7 95	6 3613	1	1
7 95	6 3360	1	1
7 95	4 3887	1	1
7 96	7 2659	1	1
7 96	7 4158	1	1
7 96	3 4732	1	1
7 96	4 1992	1	1
7 96	6 3000	1	1
7 96	1 3961	1	1
7 97	7 3568	1	1
7 97	7 4784	1	1
7 97	6 2145	1	1
7 97	5 4243	1	1
7 97	3 4260	1	1
7 97	2 363	1	1
7 98	7 4443	1	1
7 98	5 4316	1	1
7 98	0 575	1	1
7 98	0 1607	1	1
7 98	1 1749	1	1
7 98	6 3852	1	1
7 99	7 1380	1	1
7 99	6 4231	1	1
7 99	6 1761	1	1
7 99	5 406	1	1
7 99	5 4865	1	1
7 99	1 1703	1	1
7 100	7 1432	1	1
7 100	6 4528	1	1
7 100	3 4018	1	1
7 100	3 900	1	1
7 100	4 1734	1	1
7 100	0 4633	1	1
7 101	7 730	1	1
7 101	0 3915	1	1
7 101	5 4524	1	1
7 101	1 4469	1	1
7 101	1 737	1	1
7 101	1 3380	1	1
7 102	7 4111	1	1
7 102	1 3786	1	1
7 102	4 4050	1	1
7 102	2 4454	1	1
7 102	0 4551	1	1
7 102	6 2607	1	1
7 103	4 4248	1	1
7 103	6 4215	1	1
7 103	5 504	1	1
7 103	0 3951	1	1
7 103	1 2531	1	1
7 103	5 3696	1	1
7 104	1 2123	1	1
7 104	4 625	1	1
7 104	3 2357	1	1
7 104	4 1226	1	1
7 104	6 4989	1	1
7 104	3 195	1	1
7 105	7 4413	1	1
7 105	0 4126	1	1
7 105	6 4793	1	1
7 105	5 1773	1	1
7 105	0 3122	1	1
7 105	3 627	1	1
7 106	7 1340	1	1
7 106	1 2833	1	1
7 106	3 3828	1	1
7 106	2 2002	1	1
7 106	3 3827	1	1
7 106	3 1374	1	1
7 107	4 15	1	1
7 107	6 814	1	1
7 107	2 1211	1	1
7 107	5 104	1	1
7 107	5 1185	1	1
7 107	4 953	1	1
7 108	2 2904	1	1
7 108	3 509	1	1
7 108	5 3392	1	1
7 108	3 4248	1	1
7 108	6 234	1	1
7 108	0 2279	1	1
7 109	5 1661	1	1
7 109	5 180	1	1
7 109	4 3844	1	1
7 109	3 3967	1	1
7 109	3 4107	1	1
7 109	3 1384	1	1
7 110	7 4343	1	1
7 110	7 4238	1	1
7 110	2 3102	1	1
7 110	2 1314	1	1
7 110	2 1312	1	1
7 110	5 2019	1	1
7 111	7 4265	1	1
7 111	6 4784	1	1
7 111	5 3683	1	1
7 111	2 2706	1	1
7 111	4 787	1	1
7 111	2 2601	1	1
7 112	7 208	1	1
7 112	6 2488	1	1
7 112	2 3239	1	1
7 112	5 357	1	1
7 112	0 1055	1	1
7 112	2 4113	1	1
7 113	2 4505	1	1
7 113	0 4402	1	1
7 113	3 1236	1	1
7 113	4 4662	1	1
7 113	4 4049	1	1
7 113	0 4392	1	1
7 114	7 1881	1	1
7 114	0 4107	1	1
7 114	2 4147	1	1
7 114	5 2655	1	1
7 114	1 3578	1	1
7 114	2 1327	1	1
7 115	7 3761	1	1
7 115	7 2363	1	1
7 115	4 3952	1	1
7 115	4 3700	1	1
7 115	5 1034	1	1
7 115	2 2245	1	1
7 116	7 270	1	1
7 116	5 486	1	1
7 116	5 2962	1	1
7 116	6 4919	1	1
7 116	4 4255	1	1
7 116	5 783	1	1
7 117	1 3701	1	1
7 117	6 2606	1	1
7 117	2 1819	1	1
7 117	6 4451	1	1
7 117	5 3007	1	1
7 117	5 596	1	1
7 118	7 4369	1	1
7 118	7 4470	1	1
7 118	2 2194	1	1
7 118	4 2962	1	1
7 118	5 3476	1	1
7 118	1 235	1	1
7 119	7 2967	1	1
7 119	3 848	1	1
7 119	4 784	1	1
7 119	2 2640	1	1
7 119	2 3846	1	1
7 119	2 1815	1	1
7 120	7 4909	1	1
7 120	4 3427	1	1
7 120	0 4492	1	1
7 120	5 2666	1	1
7 120	1 1766	1	1
7 120	0 3933	1	1
7 121	7 3198	1	1
7 121	2 3165	1	1
7 121	3 165	1	1
7 121	4 20	1	1
7 121	2 1569	1	1
7 121	2 4314	1	1
7 122	4 4043	1	1
7 122	2 547	1	1
7 122	4 295	1	1
7 122	6 1258	1	1
7 122	0 3850	1	1
7 122	2 2093	1	1
7 123	5 1181	1	1
7 123	6 2550	1	1
7 123	2 2865	1	1
7 123	3 518	1	1
7 123	6 1163	1	1
7 123	6 3601	1	1
7 124	3 2043	1	1
7 124	0 4758	1	1
7 124	3 2237	1	1
7 124	1 3545	1	1
7 124	3 724	1	1
7 124	4 2389	1	1
7 125	7 3485	1	1
7 125	0 4318	1	1
7 125	5 2483	1	1
7 125	0 428	1	1
7 125	4 2924	1	1
7 125	2 938	1	1
7 126	2 1039	1	1
7 126	4 2005	1	1
7 126	6 2734	1	1
7 126	6 4140	1	1
7 126	6 3481	1	1
7 126	1 4792	1	1
7 127	1 3625	1	1
7 127	3 2512	1	1
7 127	1 884	1	1
7 127	1 4498	1	1
7 127	3 1087	1	1
7 127	2 1023	1	1
7 128	7 813	1	1
7 128	0 2709	1	1
7 128	3 4867	1	1
7 128	2 2038	1	1
7 128	6 1438	1	1
7 128	3 1871	1	1
7 129	5 474	1	1
7 129	2 325	1	1
7 129	0 1527	1	1
7 129	0 4940	1	1
7 129	2 1264	1	1
7 129	2 1404	1	1
7 130	0 4823	1	1
7 130	4 1674	1	1
7 130	1 2166	1	1
7 130	3 1835	1	1
7 130	4 3739	1	1
7 130	3 1052	1	1
7 131	7 4180	1	1
7 131	7 1162	1	1
7 131	1 694	1	1
7 131	5 1962	1	1
7 131	3 3957	1	1
7 131	1 3368	1	1
7 132	7 3800	1	1
7 132	7 1855	1	1
7 132	7 1261	1	1
7 132	3 4906	1	1
7 132	6 471	1	1
7 132	0 3959	1	1
7 133	6 1124	1	1
7 133	5 2048	1	1
7 133	2 2991	1	1
7 133	6 2231	1	1
7 133	6 4120	1	1
7 133	1 4342	1	1
7 134	7 2106	1	1
7 134	1 4321	1	1
7 134	4 11	1	1
7 134	4 85	1	1
7 134	4 1656	1	1
7 134	6 1128	1	1
7 135	7 4870	1	1
7 135	5 13	1	1
7 135	0 1560	1	1
7 135	5 3108	1	1
7 135	4 1423	1	1
7 135	5 4365	1	1
7 136	4 3576	1	1
7 136	6 499	1	1
7 136	3 4405	1	1
7 136	6 3779	1	1
7 136	2 3218	1	1
7 136	2 3685	1	1
7 137	7 256	1	1
7 137	7 88	1	1
7 137	4 72	1	1
7 137	1 3962	1	1
7 137	2 4779	1	1
7 137	5 86	1	1
7 138	7 3571	1	1
7 138	7 666	1	1
7 138	6 10	1	1
7 138	4 1558	1	1
7 138	6 4057	1	1
7 138	1 2880	1	1
7 139	7 3218	1	1
7 139	7 4597	1	1
7 139	1 1827	1	1
7 139	4 1595	1	1
7 139	0 1577	1	1
7 139	3 1315	1	1
7 140	7 2587	1	1
7 140	7 3325	1	1
7 140	6 4996	1	1
7 140	6 2693	1	1
7 140	1 4245	1	1
7 140	3 2039	1	1
7 141	7 3644	1	1
7 141	5 3658	1	1
7 141	3 221	1	1
7 141	3 643	1	1
7 141	0 261	1	1
7 141	4 241	1	1
7 142	7 1629	1	1
7 142	4 3478	1	1
7 142	1 4779	1	1
7 142	4 527	1	1
7 142	3 1634	1	1
7 142	3 3875	1	1
7 143	7 627	1	1
7 143	7 4459	1	1
7 143	5 1033	1	1
7 143	4 479	1	1
7 143	1 2170	1	1
7 143	2 2581	1	1
7 144	3 4450	1	1
7 144	1 3438	1	1
7 144	1 3097	1	1
7 144	4 4004	1	1
7 144	0 1957	1	1
7 144	4 4092	1	1
7 145	7 3095	1	1
7 145	2 304	1	1
7 145	2 4297	1	1
7 145	3 1453	1	1
7 145	6 859	1	1
7 145	3 1091	1	1
7 146	0 3093	1	1
7 146	0 4832	1	1
7 146	5 705	1	1
7 146	5 4206	1	1
7 146	6 1503	1	1
7 146	2 1478	1	1
7 147	2 656	1	1
7 147	0 2203	1	1
7 147	4 2994	1	1
7 147	0 2853	1	1
7 147	2 4844	1	1
7 147	4 3393	1	1
7 148	7 4113	1	1
7 148	1 4521	1	1
7 148	5 175	1	1
7 148	2 504	1	1
7 148	1 2691	1	1
7 148	5 300	1	1
7 149	7 1695	1	1
7 149	7 1767	1	1
7 149	7 3388	1	1
7 149	1 2101	1	1
7 149	5 787	1	1
7 149	3 91	1	1
7 150	7 964	1	1
7 150	1 2110	1	1
7 150	6 729	1	1
7 150	5 4686	1	1
7 150	5 2499	1	1
7 150	4 1485	1	1
7 151	7 1370	1	1
7 151	7 4482	1	1
7 151	6 3921	1	1
7 151	5 1034	1	1
7 151	0 2594	1	1
7 151	0 673	1	1
7 152	7 4140	1	1
7 152	4 4464	1	1
7 152	5 4928	1	1
7 152	0 4602	1	1
7 152	5 4907	1	1
7 152	1 515	1	1
7 153	7 4833	1	1
7 153	0 1779	1	1
7 153	5 3995	1	1
7 153	4 4272	1	1
7 153	1 3626	1	1
7 153	4 4874	1	1
7 154	7 4303	1	1
7 154	3 3606	1	1
7 154	6 403	1	1
7 154	2 4981	1	1
7 154	2 2485	1	1
7 154	5 4155	1	1
7 155	0 1939	1	1
7 155	0 4674	1	1
7 155	1 2358	1	1
7 155	4 4831	1	1
7 155	2 515	1	1
7 155	6 4677	1	1
7 156	7 3112	1	1
7 156	7 28	1	1
7 156	0 1151	1	1
7 156	6 722	1	1
7 156	3 2746	1	1
7 156	3 2107	1	1
7 157	7 1096	1	1
7 157	6 2625	1	1
7 157	6 3081	1	1
7 157	4 2728	1	1
7 157	5 4986	1	1
7 157	1 2423	1	1
7 158	7 4538	1	1
7 158	2 1650	1	1
7 158	3 955	1	1
7 158	4 4411	1	1
7 158	5 1001	1	1
7 158	0 3367	1	1
7 159	7 3771	1	1
7 159	7 747	1	1
7 159	4 3113	1	1
7 159	6 24	1	1
7 159	4 4799	1	1
7 159	5 1027	1	1
7 160	7 4881	1	1
7 160	7 2145	1	1
7 160	0 1551	1	1
7 160	3 2119	1	1
7 160	4 2574	1	1
7 160	6 185	1	1
7 161	5 3206	1	1
7 161	1 760	1	1
7 161	1 2897	1	1
7 161	6 2572	1	1
7 161	3 2864	1	1
7 161	4 1209	1	1
7 162	3 1578	1	1
7 162	2 2410	1	1
7 162	6 119	1	1
7 162	0 529	1	1
7 162	3 994	1	1
7 162	2 2569	1	1
7 163	7 4655	1	1
7 163	0 1550	1	1
7 163	3 4546	1	1
7 163	5 4608	1	1
7 163	0 2174	1	1
7 163	5 3175	1	1
7 164	7 3921	1	1
7 164	5 3897	1	1
7 164	1 4695	1	1
7 164	5 895	1	1
7 164	1 3570	1	1
7 164	0 1244	1	1
7 165	7 1349	1	1
7 165	2 4451	1	1
7 165	1 3636	1	1
7 165	4 1492	1	1
7 165	0 572	1	1
7 165	2 3633	1	1
7 166	1 1266	1	1
7 166	4 392	1	1
7 166	0 3053	1	1
7 166	3 1211	1	1
7 166	0 3882	1	1
7 166	6 870	1	1
7 167	6 3931	1	1
7 167	3 1595	1	1
7 167	5 3782	1	1
7 167	0 1625	1	1
7 167	6 1710	1	1
7 167	5 2604	1	1
7 168	5 2530	1	1
7 168	2 1699	1	1
7 168	0 1027	1	1
7 168	0 2151	1	1
7 168	0 4824	1	1
7 168	2 3060	1	1
7 169	1 4690	1	1
7 169	0 3481	1	1
7 169	0 2453	1	1
7 169	6 1705	1	1
7 169	5 4296	1	1
7 169	5 1273	1	1
7 170	7 476	1	1
7 170	1 4272	1	1
7 170	1 4027	1	1
7 170	4 694	1	1
7 170	2 4786	1	1
7 170	3 470	1	1
7 171	7 1670	1	1
7 171	2 738	1	1
7 171	2 18	1	1
7 171	5 473	1	1
7 171	2 2775	1	1
7 171	5 2650	1	1
7 172	7 4982	1	1
7 172	7 2255	1	1
7 172	5 3248	1	1
7 172	2 436	1	1
7 172	1 2946	1	1
7 172	2 2145	1	1
7 173	7 1336	1	1
7 173	4 3498	1	1
7 173	2 3346	1	1
7 173	6 41	1	1
7 173	5 1655	1	1
7 173	2 1597	1	1
7 174	1 3015	1	1
7 174	4 4261	1	1
7 174	5 4942	1	1
7 174	2 176	1	1
7 174	4 3407	1	1
7 174	2 4656	1	1
7 175	7 152	1	1
7 175	7 182	1	1
7 175	0 1229	1	1
7 175	2 2551	1	1
7 175	4 458	1	1
7 175	3 739	1	1
7 176	0 1448	1	1
7 176	1 1486	1	1
7 176	0 1897	1	1
7 176	3 361	1	1
7 176	5 1580	1	1
7 176	4 362	1	1
7 177	3 83	1	1
7 177	0 552	1	1
7 177	4 4841	1	1
7 177	2 1742	1	1
7 177	3 2245	1	1
7 177	0 505	1	1
7 178	7 2530	1	1
7 178	4 1198	1	1
7 178	1 2129	1	1
7 178	3 1863	1	1
7 178	1 3147	1	1
7 178	3 1945	1	1
7 179	7 1757	1	1
7 179	1 4988	1	1
7 179	2 192	1	1
7 179	5 1645	1	1
7 179	5 912	1	1
7 179	0 1790	1	1
7 180	7 3073	1	1
7 180	5 3092	1	1
7 180	4 168	1	1
7 180	2 2624	1	1
7 180	0 1339	1	1
7 180	0 1906	1	1
7 181	1 3887	1	1
