# Total number neurons: 40000
# Local number neurons: 5000
# Number MPI ranks: 8
# Current simulation step: 2002
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
0 30	5 3067	1	1
0 30	2 2790	1	1
0 30	3 2936	1	1
0 30	3 322	1	1
0 31	0 3325	1	1
0 31	0 1792	1	1
0 31	7 3965	1	1
0 31	7 59	1	1
0 31	3 1320	1	1
0 31	7 705	1	1
0 32	0 4087	1	1
0 32	3 1340	1	1
0 32	1 368	1	1
0 32	6 498	1	1
0 32	4 1560	1	1
0 32	5 1550	1	1
0 33	5 224	1	1
0 33	5 2632	1	1
0 33	4 3006	1	1
0 33	5 4913	1	1
0 33	4 469	1	1
0 33	7 2880	1	1
0 34	6 211	1	1
0 34	2 1789	1	1
0 34	3 187	1	1
0 34	1 1719	1	1
0 34	5 1742	1	1
0 34	1 3764	1	1
0 35	1 1479	1	1
0 35	2 3388	1	1
0 35	1 1771	1	1
0 35	5 3115	1	1
0 35	4 2260	1	1
0 35	1 2774	1	1
0 36	0 4732	1	1
0 36	0 1274	1	1
0 36	1 3725	1	1
0 36	5 4810	1	1
0 36	4 1687	1	1
0 36	2 14	1	1
0 37	0 228	1	1
0 37	0 4798	1	1
0 37	4 2735	1	1
0 37	2 941	1	1
0 37	2 1289	1	1
0 37	6 4927	1	1
0 38	3 34	1	1
0 38	6 1560	1	1
0 38	4 4081	1	1
0 38	4 668	1	1
0 38	6 1140	1	1
0 38	5 351	1	1
0 39	1 4293	1	1
0 39	5 425	1	1
0 39	1 3476	1	1
0 39	6 4894	1	1
0 39	4 4764	1	1
0 39	6 1328	1	1
0 40	0 3187	1	1
0 40	3 4659	1	1
0 40	2 1953	1	1
0 40	5 936	1	1
0 40	3 3249	1	1
0 40	1 1790	1	1
0 41	1 4483	1	1
0 41	3 1913	1	1
0 41	1 2261	1	1
0 41	4 4900	1	1
0 41	5 4809	1	1
0 41	2 4452	1	1
0 42	0 1557	1	1
0 42	0 3610	1	1
0 42	1 4733	1	1
0 42	4 3534	1	1
0 42	2 735	1	1
0 42	1 860	1	1
0 43	0 552	1	1
0 43	0 4181	1	1
0 43	6 2733	1	1
0 43	7 197	1	1
0 43	4 4113	1	1
0 43	5 3215	1	1
0 44	7 971	1	1
0 44	2 1129	1	1
0 44	7 1725	1	1
0 44	7 3855	1	1
0 44	3 162	1	1
0 44	5 637	1	1
0 45	1 1386	1	1
0 45	1 3371	1	1
0 45	6 1787	1	1
0 45	2 3422	1	1
0 45	1 587	1	1
0 45	1 4586	1	1
0 46	0 632	1	1
0 46	0 283	1	1
0 46	3 3533	1	1
0 46	6 3097	1	1
0 46	3 4293	1	1
0 46	1 2695	1	1
0 47	0 3663	1	1
0 47	1 1429	1	1
0 47	3 1457	1	1
0 47	5 1218	1	1
0 47	4 2678	1	1
0 47	2 2674	1	1
0 48	4 4816	1	1
0 48	7 3974	1	1
0 48	3 2039	1	1
0 48	3 486	1	1
0 48	4 4736	1	1
0 48	2 3979	1	1
0 49	3 3898	1	1
0 49	2 684	1	1
0 49	6 1399	1	1
0 49	6 4094	1	1
0 49	4 965	1	1
0 49	5 3804	1	1
0 50	0 2394	1	1
0 50	2 4985	1	1
0 50	2 4742	1	1
0 50	7 4194	1	1
0 50	4 1485	1	1
0 50	4 3056	1	1
0 51	1 2077	1	1
0 51	2 1811	1	1
0 51	7 1858	1	1
0 51	1 2965	1	1
0 51	7 409	1	1
0 51	5 498	1	1
0 52	0 2598	1	1
0 52	7 1571	1	1
0 52	4 162	1	1
0 52	7 1329	1	1
0 52	6 309	1	1
0 52	4 4691	1	1
0 53	0 4958	1	1
0 53	6 3111	1	1
0 53	1 1973	1	1
0 53	4 4358	1	1
0 53	2 1202	1	1
0 53	1 393	1	1
0 54	6 3305	1	1
0 54	5 1172	1	1
0 54	3 3815	1	1
0 54	7 1223	1	1
0 54	3 882	1	1
0 54	5 1058	1	1
0 55	0 4929	1	1
0 55	5 482	1	1
0 55	4 2696	1	1
0 55	7 2008	1	1
0 55	6 4042	1	1
0 55	4 2379	1	1
0 56	3 2178	1	1
0 56	1 3589	1	1
0 56	3 4293	1	1
0 56	1 3280	1	1
0 56	5 2605	1	1
0 56	7 3652	1	1
0 57	0 2090	1	1
0 57	4 4037	1	1
0 57	3 1535	1	1
0 57	1 3631	1	1
0 57	7 4342	1	1
0 57	5 414	1	1
0 58	0 4639	1	1
0 58	0 3331	1	1
0 58	0 3905	1	1
0 58	4 3439	1	1
0 58	2 3271	1	1
0 58	4 1726	1	1
0 59	2 1421	1	1
0 59	2 2508	1	1
0 59	1 4258	1	1
0 59	4 2881	1	1
0 59	2 1940	1	1
0 59	7 1429	1	1
0 60	4 417	1	1
0 60	1 4513	1	1
0 60	5 2357	1	1
0 60	2 1306	1	1
0 60	3 3994	1	1
0 60	1 381	1	1
0 61	3 1741	1	1
0 61	1 3513	1	1
0 61	4 1020	1	1
0 61	3 2397	1	1
0 61	7 3359	1	1
0 61	4 3950	1	1
0 62	0 1354	1	1
0 62	1 2173	1	1
0 62	4 4399	1	1
0 62	6 297	1	1
0 62	3 4838	1	1
0 62	1 2895	1	1
0 63	0 2575	1	1
0 63	0 2067	1	1
0 63	3 4290	1	1
0 63	6 1923	1	1
0 63	3 233	1	1
0 63	3 463	1	1
0 64	0 1065	1	1
0 64	2 3095	1	1
0 64	7 936	1	1
0 64	7 4950	1	1
0 64	1 4201	1	1
0 64	1 3072	1	1
0 65	5 2411	1	1
0 65	1 356	1	1
0 65	3 3528	1	1
0 65	3 2387	1	1
0 65	1 1475	1	1
0 65	4 4929	1	1
0 66	0 65	1	1
0 66	6 1514	1	1
0 66	2 3025	1	1
0 66	7 186	1	1
0 66	2 2467	1	1
0 66	4 4329	1	1
0 67	7 915	1	1
0 67	3 2945	1	1
0 67	7 55	1	1
0 67	6 1459	1	1
0 67	1 295	1	1
0 67	6 237	1	1
0 68	0 3704	1	1
0 68	3 508	1	1
0 68	7 1972	1	1
0 68	2 3491	1	1
0 68	3 1883	1	1
0 68	3 3313	1	1
0 69	0 2015	1	1
0 69	6 3171	1	1
0 69	2 797	1	1
0 69	2 1634	1	1
0 69	5 2502	1	1
0 69	1 4007	1	1
0 70	0 2831	1	1
0 70	0 3949	1	1
0 70	6 4923	1	1
0 70	1 3832	1	1
0 70	3 4411	1	1
0 70	1 1584	1	1
0 71	0 691	1	1
0 71	0 4699	1	1
0 71	6 738	1	1
0 71	6 1126	1	1
0 71	7 644	1	1
0 71	4 1592	1	1
0 72	5 1490	1	1
0 72	6 3846	1	1
0 72	4 231	1	1
0 72	2 4739	1	1
0 72	5 794	1	1
0 72	5 807	1	1
0 73	5 2202	1	1
0 73	7 240	1	1
0 73	7 912	1	1
0 73	1 1601	1	1
0 73	1 1306	1	1
0 73	3 156	1	1
0 74	0 2080	1	1
0 74	7 41	1	1
0 74	4 4666	1	1
0 74	2 432	1	1
0 74	3 3057	1	1
0 74	3 233	1	1
0 75	5 890	1	1
0 75	3 2941	1	1
0 75	4 58	1	1
0 75	7 1758	1	1
0 75	5 3254	1	1
0 75	2 2044	1	1
0 76	0 1167	1	1
0 76	0 985	1	1
0 76	2 3591	1	1
0 76	5 1317	1	1
0 76	5 3299	1	1
0 76	4 1976	1	1
0 77	0 4459	1	1
0 77	7 4741	1	1
0 77	2 4582	1	1
0 77	2 1809	1	1
0 77	1 4770	1	1
0 77	2 429	1	1
0 78	0 3440	1	1
0 78	0 3306	1	1
0 78	6 2533	1	1
0 78	6 3320	1	1
0 78	1 2311	1	1
0 78	6 2798	1	1
0 79	0 4411	1	1
0 79	1 4065	1	1
0 79	2 496	1	1
0 79	4 3570	1	1
0 79	3 2907	1	1
0 79	4 170	1	1
0 80	2 1723	1	1
0 80	6 749	1	1
0 80	2 3881	1	1
0 80	6 428	1	1
0 80	7 4740	1	1
0 80	5 496	1	1
0 81	3 2375	1	1
0 81	3 2326	1	1
0 81	6 3740	1	1
0 81	2 4959	1	1
0 81	7 4352	1	1
0 81	3 2004	1	1
0 82	0 2197	1	1
0 82	6 4616	1	1
0 82	6 3200	1	1
0 82	6 3834	1	1
0 82	3 4915	1	1
0 82	6 1285	1	1
0 83	0 4113	1	1
0 83	5 4242	1	1
0 83	7 2992	1	1
0 83	5 3196	1	1
0 83	1 739	1	1
0 83	5 1238	1	1
0 84	0 1284	1	1
0 84	0 3258	1	1
0 84	5 1229	1	1
0 84	3 605	1	1
0 84	2 3312	1	1
0 84	3 879	1	1
0 85	3 737	1	1
0 85	4 837	1	1
0 85	6 1353	1	1
0 85	1 3724	1	1
0 85	7 4657	1	1
0 85	7 587	1	1
0 86	5 4287	1	1
0 86	3 814	1	1
0 86	6 3876	1	1
0 86	6 2519	1	1
0 86	5 124	1	1
0 86	6 2384	1	1
0 87	0 629	1	1
0 87	2 1022	1	1
0 87	4 4830	1	1
0 87	3 521	1	1
0 87	7 3951	1	1
0 87	1 3807	1	1
0 88	0 1308	1	1
0 88	1 4118	1	1
0 88	2 3052	1	1
0 88	1 4232	1	1
0 88	3 2728	1	1
0 88	5 1415	1	1
0 89	0 1774	1	1
0 89	7 692	1	1
0 89	4 844	1	1
0 89	6 3345	1	1
0 89	5 2440	1	1
0 89	6 3830	1	1
0 90	0 3058	1	1
0 90	0 1943	1	1
0 90	2 3966	1	1
0 90	2 4445	1	1
0 90	5 2060	1	1
0 90	4 937	1	1
0 91	0 4519	1	1
0 91	0 3797	1	1
0 91	3 2169	1	1
0 91	1 602	1	1
0 91	4 3083	1	1
0 91	6 512	1	1
0 92	2 3657	1	1
0 92	7 4605	1	1
0 92	1 4598	1	1
0 92	3 267	1	1
0 92	3 1767	1	1
0 92	6 471	1	1
0 93	0 2058	1	1
0 93	2 2062	1	1
0 93	3 1660	1	1
0 93	2 3307	1	1
0 93	4 3682	1	1
0 93	6 1413	1	1
0 94	3 2108	1	1
0 94	2 1274	1	1
0 94	6 3254	1	1
0 94	3 261	1	1
0 94	5 2030	1	1
0 94	6 3839	1	1
0 95	1 1515	1	1
0 95	1 4035	1	1
0 95	1 1867	1	1
0 95	3 4520	1	1
0 95	7 2029	1	1
0 95	6 2403	1	1
0 96	4 3911	1	1
0 96	1 3286	1	1
0 96	3 1488	1	1
0 96	2 2411	1	1
0 96	6 4091	1	1
0 96	1 2322	1	1
0 97	0 1736	1	1
0 97	2 3666	1	1
0 97	2 474	1	1
0 97	2 878	1	1
0 97	3 158	1	1
0 97	4 2301	1	1
0 98	6 2329	1	1
0 98	5 7	1	1
0 98	1 1573	1	1
0 98	2 4267	1	1
0 98	4 912	1	1
0 98	6 4630	1	1
0 99	0 917	1	1
0 99	0 1076	1	1
0 99	7 206	1	1
0 99	3 4994	1	1
0 99	4 3039	1	1
0 99	7 932	1	1
0 100	0 937	1	1
0 100	6 1913	1	1
0 100	4 3917	1	1
0 100	5 1866	1	1
0 100	7 4217	1	1
0 100	5 1027	1	1
0 101	4 2700	1	1
0 101	4 2834	1	1
0 101	5 1077	1	1
0 101	2 1925	1	1
0 101	1 1975	1	1
0 101	4 1308	1	1
0 102	0 4454	1	1
0 102	6 4299	1	1
0 102	6 4284	1	1
0 102	2 3145	1	1
0 102	2 2636	1	1
0 102	5 1377	1	1
0 103	1 275	1	1
0 103	4 2131	1	1
0 103	3 68	1	1
0 103	5 128	1	1
0 103	5 2340	1	1
0 103	2 3058	1	1
0 104	1 27	1	1
0 104	4 2773	1	1
0 104	3 1042	1	1
0 104	2 462	1	1
0 104	3 926	1	1
0 104	7 3094	1	1
0 105	0 4376	1	1
0 105	6 561	1	1
0 105	7 2829	1	1
0 105	1 843	1	1
0 105	2 2137	1	1
0 105	2 3518	1	1
0 106	0 4154	1	1
0 106	3 1340	1	1
0 106	5 1	1	1
0 106	5 1798	1	1
0 106	4 1568	1	1
0 106	3 310	1	1
0 107	0 560	1	1
0 107	4 2993	1	1
0 107	1 874	1	1
0 107	2 3276	1	1
0 107	6 1765	1	1
0 107	5 3701	1	1
0 108	1 3055	1	1
0 108	2 3114	1	1
0 108	3 2048	1	1
0 108	7 3663	1	1
0 108	1 2914	1	1
0 108	1 83	1	1
0 109	0 4309	1	1
0 109	5 3096	1	1
0 109	7 3085	1	1
0 109	5 3564	1	1
0 109	1 16	1	1
0 109	4 1745	1	1
0 110	0 3356	1	1
0 110	4 1789	1	1
0 110	6 419	1	1
0 110	4 2122	1	1
0 110	2 533	1	1
0 110	7 3128	1	1
0 111	0 1895	1	1
0 111	4 2516	1	1
0 111	4 1819	1	1
0 111	4 2689	1	1
0 111	7 4422	1	1
0 111	6 2401	1	1
0 112	0 1746	1	1
0 112	2 1819	1	1
0 112	5 626	1	1
0 112	1 475	1	1
0 112	1 1928	1	1
0 112	1 2219	1	1
0 113	0 2278	1	1
0 113	6 4286	1	1
0 113	5 51	1	1
0 113	3 2721	1	1
0 113	1 4911	1	1
0 113	7 4644	1	1
0 114	0 892	1	1
0 114	0 1590	1	1
0 114	6 160	1	1
0 114	2 2205	1	1
0 114	6 239	1	1
0 114	5 3930	1	1
0 115	3 3736	1	1
0 115	7 4040	1	1
0 115	1 3128	1	1
0 115	1 1725	1	1
0 115	3 4642	1	1
0 115	3 4463	1	1
0 116	0 4114	1	1
0 116	0 3563	1	1
0 116	0 1741	1	1
0 116	0 3651	1	1
0 116	6 2098	1	1
0 116	7 1226	1	1
0 117	0 4503	1	1
0 117	0 731	1	1
0 117	1 986	1	1
0 117	4 3403	1	1
0 117	2 3276	1	1
0 117	6 2776	1	1
0 118	2 3140	1	1
0 118	2 4804	1	1
0 118	2 1494	1	1
0 118	5 1651	1	1
0 118	5 3952	1	1
0 118	4 835	1	1
0 119	5 3677	1	1
0 119	5 2179	1	1
0 119	5 4194	1	1
0 119	3 1214	1	1
0 119	3 946	1	1
0 119	5 3225	1	1
0 120	3 379	1	1
0 120	1 941	1	1
0 120	3 624	1	1
0 120	2 4443	1	1
0 120	1 2147	1	1
0 120	1 1812	1	1
0 121	5 152	1	1
0 121	2 2659	1	1
0 121	5 401	1	1
0 121	5 330	1	1
0 121	6 4214	1	1
0 121	7 379	1	1
0 122	6 1581	1	1
0 122	4 4933	1	1
0 122	5 4487	1	1
0 122	7 1697	1	1
0 122	5 105	1	1
0 122	5 2369	1	1
0 123	2 2988	1	1
0 123	6 3185	1	1
0 123	3 41	1	1
0 123	3 3925	1	1
0 123	2 1319	1	1
0 123	1 3936	1	1
0 124	0 1017	1	1
0 124	5 1989	1	1
0 124	3 284	1	1
0 124	6 2003	1	1
0 124	7 4298	1	1
0 124	3 3165	1	1
0 125	0 2354	1	1
0 125	4 2388	1	1
0 125	6 2433	1	1
0 125	2 1221	1	1
0 125	3 3245	1	1
0 125	7 1067	1	1
0 126	6 844	1	1
0 126	3 192	1	1
0 126	3 1105	1	1
0 126	3 2562	1	1
0 126	5 2188	1	1
0 126	7 335	1	1
0 127	0 864	1	1
0 127	2 177	1	1
0 127	3 1383	1	1
0 127	3 2025	1	1
0 127	1 4160	1	1
0 127	6 740	1	1
0 128	0 1208	1	1
0 128	7 3994	1	1
0 128	6 3390	1	1
0 128	5 3309	1	1
0 128	3 1251	1	1
0 128	2 2851	1	1
0 129	3 2906	1	1
0 129	1 2093	1	1
0 129	7 3870	1	1
0 129	6 1847	1	1
0 129	4 65	1	1
0 129	4 579	1	1
0 130	0 556	1	1
0 130	4 2733	1	1
0 130	1 1551	1	1
0 130	6 2776	1	1
0 130	7 3247	1	1
0 130	1 1280	1	1
0 131	4 2955	1	1
0 131	6 3334	1	1
0 131	4 1335	1	1
0 131	3 4865	1	1
0 131	1 378	1	1
0 131	5 1031	1	1
0 132	1 3273	1	1
0 132	3 4511	1	1
0 132	1 4810	1	1
0 132	6 2024	1	1
0 132	4 3970	1	1
0 132	3 2725	1	1
0 133	0 881	1	1
0 133	3 2537	1	1
0 133	3 3491	1	1
0 133	3 244	1	1
0 133	7 586	1	1
0 133	2 942	1	1
0 134	3 3434	1	1
0 134	4 4034	1	1
0 134	4 4057	1	1
0 134	5 588	1	1
0 134	6 442	1	1
0 134	6 4145	1	1
0 135	0 4805	1	1
0 135	7 172	1	1
0 135	2 3870	1	1
0 135	3 507	1	1
0 135	3 961	1	1
0 135	5 4597	1	1
0 136	0 2686	1	1
0 136	0 4606	1	1
0 136	6 497	1	1
0 136	7 3412	1	1
0 136	3 1769	1	1
0 136	3 3298	1	1
0 137	0 4477	1	1
0 137	3 4346	1	1
0 137	7 4118	1	1
0 137	5 795	1	1
0 137	2 3441	1	1
0 137	4 4376	1	1
0 138	5 13	1	1
0 138	1 4530	1	1
0 138	3 4638	1	1
0 138	7 2477	1	1
0 138	6 1954	1	1
0 138	3 4101	1	1
0 139	4 865	1	1
0 139	4 2062	1	1
0 139	1 1611	1	1
0 139	1 278	1	1
0 139	2 1069	1	1
0 139	6 2850	1	1
0 140	7 3040	1	1
0 140	3 614	1	1
0 140	3 1804	1	1
0 140	7 442	1	1
0 140	1 1471	1	1
0 140	2 4467	1	1
0 141	4 772	1	1
0 141	4 495	1	1
0 141	6 4866	1	1
0 141	5 585	1	1
0 141	4 85	1	1
0 141	2 2255	1	1
0 142	0 2341	1	1
0 142	1 869	1	1
0 142	2 4555	1	1
0 142	5 2531	1	1
0 142	5 4856	1	1
0 142	4 16	1	1
0 143	0 221	1	1
0 143	1 823	1	1
0 143	1 250	1	1
0 143	5 2871	1	1
0 143	7 4856	1	1
0 143	5 1916	1	1
0 144	4 3722	1	1
0 144	5 1856	1	1
0 144	4 4409	1	1
0 144	1 2139	1	1
0 144	4 2865	1	1
0 144	3 1614	1	1
0 145	0 2756	1	1
0 145	3 3052	1	1
0 145	6 1891	1	1
0 145	7 1330	1	1
0 145	1 1180	1	1
0 145	7 2254	1	1
0 146	1 2981	1	1
0 146	6 2088	1	1
0 146	2 3033	1	1
0 146	1 536	1	1
0 146	2 4122	1	1
0 146	6 2245	1	1
0 147	0 2403	1	1
0 147	4 2529	1	1
0 147	5 314	1	1
0 147	5 651	1	1
0 147	4 1616	1	1
0 147	4 1621	1	1
0 148	2 4360	1	1
0 148	1 4586	1	1
0 148	4 2097	1	1
0 148	1 1579	1	1
0 148	3 1085	1	1
0 148	5 2850	1	1
0 149	0 3623	1	1
0 149	7 2187	1	1
0 149	5 2421	1	1
0 149	4 3370	1	1
0 149	4 3206	1	1
0 149	2 4708	1	1
0 150	4 3928	1	1
0 150	6 1105	1	1
0 150	3 333	1	1
0 150	4 1837	1	1
0 150	3 2247	1	1
0 150	1 102	1	1
0 151	5 1694	1	1
0 151	2 2497	1	1
0 151	4 3892	1	1
0 151	3 3980	1	1
0 151	4 440	1	1
0 151	7 4302	1	1
0 152	3 1764	1	1
0 152	1 4779	1	1
0 152	3 237	1	1
0 152	7 2720	1	1
0 152	5 2422	1	1
0 152	4 3539	1	1
0 153	2 3640	1	1
0 153	3 227	1	1
0 153	3 357	1	1
0 153	1 552	1	1
0 153	6 628	1	1
0 153	7 483	1	1
0 154	0 4080	1	1
0 154	0 3833	1	1
0 154	5 3002	1	1
0 154	1 4272	1	1
0 154	2 1216	1	1
0 154	7 1599	1	1
0 155	4 3713	1	1
0 155	4 4363	1	1
0 155	5 2396	1	1
0 155	7 652	1	1
0 155	6 2959	1	1
0 155	1 3417	1	1
0 156	0 298	1	1
0 156	7 2849	1	1
0 156	6 2900	1	1
0 156	4 864	1	1
0 156	7 4115	1	1
0 156	6 2178	1	1
0 157	0 900	1	1
0 157	1 2679	1	1
0 157	6 3628	1	1
0 157	5 2055	1	1
0 157	3 70	1	1
0 157	2 4290	1	1
0 158	0 2698	1	1
0 158	6 717	1	1
0 158	2 618	1	1
0 158	3 2501	1	1
0 158	4 3478	1	1
0 158	7 1667	1	1
0 159	3 648	1	1
0 159	3 4714	1	1
0 159	4 3952	1	1
0 159	2 4841	1	1
0 159	1 554	1	1
0 159	6 1371	1	1
0 160	0 1900	1	1
0 160	6 2801	1	1
0 160	3 3469	1	1
0 160	2 282	1	1
0 160	5 1853	1	1
0 160	5 3641	1	1
0 161	0 203	1	1
0 161	7 4036	1	1
0 161	3 3864	1	1
0 161	1 3381	1	1
0 161	6 1757	1	1
0 161	5 4285	1	1
0 162	0 1109	1	1
0 162	1 250	1	1
0 162	5 904	1	1
0 162	6 3774	1	1
0 162	2 2112	1	1
0 162	3 1011	1	1
0 163	1 4397	1	1
0 163	6 2853	1	1
0 163	3 4591	1	1
0 163	3 1511	1	1
0 163	4 3734	1	1
0 163	6 1654	1	1
0 164	7 779	1	1
0 164	3 3034	1	1
0 164	2 3303	1	1
0 164	3 983	1	1
0 164	3 4340	1	1
0 164	3 2559	1	1
0 165	5 64	1	1
0 165	5 1082	1	1
0 165	3 3359	1	1
0 165	7 1282	1	1
0 165	5 2479	1	1
0 165	1 1863	1	1
0 166	7 135	1	1
0 166	5 4890	1	1
0 166	6 4802	1	1
0 166	7 3566	1	1
0 166	7 2090	1	1
0 166	1 3632	1	1
0 167	0 113	1	1
0 167	2 3698	1	1
0 167	4 4	1	1
0 167	7 3942	1	1
0 167	1 4634	1	1
0 167	5 3287	1	1
0 168	0 2549	1	1
0 168	0 340	1	1
0 168	5 260	1	1
0 168	2 3503	1	1
0 168	4 4556	1	1
0 168	5 1598	1	1
0 169	0 3590	1	1
0 169	3 4931	1	1
0 169	2 2786	1	1
0 169	6 3046	1	1
0 169	5 358	1	1
0 169	7 4983	1	1
0 170	0 2199	1	1
0 170	0 261	1	1
0 170	3 4355	1	1
0 170	3 2768	1	1
0 170	2 2575	1	1
0 170	4 1864	1	1
0 171	1 2247	1	1
0 171	4 2809	1	1
0 171	6 4565	1	1
0 171	5 4502	1	1
0 171	6 89	1	1
0 171	5 4931	1	1
0 172	0 486	1	1
0 172	7 1670	1	1
0 172	4 4762	1	1
0 172	7 3192	1	1
0 172	2 3021	1	1
0 172	1 919	1	1
0 173	2 1641	1	1
0 173	5 1548	1	1
0 173	3 3853	1	1
0 173	5 763	1	1
0 173	6 601	1	1
0 173	1 96	1	1
0 174	5 999	1	1
0 174	6 4334	1	1
0 174	4 2027	1	1
0 174	4 1190	1	1
0 174	5 436	1	1
0 174	5 2916	1	1
0 175	2 4223	1	1
0 175	4 2884	1	1
0 175	4 4172	1	1
0 175	4 690	1	1
0 175	6 4291	1	1
0 175	5 2768	1	1
0 176	1 3182	1	1
0 176	3 2248	1	1
0 176	2 679	1	1
0 176	6 4730	1	1
0 176	2 989	1	1
0 176	5 364	1	1
0 177	0 730	1	1
0 177	6 4590	1	1
0 177	4 1749	1	1
0 177	1 2465	1	1
0 177	7 4298	1	1
0 177	1 4084	1	1
0 178	0 1793	1	1
0 178	0 3691	1	1
0 178	6 1160	1	1
0 178	7 4441	1	1
0 178	3 4686	1	1
0 178	5 4006	1	1
0 179	0 1034	1	1
0 179	7 2293	1	1
0 179	5 2581	1	1
0 179	3 1072	1	1
0 179	7 363	1	1
0 179	2 7	1	1
0 180	0 1120	1	1
0 180	0 3741	1	1
0 180	2 2176	1	1
0 180	4 3918	1	1
0 180	1 4237	1	1
0 180	6 2275	1	1
0 181	0 1240	1	1
0 181	5 121	1	1
0 181	6 2289	1	1
