# Total number neurons: 40000
# Local number neurons: 5000
# Number MPI ranks: 8
# Current simulation step: 2002
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
1 1940	7 14	1	1
4 161	7 14	1	1
4 3888	7 14	1	1
5 3800	7 14	1	1
7 1466	7 15	1	1
0 3574	7 15	1	1
1 3888	7 15	1	1
1 2079	7 15	1	1
2 3914	7 15	1	1
3 4278	7 15	1	1
7 2206	7 16	1	1
7 872	7 16	1	1
7 4013	7 16	1	1
5 3511	7 16	1	1
2 4281	7 16	1	1
6 127	7 16	1	1
0 1404	7 17	1	1
1 4963	7 17	1	1
4 603	7 17	1	1
4 4924	7 17	1	1
4 2945	7 17	1	1
6 3008	7 17	1	1
7 363	7 18	1	1
0 268	7 18	1	1
2 84	7 18	1	1
3 3585	7 18	1	1
5 2932	7 18	1	1
5 4700	7 18	1	1
7 1844	7 19	1	1
0 4667	7 19	1	1
0 1819	7 19	1	1
2 3808	7 19	1	1
2 1587	7 19	1	1
6 1561	7 19	1	1
0 643	7 20	1	1
1 428	7 20	1	1
2 1533	7 20	1	1
3 3216	7 20	1	1
4 988	7 20	1	1
6 103	7 20	1	1
7 3379	7 21	1	1
2 438	7 21	1	1
3 2516	7 21	1	1
5 4800	7 21	1	1
0 4424	7 21	1	1
5 4794	7 21	1	1
0 1979	7 22	1	1
2 1148	7 22	1	1
2 570	7 22	1	1
2 1895	7 22	1	1
6 3137	7 22	1	1
6 509	7 22	1	1
7 3121	7 23	1	1
0 1270	7 23	1	1
1 1960	7 23	1	1
2 3250	7 23	1	1
5 60	7 23	1	1
3 3698	7 23	1	1
7 670	7 24	1	1
7 698	7 24	1	1
0 4457	7 24	1	1
1 4316	7 24	1	1
3 318	7 24	1	1
6 3017	7 24	1	1
7 499	7 25	1	1
0 4321	7 25	1	1
2 3340	7 25	1	1
6 1350	7 25	1	1
6 1893	7 25	1	1
6 3214	7 25	1	1
7 2031	7 26	1	1
0 921	7 26	1	1
2 2682	7 26	1	1
3 3100	7 26	1	1
5 2470	7 26	1	1
0 4104	7 26	1	1
7 3036	7 27	1	1
0 4785	7 27	1	1
2 3384	7 27	1	1
2 4497	7 27	1	1
4 2041	7 27	1	1
5 3662	7 27	1	1
7 156	7 28	1	1
0 3093	7 28	1	1
2 4406	7 28	1	1
4 1175	7 28	1	1
4 4463	7 28	1	1
5 2103	7 28	1	1
1 2040	7 29	1	1
4 1168	7 29	1	1
4 518	7 29	1	1
0 1317	7 29	1	1
1 3241	7 29	1	1
4 4879	7 29	1	1
2 3287	7 30	1	1
2 465	7 30	1	1
2 4060	7 30	1	1
4 1072	7 30	1	1
6 305	7 30	1	1
4 3686	7 30	1	1
7 3788	7 31	1	1
0 2049	7 31	1	1
1 4910	7 31	1	1
4 511	7 31	1	1
4 1740	7 31	1	1
0 3901	7 31	1	1
7 2330	7 32	1	1
2 2654	7 32	1	1
2 2026	7 32	1	1
2 2703	7 32	1	1
6 3203	7 32	1	1
2 524	7 32	1	1
7 3616	7 33	1	1
2 2646	7 33	1	1
5 3984	7 33	1	1
6 963	7 33	1	1
5 2191	7 33	1	1
6 3121	7 33	1	1
7 4251	7 34	1	1
0 1021	7 34	1	1
0 2511	7 34	1	1
1 241	7 34	1	1
2 3392	7 34	1	1
4 124	7 34	1	1
7 1904	7 35	1	1
0 2277	7 35	1	1
3 1484	7 35	1	1
5 4477	7 35	1	1
6 1753	7 35	1	1
1 3245	7 35	1	1
7 208	7 36	1	1
0 4380	7 36	1	1
4 4030	7 36	1	1
4 2322	7 36	1	1
0 928	7 36	1	1
1 256	7 36	1	1
7 1951	7 37	1	1
1 786	7 37	1	1
2 689	7 37	1	1
6 4733	7 37	1	1
2 3685	7 37	1	1
3 217	7 37	1	1
0 3525	7 38	1	1
2 3465	7 38	1	1
3 1449	7 38	1	1
4 725	7 38	1	1
5 3552	7 38	1	1
6 1149	7 38	1	1
7 2977	7 39	1	1
0 1270	7 39	1	1
4 1014	7 39	1	1
5 2522	7 39	1	1
6 963	7 39	1	1
6 1843	7 39	1	1
1 433	7 40	1	1
1 2828	7 40	1	1
2 4107	7 40	1	1
3 1321	7 40	1	1
3 164	7 40	1	1
5 1894	7 40	1	1
7 4499	7 41	1	1
0 1007	7 41	1	1
0 74	7 41	1	1
2 2087	7 41	1	1
4 3098	7 41	1	1
6 123	7 41	1	1
0 3317	7 42	1	1
3 3930	7 42	1	1
4 4678	7 42	1	1
5 4121	7 42	1	1
5 2597	7 42	1	1
6 352	7 42	1	1
1 154	7 43	1	1
1 2669	7 43	1	1
3 836	7 43	1	1
4 2994	7 43	1	1
5 3773	7 43	1	1
6 4185	7 43	1	1
7 3509	7 44	1	1
1 1605	7 44	1	1
2 1970	7 44	1	1
2 3888	7 44	1	1
4 1349	7 44	1	1
2 4270	7 44	1	1
3 947	7 45	1	1
5 3476	7 45	1	1
5 1726	7 45	1	1
6 683	7 45	1	1
6 204	7 45	1	1
2 1655	7 45	1	1
0 903	7 46	1	1
1 4199	7 46	1	1
5 4981	7 46	1	1
5 2638	7 46	1	1
6 2924	7 46	1	1
6 2725	7 46	1	1
0 317	7 47	1	1
0 2521	7 47	1	1
1 1344	7 47	1	1
1 1603	7 47	1	1
4 2093	7 47	1	1
0 913	7 47	1	1
0 4205	7 48	1	1
1 4148	7 48	1	1
1 100	7 48	1	1
5 258	7 48	1	1
3 2474	7 48	1	1
3 1800	7 48	1	1
0 1956	7 49	1	1
4 1937	7 49	1	1
5 3121	7 49	1	1
5 1312	7 49	1	1
6 913	7 49	1	1
6 3677	7 49	1	1
0 4847	7 50	1	1
0 3680	7 50	1	1
2 3733	7 50	1	1
3 3803	7 50	1	1
5 2647	7 50	1	1
6 3794	7 50	1	1
1 599	7 51	1	1
2 4762	7 51	1	1
2 648	7 51	1	1
4 3522	7 51	1	1
5 1511	7 51	1	1
5 4734	7 51	1	1
1 874	7 52	1	1
1 3384	7 52	1	1
2 259	7 52	1	1
4 4133	7 52	1	1
5 3202	7 52	1	1
0 4717	7 52	1	1
1 2951	7 53	1	1
1 783	7 53	1	1
1 1084	7 53	1	1
2 953	7 53	1	1
5 1509	7 53	1	1
2 993	7 53	1	1
0 4210	7 54	1	1
0 2148	7 54	1	1
2 2717	7 54	1	1
2 2263	7 54	1	1
1 267	7 54	1	1
4 3160	7 54	1	1
7 2526	7 55	1	1
0 67	7 55	1	1
0 4274	7 55	1	1
0 4528	7 55	1	1
2 4084	7 55	1	1
3 4058	7 55	1	1
7 3673	7 56	1	1
2 3773	7 56	1	1
3 3864	7 56	1	1
4 4969	7 56	1	1
5 2705	7 56	1	1
6 3013	7 56	1	1
0 2686	7 57	1	1
0 4360	7 57	1	1
4 2521	7 57	1	1
6 4256	7 57	1	1
6 368	7 57	1	1
6 2528	7 57	1	1
0 1110	7 58	1	1
2 3312	7 58	1	1
3 1393	7 58	1	1
4 3898	7 58	1	1
5 1377	7 58	1	1
6 4721	7 58	1	1
0 31	7 59	1	1
0 968	7 59	1	1
0 2351	7 59	1	1
1 635	7 59	1	1
2 3690	7 59	1	1
4 3009	7 59	1	1
1 817	7 60	1	1
1 3567	7 60	1	1
3 4060	7 60	1	1
4 3142	7 60	1	1
5 2583	7 60	1	1
6 1074	7 60	1	1
0 1785	7 61	1	1
0 1076	7 61	1	1
1 3364	7 61	1	1
6 1380	7 61	1	1
6 507	7 61	1	1
4 3822	7 61	1	1
0 1646	7 62	1	1
1 3355	7 62	1	1
4 4511	7 62	1	1
5 3309	7 62	1	1
6 1255	7 62	1	1
4 1573	7 62	1	1
7 3810	7 63	1	1
1 4598	7 63	1	1
1 4924	7 63	1	1
2 37	7 63	1	1
3 685	7 63	1	1
3 3353	7 63	1	1
7 2889	7 64	1	1
1 1757	7 64	1	1
1 2571	7 64	1	1
4 4592	7 64	1	1
6 270	7 64	1	1
3 4681	7 64	1	1
0 3804	7 65	1	1
1 2576	7 65	1	1
1 4019	7 65	1	1
3 2971	7 65	1	1
4 3935	7 65	1	1
6 174	7 65	1	1
0 1036	7 66	1	1
2 1692	7 66	1	1
4 4064	7 66	1	1
4 2771	7 66	1	1
6 1492	7 66	1	1
4 4557	7 66	1	1
4 3841	7 67	1	1
4 2672	7 67	1	1
4 598	7 67	1	1
5 3380	7 67	1	1
5 1660	7 67	1	1
5 682	7 67	1	1
7 1945	7 68	1	1
0 2822	7 68	1	1
4 799	7 68	1	1
5 3074	7 68	1	1
6 4923	7 68	1	1
6 1518	7 68	1	1
0 1139	7 69	1	1
0 1042	7 69	1	1
1 2426	7 69	1	1
6 137	7 69	1	1
6 2287	7 69	1	1
6 2496	7 69	1	1
0 1350	7 70	1	1
3 1324	7 70	1	1
4 39	7 70	1	1
4 3805	7 70	1	1
6 1810	7 70	1	1
6 2910	7 70	1	1
7 938	7 71	1	1
0 3445	7 71	1	1
1 4579	7 71	1	1
1 217	7 71	1	1
1 1050	7 71	1	1
2 3155	7 71	1	1
7 3858	7 72	1	1
7 3891	7 72	1	1
7 732	7 72	1	1
7 1709	7 72	1	1
2 4905	7 72	1	1
3 970	7 72	1	1
1 2317	7 73	1	1
1 1589	7 73	1	1
4 2253	7 73	1	1
4 3845	7 73	1	1
6 2671	7 73	1	1
6 3545	7 73	1	1
1 4638	7 74	1	1
4 4172	7 74	1	1
4 4737	7 74	1	1
5 3305	7 74	1	1
6 931	7 74	1	1
2 2044	7 74	1	1
7 2964	7 75	1	1
0 4001	7 75	1	1
3 4742	7 75	1	1
4 1280	7 75	1	1
6 11	7 75	1	1
2 668	7 75	1	1
7 4998	7 76	1	1
7 2242	7 76	1	1
0 4916	7 76	1	1
4 270	7 76	1	1
6 4076	7 76	1	1
6 2634	7 76	1	1
7 706	7 77	1	1
2 641	7 77	1	1
2 2527	7 77	1	1
4 4787	7 77	1	1
5 2312	7 77	1	1
6 95	7 77	1	1
7 1187	7 78	1	1
0 3161	7 78	1	1
2 2676	7 78	1	1
4 3095	7 78	1	1
5 2872	7 78	1	1
6 746	7 78	1	1
7 1678	7 79	1	1
1 3736	7 79	1	1
3 1482	7 79	1	1
3 4664	7 79	1	1
5 3231	7 79	1	1
3 1476	7 79	1	1
7 760	7 80	1	1
0 4440	7 80	1	1
1 592	7 80	1	1
2 4201	7 80	1	1
4 2893	7 80	1	1
6 3021	7 80	1	1
0 3713	7 81	1	1
1 339	7 81	1	1
1 4896	7 81	1	1
2 2025	7 81	1	1
3 250	7 81	1	1
5 4654	7 81	1	1
1 1473	7 82	1	1
2 2698	7 82	1	1
3 281	7 82	1	1
5 2343	7 82	1	1
6 2698	7 82	1	1
6 4036	7 82	1	1
1 1129	7 83	1	1
1 2054	7 83	1	1
3 2670	7 83	1	1
5 3441	7 83	1	1
5 1646	7 83	1	1
6 979	7 83	1	1
7 2786	7 84	1	1
3 884	7 84	1	1
4 2246	7 84	1	1
5 1556	7 84	1	1
6 4582	7 84	1	1
6 1018	7 84	1	1
7 3728	7 85	1	1
2 1412	7 85	1	1
3 534	7 85	1	1
4 3088	7 85	1	1
5 1896	7 85	1	1
6 4880	7 85	1	1
7 3334	7 86	1	1
0 4685	7 86	1	1
0 1957	7 86	1	1
3 2085	7 86	1	1
3 260	7 86	1	1
5 1071	7 86	1	1
1 4765	7 87	1	1
2 1790	7 87	1	1
2 3396	7 87	1	1
3 3086	7 87	1	1
3 1568	7 87	1	1
4 1127	7 87	1	1
7 137	7 88	1	1
0 1102	7 88	1	1
1 2172	7 88	1	1
5 4186	7 88	1	1
6 3130	7 88	1	1
4 2980	7 88	1	1
1 2905	7 89	1	1
2 4679	7 89	1	1
3 147	7 89	1	1
4 3961	7 89	1	1
6 2677	7 89	1	1
1 1321	7 89	1	1
7 2506	7 90	1	1
0 4890	7 90	1	1
2 3178	7 90	1	1
2 3743	7 90	1	1
6 3047	7 90	1	1
2 1917	7 90	1	1
7 1929	7 91	1	1
2 268	7 91	1	1
3 2803	7 91	1	1
3 1214	7 91	1	1
4 1246	7 91	1	1
6 1887	7 91	1	1
7 1768	7 92	1	1
0 4337	7 92	1	1
0 4329	7 92	1	1
1 4905	7 92	1	1
2 1201	7 92	1	1
3 264	7 92	1	1
7 2917	7 93	1	1
7 4484	7 93	1	1
1 3126	7 93	1	1
1 4250	7 93	1	1
2 2357	7 93	1	1
3 2196	7 93	1	1
1 4640	7 94	1	1
1 3485	7 94	1	1
2 4083	7 94	1	1
3 369	7 94	1	1
4 3076	7 94	1	1
0 3819	7 94	1	1
2 2896	7 95	1	1
3 3905	7 95	1	1
3 148	7 95	1	1
5 3690	7 95	1	1
5 147	7 95	1	1
6 2898	7 95	1	1
7 4779	7 96	1	1
4 282	7 96	1	1
4 3759	7 96	1	1
5 3586	7 96	1	1
5 3899	7 96	1	1
5 4205	7 96	1	1
0 774	7 97	1	1
0 1186	7 97	1	1
1 1269	7 97	1	1
2 3998	7 97	1	1
5 3622	7 97	1	1
2 1468	7 97	1	1
7 3227	7 98	1	1
2 3223	7 98	1	1
3 96	7 98	1	1
5 2023	7 98	1	1
6 2637	7 98	1	1
6 4424	7 98	1	1
0 3330	7 99	1	1
0 2930	7 99	1	1
4 223	7 99	1	1
5 4331	7 99	1	1
5 2427	7 99	1	1
3 2405	7 99	1	1
1 3804	7 100	1	1
2 3003	7 100	1	1
2 2513	7 100	1	1
3 547	7 100	1	1
1 4609	7 100	1	1
1 912	7 100	1	1
1 2789	7 101	1	1
2 2786	7 101	1	1
4 1818	7 101	1	1
5 3267	7 101	1	1
6 3325	7 101	1	1
1 1578	7 101	1	1
1 2776	7 102	1	1
4 3385	7 102	1	1
0 4729	7 102	1	1
2 2788	7 102	1	1
4 1162	7 102	1	1
4 619	7 102	1	1
1 4717	7 103	1	1
2 3878	7 103	1	1
2 4913	7 103	1	1
4 4393	7 103	1	1
6 1892	7 103	1	1
6 3802	7 103	1	1
7 4554	7 104	1	1
1 3960	7 104	1	1
4 1699	7 104	1	1
5 4612	7 104	1	1
5 2050	7 104	1	1
0 301	7 104	1	1
1 2938	7 105	1	1
4 3077	7 105	1	1
5 2811	7 105	1	1
2 3893	7 105	1	1
3 2679	7 105	1	1
5 4005	7 105	1	1
7 3538	7 106	1	1
1 241	7 106	1	1
2 3914	7 106	1	1
2 2593	7 106	1	1
4 2650	7 106	1	1
5 377	7 106	1	1
0 855	7 107	1	1
3 4540	7 107	1	1
3 3168	7 107	1	1
6 164	7 107	1	1
6 2664	7 107	1	1
6 1293	7 107	1	1
0 4864	7 108	1	1
1 1537	7 108	1	1
2 4260	7 108	1	1
6 529	7 108	1	1
2 1474	7 108	1	1
6 2442	7 108	1	1
1 1140	7 109	1	1
2 3646	7 109	1	1
4 4616	7 109	1	1
4 3737	7 109	1	1
6 3905	7 109	1	1
2 2556	7 109	1	1
1 4378	7 110	1	1
1 3292	7 110	1	1
3 2721	7 110	1	1
3 4993	7 110	1	1
4 230	7 110	1	1
3 3234	7 110	1	1
7 3924	7 111	1	1
0 890	7 111	1	1
1 3744	7 111	1	1
1 1998	7 111	1	1
3 4543	7 111	1	1
5 554	7 111	1	1
7 3928	7 112	1	1
0 2781	7 112	1	1
3 1955	7 112	1	1
6 2932	7 112	1	1
6 1556	7 112	1	1
0 4903	7 112	1	1
7 4742	7 113	1	1
1 2665	7 113	1	1
1 4151	7 113	1	1
2 4287	7 113	1	1
4 164	7 113	1	1
5 2588	7 113	1	1
7 2783	7 114	1	1
0 4604	7 114	1	1
5 137	7 114	1	1
5 4400	7 114	1	1
5 4980	7 114	1	1
6 2706	7 114	1	1
0 4876	7 115	1	1
0 2658	7 115	1	1
1 3719	7 115	1	1
3 3820	7 115	1	1
4 2449	7 115	1	1
4 4677	7 115	1	1
4 3787	7 116	1	1
5 4409	7 116	1	1
5 3859	7 116	1	1
6 1576	7 116	1	1
6 1893	7 116	1	1
5 1195	7 116	1	1
4 4010	7 117	1	1
5 1703	7 117	1	1
4 3134	7 117	1	1
2 2748	7 117	1	1
3 231	7 117	1	1
4 4266	7 117	1	1
7 970	7 118	1	1
1 1495	7 118	1	1
1 3269	7 118	1	1
3 3416	7 118	1	1
3 1665	7 118	1	1
4 3689	7 118	1	1
7 3272	7 119	1	1
7 2238	7 119	1	1
0 4080	7 119	1	1
3 1256	7 119	1	1
5 1056	7 119	1	1
6 1372	7 119	1	1
7 4734	7 120	1	1
1 236	7 120	1	1
3 4574	7 120	1	1
4 2137	7 120	1	1
5 2444	7 120	1	1
3 3954	7 120	1	1
7 3029	7 121	1	1
0 2419	7 121	1	1
1 4276	7 121	1	1
3 1138	7 121	1	1
3 51	7 121	1	1
2 3298	7 121	1	1
7 762	7 122	1	1
7 4398	7 122	1	1
7 1996	7 122	1	1
1 2681	7 122	1	1
2 294	7 122	1	1
5 3703	7 122	1	1
2 1952	7 123	1	1
4 3757	7 123	1	1
4 3351	7 123	1	1
6 250	7 123	1	1
6 266	7 123	1	1
5 2442	7 123	1	1
2 2734	7 124	1	1
3 1753	7 124	1	1
5 2526	7 124	1	1
5 706	7 124	1	1
5 566	7 124	1	1
6 4615	7 124	1	1
1 1200	7 125	1	1
3 1491	7 125	1	1
3 1057	7 125	1	1
4 1369	7 125	1	1
6 4452	7 125	1	1
6 3403	7 125	1	1
7 3951	7 126	1	1
4 1869	7 126	1	1
5 295	7 126	1	1
5 1683	7 126	1	1
6 1121	7 126	1	1
4 882	7 126	1	1
0 3567	7 127	1	1
0 4961	7 127	1	1
1 546	7 127	1	1
2 2303	7 127	1	1
3 4504	7 127	1	1
4 4542	7 127	1	1
2 149	7 128	1	1
3 1209	7 128	1	1
3 2326	7 128	1	1
4 4583	7 128	1	1
4 499	7 128	1	1
6 65	7 128	1	1
0 4789	7 129	1	1
0 4082	7 129	1	1
2 2661	7 129	1	1
3 1891	7 129	1	1
4 38	7 129	1	1
4 776	7 129	1	1
7 4460	7 130	1	1
7 4298	7 130	1	1
2 436	7 130	1	1
3 4947	7 130	1	1
4 21	7 130	1	1
5 2323	7 130	1	1
0 4816	7 131	1	1
2 2783	7 131	1	1
2 2269	7 131	1	1
3 3199	7 131	1	1
4 2376	7 131	1	1
1 3546	7 131	1	1
1 4618	7 132	1	1
3 4933	7 132	1	1
4 4584	7 132	1	1
5 1872	7 132	1	1
2 1422	7 132	1	1
3 4410	7 132	1	1
7 2174	7 133	1	1
0 2918	7 133	1	1
2 4637	7 133	1	1
3 2278	7 133	1	1
5 3593	7 133	1	1
6 4815	7 133	1	1
7 4322	7 134	1	1
0 1679	7 134	1	1
1 4616	7 134	1	1
2 477	7 134	1	1
4 436	7 134	1	1
2 1593	7 134	1	1
7 4350	7 135	1	1
0 166	7 135	1	1
1 699	7 135	1	1
2 500	7 135	1	1
4 91	7 135	1	1
4 4690	7 135	1	1
0 910	7 136	1	1
2 2670	7 136	1	1
4 981	7 136	1	1
5 3795	7 136	1	1
5 4508	7 136	1	1
6 4355	7 136	1	1
7 4515	7 137	1	1
1 3731	7 137	1	1
1 3771	7 137	1	1
2 1734	7 137	1	1
3 3086	7 137	1	1
6 306	7 137	1	1
7 1764	7 138	1	1
4 461	7 138	1	1
5 2727	7 138	1	1
6 4732	7 138	1	1
6 2792	7 138	1	1
4 2970	7 138	1	1
0 1077	7 139	1	1
1 4334	7 139	1	1
3 3084	7 139	1	1
4 4915	7 139	1	1
5 547	7 139	1	1
3 46	7 139	1	1
7 575	7 140	1	1
1 3786	7 140	1	1
1 1350	7 140	1	1
3 4674	7 140	1	1
5 4074	7 140	1	1
5 2133	7 140	1	1
7 3596	7 141	1	1
7 1207	7 141	1	1
7 552	7 141	1	1
0 2551	7 141	1	1
5 2891	7 141	1	1
6 2590	7 141	1	1
7 4617	7 142	1	1
0 778	7 142	1	1
0 2903	7 142	1	1
0 2699	7 142	1	1
3 2715	7 142	1	1
5 3299	7 142	1	1
1 2354	7 143	1	1
2 4644	7 143	1	1
3 3865	7 143	1	1
3 4654	7 143	1	1
5 937	7 143	1	1
5 2116	7 143	1	1
0 3417	7 144	1	1
0 3012	7 144	1	1
0 2238	7 144	1	1
2 2635	7 144	1	1
2 2381	7 144	1	1
3 2143	7 144	1	1
7 993	7 145	1	1
0 4863	7 145	1	1
2 3510	7 145	1	1
2 3390	7 145	1	1
4 1957	7 145	1	1
6 957	7 145	1	1
0 868	7 146	1	1
1 801	7 146	1	1
4 1879	7 146	1	1
5 2547	7 146	1	1
5 1615	7 146	1	1
6 1655	7 146	1	1
0 3667	7 147	1	1
1 1538	7 147	1	1
2 3181	7 147	1	1
6 1477	7 147	1	1
6 3379	7 147	1	1
3 3170	7 147	1	1
0 1997	7 148	1	1
0 3401	7 148	1	1
1 4797	7 148	1	1
3 238	7 148	1	1
4 3642	7 148	1	1
6 3900	7 148	1	1
1 3389	7 149	1	1
1 4304	7 149	1	1
2 402	7 149	1	1
3 4644	7 149	1	1
4 2064	7 149	1	1
5 3680	7 149	1	1
7 2005	7 150	1	1
2 1825	7 150	1	1
3 2060	7 150	1	1
4 3458	7 150	1	1
4 2155	7 150	1	1
6 3292	7 150	1	1
0 1737	7 151	1	1
0 3672	7 151	1	1
1 4179	7 151	1	1
2 871	7 151	1	1
2 4037	7 151	1	1
2 788	7 151	1	1
7 175	7 152	1	1
1 2635	7 152	1	1
4 4045	7 152	1	1
1 4144	7 152	1	1
4 1889	7 152	1	1
4 4122	7 152	1	1
7 1105	7 153	1	1
0 2153	7 153	1	1
1 633	7 153	1	1
3 37	7 153	1	1
4 2349	7 153	1	1
5 3106	7 153	1	1
0 1602	7 154	1	1
2 1807	7 154	1	1
5 2	7 154	1	1
5 1985	7 154	1	1
1 3117	7 154	1	1
5 166	7 154	1	1
0 1226	7 155	1	1
3 139	7 155	1	1
3 2438	7 155	1	1
4 3400	7 155	1	1
5 915	7 155	1	1
5 1576	7 155	1	1
0 2230	7 156	1	1
0 1881	7 156	1	1
0 2307	7 156	1	1
1 282	7 156	1	1
3 4557	7 156	1	1
5 3496	7 156	1	1
0 2963	7 157	1	1
1 2100	7 157	1	1
1 4168	7 157	1	1
2 2999	7 157	1	1
3 857	7 157	1	1
0 2749	7 157	1	1
7 1098	7 158	1	1
1 4041	7 158	1	1
1 2909	7 158	1	1
1 4428	7 158	1	1
2 3241	7 158	1	1
3 3088	7 158	1	1
3 1662	7 159	1	1
4 847	7 159	1	1
4 655	7 159	1	1
5 3229	7 159	1	1
6 3556	7 159	1	1
0 4723	7 159	1	1
0 2811	7 160	1	1
2 3767	7 160	1	1
4 928	7 160	1	1
6 3308	7 160	1	1
6 1203	7 160	1	1
6 295	7 160	1	1
7 1364	7 161	1	1
7 3681	7 161	1	1
4 765	7 161	1	1
4 3270	7 161	1	1
6 2752	7 161	1	1
1 311	7 161	1	1
7 4750	7 162	1	1
7 1	7 162	1	1
0 2919	7 162	1	1
6 914	7 162	1	1
2 4602	7 162	1	1
4 990	7 162	1	1
7 2950	7 163	1	1
7 822	7 163	1	1
1 4410	7 163	1	1
2 134	7 163	1	1
3 4692	7 163	1	1
4 4911	7 163	1	1
0 3744	7 164	1	1
2 2395	7 164	1	1
2 445	7 164	1	1
4 937	7 164	1	1
6 3821	7 164	1	1
6 3690	7 164	1	1
0 1608	7 165	1	1
1 4154	7 165	1	1
2 4086	7 165	1	1
2 4700	7 165	1	1
4 2591	7 165	1	1
6 756	7 165	1	1
7 617	7 166	1	1
3 4453	7 166	1	1
5 418	7 166	1	1
6 2201	7 166	1	1
5 3339	7 166	1	1
1 3621	7 166	1	1
0 3873	7 167	1	1
1 4332	7 167	1	1
1 1087	7 167	1	1
5 3994	7 167	1	1
6 135	7 167	1	1
6 2837	7 167	1	1
7 1297	7 168	1	1
2 310	7 168	1	1
2 4172	7 168	1	1
4 327	7 168	1	1
6 4371	7 168	1	1
6 3885	7 168	1	1
0 1404	7 169	1	1
1 1664	7 169	1	1
1 3168	7 169	1	1
4 712	7 169	1	1
4 3490	7 169	1	1
6 1470	7 169	1	1
7 1026	7 170	1	1
0 4937	7 170	1	1
0 747	7 170	1	1
2 719	7 170	1	1
5 1851	7 170	1	1
5 490	7 170	1	1
7 379	7 171	1	1
1 524	7 171	1	1
2 2451	7 171	1	1
2 2392	7 171	1	1
2 1523	7 171	1	1
4 386	7 171	1	1
7 4163	7 172	1	1
0 135	7 172	1	1
1 3649	7 172	1	1
4 4909	7 172	1	1
6 1675	7 172	1	1
2 3654	7 172	1	1
0 712	7 173	1	1
3 4988	7 173	1	1
6 2061	7 173	1	1
6 1563	7 173	1	1
2 4263	7 173	1	1
3 423	7 173	1	1
7 4127	7 174	1	1
1 3981	7 174	1	1
3 2215	7 174	1	1
4 4326	7 174	1	1
5 4045	7 174	1	1
6 4529	7 174	1	1
7 1893	7 175	1	1
7 389	7 175	1	1
0 2536	7 175	1	1
3 4953	7 175	1	1
3 2612	7 175	1	1
5 4206	7 175	1	1
7 2975	7 176	1	1
2 3826	7 176	1	1
2 310	7 176	1	1
6 3363	7 176	1	1
0 2245	7 176	1	1
6 240	7 176	1	1
1 1376	7 177	1	1
4 1694	7 177	1	1
5 3104	7 177	1	1
6 4811	7 177	1	1
4 734	7 177	1	1
4 3977	7 177	1	1
7 2462	7 178	1	1
0 3693	7 178	1	1
2 3661	7 178	1	1
3 829	7 178	1	1
5 2149	7 178	1	1
6 350	7 178	1	1
7 2053	7 179	1	1
7 4419	7 179	1	1
2 3721	7 179	1	1
3 2561	7 179	1	1
3 3121	7 179	1	1
5 1225	7 179	1	1
7 4624	7 180	1	1
1 3445	7 180	1	1
2 3842	7 180	1	1
4 1446	7 180	1	1
4 3561	7 180	1	1
6 3525	7 180	1	1
