# Total number neurons: 40000
# Local number neurons: 5000
# Number MPI ranks: 8
# Current simulation step: 2002
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
1 4800	4 17	1	1
1 3714	4 17	1	1
1 4258	4 17	1	1
6 3586	4 17	1	1
0 1762	4 18	1	1
0 592	4 18	1	1
5 2968	4 18	1	1
6 1426	4 18	1	1
6 4936	4 18	1	1
1 2412	4 18	1	1
4 1293	4 19	1	1
2 2371	4 19	1	1
2 3047	4 19	1	1
3 3389	4 19	1	1
7 3612	4 19	1	1
1 2817	4 19	1	1
4 2309	4 20	1	1
0 1541	4 20	1	1
1 485	4 20	1	1
6 1802	4 20	1	1
7 1717	4 20	1	1
7 121	4 20	1	1
4 3697	4 21	1	1
0 4906	4 21	1	1
3 2401	4 21	1	1
5 2486	4 21	1	1
7 2308	4 21	1	1
6 4929	4 21	1	1
3 3783	4 22	1	1
6 3214	4 22	1	1
6 3349	4 22	1	1
7 2931	4 22	1	1
3 286	4 22	1	1
7 4781	4 22	1	1
0 4411	4 23	1	1
2 191	4 23	1	1
3 3235	4 23	1	1
3 4955	4 23	1	1
5 3280	4 23	1	1
3 4848	4 23	1	1
4 1708	4 24	1	1
2 2641	4 24	1	1
3 2588	4 24	1	1
5 961	4 24	1	1
6 4596	4 24	1	1
7 730	4 24	1	1
4 2141	4 25	1	1
4 2657	4 25	1	1
0 4717	4 25	1	1
6 2882	4 25	1	1
6 3705	4 25	1	1
7 3868	4 25	1	1
4 2090	4 26	1	1
4 3383	4 26	1	1
1 1443	4 26	1	1
1 332	4 26	1	1
7 301	4 26	1	1
7 377	4 26	1	1
4 953	4 27	1	1
0 550	4 27	1	1
0 3124	4 27	1	1
5 2073	4 27	1	1
6 2724	4 27	1	1
7 2545	4 27	1	1
4 3082	4 28	1	1
4 3064	4 28	1	1
5 349	4 28	1	1
1 2448	4 28	1	1
2 4661	4 28	1	1
6 2015	4 28	1	1
0 3288	4 29	1	1
1 3551	4 29	1	1
2 1378	4 29	1	1
6 720	4 29	1	1
3 3642	4 29	1	1
2 4920	4 29	1	1
4 234	4 30	1	1
5 2679	4 30	1	1
6 3793	4 30	1	1
7 516	4 30	1	1
0 4220	4 30	1	1
2 1200	4 30	1	1
1 1044	4 31	1	1
1 3777	4 31	1	1
1 702	4 31	1	1
5 370	4 31	1	1
6 422	4 31	1	1
7 2106	4 31	1	1
4 1738	4 32	1	1
4 2551	4 32	1	1
3 1240	4 32	1	1
6 1666	4 32	1	1
7 603	4 32	1	1
7 4772	4 32	1	1
0 1347	4 33	1	1
1 3617	4 33	1	1
1 1248	4 33	1	1
2 4200	4 33	1	1
3 3960	4 33	1	1
7 3845	4 33	1	1
4 2099	4 34	1	1
2 3294	4 34	1	1
3 4996	4 34	1	1
5 3460	4 34	1	1
5 3503	4 34	1	1
7 616	4 34	1	1
4 2754	4 35	1	1
0 466	4 35	1	1
1 829	4 35	1	1
3 3308	4 35	1	1
3 2386	4 35	1	1
7 534	4 35	1	1
4 918	4 36	1	1
2 604	4 36	1	1
3 1092	4 36	1	1
7 3713	4 36	1	1
7 1489	4 36	1	1
7 339	4 36	1	1
4 2767	4 37	1	1
4 3709	4 37	1	1
3 1128	4 37	1	1
5 3416	4 37	1	1
6 3382	4 37	1	1
6 2303	4 37	1	1
4 162	4 38	1	1
4 1093	4 38	1	1
4 4487	4 38	1	1
3 4805	4 38	1	1
5 2627	4 38	1	1
7 2530	4 38	1	1
4 1188	4 39	1	1
4 2254	4 39	1	1
1 2936	4 39	1	1
5 1077	4 39	1	1
5 1249	4 39	1	1
2 3076	4 39	1	1
0 3932	4 40	1	1
1 1094	4 40	1	1
5 4944	4 40	1	1
5 2870	4 40	1	1
7 2662	4 40	1	1
3 939	4 40	1	1
4 1510	4 41	1	1
1 934	4 41	1	1
1 2112	4 41	1	1
2 3955	4 41	1	1
5 1917	4 41	1	1
7 394	4 41	1	1
0 620	4 42	1	1
3 4906	4 42	1	1
3 4763	4 42	1	1
5 4632	4 42	1	1
6 798	4 42	1	1
7 2919	4 42	1	1
4 1082	4 43	1	1
4 4115	4 43	1	1
4 2223	4 43	1	1
1 3192	4 43	1	1
5 2231	4 43	1	1
0 3646	4 43	1	1
5 2714	4 44	1	1
5 4415	4 44	1	1
6 526	4 44	1	1
6 1238	4 44	1	1
6 2632	4 44	1	1
7 534	4 44	1	1
4 464	4 45	1	1
0 2363	4 45	1	1
2 4152	4 45	1	1
2 4711	4 45	1	1
3 3980	4 45	1	1
5 1950	4 45	1	1
1 73	4 46	1	1
2 2266	4 46	1	1
2 1591	4 46	1	1
1 4806	4 46	1	1
1 751	4 46	1	1
5 3854	4 46	1	1
4 2847	4 47	1	1
4 870	4 47	1	1
4 2710	4 47	1	1
4 6	4 47	1	1
3 2142	4 47	1	1
3 4863	4 47	1	1
0 4201	4 48	1	1
2 56	4 48	1	1
3 401	4 48	1	1
5 3553	4 48	1	1
2 702	4 48	1	1
6 1066	4 48	1	1
4 4056	4 49	1	1
4 681	4 49	1	1
0 3020	4 49	1	1
3 944	4 49	1	1
5 1414	4 49	1	1
7 3886	4 49	1	1
4 1161	4 50	1	1
0 2	4 50	1	1
1 4188	4 50	1	1
3 4089	4 50	1	1
5 1174	4 50	1	1
6 4856	4 50	1	1
0 3363	4 51	1	1
1 326	4 51	1	1
5 4990	4 51	1	1
5 3650	4 51	1	1
7 1149	4 51	1	1
6 4460	4 51	1	1
0 4140	4 52	1	1
0 826	4 52	1	1
1 777	4 52	1	1
2 1208	4 52	1	1
3 2612	4 52	1	1
5 514	4 52	1	1
4 43	4 53	1	1
1 3375	4 53	1	1
2 4490	4 53	1	1
5 1457	4 53	1	1
6 4342	4 53	1	1
6 1983	4 53	1	1
4 1413	4 54	1	1
4 3638	4 54	1	1
4 429	4 54	1	1
2 4911	4 54	1	1
2 4286	4 54	1	1
2 4722	4 54	1	1
0 3816	4 55	1	1
2 4829	4 55	1	1
6 2854	4 55	1	1
3 1003	4 55	1	1
6 2200	4 55	1	1
7 1246	4 55	1	1
4 2098	4 56	1	1
4 214	4 56	1	1
6 3573	4 56	1	1
7 2861	4 56	1	1
7 1966	4 56	1	1
7 2036	4 56	1	1
4 1446	4 57	1	1
4 458	4 57	1	1
3 3643	4 57	1	1
3 3988	4 57	1	1
7 4820	4 57	1	1
0 3346	4 57	1	1
4 2468	4 58	1	1
0 1406	4 58	1	1
0 75	4 58	1	1
3 1145	4 58	1	1
6 2729	4 58	1	1
7 3725	4 58	1	1
2 88	4 59	1	1
3 703	4 59	1	1
7 3568	4 59	1	1
7 4775	4 59	1	1
5 4476	4 59	1	1
6 1557	4 59	1	1
0 4172	4 60	1	1
2 450	4 60	1	1
5 1695	4 60	1	1
5 2940	4 60	1	1
7 837	4 60	1	1
7 3529	4 60	1	1
2 2694	4 61	1	1
2 2612	4 61	1	1
5 2459	4 61	1	1
6 3999	4 61	1	1
7 211	4 61	1	1
7 1228	4 61	1	1
4 2061	4 62	1	1
0 2580	4 62	1	1
1 3010	4 62	1	1
2 627	4 62	1	1
7 747	4 62	1	1
7 1529	4 62	1	1
0 800	4 63	1	1
0 1749	4 63	1	1
0 2458	4 63	1	1
2 4787	4 63	1	1
3 120	4 63	1	1
2 2103	4 63	1	1
4 554	4 64	1	1
4 890	4 64	1	1
0 3549	4 64	1	1
5 4063	4 64	1	1
5 2455	4 64	1	1
7 3362	4 64	1	1
3 3702	4 65	1	1
5 4908	4 65	1	1
6 2832	4 65	1	1
7 2372	4 65	1	1
0 129	4 65	1	1
2 699	4 65	1	1
0 4196	4 66	1	1
2 594	4 66	1	1
2 4861	4 66	1	1
7 1419	4 66	1	1
7 13	4 66	1	1
6 4140	4 66	1	1
4 3033	4 67	1	1
1 1716	4 67	1	1
5 3789	4 67	1	1
7 1039	4 67	1	1
0 2464	4 67	1	1
2 4069	4 67	1	1
4 4516	4 68	1	1
0 1939	4 68	1	1
1 1142	4 68	1	1
3 447	4 68	1	1
5 4165	4 68	1	1
7 1107	4 68	1	1
4 4983	4 69	1	1
0 1921	4 69	1	1
1 2728	4 69	1	1
2 4239	4 69	1	1
3 1465	4 69	1	1
5 2663	4 69	1	1
4 2910	4 70	1	1
0 1119	4 70	1	1
0 3669	4 70	1	1
1 637	4 70	1	1
7 2296	4 70	1	1
5 2931	4 70	1	1
0 1690	4 71	1	1
1 3820	4 71	1	1
2 4987	4 71	1	1
3 1447	4 71	1	1
7 4024	4 71	1	1
6 4504	4 71	1	1
0 653	4 72	1	1
0 2743	4 72	1	1
2 2745	4 72	1	1
6 3053	4 72	1	1
7 137	4 72	1	1
3 1738	4 72	1	1
4 1322	4 73	1	1
1 3067	4 73	1	1
3 2597	4 73	1	1
7 1984	4 73	1	1
7 4342	4 73	1	1
7 3919	4 73	1	1
4 1422	4 74	1	1
4 878	4 74	1	1
4 3589	4 74	1	1
5 447	4 74	1	1
7 3441	4 74	1	1
3 2201	4 74	1	1
0 2504	4 75	1	1
1 3225	4 75	1	1
2 4122	4 75	1	1
3 605	4 75	1	1
3 3069	4 75	1	1
5 3215	4 75	1	1
4 569	4 76	1	1
4 1711	4 76	1	1
0 672	4 76	1	1
0 4783	4 76	1	1
2 2885	4 76	1	1
6 2964	4 76	1	1
1 2627	4 77	1	1
2 2819	4 77	1	1
6 3434	4 77	1	1
6 4152	4 77	1	1
0 3461	4 77	1	1
7 2652	4 77	1	1
4 747	4 78	1	1
1 4441	4 78	1	1
3 3462	4 78	1	1
5 4723	4 78	1	1
6 3019	4 78	1	1
7 3259	4 78	1	1
0 2402	4 79	1	1
3 1996	4 79	1	1
5 3978	4 79	1	1
6 3292	4 79	1	1
2 917	4 79	1	1
6 3660	4 79	1	1
4 498	4 80	1	1
3 2576	4 80	1	1
5 470	4 80	1	1
6 4727	4 80	1	1
0 4566	4 80	1	1
5 2995	4 80	1	1
4 3956	4 81	1	1
3 1565	4 81	1	1
6 1966	4 81	1	1
7 1857	4 81	1	1
7 1876	4 81	1	1
0 1694	4 81	1	1
1 1118	4 82	1	1
2 4741	4 82	1	1
5 1085	4 82	1	1
6 631	4 82	1	1
5 4026	4 82	1	1
7 3496	4 82	1	1
4 3178	4 83	1	1
4 1783	4 83	1	1
0 1558	4 83	1	1
6 3642	4 83	1	1
0 3341	4 83	1	1
0 742	4 83	1	1
4 922	4 84	1	1
1 489	4 84	1	1
1 925	4 84	1	1
3 2108	4 84	1	1
6 3077	4 84	1	1
1 223	4 84	1	1
4 1759	4 85	1	1
4 430	4 85	1	1
2 3868	4 85	1	1
7 134	4 85	1	1
0 141	4 85	1	1
6 563	4 85	1	1
1 2315	4 86	1	1
1 445	4 86	1	1
1 800	4 86	1	1
2 99	4 86	1	1
1 3485	4 86	1	1
5 4690	4 86	1	1
0 4955	4 87	1	1
0 627	4 87	1	1
3 3885	4 87	1	1
6 1248	4 87	1	1
6 2399	4 87	1	1
5 2627	4 87	1	1
4 2979	4 88	1	1
0 398	4 88	1	1
2 730	4 88	1	1
3 1404	4 88	1	1
7 1311	4 88	1	1
2 4526	4 88	1	1
4 930	4 89	1	1
0 4107	4 89	1	1
3 3560	4 89	1	1
6 2412	4 89	1	1
6 4500	4 89	1	1
2 3000	4 89	1	1
0 1979	4 90	1	1
1 1949	4 90	1	1
2 1042	4 90	1	1
3 2796	4 90	1	1
6 4794	4 90	1	1
6 1457	4 90	1	1
4 1013	4 91	1	1
4 2932	4 91	1	1
0 3704	4 91	1	1
6 937	4 91	1	1
6 3568	4 91	1	1
3 4705	4 91	1	1
4 3210	4 92	1	1
0 1534	4 92	1	1
0 2898	4 92	1	1
5 2419	4 92	1	1
7 44	4 92	1	1
6 799	4 92	1	1
0 1847	4 93	1	1
2 3916	4 93	1	1
3 4895	4 93	1	1
3 4313	4 93	1	1
1 2869	4 93	1	1
7 1295	4 93	1	1
3 3706	4 94	1	1
5 1644	4 94	1	1
5 4078	4 94	1	1
7 4131	4 94	1	1
3 2344	4 94	1	1
0 3850	4 94	1	1
4 3783	4 95	1	1
0 3132	4 95	1	1
1 4690	4 95	1	1
6 1564	4 95	1	1
7 1380	4 95	1	1
1 2590	4 95	1	1
4 4038	4 96	1	1
4 4059	4 96	1	1
2 2994	4 96	1	1
5 2458	4 96	1	1
1 4093	4 96	1	1
2 21	4 96	1	1
4 3974	4 97	1	1
4 1098	4 97	1	1
1 35	4 97	1	1
2 272	4 97	1	1
5 3288	4 97	1	1
2 4794	4 97	1	1
4 3769	4 98	1	1
0 4059	4 98	1	1
1 1756	4 98	1	1
2 3855	4 98	1	1
6 4930	4 98	1	1
3 1677	4 98	1	1
0 4921	4 99	1	1
0 1930	4 99	1	1
2 1260	4 99	1	1
5 4105	4 99	1	1
6 789	4 99	1	1
0 628	4 99	1	1
4 4484	4 100	1	1
2 4230	4 100	1	1
2 4637	4 100	1	1
3 1374	4 100	1	1
3 46	4 100	1	1
7 967	4 100	1	1
0 3008	4 101	1	1
1 4153	4 101	1	1
3 4821	4 101	1	1
5 2328	4 101	1	1
6 2339	4 101	1	1
6 2845	4 101	1	1
4 1848	4 102	1	1
4 2298	4 102	1	1
0 3661	4 102	1	1
6 311	4 102	1	1
6 1994	4 102	1	1
7 1052	4 102	1	1
4 3001	4 103	1	1
4 2889	4 103	1	1
4 1336	4 103	1	1
4 2512	4 103	1	1
3 537	4 103	1	1
3 2368	4 103	1	1
2 247	4 104	1	1
2 2907	4 104	1	1
5 3547	4 104	1	1
6 3	4 104	1	1
7 4566	4 104	1	1
5 222	4 104	1	1
4 3389	4 105	1	1
4 4382	4 105	1	1
0 3789	4 105	1	1
2 1229	4 105	1	1
6 4056	4 105	1	1
7 4204	4 105	1	1
4 3225	4 106	1	1
4 4456	4 106	1	1
3 4757	4 106	1	1
3 4402	4 106	1	1
5 2232	4 106	1	1
6 72	4 106	1	1
0 3208	4 107	1	1
2 2659	4 107	1	1
3 1808	4 107	1	1
6 2195	4 107	1	1
7 3811	4 107	1	1
7 2378	4 107	1	1
4 2876	4 108	1	1
2 3925	4 108	1	1
2 4648	4 108	1	1
3 577	4 108	1	1
5 4463	4 108	1	1
6 3893	4 108	1	1
4 640	4 109	1	1
4 1615	4 109	1	1
1 4269	4 109	1	1
1 3441	4 109	1	1
2 4184	4 109	1	1
3 535	4 109	1	1
2 813	4 110	1	1
5 302	4 110	1	1
6 4338	4 110	1	1
7 2523	4 110	1	1
7 1095	4 110	1	1
5 4405	4 110	1	1
0 1639	4 111	1	1
3 4898	4 111	1	1
5 126	4 111	1	1
6 3468	4 111	1	1
7 3507	4 111	1	1
0 4037	4 111	1	1
4 1101	4 112	1	1
0 4692	4 112	1	1
2 844	4 112	1	1
6 3795	4 112	1	1
5 1590	4 112	1	1
6 562	4 112	1	1
4 2576	4 113	1	1
4 2959	4 113	1	1
7 2274	4 113	1	1
7 4476	4 113	1	1
1 3345	4 113	1	1
2 3023	4 113	1	1
0 1991	4 114	1	1
1 4291	4 114	1	1
2 3766	4 114	1	1
5 2203	4 114	1	1
6 243	4 114	1	1
6 1791	4 114	1	1
0 189	4 115	1	1
2 452	4 115	1	1
3 3227	4 115	1	1
3 1909	4 115	1	1
6 4202	4 115	1	1
0 894	4 115	1	1
2 2178	4 116	1	1
3 3106	4 116	1	1
3 2501	4 116	1	1
5 4265	4 116	1	1
6 179	4 116	1	1
2 420	4 116	1	1
4 3962	4 117	1	1
4 685	4 117	1	1
2 3535	4 117	1	1
3 3706	4 117	1	1
5 1666	4 117	1	1
6 2909	4 117	1	1
4 3803	4 118	1	1
2 1663	4 118	1	1
3 458	4 118	1	1
3 3581	4 118	1	1
7 4292	4 118	1	1
1 1363	4 118	1	1
4 2381	4 119	1	1
4 861	4 119	1	1
4 786	4 119	1	1
3 1247	4 119	1	1
3 514	4 119	1	1
7 1337	4 119	1	1
4 1517	4 120	1	1
1 347	4 120	1	1
3 3560	4 120	1	1
5 2592	4 120	1	1
7 2365	4 120	1	1
7 780	4 120	1	1
1 4502	4 121	1	1
2 4715	4 121	1	1
2 1647	4 121	1	1
5 3900	4 121	1	1
0 889	4 121	1	1
2 783	4 121	1	1
1 1889	4 122	1	1
2 2709	4 122	1	1
2 3460	4 122	1	1
3 3854	4 122	1	1
7 4505	4 122	1	1
1 2635	4 122	1	1
0 4536	4 123	1	1
5 2062	4 123	1	1
6 1514	4 123	1	1
6 2203	4 123	1	1
7 805	4 123	1	1
7 1410	4 123	1	1
0 3648	4 124	1	1
1 819	4 124	1	1
6 532	4 124	1	1
6 3806	4 124	1	1
7 1694	4 124	1	1
7 3049	4 124	1	1
4 4488	4 125	1	1
1 3340	4 125	1	1
2 2281	4 125	1	1
5 4922	4 125	1	1
7 2171	4 125	1	1
1 3512	4 125	1	1
4 1843	4 126	1	1
0 4080	4 126	1	1
0 1028	4 126	1	1
5 4771	4 126	1	1
7 2744	4 126	1	1
0 4425	4 126	1	1
4 1455	4 127	1	1
2 1939	4 127	1	1
2 4777	4 127	1	1
5 3233	4 127	1	1
5 4783	4 127	1	1
0 532	4 127	1	1
4 3106	4 128	1	1
0 4487	4 128	1	1
3 4722	4 128	1	1
6 3640	4 128	1	1
7 1512	4 128	1	1
1 4715	4 128	1	1
4 572	4 129	1	1
0 3557	4 129	1	1
1 2951	4 129	1	1
2 407	4 129	1	1
5 3068	4 129	1	1
6 4831	4 129	1	1
1 1999	4 130	1	1
3 242	4 130	1	1
3 4720	4 130	1	1
6 3053	4 130	1	1
5 1480	4 130	1	1
0 3466	4 130	1	1
4 338	4 131	1	1
4 1584	4 131	1	1
0 3413	4 131	1	1
2 4494	4 131	1	1
2 3765	4 131	1	1
6 2608	4 131	1	1
3 2611	4 132	1	1
5 4611	4 132	1	1
6 2188	4 132	1	1
7 958	4 132	1	1
1 1997	4 132	1	1
7 2442	4 132	1	1
1 3111	4 133	1	1
6 601	4 133	1	1
7 635	4 133	1	1
3 1520	4 133	1	1
3 2413	4 133	1	1
5 1216	4 133	1	1
4 4704	4 134	1	1
7 2176	4 134	1	1
7 337	4 134	1	1
0 3060	4 134	1	1
2 2661	4 134	1	1
1 207	4 134	1	1
4 4408	4 135	1	1
0 4460	4 135	1	1
1 4733	4 135	1	1
1 285	4 135	1	1
2 3932	4 135	1	1
5 298	4 135	1	1
0 1337	4 136	1	1
3 679	4 136	1	1
5 4685	4 136	1	1
6 1216	4 136	1	1
7 865	4 136	1	1
1 665	4 136	1	1
0 827	4 137	1	1
0 2303	4 137	1	1
1 4977	4 137	1	1
2 1575	4 137	1	1
5 974	4 137	1	1
3 3760	4 137	1	1
4 3760	4 138	1	1
4 2438	4 138	1	1
4 2916	4 138	1	1
0 756	4 138	1	1
6 2362	4 138	1	1
2 283	4 138	1	1
4 2109	4 139	1	1
4 3962	4 139	1	1
3 2526	4 139	1	1
3 388	4 139	1	1
6 2521	4 139	1	1
6 261	4 139	1	1
1 3217	4 140	1	1
1 1257	4 140	1	1
5 348	4 140	1	1
5 322	4 140	1	1
6 4785	4 140	1	1
7 4582	4 140	1	1
0 4945	4 141	1	1
0 3961	4 141	1	1
1 3578	4 141	1	1
2 706	4 141	1	1
5 2659	4 141	1	1
3 3709	4 141	1	1
4 806	4 142	1	1
2 564	4 142	1	1
5 4489	4 142	1	1
6 2568	4 142	1	1
1 2454	4 142	1	1
6 2342	4 142	1	1
0 2616	4 143	1	1
1 4172	4 143	1	1
1 1542	4 143	1	1
2 1393	4 143	1	1
1 1310	4 143	1	1
1 1791	4 143	1	1
1 2799	4 144	1	1
2 2029	4 144	1	1
5 3307	4 144	1	1
6 2246	4 144	1	1
3 3722	4 144	1	1
6 612	4 144	1	1
4 1109	4 145	1	1
0 3681	4 145	1	1
2 757	4 145	1	1
3 3849	4 145	1	1
7 4109	4 145	1	1
2 1936	4 145	1	1
1 1	4 146	1	1
2 3824	4 146	1	1
3 3592	4 146	1	1
3 1383	4 146	1	1
5 616	4 146	1	1
6 476	4 146	1	1
4 4359	4 147	1	1
1 1869	4 147	1	1
1 2185	4 147	1	1
2 969	4 147	1	1
5 2965	4 147	1	1
5 3123	4 147	1	1
4 4174	4 148	1	1
0 1657	4 148	1	1
5 4419	4 148	1	1
6 1096	4 148	1	1
7 2745	4 148	1	1
2 861	4 148	1	1
4 12	4 149	1	1
1 2716	4 149	1	1
2 3788	4 149	1	1
3 3175	4 149	1	1
6 2957	4 149	1	1
1 1983	4 149	1	1
2 4840	4 150	1	1
2 1637	4 150	1	1
3 2365	4 150	1	1
5 419	4 150	1	1
0 3818	4 150	1	1
6 1191	4 150	1	1
1 1438	4 151	1	1
2 3422	4 151	1	1
5 625	4 151	1	1
5 1444	4 151	1	1
6 578	4 151	1	1
6 1965	4 151	1	1
4 1972	4 152	1	1
0 1348	4 152	1	1
0 1510	4 152	1	1
6 3310	4 152	1	1
0 2748	4 152	1	1
7 3827	4 152	1	1
4 2488	4 153	1	1
0 2457	4 153	1	1
3 2042	4 153	1	1
3 2796	4 153	1	1
7 3780	4 153	1	1
6 4986	4 153	1	1
4 3125	4 154	1	1
0 3930	4 154	1	1
2 2353	4 154	1	1
5 784	4 154	1	1
5 3372	4 154	1	1
0 3172	4 154	1	1
4 1185	4 155	1	1
2 4484	4 155	1	1
2 1230	4 155	1	1
3 2453	4 155	1	1
5 3766	4 155	1	1
6 3891	4 155	1	1
0 415	4 156	1	1
1 157	4 156	1	1
2 2697	4 156	1	1
2 253	4 156	1	1
6 1477	4 156	1	1
7 3574	4 156	1	1
4 1203	4 157	1	1
4 3031	4 157	1	1
4 1868	4 157	1	1
4 4656	4 157	1	1
3 1471	4 157	1	1
5 856	4 157	1	1
1 3103	4 158	1	1
1 2422	4 158	1	1
3 3322	4 158	1	1
3 4647	4 158	1	1
6 2972	4 158	1	1
6 1121	4 158	1	1
4 718	4 159	1	1
1 4188	4 159	1	1
1 4624	4 159	1	1
3 484	4 159	1	1
2 4432	4 159	1	1
3 4068	4 159	1	1
4 1602	4 160	1	1
4 2037	4 160	1	1
0 3393	4 160	1	1
2 4464	4 160	1	1
2 768	4 160	1	1
5 284	4 160	1	1
2 1549	4 161	1	1
2 4762	4 161	1	1
2 516	4 161	1	1
6 1296	4 161	1	1
7 4029	4 161	1	1
2 4931	4 161	1	1
4 816	4 162	1	1
0 52	4 162	1	1
3 2533	4 162	1	1
3 3635	4 162	1	1
5 2301	4 162	1	1
3 1015	4 162	1	1
4 974	4 163	1	1
4 3824	4 163	1	1
3 3782	4 163	1	1
6 1513	4 163	1	1
6 1175	4 163	1	1
6 3659	4 163	1	1
1 3476	4 164	1	1
2 1823	4 164	1	1
3 1740	4 164	1	1
3 2432	4 164	1	1
6 2754	4 164	1	1
3 3054	4 164	1	1
4 3656	4 165	1	1
4 4019	4 165	1	1
0 4046	4 165	1	1
2 117	4 165	1	1
6 4476	4 165	1	1
7 3574	4 165	1	1
4 3619	4 166	1	1
0 4855	4 166	1	1
2 84	4 166	1	1
3 4323	4 166	1	1
7 1386	4 166	1	1
7 1051	4 166	1	1
0 3330	4 167	1	1
0 4852	4 167	1	1
1 1472	4 167	1	1
2 4411	4 167	1	1
5 728	4 167	1	1
5 471	4 167	1	1
1 3806	4 168	1	1
5 3433	4 168	1	1
5 3371	4 168	1	1
6 2524	4 168	1	1
7 180	4 168	1	1
7 3562	4 168	1	1
4 644	4 169	1	1
6 3200	4 169	1	1
7 1359	4 169	1	1
7 3478	4 169	1	1
7 2090	4 169	1	1
3 2159	4 169	1	1
0 848	4 170	1	1
0 79	4 170	1	1
0 4907	4 170	1	1
2 4912	4 170	1	1
5 77	4 170	1	1
7 1510	4 170	1	1
4 751	4 171	1	1
1 3953	4 171	1	1
1 1470	4 171	1	1
3 2447	4 171	1	1
7 1754	4 171	1	1
0 4856	4 171	1	1
4 4996	4 172	1	1
0 4319	4 172	1	1
2 754	4 172	1	1
5 4039	4 172	1	1
6 4827	4 172	1	1
6 4548	4 172	1	1
3 3569	4 173	1	1
3 3493	4 173	1	1
5 368	4 173	1	1
6 3320	4 173	1	1
7 3719	4 173	1	1
7 310	4 173	1	1
4 811	4 174	1	1
2 1147	4 174	1	1
5 1996	4 174	1	1
6 1780	4 174	1	1
7 1524	4 174	1	1
2 3206	4 174	1	1
3 3724	4 175	1	1
5 2732	4 175	1	1
6 42	4 175	1	1
6 3901	4 175	1	1
7 1587	4 175	1	1
7 1191	4 175	1	1
2 4972	4 176	1	1
3 4869	4 176	1	1
5 3015	4 176	1	1
5 1638	4 176	1	1
5 632	4 176	1	1
3 3937	4 176	1	1
4 2101	4 177	1	1
1 4599	4 177	1	1
1 2322	4 177	1	1
1 4348	4 177	1	1
5 692	4 177	1	1
6 2622	4 177	1	1
0 2846	4 178	1	1
3 1753	4 178	1	1
6 2772	4 178	1	1
7 2515	4 178	1	1
1 4109	4 178	1	1
7 1144	4 178	1	1
2 1441	4 179	1	1
6 4860	4 179	1	1
6 380	4 179	1	1
1 2642	4 179	1	1
5 1585	4 179	1	1
1 3572	4 179	1	1
4 1320	4 180	1	1
4 1375	4 180	1	1
2 1022	4 180	1	1
3 243	4 180	1	1
7 1330	4 180	1	1
0 2968	4 180	1	1
4 558	4 181	1	1
