# Total number neurons: 40000
# Local number neurons: 5000
# Number MPI ranks: 8
# Current simulation step: 2002
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
3 552	6 50	1	1
4 1787	6 50	1	1
4 2596	6 50	1	1
2 1400	6 50	1	1
0 4250	6 51	1	1
0 1144	6 51	1	1
1 4652	6 51	1	1
5 4285	6 51	1	1
5 4035	6 51	1	1
0 4968	6 51	1	1
6 4440	6 52	1	1
1 2858	6 52	1	1
1 661	6 52	1	1
1 3588	6 52	1	1
5 3219	6 52	1	1
4 4138	6 52	1	1
0 974	6 53	1	1
1 1793	6 53	1	1
2 2808	6 53	1	1
5 3651	6 53	1	1
7 1048	6 53	1	1
7 4085	6 53	1	1
2 126	6 54	1	1
3 631	6 54	1	1
4 1646	6 54	1	1
4 842	6 54	1	1
7 1632	6 54	1	1
0 2908	6 54	1	1
6 4032	6 55	1	1
6 2212	6 55	1	1
0 2755	6 55	1	1
0 224	6 55	1	1
0 3402	6 55	1	1
7 2112	6 55	1	1
0 4340	6 56	1	1
1 4935	6 56	1	1
7 578	6 56	1	1
7 4111	6 56	1	1
7 1596	6 56	1	1
0 3333	6 56	1	1
6 781	6 57	1	1
1 1033	6 57	1	1
1 1019	6 57	1	1
3 2837	6 57	1	1
4 1169	6 57	1	1
7 2326	6 57	1	1
6 2082	6 58	1	1
1 2347	6 58	1	1
1 373	6 58	1	1
2 1392	6 58	1	1
3 3669	6 58	1	1
4 3731	6 58	1	1
3 3191	6 59	1	1
4 3112	6 59	1	1
4 2844	6 59	1	1
7 579	6 59	1	1
4 2575	6 59	1	1
7 1589	6 59	1	1
0 582	6 60	1	1
3 185	6 60	1	1
3 569	6 60	1	1
4 3008	6 60	1	1
4 208	6 60	1	1
5 1983	6 60	1	1
1 4556	6 61	1	1
1 679	6 61	1	1
3 1854	6 61	1	1
4 3911	6 61	1	1
2 3793	6 61	1	1
3 673	6 61	1	1
6 2386	6 62	1	1
3 2787	6 62	1	1
4 3814	6 62	1	1
4 2905	6 62	1	1
4 364	6 62	1	1
5 3261	6 62	1	1
6 1369	6 63	1	1
0 4685	6 63	1	1
1 2957	6 63	1	1
2 4614	6 63	1	1
5 4254	6 63	1	1
7 4191	6 63	1	1
6 3132	6 64	1	1
0 3822	6 64	1	1
2 935	6 64	1	1
3 4846	6 64	1	1
4 1167	6 64	1	1
5 759	6 64	1	1
1 2559	6 65	1	1
2 4400	6 65	1	1
3 3617	6 65	1	1
3 3653	6 65	1	1
5 2432	6 65	1	1
7 4975	6 65	1	1
6 818	6 66	1	1
2 1024	6 66	1	1
2 1032	6 66	1	1
3 925	6 66	1	1
3 440	6 66	1	1
5 2760	6 66	1	1
6 4716	6 67	1	1
0 1858	6 67	1	1
2 2777	6 67	1	1
4 1561	6 67	1	1
5 2598	6 67	1	1
5 473	6 67	1	1
0 1218	6 68	1	1
1 979	6 68	1	1
1 454	6 68	1	1
4 284	6 68	1	1
5 4693	6 68	1	1
5 2847	6 68	1	1
6 1634	6 69	1	1
0 2082	6 69	1	1
1 888	6 69	1	1
2 187	6 69	1	1
3 3254	6 69	1	1
4 1735	6 69	1	1
1 1517	6 70	1	1
2 596	6 70	1	1
4 3436	6 70	1	1
5 2295	6 70	1	1
1 1990	6 70	1	1
4 1225	6 70	1	1
1 3113	6 71	1	1
2 1740	6 71	1	1
4 1799	6 71	1	1
4 4358	6 71	1	1
5 2354	6 71	1	1
7 1150	6 71	1	1
6 400	6 72	1	1
0 791	6 72	1	1
0 322	6 72	1	1
4 2849	6 72	1	1
5 4638	6 72	1	1
4 3244	6 72	1	1
6 1901	6 73	1	1
6 1221	6 73	1	1
0 285	6 73	1	1
1 671	6 73	1	1
1 4133	6 73	1	1
7 2193	6 73	1	1
6 3857	6 74	1	1
6 1523	6 74	1	1
2 1664	6 74	1	1
3 379	6 74	1	1
5 3922	6 74	1	1
7 70	6 74	1	1
1 4012	6 75	1	1
2 1320	6 75	1	1
3 1696	6 75	1	1
5 2650	6 75	1	1
7 2070	6 75	1	1
7 3384	6 75	1	1
6 2949	6 76	1	1
6 2894	6 76	1	1
1 2087	6 76	1	1
2 3834	6 76	1	1
0 908	6 76	1	1
7 2065	6 76	1	1
1 4586	6 77	1	1
2 3473	6 77	1	1
3 653	6 77	1	1
4 1415	6 77	1	1
4 2610	6 77	1	1
5 613	6 77	1	1
1 1080	6 78	1	1
1 1293	6 78	1	1
2 693	6 78	1	1
4 1248	6 78	1	1
5 3113	6 78	1	1
7 2790	6 78	1	1
1 659	6 79	1	1
2 2394	6 79	1	1
2 140	6 79	1	1
3 1384	6 79	1	1
5 1114	6 79	1	1
1 927	6 79	1	1
5 1189	6 80	1	1
5 607	6 80	1	1
7 4378	6 80	1	1
7 4205	6 80	1	1
0 1958	6 80	1	1
3 3224	6 80	1	1
0 1397	6 81	1	1
3 957	6 81	1	1
3 1425	6 81	1	1
4 756	6 81	1	1
1 1436	6 81	1	1
2 1699	6 81	1	1
6 1449	6 82	1	1
0 4674	6 82	1	1
2 141	6 82	1	1
2 302	6 82	1	1
4 4771	6 82	1	1
4 4106	6 82	1	1
0 4419	6 83	1	1
1 4893	6 83	1	1
1 3367	6 83	1	1
2 3077	6 83	1	1
5 3613	6 83	1	1
7 1843	6 83	1	1
6 4623	6 84	1	1
6 2987	6 84	1	1
4 2968	6 84	1	1
5 3615	6 84	1	1
7 1451	6 84	1	1
4 2751	6 84	1	1
0 413	6 85	1	1
1 2826	6 85	1	1
2 4412	6 85	1	1
5 3891	6 85	1	1
5 1173	6 85	1	1
7 1532	6 85	1	1
0 2480	6 86	1	1
3 1079	6 86	1	1
3 2445	6 86	1	1
7 1734	6 86	1	1
5 4371	6 86	1	1
7 4539	6 86	1	1
4 4690	6 87	1	1
4 3756	6 87	1	1
4 1179	6 87	1	1
5 1026	6 87	1	1
5 1571	6 87	1	1
7 3033	6 87	1	1
1 3254	6 88	1	1
2 4682	6 88	1	1
2 1732	6 88	1	1
3 315	6 88	1	1
5 287	6 88	1	1
1 1598	6 88	1	1
0 171	6 89	1	1
0 1176	6 89	1	1
0 1795	6 89	1	1
0 4359	6 89	1	1
7 214	6 89	1	1
0 3721	6 89	1	1
6 2299	6 90	1	1
6 698	6 90	1	1
0 4446	6 90	1	1
2 1898	6 90	1	1
5 3003	6 90	1	1
0 458	6 90	1	1
1 3691	6 91	1	1
1 442	6 91	1	1
3 3456	6 91	1	1
3 3492	6 91	1	1
4 2435	6 91	1	1
7 1741	6 91	1	1
6 338	6 92	1	1
0 1754	6 92	1	1
1 393	6 92	1	1
5 616	6 92	1	1
7 1182	6 92	1	1
0 3665	6 92	1	1
6 286	6 93	1	1
0 420	6 93	1	1
0 1810	6 93	1	1
4 4816	6 93	1	1
2 4967	6 93	1	1
4 1383	6 93	1	1
6 3033	6 94	1	1
2 2059	6 94	1	1
4 17	6 94	1	1
4 1707	6 94	1	1
5 2896	6 94	1	1
5 4603	6 94	1	1
6 3822	6 95	1	1
6 1745	6 95	1	1
1 3442	6 95	1	1
4 3627	6 95	1	1
7 2768	6 95	1	1
4 3106	6 95	1	1
6 3377	6 96	1	1
3 1751	6 96	1	1
3 4938	6 96	1	1
4 3493	6 96	1	1
4 874	6 96	1	1
5 2981	6 96	1	1
0 4334	6 97	1	1
1 4730	6 97	1	1
2 3752	6 97	1	1
4 4279	6 97	1	1
5 931	6 97	1	1
7 1940	6 97	1	1
2 3116	6 98	1	1
4 1757	6 98	1	1
4 221	6 98	1	1
7 429	6 98	1	1
2 4165	6 98	1	1
7 2616	6 98	1	1
0 1132	6 99	1	1
0 3254	6 99	1	1
0 1905	6 99	1	1
2 3201	6 99	1	1
2 1926	6 99	1	1
3 3849	6 99	1	1
1 1722	6 100	1	1
3 4344	6 100	1	1
3 1063	6 100	1	1
3 1431	6 100	1	1
4 2044	6 100	1	1
7 4234	6 100	1	1
6 4276	6 101	1	1
0 3170	6 101	1	1
1 2347	6 101	1	1
2 2514	6 101	1	1
4 2361	6 101	1	1
7 651	6 101	1	1
6 2675	6 102	1	1
1 4796	6 102	1	1
1 2901	6 102	1	1
2 1085	6 102	1	1
3 4010	6 102	1	1
5 357	6 102	1	1
6 4028	6 103	1	1
6 2509	6 103	1	1
1 3684	6 103	1	1
2 4308	6 103	1	1
2 3555	6 103	1	1
7 3404	6 103	1	1
1 3882	6 104	1	1
2 3991	6 104	1	1
4 3961	6 104	1	1
7 3800	6 104	1	1
3 2845	6 104	1	1
5 4374	6 104	1	1
0 1199	6 105	1	1
1 2061	6 105	1	1
3 3566	6 105	1	1
4 1877	6 105	1	1
7 2164	6 105	1	1
1 2710	6 105	1	1
6 889	6 106	1	1
6 2924	6 106	1	1
2 1714	6 106	1	1
4 3515	6 106	1	1
4 3758	6 106	1	1
7 3558	6 106	1	1
0 4484	6 107	1	1
3 498	6 107	1	1
4 3806	6 107	1	1
4 2239	6 107	1	1
2 2314	6 107	1	1
2 790	6 107	1	1
2 3583	6 108	1	1
5 1748	6 108	1	1
7 637	6 108	1	1
7 3403	6 108	1	1
7 1816	6 108	1	1
7 1574	6 108	1	1
1 4782	6 109	1	1
4 996	6 109	1	1
4 4099	6 109	1	1
5 880	6 109	1	1
5 2840	6 109	1	1
2 2466	6 109	1	1
6 736	6 110	1	1
6 1637	6 110	1	1
0 505	6 110	1	1
1 4943	6 110	1	1
4 3008	6 110	1	1
7 1173	6 110	1	1
6 4825	6 111	1	1
1 4445	6 111	1	1
1 4225	6 111	1	1
1 3902	6 111	1	1
1 1818	6 111	1	1
4 65	6 111	1	1
6 2758	6 112	1	1
6 1986	6 112	1	1
0 1829	6 112	1	1
0 3336	6 112	1	1
2 829	6 112	1	1
4 1745	6 112	1	1
1 3044	6 113	1	1
2 4146	6 113	1	1
2 2177	6 113	1	1
3 3174	6 113	1	1
7 815	6 113	1	1
1 1745	6 113	1	1
6 2850	6 114	1	1
0 1741	6 114	1	1
0 2401	6 114	1	1
5 2621	6 114	1	1
5 1545	6 114	1	1
7 2232	6 114	1	1
6 4802	6 115	1	1
0 2110	6 115	1	1
3 1276	6 115	1	1
4 2447	6 115	1	1
7 737	6 115	1	1
0 2946	6 115	1	1
0 3121	6 116	1	1
2 192	6 116	1	1
2 2974	6 116	1	1
7 1556	6 116	1	1
7 1043	6 116	1	1
3 3166	6 116	1	1
6 2793	6 117	1	1
1 1083	6 117	1	1
4 4638	6 117	1	1
7 2397	6 117	1	1
7 4321	6 117	1	1
1 3142	6 117	1	1
6 310	6 118	1	1
6 2759	6 118	1	1
1 173	6 118	1	1
1 10	6 118	1	1
4 3753	6 118	1	1
5 4150	6 118	1	1
1 3915	6 119	1	1
4 480	6 119	1	1
4 3452	6 119	1	1
5 4489	6 119	1	1
7 162	6 119	1	1
3 1691	6 119	1	1
6 3892	6 120	1	1
6 1022	6 120	1	1
6 1265	6 120	1	1
1 4261	6 120	1	1
2 2473	6 120	1	1
2 3664	6 120	1	1
6 712	6 121	1	1
2 260	6 121	1	1
3 3319	6 121	1	1
0 2434	6 121	1	1
7 656	6 121	1	1
4 4350	6 121	1	1
6 2959	6 122	1	1
1 3643	6 122	1	1
1 4269	6 122	1	1
2 196	6 122	1	1
4 3937	6 122	1	1
4 4163	6 122	1	1
6 3453	6 123	1	1
0 1772	6 123	1	1
0 3663	6 123	1	1
3 4688	6 123	1	1
5 255	6 123	1	1
4 683	6 123	1	1
2 4666	6 124	1	1
3 2241	6 124	1	1
4 4530	6 124	1	1
5 4912	6 124	1	1
7 3711	6 124	1	1
1 2380	6 124	1	1
6 863	6 125	1	1
2 604	6 125	1	1
2 3438	6 125	1	1
4 1526	6 125	1	1
5 827	6 125	1	1
1 4861	6 125	1	1
6 3790	6 126	1	1
6 251	6 126	1	1
1 1163	6 126	1	1
4 2065	6 126	1	1
0 795	6 126	1	1
5 3632	6 126	1	1
6 4894	6 127	1	1
2 3871	6 127	1	1
2 198	6 127	1	1
2 1854	6 127	1	1
3 2459	6 127	1	1
4 1198	6 127	1	1
6 2629	6 128	1	1
0 1863	6 128	1	1
3 492	6 128	1	1
3 295	6 128	1	1
4 581	6 128	1	1
5 138	6 128	1	1
0 1824	6 129	1	1
2 4814	6 129	1	1
4 1355	6 129	1	1
4 1192	6 129	1	1
5 4273	6 129	1	1
3 3381	6 129	1	1
6 4715	6 130	1	1
3 4099	6 130	1	1
4 358	6 130	1	1
2 3756	6 130	1	1
4 2196	6 130	1	1
7 4899	6 130	1	1
6 2963	6 131	1	1
0 3033	6 131	1	1
0 3075	6 131	1	1
0 2218	6 131	1	1
5 2433	6 131	1	1
7 3442	6 131	1	1
1 4705	6 132	1	1
3 2057	6 132	1	1
3 2398	6 132	1	1
4 2757	6 132	1	1
4 1830	6 132	1	1
1 299	6 132	1	1
0 280	6 133	1	1
1 4197	6 133	1	1
2 2889	6 133	1	1
2 1419	6 133	1	1
5 4623	6 133	1	1
7 1255	6 133	1	1
6 153	6 134	1	1
6 3250	6 134	1	1
1 3967	6 134	1	1
4 2932	6 134	1	1
7 2272	6 134	1	1
7 1773	6 134	1	1
6 521	6 135	1	1
0 2355	6 135	1	1
2 1524	6 135	1	1
3 4191	6 135	1	1
7 2277	6 135	1	1
7 3127	6 135	1	1
0 383	6 136	1	1
2 4042	6 136	1	1
2 2925	6 136	1	1
3 1364	6 136	1	1
5 4951	6 136	1	1
5 2657	6 136	1	1
6 437	6 137	1	1
0 2502	6 137	1	1
2 1406	6 137	1	1
2 3988	6 137	1	1
7 2100	6 137	1	1
4 1862	6 137	1	1
2 3708	6 138	1	1
2 3286	6 138	1	1
4 3977	6 138	1	1
7 2568	6 138	1	1
7 1553	6 138	1	1
1 3972	6 138	1	1
0 1747	6 139	1	1
3 1498	6 139	1	1
3 4212	6 139	1	1
5 3232	6 139	1	1
5 57	6 139	1	1
7 2440	6 139	1	1
6 4305	6 140	1	1
1 4061	6 140	1	1
1 4996	6 140	1	1
4 2855	6 140	1	1
4 4053	6 140	1	1
7 1709	6 140	1	1
6 1992	6 141	1	1
2 1101	6 141	1	1
4 1585	6 141	1	1
7 2530	6 141	1	1
0 3214	6 141	1	1
4 1433	6 141	1	1
0 4821	6 142	1	1
0 3661	6 142	1	1
0 478	6 142	1	1
2 3830	6 142	1	1
4 1905	6 142	1	1
4 578	6 142	1	1
1 4522	6 143	1	1
1 2647	6 143	1	1
2 3370	6 143	1	1
4 1181	6 143	1	1
5 4328	6 143	1	1
2 2237	6 143	1	1
1 2721	6 144	1	1
3 2484	6 144	1	1
4 3932	6 144	1	1
4 2628	6 144	1	1
4 4839	6 144	1	1
7 4994	6 144	1	1
6 2779	6 145	1	1
1 2046	6 145	1	1
2 102	6 145	1	1
2 1592	6 145	1	1
3 1717	6 145	1	1
1 396	6 145	1	1
6 3088	6 146	1	1
1 1605	6 146	1	1
1 2525	6 146	1	1
2 2568	6 146	1	1
3 2061	6 146	1	1
3 2320	6 146	1	1
1 457	6 147	1	1
2 4888	6 147	1	1
5 2931	6 147	1	1
5 805	6 147	1	1
7 2115	6 147	1	1
3 4421	6 147	1	1
6 4780	6 148	1	1
0 1351	6 148	1	1
1 1221	6 148	1	1
1 2028	6 148	1	1
1 2780	6 148	1	1
7 1464	6 148	1	1
1 2834	6 149	1	1
1 1274	6 149	1	1
4 1186	6 149	1	1
5 2242	6 149	1	1
7 2425	6 149	1	1
1 242	6 149	1	1
6 483	6 150	1	1
0 2801	6 150	1	1
3 489	6 150	1	1
4 2784	6 150	1	1
7 3377	6 150	1	1
7 4456	6 150	1	1
6 2169	6 151	1	1
0 2969	6 151	1	1
2 1224	6 151	1	1
3 3979	6 151	1	1
4 3734	6 151	1	1
5 3547	6 151	1	1
6 2068	6 152	1	1
6 3059	6 152	1	1
6 4562	6 152	1	1
1 1430	6 152	1	1
3 2758	6 152	1	1
5 955	6 152	1	1
6 3025	6 153	1	1
6 3100	6 153	1	1
1 1355	6 153	1	1
4 3854	6 153	1	1
7 1602	6 153	1	1
7 3592	6 153	1	1
6 1008	6 154	1	1
6 2421	6 154	1	1
1 2721	6 154	1	1
3 3807	6 154	1	1
4 4451	6 154	1	1
3 3332	6 154	1	1
0 1419	6 155	1	1
0 580	6 155	1	1
1 3406	6 155	1	1
3 113	6 155	1	1
4 1255	6 155	1	1
4 4913	6 155	1	1
3 4291	6 156	1	1
3 100	6 156	1	1
4 2865	6 156	1	1
7 871	6 156	1	1
7 671	6 156	1	1
4 2323	6 156	1	1
6 1390	6 157	1	1
1 4104	6 157	1	1
7 722	6 157	1	1
7 15	6 157	1	1
7 1300	6 157	1	1
1 4007	6 157	1	1
1 3880	6 158	1	1
1 2970	6 158	1	1
2 2837	6 158	1	1
3 925	6 158	1	1
0 2343	6 158	1	1
2 2005	6 158	1	1
6 3999	6 159	1	1
0 2748	6 159	1	1
2 2528	6 159	1	1
2 4129	6 159	1	1
4 115	6 159	1	1
7 1425	6 159	1	1
6 456	6 160	1	1
0 1813	6 160	1	1
0 114	6 160	1	1
1 3451	6 160	1	1
4 3289	6 160	1	1
4 2706	6 160	1	1
1 2939	6 161	1	1
4 2182	6 161	1	1
7 774	6 161	1	1
2 1570	6 161	1	1
4 1032	6 161	1	1
5 4278	6 161	1	1
6 2237	6 162	1	1
6 2668	6 162	1	1
6 3538	6 162	1	1
3 525	6 162	1	1
4 4177	6 162	1	1
4 998	6 162	1	1
6 1032	6 163	1	1
2 4400	6 163	1	1
3 2978	6 163	1	1
4 4751	6 163	1	1
7 831	6 163	1	1
7 2734	6 163	1	1
6 1856	6 164	1	1
6 1579	6 164	1	1
6 4887	6 164	1	1
0 4941	6 164	1	1
5 1108	6 164	1	1
5 3909	6 164	1	1
6 2664	6 165	1	1
0 2186	6 165	1	1
1 3813	6 165	1	1
1 2234	6 165	1	1
2 3789	6 165	1	1
4 3413	6 165	1	1
6 3220	6 166	1	1
4 1422	6 166	1	1
7 2665	6 166	1	1
2 1242	6 166	1	1
3 3819	6 166	1	1
1 4448	6 166	1	1
6 89	6 167	1	1
4 4312	6 167	1	1
4 1770	6 167	1	1
5 365	6 167	1	1
7 3223	6 167	1	1
3 4258	6 167	1	1
1 1873	6 168	1	1
1 2508	6 168	1	1
3 1505	6 168	1	1
3 4974	6 168	1	1
7 4249	6 168	1	1
3 847	6 168	1	1
0 4101	6 169	1	1
1 4311	6 169	1	1
4 2789	6 169	1	1
4 2434	6 169	1	1
5 148	6 169	1	1
7 3490	6 169	1	1
0 2489	6 170	1	1
0 3447	6 170	1	1
1 70	6 170	1	1
2 798	6 170	1	1
3 1229	6 170	1	1
1 555	6 170	1	1
0 2477	6 171	1	1
0 4655	6 171	1	1
1 3007	6 171	1	1
3 1159	6 171	1	1
4 2301	6 171	1	1
7 2576	6 171	1	1
6 611	6 172	1	1
6 1672	6 172	1	1
5 4190	6 172	1	1
5 3222	6 172	1	1
5 2391	6 172	1	1
7 1987	6 172	1	1
6 3943	6 173	1	1
0 2447	6 173	1	1
1 3545	6 173	1	1
3 1926	6 173	1	1
7 1991	6 173	1	1
0 766	6 173	1	1
2 4467	6 174	1	1
2 575	6 174	1	1
3 4711	6 174	1	1
4 3293	6 174	1	1
4 377	6 174	1	1
0 638	6 174	1	1
6 2482	6 175	1	1
0 620	6 175	1	1
3 2449	6 175	1	1
4 1778	6 175	1	1
7 1082	6 175	1	1
7 3482	6 175	1	1
1 1745	6 176	1	1
2 1400	6 176	1	1
2 1624	6 176	1	1
7 4933	6 176	1	1
7 3410	6 176	1	1
7 1269	6 176	1	1
6 4370	6 177	1	1
1 582	6 177	1	1
3 1432	6 177	1	1
4 222	6 177	1	1
7 2893	6 177	1	1
7 4502	6 177	1	1
0 1299	6 178	1	1
2 2711	6 178	1	1
3 32	6 178	1	1
3 2384	6 178	1	1
5 1118	6 178	1	1
7 186	6 178	1	1
6 1006	6 179	1	1
1 1966	6 179	1	1
1 73	6 179	1	1
3 3431	6 179	1	1
3 2106	6 179	1	1
7 3687	6 179	1	1
6 3535	6 180	1	1
1 1266	6 180	1	1
4 703	6 180	1	1
4 259	6 180	1	1
5 2766	6 180	1	1
5 3201	6 180	1	1
