# Total number neurons: 40000
# Local number neurons: 5000
# Number MPI ranks: 8
# Current simulation step: 2002
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
2 15	6 2181	1	1
2 16	3 2193	1	1
2 16	5 2194	1	1
2 16	0 3763	1	1
2 16	1 2080	1	1
2 16	3 1590	1	1
2 16	1 868	1	1
2 17	2 3264	1	1
2 17	2 3839	1	1
2 17	1 2206	1	1
2 17	3 2631	1	1
2 17	4 3465	1	1
2 17	3 521	1	1
2 18	2 233	1	1
2 18	1 3995	1	1
2 18	4 2944	1	1
2 18	6 4314	1	1
2 18	5 167	1	1
2 18	0 3531	1	1
2 19	4 2038	1	1
2 19	3 4094	1	1
2 19	4 1367	1	1
2 19	1 2195	1	1
2 19	0 1609	1	1
2 19	6 2463	1	1
2 20	2 895	1	1
2 20	5 3567	1	1
2 20	0 1153	1	1
2 20	5 309	1	1
2 20	1 3711	1	1
2 20	5 3895	1	1
2 21	2 2763	1	1
2 21	4 1303	1	1
2 21	0 2008	1	1
2 21	1 733	1	1
2 21	1 1125	1	1
2 21	4 96	1	1
2 22	3 921	1	1
2 22	6 2364	1	1
2 22	4 184	1	1
2 22	6 2222	1	1
2 22	4 4043	1	1
2 22	0 4917	1	1
2 23	1 730	1	1
2 23	0 1159	1	1
2 23	6 3443	1	1
2 23	1 3023	1	1
2 23	5 2854	1	1
2 23	3 1212	1	1
2 24	2 3386	1	1
2 24	2 1656	1	1
2 24	1 1383	1	1
2 24	5 4186	1	1
2 24	3 1169	1	1
2 24	5 4443	1	1
2 25	2 4195	1	1
2 25	1 4723	1	1
2 25	3 2537	1	1
2 25	1 1929	1	1
2 25	0 720	1	1
2 25	1 3100	1	1
2 26	0 3611	1	1
2 26	0 365	1	1
2 26	0 2427	1	1
2 26	1 2870	1	1
2 26	0 318	1	1
2 26	7 1146	1	1
2 27	2 2535	1	1
2 27	3 4458	1	1
2 27	4 776	1	1
2 27	0 3087	1	1
2 27	3 1571	1	1
2 27	0 4630	1	1
2 28	2 3326	1	1
2 28	5 2971	1	1
2 28	1 752	1	1
2 28	0 741	1	1
2 28	3 920	1	1
2 28	5 1878	1	1
2 29	2 3209	1	1
2 29	7 941	1	1
2 29	0 1340	1	1
2 29	7 1683	1	1
2 29	1 1874	1	1
2 29	4 4531	1	1
2 30	6 2933	1	1
2 30	5 4796	1	1
2 30	4 4928	1	1
2 30	0 3625	1	1
2 30	1 2891	1	1
2 30	0 1024	1	1
2 31	0 4270	1	1
2 31	4 4763	1	1
2 31	7 2407	1	1
2 31	6 292	1	1
2 31	5 3864	1	1
2 31	4 604	1	1
2 32	2 3193	1	1
2 32	5 4042	1	1
2 32	6 2011	1	1
2 32	4 4051	1	1
2 32	5 2692	1	1
2 32	5 3699	1	1
2 33	3 3312	1	1
2 33	0 3491	1	1
2 33	6 1511	1	1
2 33	4 4713	1	1
2 33	4 1571	1	1
2 33	5 2675	1	1
2 34	2 3189	1	1
2 34	2 579	1	1
2 34	0 3660	1	1
2 34	7 3694	1	1
2 34	5 906	1	1
2 34	1 2158	1	1
2 35	3 2731	1	1
2 35	1 4974	1	1
2 35	3 4830	1	1
2 35	0 1154	1	1
2 35	1 225	1	1
2 35	6 810	1	1
2 36	3 2982	1	1
2 36	5 4055	1	1
2 36	0 3111	1	1
2 36	1 1114	1	1
2 36	0 607	1	1
2 36	3 3623	1	1
2 37	1 4462	1	1
2 37	0 4656	1	1
2 37	7 63	1	1
2 37	5 1296	1	1
2 37	3 542	1	1
2 37	0 3506	1	1
2 38	2 452	1	1
2 38	2 2758	1	1
2 38	3 936	1	1
2 38	0 4397	1	1
2 38	5 1711	1	1
2 38	5 2208	1	1
2 39	4 1655	1	1
2 39	5 2331	1	1
2 39	6 608	1	1
2 39	0 4132	1	1
2 39	0 1479	1	1
2 39	4 1734	1	1
2 40	2 3922	1	1
2 40	3 2558	1	1
2 40	6 1130	1	1
2 40	0 3750	1	1
2 40	6 1043	1	1
2 40	0 47	1	1
2 41	0 4168	1	1
2 41	0 2168	1	1
2 41	6 815	1	1
2 41	6 3420	1	1
2 41	6 2771	1	1
2 41	5 2753	1	1
2 42	3 1704	1	1
2 42	0 3727	1	1
2 42	3 267	1	1
2 42	1 2714	1	1
2 42	6 1043	1	1
2 42	4 1591	1	1
2 43	2 538	1	1
2 43	3 738	1	1
2 43	0 2940	1	1
2 43	7 3059	1	1
2 43	5 3131	1	1
2 43	0 4608	1	1
2 44	3 3565	1	1
2 44	5 3026	1	1
2 44	5 330	1	1
2 44	6 1013	1	1
2 44	7 1980	1	1
2 44	5 3289	1	1
2 45	2 3938	1	1
2 45	7 3323	1	1
2 45	7 4496	1	1
2 45	3 3579	1	1
2 45	7 1123	1	1
2 45	5 2790	1	1
2 46	2 3201	1	1
2 46	2 544	1	1
2 46	3 3402	1	1
2 46	7 953	1	1
2 46	0 2006	1	1
2 46	6 2150	1	1
2 47	2 120	1	1
2 47	6 1660	1	1
2 47	6 3586	1	1
2 47	6 3286	1	1
2 47	1 3598	1	1
2 47	3 267	1	1
2 48	2 803	1	1
2 48	2 109	1	1
2 48	3 1195	1	1
2 48	3 3054	1	1
2 48	5 113	1	1
2 48	1 2126	1	1
2 49	1 1950	1	1
2 49	0 3177	1	1
2 49	6 1300	1	1
2 49	6 252	1	1
2 49	3 957	1	1
2 49	6 2014	1	1
2 50	2 3143	1	1
2 50	0 4291	1	1
2 50	3 4438	1	1
2 50	4 2096	1	1
2 50	1 1791	1	1
2 50	6 2699	1	1
2 51	2 2040	1	1
2 51	2 2685	1	1
2 51	5 4773	1	1
2 51	1 553	1	1
2 51	3 426	1	1
2 51	6 2682	1	1
2 52	2 4362	1	1
2 52	0 391	1	1
2 52	6 2718	1	1
2 52	0 2576	1	1
2 52	4 1655	1	1
2 52	7 1305	1	1
2 53	7 2248	1	1
2 53	7 4033	1	1
2 53	4 2940	1	1
2 53	5 294	1	1
2 53	5 2869	1	1
2 53	1 4479	1	1
2 54	2 930	1	1
2 54	5 1931	1	1
2 54	0 1752	1	1
2 54	5 2456	1	1
2 54	1 3165	1	1
2 54	4 3237	1	1
2 55	2 932	1	1
2 55	3 3748	1	1
2 55	5 1337	1	1
2 55	7 1707	1	1
2 55	6 255	1	1
2 55	5 4259	1	1
2 56	0 4654	1	1
2 56	1 226	1	1
2 56	3 4110	1	1
2 56	4 48	1	1
2 56	0 4967	1	1
2 56	7 3114	1	1
2 57	2 1838	1	1
2 57	2 1386	1	1
2 57	6 2846	1	1
2 57	1 502	1	1
2 57	3 1345	1	1
2 57	4 2600	1	1
2 58	2 3885	1	1
2 58	7 4999	1	1
2 58	5 3656	1	1
2 58	3 3529	1	1
2 58	3 1973	1	1
2 58	3 2828	1	1
2 59	2 4176	1	1
2 59	4 3757	1	1
2 59	3 1994	1	1
2 59	7 460	1	1
2 59	0 4712	1	1
2 59	6 1185	1	1
2 60	2 1367	1	1
2 60	1 3461	1	1
2 60	4 1824	1	1
2 60	1 3945	1	1
2 60	3 133	1	1
2 60	1 2294	1	1
2 61	1 2930	1	1
2 61	7 847	1	1
2 61	4 1868	1	1
2 61	4 4143	1	1
2 61	0 949	1	1
2 61	0 737	1	1
2 62	2 2143	1	1
2 62	0 599	1	1
2 62	5 4909	1	1
2 62	0 2276	1	1
2 62	0 2957	1	1
2 62	6 4630	1	1
2 63	0 4710	1	1
2 63	0 1253	1	1
2 63	0 3889	1	1
2 63	4 2958	1	1
2 63	4 420	1	1
2 63	6 1293	1	1
2 64	1 4736	1	1
2 64	6 2103	1	1
2 64	4 3605	1	1
2 64	5 392	1	1
2 64	3 2751	1	1
2 64	7 4953	1	1
2 65	6 513	1	1
2 65	1 2370	1	1
2 65	4 3134	1	1
2 65	1 2571	1	1
2 65	3 4016	1	1
2 65	6 2279	1	1
2 66	2 3103	1	1
2 66	2 4906	1	1
2 66	3 1606	1	1
2 66	1 2482	1	1
2 66	7 1198	1	1
2 66	4 2334	1	1
2 67	2 2654	1	1
2 67	0 2357	1	1
2 67	3 1405	1	1
2 67	0 810	1	1
2 67	5 1919	1	1
2 67	1 1798	1	1
2 68	2 662	1	1
2 68	0 3853	1	1
2 68	3 4741	1	1
2 68	3 200	1	1
2 68	1 908	1	1
2 68	1 1642	1	1
2 69	2 1424	1	1
2 69	4 462	1	1
2 69	4 2766	1	1
2 69	6 735	1	1
2 69	1 3698	1	1
2 69	5 2276	1	1
2 70	2 4933	1	1
2 70	2 1371	1	1
2 70	3 4090	1	1
2 70	4 2228	1	1
2 70	4 1399	1	1
2 70	0 136	1	1
2 71	2 3045	1	1
2 71	2 2030	1	1
2 71	6 1881	1	1
2 71	6 2963	1	1
2 71	3 4556	1	1
2 71	1 2065	1	1
2 72	2 3033	1	1
2 72	6 2093	1	1
2 72	0 3131	1	1
2 72	3 4484	1	1
2 72	7 902	1	1
2 72	7 4412	1	1
2 73	2 1173	1	1
2 73	5 1101	1	1
2 73	3 1825	1	1
2 73	0 4345	1	1
2 73	4 4310	1	1
2 73	5 57	1	1
2 74	2 561	1	1
2 74	2 3158	1	1
2 74	5 3131	1	1
2 74	7 3674	1	1
2 74	0 1156	1	1
2 74	1 3392	1	1
2 75	4 1772	1	1
2 75	5 2955	1	1
2 75	6 1138	1	1
2 75	0 3407	1	1
2 75	1 2618	1	1
2 75	5 3316	1	1
2 76	2 4469	1	1
2 76	2 18	1	1
2 76	4 2448	1	1
2 76	0 3545	1	1
2 76	7 2368	1	1
2 76	4 3069	1	1
2 77	3 597	1	1
2 77	3 696	1	1
2 77	3 3732	1	1
2 77	4 1929	1	1
2 77	6 2094	1	1
2 77	0 4784	1	1
2 78	4 776	1	1
2 78	5 2449	1	1
2 78	0 419	1	1
2 78	1 4738	1	1
2 78	5 1217	1	1
2 78	4 1047	1	1
2 79	2 4313	1	1
2 79	2 712	1	1
2 79	5 12	1	1
2 79	5 4343	1	1
2 79	4 4569	1	1
2 79	4 3994	1	1
2 80	2 4192	1	1
2 80	4 2870	1	1
2 80	4 4242	1	1
2 80	3 3251	1	1
2 80	0 3639	1	1
2 80	6 3582	1	1
2 81	5 2637	1	1
2 81	6 1206	1	1
2 81	4 2689	1	1
2 81	5 1242	1	1
2 81	6 1461	1	1
2 81	6 3835	1	1
2 82	2 841	1	1
2 82	2 3448	1	1
2 82	2 2492	1	1
2 82	1 4187	1	1
2 82	5 4636	1	1
2 82	3 4234	1	1
2 83	0 2304	1	1
2 83	4 401	1	1
2 83	3 552	1	1
2 83	1 354	1	1
2 83	4 3619	1	1
2 83	4 1815	1	1
2 84	0 3555	1	1
2 84	4 166	1	1
2 84	7 18	1	1
2 84	3 3870	1	1
2 84	0 771	1	1
2 84	0 4328	1	1
2 85	2 4203	1	1
2 85	5 290	1	1
2 85	5 828	1	1
2 85	1 1872	1	1
2 85	0 4541	1	1
2 85	3 2836	1	1
2 86	3 4315	1	1
2 86	1 1962	1	1
2 86	1 2937	1	1
2 86	3 2736	1	1
2 86	4 2959	1	1
2 86	6 1004	1	1
2 87	2 4007	1	1
2 87	4 1054	1	1
2 87	7 3649	1	1
2 87	3 975	1	1
2 87	5 2984	1	1
2 87	7 546	1	1
2 88	1 4206	1	1
2 88	1 2393	1	1
2 88	4 59	1	1
2 88	3 2654	1	1
2 88	3 4878	1	1
2 88	6 4955	1	1
2 89	2 2702	1	1
2 89	4 2202	1	1
2 89	0 2783	1	1
2 89	5 1080	1	1
2 89	0 68	1	1
2 89	0 4722	1	1
2 90	4 871	1	1
2 90	6 1765	1	1
2 90	1 3932	1	1
2 90	4 4870	1	1
2 90	3 434	1	1
2 90	6 3720	1	1
2 91	2 608	1	1
2 91	2 1231	1	1
2 91	6 2663	1	1
2 91	3 2710	1	1
2 91	5 2140	1	1
2 91	3 127	1	1
2 92	2 4031	1	1
2 92	6 2534	1	1
2 92	5 989	1	1
2 92	4 3675	1	1
2 92	4 3582	1	1
2 92	3 3430	1	1
2 93	2 4938	1	1
2 93	2 4949	1	1
2 93	6 515	1	1
2 93	5 3441	1	1
2 93	5 1039	1	1
2 93	7 4207	1	1
2 94	3 2582	1	1
2 94	3 1201	1	1
2 94	7 2894	1	1
2 94	6 3508	1	1
2 94	5 285	1	1
2 94	6 3268	1	1
2 95	2 3425	1	1
2 95	3 1559	1	1
2 95	0 4116	1	1
2 95	7 3358	1	1
2 95	1 3729	1	1
2 95	5 2575	1	1
2 96	0 4646	1	1
2 96	7 586	1	1
2 96	4 1561	1	1
2 96	3 2239	1	1
2 96	1 1279	1	1
2 96	7 4668	1	1
2 97	2 2739	1	1
2 97	0 1200	1	1
2 97	7 1879	1	1
2 97	4 309	1	1
2 97	5 49	1	1
2 97	0 2178	1	1
2 98	2 1502	1	1
2 98	2 728	1	1
2 98	7 3024	1	1
2 98	4 672	1	1
2 98	4 4936	1	1
2 98	4 1845	1	1
2 99	7 1671	1	1
2 99	4 86	1	1
2 99	0 951	1	1
2 99	6 1774	1	1
2 99	0 1884	1	1
2 99	5 2473	1	1
2 100	1 4104	1	1
2 100	0 3270	1	1
2 100	1 2550	1	1
2 100	7 2595	1	1
2 100	7 4773	1	1
2 100	6 3158	1	1
2 101	6 3092	1	1
2 101	5 2203	1	1
2 101	0 3205	1	1
2 101	3 3504	1	1
2 101	1 1450	1	1
2 101	4 3347	1	1
2 102	4 4047	1	1
2 102	6 1279	1	1
2 102	6 145	1	1
2 102	1 2478	1	1
2 102	5 2492	1	1
2 102	0 4928	1	1
2 103	4 3984	1	1
2 103	7 2051	1	1
2 103	7 1924	1	1
2 103	6 782	1	1
2 103	4 2136	1	1
2 103	4 4705	1	1
2 104	2 2148	1	1
2 104	7 4187	1	1
2 104	0 3307	1	1
2 104	3 757	1	1
2 104	1 3153	1	1
2 104	0 4772	1	1
2 105	2 409	1	1
2 105	2 1457	1	1
2 105	5 2221	1	1
2 105	4 4772	1	1
2 105	1 4761	1	1
2 105	7 500	1	1
2 106	4 4072	1	1
2 106	4 3536	1	1
2 106	6 4762	1	1
2 106	7 3876	1	1
2 106	3 2873	1	1
2 106	5 1033	1	1
2 107	7 4981	1	1
2 107	1 750	1	1
2 107	4 3430	1	1
2 107	3 3630	1	1
2 107	0 1529	1	1
2 107	5 4376	1	1
2 108	7 455	1	1
2 108	4 1528	1	1
2 108	5 3513	1	1
2 108	7 4347	1	1
2 108	7 718	1	1
2 108	0 4090	1	1
2 109	2 4200	1	1
2 109	7 1526	1	1
2 109	0 3446	1	1
2 109	4 2809	1	1
2 109	0 1176	1	1
2 109	1 1600	1	1
2 110	3 4188	1	1
2 110	4 897	1	1
2 110	7 2313	1	1
2 110	7 1849	1	1
2 110	7 1638	1	1
2 110	1 3242	1	1
2 111	3 47	1	1
2 111	4 1039	1	1
2 111	5 2762	1	1
2 111	5 3814	1	1
2 111	1 4688	1	1
2 111	4 622	1	1
2 112	2 3515	1	1
2 112	2 1285	1	1
2 112	4 298	1	1
2 112	5 2719	1	1
2 112	1 1656	1	1
2 112	4 2983	1	1
2 113	0 3587	1	1
2 113	1 4617	1	1
2 113	5 3515	1	1
2 113	7 1951	1	1
2 113	1 4889	1	1
2 113	5 3466	1	1
2 114	2 2473	1	1
2 114	7 2435	1	1
2 114	0 3683	1	1
2 114	3 3476	1	1
2 114	7 525	1	1
2 114	5 136	1	1
2 115	3 4682	1	1
2 115	4 4819	1	1
2 115	5 3513	1	1
2 115	4 2307	1	1
2 115	6 1710	1	1
2 115	4 3198	1	1
2 116	3 3945	1	1
2 116	4 824	1	1
2 116	6 1709	1	1
2 116	3 4739	1	1
2 116	7 2451	1	1
2 116	0 4492	1	1
2 117	2 392	1	1
2 117	4 165	1	1
2 117	5 872	1	1
2 117	6 1122	1	1
2 117	0 3558	1	1
2 117	0 2973	1	1
2 118	1 3904	1	1
2 118	4 655	1	1
2 118	5 4364	1	1
2 118	4 644	1	1
2 118	0 3802	1	1
2 118	5 3860	1	1
2 119	2 3824	1	1
2 119	2 4712	1	1
2 119	1 3310	1	1
2 119	4 1149	1	1
2 119	1 471	1	1
2 119	7 4075	1	1
2 120	7 3283	1	1
2 120	6 315	1	1
2 120	1 4234	1	1
2 120	7 2602	1	1
2 120	4 4256	1	1
2 120	3 3145	1	1
2 121	0 1334	1	1
2 121	4 4338	1	1
2 121	0 2820	1	1
2 121	1 4258	1	1
2 121	7 1734	1	1
2 121	3 2126	1	1
2 122	2 2152	1	1
2 122	4 296	1	1
2 122	1 1584	1	1
2 122	3 4400	1	1
2 122	3 2163	1	1
2 122	6 2858	1	1
2 123	2 3651	1	1
2 123	2 790	1	1
2 123	7 527	1	1
2 123	6 720	1	1
2 123	4 4147	1	1
2 123	1 4236	1	1
2 124	5 3059	1	1
2 124	1 1812	1	1
2 124	3 4343	1	1
2 124	5 1218	1	1
2 124	4 2425	1	1
2 124	7 3725	1	1
2 125	2 2981	1	1
2 125	5 1166	1	1
2 125	6 3357	1	1
2 125	0 1432	1	1
2 125	7 4767	1	1
2 125	0 1148	1	1
2 126	6 3537	1	1
2 126	7 487	1	1
2 126	6 54	1	1
2 126	4 2144	1	1
2 126	6 2966	1	1
2 126	3 134	1	1
2 127	2 4992	1	1
2 127	7 2171	1	1
2 127	5 4768	1	1
2 127	4 4964	1	1
2 127	3 3645	1	1
2 127	6 1165	1	1
2 128	3 391	1	1
2 128	3 3865	1	1
2 128	1 2483	1	1
2 128	0 1537	1	1
2 128	5 200	1	1
2 128	3 3716	1	1
2 129	7 2168	1	1
2 129	7 1593	1	1
2 129	1 1454	1	1
2 129	1 4972	1	1
2 129	3 1900	1	1
2 129	7 1438	1	1
2 130	2 226	1	1
2 130	7 1154	1	1
2 130	1 4032	1	1
2 130	5 1811	1	1
2 130	4 4267	1	1
2 130	3 2613	1	1
2 131	2 3272	1	1
2 131	2 3992	1	1
2 131	5 866	1	1
2 131	3 3080	1	1
2 131	6 3654	1	1
2 131	0 6	1	1
2 132	6 2234	1	1
2 132	0 4730	1	1
2 132	3 1548	1	1
2 132	7 2820	1	1
2 132	7 989	1	1
2 132	6 4433	1	1
2 133	4 2480	1	1
2 133	0 3018	1	1
2 133	1 4849	1	1
2 133	0 4007	1	1
2 133	3 1003	1	1
2 133	7 1226	1	1
2 134	2 3444	1	1
2 134	1 1936	1	1
2 134	0 2550	1	1
2 134	6 2785	1	1
2 134	4 4658	1	1
2 134	7 163	1	1
2 135	2 2787	1	1
2 135	2 1363	1	1
2 135	6 2345	1	1
2 135	6 2678	1	1
2 135	4 3697	1	1
2 135	5 1521	1	1
2 136	3 3121	1	1
2 136	5 4272	1	1
2 136	5 766	1	1
2 136	1 2386	1	1
2 136	5 4392	1	1
2 136	7 3515	1	1
2 137	1 19	1	1
2 137	3 4434	1	1
2 137	1 1199	1	1
2 137	6 3862	1	1
2 137	7 2407	1	1
2 137	3 827	1	1
2 138	2 3715	1	1
2 138	7 3612	1	1
2 138	5 3887	1	1
2 138	5 4668	1	1
2 138	6 2293	1	1
2 138	3 113	1	1
2 139	2 2319	1	1
2 139	7 4600	1	1
2 139	6 2503	1	1
2 139	6 645	1	1
2 139	4 4411	1	1
2 139	5 2843	1	1
2 140	2 1062	1	1
2 140	5 1823	1	1
2 140	6 79	1	1
2 140	7 736	1	1
2 140	3 4989	1	1
2 140	4 648	1	1
2 141	2 3984	1	1
2 141	6 3564	1	1
2 141	5 4552	1	1
2 141	7 4902	1	1
2 141	0 221	1	1
2 141	6 82	1	1
2 142	2 3570	1	1
2 142	5 4940	1	1
2 142	3 577	1	1
2 142	3 3358	1	1
2 142	6 4248	1	1
2 142	5 3188	1	1
2 143	5 4275	1	1
2 143	4 1703	1	1
2 143	3 4051	1	1
2 143	6 2393	1	1
2 143	1 4249	1	1
2 143	3 3071	1	1
2 144	2 1332	1	1
2 144	2 4412	1	1
2 144	0 2165	1	1
2 144	1 286	1	1
2 144	5 4153	1	1
2 144	4 3196	1	1
2 145	2 4226	1	1
2 145	0 4140	1	1
2 145	1 1371	1	1
2 145	5 2944	1	1
2 145	7 2674	1	1
2 145	5 1395	1	1
2 146	3 2845	1	1
2 146	1 4853	1	1
2 146	1 4218	1	1
2 146	3 804	1	1
2 146	4 2875	1	1
2 146	3 4708	1	1
2 147	2 4824	1	1
2 147	2 3780	1	1
2 147	4 1931	1	1
2 147	4 1617	1	1
2 147	6 4323	1	1
2 147	6 568	1	1
2 148	2 3873	1	1
2 148	2 925	1	1
2 148	2 224	1	1
2 148	6 1336	1	1
2 148	5 3003	1	1
2 148	7 2061	1	1
2 149	7 3827	1	1
2 149	7 128	1	1
2 149	0 3679	1	1
2 149	5 492	1	1
2 149	7 4178	1	1
2 149	3 3425	1	1
2 150	6 2635	1	1
2 150	1 4693	1	1
2 150	0 1942	1	1
2 150	0 2382	1	1
2 150	3 4598	1	1
2 150	1 2399	1	1
2 151	6 1686	1	1
2 151	4 1663	1	1
2 151	7 2811	1	1
2 151	4 1189	1	1
2 151	7 966	1	1
2 151	7 4517	1	1
2 152	6 1542	1	1
2 152	4 1397	1	1
2 152	0 934	1	1
2 152	3 3895	1	1
2 152	0 3126	1	1
2 152	3 1463	1	1
2 153	2 2001	1	1
2 153	0 1756	1	1
2 153	6 3814	1	1
2 153	4 4127	1	1
2 153	4 380	1	1
2 153	5 2987	1	1
2 154	4 2024	1	1
2 154	1 3237	1	1
2 154	4 987	1	1
2 154	5 3296	1	1
2 154	7 2657	1	1
2 154	5 3538	1	1
2 155	2 3956	1	1
2 155	2 1139	1	1
2 155	5 3890	1	1
2 155	1 319	1	1
2 155	3 3034	1	1
2 155	5 2451	1	1
2 156	2 1938	1	1
2 156	7 3382	1	1
2 156	1 1355	1	1
2 156	7 1627	1	1
2 156	0 242	1	1
2 156	6 3224	1	1
2 157	2 3263	1	1
2 157	1 4523	1	1
2 157	3 1529	1	1
2 157	0 3018	1	1
2 157	7 310	1	1
2 157	1 857	1	1
2 158	2 3026	1	1
2 158	2 1247	1	1
2 158	6 3302	1	1
2 158	3 1708	1	1
2 158	5 653	1	1
2 158	3 1030	1	1
2 159	2 3097	1	1
2 159	1 4997	1	1
2 159	5 3732	1	1
2 159	5 4449	1	1
2 159	0 3731	1	1
2 159	3 1065	1	1
2 160	3 4593	1	1
2 160	3 4986	1	1
2 160	6 2598	1	1
2 160	3 2246	1	1
2 160	5 4532	1	1
2 160	1 4421	1	1
2 161	2 3410	1	1
2 161	4 1311	1	1
2 161	3 4577	1	1
2 161	0 4762	1	1
2 161	3 4368	1	1
2 161	6 1958	1	1
2 162	7 4385	1	1
2 162	6 345	1	1
2 162	7 4041	1	1
2 162	1 3351	1	1
2 162	7 4994	1	1
2 162	0 4880	1	1
2 163	2 3152	1	1
2 163	5 917	1	1
2 163	0 2214	1	1
2 163	0 1239	1	1
2 163	6 3658	1	1
2 163	7 4142	1	1
2 164	5 3995	1	1
2 164	0 2567	1	1
2 164	6 4834	1	1
2 164	6 2813	1	1
2 164	1 2733	1	1
2 164	1 2806	1	1
2 165	2 3462	1	1
2 165	2 309	1	1
2 165	1 3136	1	1
2 165	3 814	1	1
2 165	6 2878	1	1
2 165	1 2506	1	1
2 166	5 664	1	1
2 166	7 2681	1	1
2 166	1 3618	1	1
2 166	1 2889	1	1
2 166	1 1368	1	1
2 166	5 1960	1	1
2 167	2 4617	1	1
2 167	6 2029	1	1
2 167	5 839	1	1
2 167	6 1894	1	1
2 167	5 2783	1	1
2 167	1 3583	1	1
2 168	5 193	1	1
2 168	4 2129	1	1
2 168	4 4193	1	1
2 168	7 3208	1	1
2 168	4 2445	1	1
2 168	6 2501	1	1
2 169	2 807	1	1
2 169	3 108	1	1
2 169	1 2220	1	1
2 169	0 1636	1	1
2 169	1 1742	1	1
2 169	7 2679	1	1
2 170	2 2442	1	1
2 170	6 495	1	1
2 170	6 3763	1	1
2 170	7 1137	1	1
2 170	6 4494	1	1
2 170	3 1108	1	1
2 171	6 2264	1	1
2 171	4 2375	1	1
2 171	0 1749	1	1
2 171	7 3899	1	1
2 171	6 1985	1	1
2 171	0 578	1	1
2 172	1 2713	1	1
2 172	6 249	1	1
2 172	0 3399	1	1
2 172	0 435	1	1
2 172	3 3638	1	1
2 172	0 2271	1	1
2 173	2 970	1	1
2 173	2 3847	1	1
2 173	0 1767	1	1
2 173	0 4611	1	1
2 173	4 3944	1	1
2 173	7 3870	1	1
2 174	5 2254	1	1
2 174	4 1804	1	1
2 174	0 2570	1	1
2 174	5 2474	1	1
2 174	3 496	1	1
2 174	3 1398	1	1
2 175	3 2520	1	1
2 175	1 2713	1	1
2 175	6 3112	1	1
2 175	4 2626	1	1
2 175	3 288	1	1
2 175	3 859	1	1
2 176	2 1050	1	1
2 176	1 3312	1	1
2 176	4 4107	1	1
2 176	4 1698	1	1
2 176	1 3605	1	1
2 176	4 3254	1	1
2 177	2 4325	1	1
2 177	0 3872	1	1
2 177	1 2018	1	1
2 177	3 4533	1	1
2 177	3 1533	1	1
2 177	7 3774	1	1
2 178	2 1104	1	1
2 178	1 1149	1	1
2 178	5 4081	1	1
2 178	0 2314	1	1
2 178	1 381	1	1
2 178	5 2645	1	1
2 179	2 3685	1	1
2 179	7 978	1	1
2 179	3 4418	1	1
2 179	3 76	1	1
2 179	4 4636	1	1
2 179	4 3823	1	1
2 180	3 2322	1	1
2 180	7 2611	1	1
2 180	4 1890	1	1
2 180	6 3906	1	1
2 180	3 240	1	1
2 180	0 1156	1	1
