# Total number neurons: 40000
# Local number neurons: 5000
# Number MPI ranks: 8
# Current simulation step: 2002
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
5 41	1 4526	1	1
5 41	1 1379	1	1
5 41	7 1451	1	1
5 41	0 18	1	1
5 41	1 4150	1	1
5 42	5 2755	1	1
5 42	7 3468	1	1
5 42	1 4189	1	1
5 42	2 4670	1	1
5 42	6 4550	1	1
5 42	0 84	1	1
5 43	5 3684	1	1
5 43	5 2372	1	1
5 43	3 3384	1	1
5 43	1 808	1	1
5 43	3 2456	1	1
5 43	3 4397	1	1
5 44	6 767	1	1
5 44	2 111	1	1
5 44	6 4921	1	1
5 44	3 2083	1	1
5 44	0 4932	1	1
5 44	3 3426	1	1
5 45	1 3836	1	1
5 45	3 3389	1	1
5 45	3 2546	1	1
5 45	0 50	1	1
5 45	1 2829	1	1
5 45	3 4680	1	1
5 46	3 1732	1	1
5 46	4 3867	1	1
5 46	3 1824	1	1
5 46	3 2527	1	1
5 46	1 1167	1	1
5 46	1 3067	1	1
5 47	5 4218	1	1
5 47	2 327	1	1
5 47	6 4971	1	1
5 47	1 4117	1	1
5 47	3 171	1	1
5 47	0 3181	1	1
5 48	5 330	1	1
5 48	5 4414	1	1
5 48	0 1275	1	1
5 48	3 3415	1	1
5 48	7 4556	1	1
5 48	0 4183	1	1
5 49	6 4255	1	1
5 49	6 3243	1	1
5 49	6 663	1	1
5 49	6 1315	1	1
5 49	7 1762	1	1
5 49	0 1899	1	1
5 50	4 4626	1	1
5 50	3 2071	1	1
5 50	4 1218	1	1
5 50	2 711	1	1
5 50	2 3472	1	1
5 50	3 1421	1	1
5 51	1 1416	1	1
5 51	3 1086	1	1
5 51	3 4526	1	1
5 51	7 1001	1	1
5 51	1 4364	1	1
5 51	2 2623	1	1
5 52	1 1668	1	1
5 52	1 870	1	1
5 52	3 4625	1	1
5 52	2 1963	1	1
5 52	1 455	1	1
5 52	0 2974	1	1
5 53	1 1570	1	1
5 53	6 3443	1	1
5 53	1 3462	1	1
5 53	1 4181	1	1
5 53	3 3649	1	1
5 53	6 4039	1	1
5 54	2 856	1	1
5 54	7 3284	1	1
5 54	2 3739	1	1
5 54	0 140	1	1
5 54	6 689	1	1
5 54	6 1131	1	1
5 55	5 498	1	1
5 55	0 3441	1	1
5 55	4 4924	1	1
5 55	1 2823	1	1
5 55	0 1268	1	1
5 55	6 4934	1	1
5 56	2 1792	1	1
5 56	1 1737	1	1
5 56	1 3026	1	1
5 56	2 4071	1	1
5 56	7 2917	1	1
5 56	6 2447	1	1
5 57	6 596	1	1
5 57	2 1297	1	1
5 57	2 615	1	1
5 57	6 139	1	1
5 57	2 3258	1	1
5 57	7 2522	1	1
5 58	5 3199	1	1
5 58	7 796	1	1
5 58	0 4794	1	1
5 58	6 4505	1	1
5 58	6 3965	1	1
5 58	3 924	1	1
5 59	5 4254	1	1
5 59	1 4880	1	1
5 59	7 3825	1	1
5 59	7 2383	1	1
5 59	2 242	1	1
5 59	3 3508	1	1
5 60	2 1309	1	1
5 60	1 2202	1	1
5 60	0 1096	1	1
5 60	1 535	1	1
5 60	7 23	1	1
5 60	4 1934	1	1
5 61	0 4767	1	1
5 61	6 656	1	1
5 61	4 3150	1	1
5 61	2 130	1	1
5 61	3 4887	1	1
5 61	1 1370	1	1
5 62	5 257	1	1
5 62	6 3993	1	1
5 62	7 3241	1	1
5 62	4 4200	1	1
5 62	2 1948	1	1
5 62	7 4765	1	1
5 63	3 3687	1	1
5 63	4 3147	1	1
5 63	0 229	1	1
5 63	0 1546	1	1
5 63	7 3682	1	1
5 63	7 2765	1	1
5 64	5 3892	1	1
5 64	7 4386	1	1
5 64	6 880	1	1
5 64	7 1607	1	1
5 64	3 642	1	1
5 64	7 4433	1	1
5 65	5 2845	1	1
5 65	1 3885	1	1
5 65	7 1050	1	1
5 65	3 2288	1	1
5 65	3 4369	1	1
5 65	0 26	1	1
5 66	7 4895	1	1
5 66	2 1232	1	1
5 66	2 3059	1	1
5 66	1 2903	1	1
5 66	3 1888	1	1
5 66	3 538	1	1
5 67	5 2327	1	1
5 67	2 3682	1	1
5 67	3 1806	1	1
5 67	3 1902	1	1
5 67	2 647	1	1
5 67	4 1567	1	1
5 68	6 3951	1	1
5 68	4 2808	1	1
5 68	1 2489	1	1
5 68	0 3032	1	1
5 68	7 3459	1	1
5 68	1 1948	1	1
5 69	7 1861	1	1
5 69	0 1085	1	1
5 69	3 1828	1	1
5 69	1 1030	1	1
5 69	3 2428	1	1
5 69	1 4155	1	1
5 70	3 2466	1	1
5 70	3 405	1	1
5 70	2 1867	1	1
5 70	0 1889	1	1
5 70	3 2989	1	1
5 70	1 1929	1	1
5 71	5 4867	1	1
5 71	0 2484	1	1
5 71	7 1986	1	1
5 71	1 4887	1	1
5 71	7 211	1	1
5 71	6 681	1	1
5 72	5 856	1	1
5 72	1 4624	1	1
5 72	7 466	1	1
5 72	0 3612	1	1
5 72	2 3650	1	1
5 72	1 1163	1	1
5 73	5 3416	1	1
5 73	2 3074	1	1
5 73	1 622	1	1
5 73	7 2872	1	1
5 73	6 333	1	1
5 73	4 349	1	1
5 74	3 342	1	1
5 74	0 3523	1	1
5 74	2 3419	1	1
5 74	4 1382	1	1
5 74	6 2792	1	1
5 74	3 1593	1	1
5 75	5 3692	1	1
5 75	2 3871	1	1
5 75	6 4240	1	1
5 75	7 3551	1	1
5 75	2 2041	1	1
5 75	2 3430	1	1
5 76	5 1965	1	1
5 76	2 1854	1	1
5 76	7 3294	1	1
5 76	1 3197	1	1
5 76	7 1292	1	1
5 76	2 2872	1	1
5 77	4 170	1	1
5 77	1 3045	1	1
5 77	0 2781	1	1
5 77	0 4977	1	1
5 77	1 3357	1	1
5 77	6 1873	1	1
5 78	4 4287	1	1
5 78	7 2264	1	1
5 78	2 4438	1	1
5 78	2 3805	1	1
5 78	6 775	1	1
5 78	0 4520	1	1
5 79	5 1506	1	1
5 79	7 4977	1	1
5 79	4 2341	1	1
5 79	6 4575	1	1
5 79	0 20	1	1
5 79	1 38	1	1
5 80	7 187	1	1
5 80	4 2025	1	1
5 80	6 4847	1	1
5 80	1 440	1	1
5 80	2 3036	1	1
5 80	3 3947	1	1
5 81	5 4792	1	1
5 81	5 4889	1	1
5 81	2 1161	1	1
5 81	1 3847	1	1
5 81	4 4262	1	1
5 81	4 3553	1	1
5 82	6 4813	1	1
5 82	6 335	1	1
5 82	3 1168	1	1
5 82	2 3569	1	1
5 82	0 4395	1	1
5 82	7 1922	1	1
5 83	5 3699	1	1
5 83	2 3578	1	1
5 83	4 4638	1	1
5 83	6 3366	1	1
5 83	1 2351	1	1
5 83	7 867	1	1
5 84	2 4849	1	1
5 84	2 3073	1	1
5 84	0 730	1	1
5 84	0 3954	1	1
5 84	4 3086	1	1
5 84	3 1902	1	1
5 85	5 462	1	1
5 85	5 2806	1	1
5 85	2 2875	1	1
5 85	2 4679	1	1
5 85	1 3454	1	1
5 85	3 3217	1	1
5 86	5 2586	1	1
5 86	7 4250	1	1
5 86	1 883	1	1
5 86	3 1633	1	1
5 86	7 1012	1	1
5 86	3 4831	1	1
5 87	7 3401	1	1
5 87	0 4822	1	1
5 87	6 1030	1	1
5 87	1 1760	1	1
5 87	2 2796	1	1
5 87	1 4139	1	1
5 88	5 1011	1	1
5 88	2 4754	1	1
5 88	2 568	1	1
5 88	3 1626	1	1
5 88	7 1891	1	1
5 88	2 4333	1	1
5 89	6 4650	1	1
5 89	1 677	1	1
5 89	2 2656	1	1
5 89	4 4856	1	1
5 89	1 4969	1	1
5 89	2 1905	1	1
5 90	5 4117	1	1
5 90	4 3672	1	1
5 90	3 2047	1	1
5 90	4 3416	1	1
5 90	6 2843	1	1
5 90	3 4941	1	1
5 91	6 3239	1	1
5 91	0 4405	1	1
5 91	2 3133	1	1
5 91	6 1133	1	1
5 91	6 2312	1	1
5 91	2 1587	1	1
5 92	2 3412	1	1
5 92	4 4957	1	1
5 92	0 4846	1	1
5 92	0 2917	1	1
5 92	3 2989	1	1
5 92	4 982	1	1
5 93	5 2764	1	1
5 93	5 1228	1	1
5 93	5 1985	1	1
5 93	4 311	1	1
5 93	7 3998	1	1
5 93	0 1733	1	1
5 94	5 21	1	1
5 94	0 3885	1	1
5 94	6 3784	1	1
5 94	2 805	1	1
5 94	2 1525	1	1
5 94	3 2189	1	1
5 95	7 3967	1	1
5 95	4 3145	1	1
5 95	6 4287	1	1
5 95	6 2328	1	1
5 95	1 2156	1	1
5 95	1 2264	1	1
5 96	2 3396	1	1
5 96	7 1723	1	1
5 96	7 4426	1	1
5 96	0 1500	1	1
5 96	3 32	1	1
5 96	6 3151	1	1
5 97	5 897	1	1
5 97	5 2714	1	1
5 97	6 4902	1	1
5 97	0 1444	1	1
5 97	0 2747	1	1
5 97	3 2409	1	1
5 98	5 2041	1	1
5 98	3 34	1	1
5 98	2 3829	1	1
5 98	3 989	1	1
5 98	2 196	1	1
5 98	3 1127	1	1
5 99	3 760	1	1
5 99	7 3019	1	1
5 99	7 2203	1	1
5 99	0 1211	1	1
5 99	1 522	1	1
5 99	2 3940	1	1
5 100	3 3310	1	1
5 100	7 451	1	1
5 100	3 3838	1	1
5 100	4 3141	1	1
5 100	7 3090	1	1
5 100	6 4396	1	1
5 101	5 626	1	1
5 101	0 2881	1	1
5 101	1 3954	1	1
5 101	4 2646	1	1
5 101	4 3667	1	1
5 101	1 1226	1	1
5 102	5 2887	1	1
5 102	5 1738	1	1
5 102	1 4651	1	1
5 102	7 1129	1	1
5 102	6 2618	1	1
5 102	7 3346	1	1
5 103	1 1045	1	1
5 103	1 3780	1	1
5 103	7 4001	1	1
5 103	1 3864	1	1
5 103	2 2702	1	1
5 103	1 2592	1	1
5 104	2 4948	1	1
5 104	0 2007	1	1
5 104	6 1995	1	1
5 104	0 1903	1	1
5 104	7 340	1	1
5 104	6 1905	1	1
5 105	5 3591	1	1
5 105	5 706	1	1
5 105	5 3599	1	1
5 105	6 1561	1	1
5 105	7 1103	1	1
5 105	0 250	1	1
5 106	0 1084	1	1
5 106	0 3864	1	1
5 106	6 3442	1	1
5 106	1 484	1	1
5 106	6 2509	1	1
5 106	4 4409	1	1
5 107	1 3813	1	1
5 107	3 4813	1	1
5 107	4 2102	1	1
5 107	3 3375	1	1
5 107	2 4576	1	1
5 107	4 1455	1	1
5 108	1 4754	1	1
5 108	0 569	1	1
5 108	2 3999	1	1
5 108	3 4705	1	1
5 108	0 1171	1	1
5 108	0 2075	1	1
5 109	5 3932	1	1
5 109	7 1266	1	1
5 109	0 3750	1	1
5 109	3 35	1	1
5 109	1 584	1	1
5 109	4 2743	1	1
5 110	5 117	1	1
5 110	5 4574	1	1
5 110	3 4266	1	1
5 110	0 2223	1	1
5 110	1 1546	1	1
5 110	4 347	1	1
5 111	5 3458	1	1
5 111	2 3877	1	1
5 111	0 3002	1	1
5 111	4 3706	1	1
5 111	0 3111	1	1
5 111	2 3830	1	1
5 112	5 3904	1	1
5 112	1 3425	1	1
5 112	0 4693	1	1
5 112	1 1666	1	1
5 112	1 3329	1	1
5 112	7 2932	1	1
5 113	1 389	1	1
5 113	6 1810	1	1
5 113	7 3064	1	1
5 113	0 1178	1	1
5 113	2 1884	1	1
5 113	4 1638	1	1
5 114	2 669	1	1
5 114	6 729	1	1
5 114	2 563	1	1
5 114	6 757	1	1
5 114	6 3093	1	1
5 114	6 4405	1	1
5 115	5 2909	1	1
5 115	7 2119	1	1
5 115	1 571	1	1
5 115	4 1358	1	1
5 115	4 4452	1	1
5 115	1 2968	1	1
5 116	2 862	1	1
5 116	3 4768	1	1
5 116	6 3906	1	1
5 116	0 2091	1	1
5 116	7 3855	1	1
5 116	6 1090	1	1
5 117	7 4356	1	1
5 117	3 1401	1	1
5 117	6 1770	1	1
5 117	1 1940	1	1
5 117	6 2929	1	1
5 117	2 719	1	1
5 118	5 3787	1	1
5 118	5 4464	1	1
5 118	0 2524	1	1
5 118	4 4568	1	1
5 118	7 3022	1	1
5 118	4 3847	1	1
5 119	5 1794	1	1
5 119	7 2316	1	1
5 119	1 4533	1	1
5 119	6 1865	1	1
5 119	6 3648	1	1
5 119	6 4175	1	1
5 120	4 3044	1	1
5 120	4 3443	1	1
5 120	7 640	1	1
5 120	1 4990	1	1
5 120	7 2947	1	1
5 120	3 352	1	1
5 121	5 1229	1	1
5 121	5 331	1	1
5 121	0 2992	1	1
5 121	7 2433	1	1
5 121	1 2537	1	1
5 121	2 393	1	1
5 122	5 2582	1	1
5 122	1 1044	1	1
5 122	3 1788	1	1
5 122	4 2569	1	1
5 122	3 3362	1	1
5 122	7 1398	1	1
5 123	5 2336	1	1
5 123	1 680	1	1
5 123	4 3401	1	1
5 123	1 3633	1	1
5 123	0 1460	1	1
5 123	0 2235	1	1
5 124	5 2718	1	1
5 124	5 2081	1	1
5 124	6 3654	1	1
5 124	6 1467	1	1
5 124	0 2891	1	1
5 124	6 1964	1	1
5 125	0 644	1	1
5 125	1 4873	1	1
5 125	1 689	1	1
5 125	6 3168	1	1
5 125	6 1457	1	1
5 125	3 4804	1	1
5 126	4 111	1	1
5 126	4 2341	1	1
5 126	2 2945	1	1
5 126	0 3618	1	1
5 126	3 976	1	1
5 126	3 559	1	1
5 127	7 571	1	1
5 127	3 595	1	1
5 127	3 443	1	1
5 127	6 3696	1	1
5 127	3 4292	1	1
5 127	4 1576	1	1
5 128	5 2802	1	1
5 128	6 1917	1	1
5 128	6 583	1	1
5 128	4 2465	1	1
5 128	3 3928	1	1
5 128	7 975	1	1
5 129	3 4871	1	1
5 129	3 3407	1	1
5 129	2 1817	1	1
5 129	3 4026	1	1
5 129	0 2378	1	1
5 129	6 1500	1	1
5 130	5 4971	1	1
5 130	5 1817	1	1
5 130	6 3878	1	1
5 130	4 4482	1	1
5 130	4 3889	1	1
5 130	0 924	1	1
5 131	5 30	1	1
5 131	5 2086	1	1
5 131	2 1040	1	1
5 131	0 1399	1	1
5 131	1 3508	1	1
5 131	7 557	1	1
5 132	5 428	1	1
5 132	5 4388	1	1
5 132	6 4511	1	1
5 132	2 1883	1	1
5 132	0 1901	1	1
5 132	2 1144	1	1
5 133	5 971	1	1
5 133	0 110	1	1
5 133	0 909	1	1
5 133	4 533	1	1
5 133	0 2939	1	1
5 133	2 1356	1	1
5 134	2 2506	1	1
5 134	0 3003	1	1
5 134	7 2282	1	1
5 134	3 2030	1	1
5 134	7 3815	1	1
5 134	0 1515	1	1
5 135	4 2345	1	1
5 135	7 970	1	1
5 135	1 4128	1	1
5 135	1 754	1	1
5 135	2 4848	1	1
5 135	4 3629	1	1
5 136	0 1575	1	1
5 136	0 2761	1	1
5 136	7 3000	1	1
5 136	1 3997	1	1
5 136	2 1362	1	1
5 136	1 3858	1	1
5 137	3 4277	1	1
5 137	0 4560	1	1
5 137	3 3094	1	1
5 137	7 114	1	1
5 137	1 2503	1	1
5 137	3 2305	1	1
5 138	4 2930	1	1
5 138	6 128	1	1
5 138	2 4992	1	1
5 138	2 220	1	1
5 138	4 692	1	1
5 138	2 4542	1	1
5 139	6 2734	1	1
5 139	4 4534	1	1
5 139	0 1337	1	1
5 139	6 3233	1	1
5 139	1 1367	1	1
5 139	3 513	1	1
5 140	3 2520	1	1
5 140	3 13	1	1
5 140	0 1345	1	1
5 140	1 1884	1	1
5 140	4 947	1	1
5 140	1 4028	1	1
5 141	2 3000	1	1
5 141	3 2243	1	1
5 141	1 3628	1	1
5 141	2 4855	1	1
5 141	2 4498	1	1
5 141	2 2239	1	1
5 142	5 3287	1	1
5 142	2 2627	1	1
5 142	1 2215	1	1
5 142	7 428	1	1
5 142	4 3353	1	1
5 142	0 3616	1	1
5 143	5 1123	1	1
5 143	0 2440	1	1
5 143	2 3503	1	1
5 143	6 898	1	1
5 143	3 4814	1	1
5 143	4 1600	1	1
5 144	5 3621	1	1
5 144	5 1368	1	1
5 144	7 500	1	1
5 144	1 1564	1	1
5 144	3 3662	1	1
5 144	3 4102	1	1
5 145	5 3803	1	1
5 145	7 996	1	1
5 145	3 2978	1	1
5 145	7 1990	1	1
5 145	1 2922	1	1
5 145	2 2224	1	1
5 146	5 313	1	1
5 146	7 4031	1	1
5 146	2 4300	1	1
5 146	1 2759	1	1
5 146	0 4062	1	1
5 146	1 1669	1	1
5 147	5 4813	1	1
5 147	7 2253	1	1
5 147	1 1013	1	1
5 147	4 4329	1	1
5 147	2 765	1	1
5 147	7 95	1	1
5 148	5 1848	1	1
5 148	6 169	1	1
5 148	3 1982	1	1
5 148	7 1117	1	1
5 148	1 1174	1	1
5 148	3 4988	1	1
5 149	4 3211	1	1
5 149	4 3519	1	1
5 149	6 817	1	1
5 149	2 2577	1	1
5 149	4 3883	1	1
5 149	3 4	1	1
5 150	4 346	1	1
5 150	7 1750	1	1
5 150	6 672	1	1
5 150	1 1662	1	1
5 150	7 3775	1	1
5 150	4 2829	1	1
5 151	4 2850	1	1
5 151	7 249	1	1
5 151	0 4608	1	1
5 151	0 2954	1	1
5 151	4 788	1	1
5 151	6 2012	1	1
5 152	3 1722	1	1
5 152	2 1388	1	1
5 152	0 884	1	1
5 152	3 281	1	1
5 152	0 1738	1	1
5 152	0 4667	1	1
5 153	5 4041	1	1
5 153	5 777	1	1
5 153	0 4382	1	1
5 153	6 3987	1	1
5 153	3 831	1	1
5 153	2 3631	1	1
5 154	5 1728	1	1
5 154	5 3452	1	1
5 154	5 931	1	1
5 154	4 2147	1	1
5 154	3 121	1	1
5 154	1 3218	1	1
5 155	5 2213	1	1
5 155	7 3245	1	1
5 155	4 3871	1	1
5 155	2 4335	1	1
5 155	3 3364	1	1
5 155	2 157	1	1
5 156	5 3310	1	1
5 156	5 1334	1	1
5 156	0 390	1	1
5 156	0 2280	1	1
5 156	6 2378	1	1
5 156	2 4428	1	1
5 157	1 4661	1	1
5 157	0 2852	1	1
5 157	0 2855	1	1
5 157	6 1402	1	1
5 157	7 4073	1	1
5 157	3 1130	1	1
5 158	2 3401	1	1
5 158	7 1717	1	1
5 158	4 258	1	1
5 158	0 4163	1	1
5 158	3 4383	1	1
5 158	3 3080	1	1
5 159	0 172	1	1
5 159	1 1952	1	1
5 159	7 3906	1	1
5 159	2 4249	1	1
5 159	4 442	1	1
5 159	3 4434	1	1
5 160	5 4902	1	1
5 160	7 237	1	1
5 160	6 3329	1	1
5 160	1 4333	1	1
5 160	6 2211	1	1
5 160	1 4197	1	1
5 161	5 76	1	1
5 161	5 3665	1	1
5 161	6 1405	1	1
5 161	4 4909	1	1
5 161	0 1348	1	1
5 161	2 4121	1	1
5 162	7 1367	1	1
5 162	2 91	1	1
5 162	6 1769	1	1
5 162	1 1859	1	1
5 162	1 3824	1	1
5 162	2 3424	1	1
5 163	5 693	1	1
5 163	6 571	1	1
5 163	0 233	1	1
5 163	3 366	1	1
5 163	1 492	1	1
5 163	6 3910	1	1
5 164	5 3583	1	1
5 164	5 2915	1	1
5 164	4 4449	1	1
5 164	1 4579	1	1
5 164	1 640	1	1
5 164	2 1808	1	1
5 165	5 4690	1	1
5 165	6 2045	1	1
5 165	1 1177	1	1
5 165	2 4344	1	1
5 165	0 4769	1	1
5 165	3 4826	1	1
5 166	2 4505	1	1
5 166	0 3954	1	1
5 166	3 1538	1	1
5 166	6 4891	1	1
5 166	7 154	1	1
5 166	0 1890	1	1
5 167	5 2326	1	1
5 167	7 771	1	1
5 167	0 4537	1	1
5 167	7 4464	1	1
5 167	2 4161	1	1
5 167	6 3036	1	1
5 168	5 3614	1	1
5 168	5 4981	1	1
5 168	1 3321	1	1
5 168	3 4232	1	1
5 168	3 3858	1	1
5 168	3 4129	1	1
5 169	5 3414	1	1
5 169	3 2103	1	1
5 169	3 4230	1	1
5 169	3 4041	1	1
5 169	4 3888	1	1
5 169	7 985	1	1
5 170	0 1860	1	1
5 170	2 730	1	1
5 170	1 253	1	1
5 170	1 2957	1	1
5 170	7 4489	1	1
5 170	2 3876	1	1
5 171	5 4574	1	1
5 171	3 2461	1	1
5 171	1 3126	1	1
5 171	0 3692	1	1
5 171	6 3939	1	1
5 171	1 361	1	1
5 172	2 3342	1	1
5 172	4 2511	1	1
5 172	3 212	1	1
5 172	2 2618	1	1
5 172	2 62	1	1
5 172	6 361	1	1
5 173	7 245	1	1
5 173	7 1714	1	1
5 173	0 1988	1	1
5 173	3 980	1	1
5 173	6 2382	1	1
5 173	0 771	1	1
5 174	6 4706	1	1
5 174	2 3777	1	1
5 174	7 3357	1	1
5 174	2 995	1	1
5 174	7 4361	1	1
5 174	7 2661	1	1
5 175	6 4185	1	1
5 175	7 593	1	1
5 175	0 3977	1	1
5 175	3 4633	1	1
5 175	2 4395	1	1
5 175	4 1352	1	1
5 176	1 2286	1	1
5 176	1 1274	1	1
5 176	2 4993	1	1
5 176	2 749	1	1
5 176	2 4580	1	1
5 176	2 4331	1	1
5 177	2 794	1	1
5 177	4 3748	1	1
5 177	4 4570	1	1
5 177	0 1786	1	1
5 177	6 239	1	1
5 177	4 1856	1	1
5 178	5 812	1	1
5 178	5 1305	1	1
5 178	0 1375	1	1
5 178	0 2296	1	1
5 178	0 2823	1	1
5 178	2 4423	1	1
5 179	5 1452	1	1
5 179	1 4541	1	1
5 179	3 3794	1	1
5 179	3 4052	1	1
5 179	7 2920	1	1
5 179	1 4046	1	1
5 180	5 1807	1	1
5 180	7 3196	1	1
5 180	2 2204	1	1
5 180	6 4699	1	1
5 180	7 1720	1	1
5 180	7 4945	1	1
