# Total number neurons: 10000
# Local number neurons: 5000
# Number MPI ranks: 2
# Current simulation step: 2002
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
1 593	1 16	1	1
0 4301	1 16	1	1
0 2448	1 16	1	1
1 1573	1 17	1	1
1 377	1 17	1	1
1 1352	1 17	1	1
0 2640	1 17	1	1
0 2470	1 17	1	1
0 4273	1 17	1	1
1 4047	1 18	1	1
1 4627	1 18	1	1
0 4049	1 18	1	1
0 4405	1 18	1	1
0 3129	1 18	1	1
0 2179	1 18	1	1
1 4619	1 19	1	1
1 2169	1 19	1	1
0 942	1 19	1	1
0 4503	1 19	1	1
0 4239	1 19	1	1
0 420	1 19	1	1
1 3254	1 20	1	1
1 686	1 20	1	1
1 3474	1 20	1	1
1 1713	1 20	1	1
0 3150	1 20	1	1
0 378	1 20	1	1
1 4462	1 21	1	1
0 1130	1 21	1	1
0 256	1 21	1	1
0 65	1 21	1	1
0 2766	1 21	1	1
0 2948	1 21	1	1
1 3913	1 22	1	1
1 904	1 22	1	1
1 2389	1 22	1	1
1 3318	1 22	1	1
0 158	1 22	1	1
0 4637	1 22	1	1
1 3524	1 23	1	1
1 1335	1 23	1	1
1 1182	1 23	1	1
1 2291	1 23	1	1
0 4327	1 23	1	1
0 1625	1 23	1	1
1 1955	1 24	1	1
1 2835	1 24	1	1
1 3676	1 24	1	1
0 545	1 24	1	1
0 1066	1 24	1	1
0 4133	1 24	1	1
1 4523	1 25	1	1
1 4755	1 25	1	1
0 2762	1 25	1	1
0 4936	1 25	1	1
0 1183	1 25	1	1
0 3140	1 25	1	1
1 1126	1 26	1	1
1 3379	1 26	1	1
0 4515	1 26	1	1
0 331	1 26	1	1
0 150	1 26	1	1
0 2011	1 26	1	1
1 76	1 27	1	1
1 1825	1 27	1	1
1 2040	1 27	1	1
0 4889	1 27	1	1
0 3073	1 27	1	1
0 1089	1 27	1	1
1 336	1 28	1	1
1 3165	1 28	1	1
1 3954	1 28	1	1
0 3931	1 28	1	1
0 1897	1 28	1	1
0 3361	1 28	1	1
1 1417	1 29	1	1
1 4006	1 29	1	1
1 3758	1 29	1	1
1 2795	1 29	1	1
0 246	1 29	1	1
0 1914	1 29	1	1
1 72	1 30	1	1
0 2946	1 30	1	1
0 1928	1 30	1	1
0 4642	1 30	1	1
0 2822	1 30	1	1
0 465	1 30	1	1
1 4959	1 31	1	1
0 2148	1 31	1	1
0 1801	1 31	1	1
0 4512	1 31	1	1
0 687	1 31	1	1
0 3139	1 31	1	1
1 3221	1 32	1	1
1 2554	1 32	1	1
1 4717	1 32	1	1
0 1497	1 32	1	1
0 3254	1 32	1	1
0 590	1 32	1	1
1 3891	1 33	1	1
1 69	1 33	1	1
0 3759	1 33	1	1
0 4360	1 33	1	1
0 2153	1 33	1	1
0 263	1 33	1	1
1 4041	1 34	1	1
1 4031	1 34	1	1
0 4715	1 34	1	1
0 4025	1 34	1	1
0 3015	1 34	1	1
0 3883	1 34	1	1
1 1281	1 35	1	1
1 4039	1 35	1	1
1 3955	1 35	1	1
1 3884	1 35	1	1
0 2047	1 35	1	1
0 211	1 35	1	1
1 2138	1 36	1	1
1 4423	1 36	1	1
1 3515	1 36	1	1
0 1395	1 36	1	1
0 1786	1 36	1	1
0 3205	1 36	1	1
1 3602	1 37	1	1
1 3365	1 37	1	1
1 1624	1 37	1	1
1 4749	1 37	1	1
1 692	1 37	1	1
0 4710	1 37	1	1
1 1606	1 38	1	1
1 4650	1 38	1	1
0 1159	1 38	1	1
0 2376	1 38	1	1
0 2390	1 38	1	1
0 3228	1 38	1	1
1 4283	1 39	1	1
1 2051	1 39	1	1
0 194	1 39	1	1
0 2868	1 39	1	1
0 1022	1 39	1	1
0 2796	1 39	1	1
1 3724	1 40	1	1
1 1628	1 40	1	1
0 252	1 40	1	1
0 3367	1 40	1	1
0 146	1 40	1	1
0 2073	1 40	1	1
1 3078	1 41	1	1
0 4703	1 41	1	1
0 247	1 41	1	1
0 1880	1 41	1	1
0 393	1 41	1	1
0 2975	1 41	1	1
0 1032	1 42	1	1
0 125	1 42	1	1
0 137	1 42	1	1
0 830	1 42	1	1
0 4563	1 42	1	1
0 2425	1 42	1	1
1 3235	1 43	1	1
1 314	1 43	1	1
1 74	1 43	1	1
0 2789	1 43	1	1
0 1289	1 43	1	1
0 1561	1 43	1	1
1 3243	1 44	1	1
1 3911	1 44	1	1
1 4001	1 44	1	1
0 2375	1 44	1	1
0 4427	1 44	1	1
0 1488	1 44	1	1
1 2943	1 45	1	1
0 1879	1 45	1	1
0 4562	1 45	1	1
0 304	1 45	1	1
0 496	1 45	1	1
0 3512	1 45	1	1
1 4021	1 46	1	1
1 3667	1 46	1	1
1 2473	1 46	1	1
0 1676	1 46	1	1
0 4189	1 46	1	1
0 1360	1 46	1	1
1 2783	1 47	1	1
1 2301	1 47	1	1
1 3649	1 47	1	1
0 3031	1 47	1	1
0 1806	1 47	1	1
0 1850	1 47	1	1
1 4090	1 48	1	1
1 191	1 48	1	1
1 3920	1 48	1	1
1 1799	1 48	1	1
0 295	1 48	1	1
0 1328	1 48	1	1
1 1648	1 49	1	1
1 1504	1 49	1	1
0 2389	1 49	1	1
0 773	1 49	1	1
0 4379	1 49	1	1
0 2549	1 49	1	1
1 28	1 50	1	1
1 668	1 50	1	1
1 2888	1 50	1	1
1 4967	1 50	1	1
1 4599	1 50	1	1
0 2692	1 50	1	1
1 3848	1 51	1	1
1 1976	1 51	1	1
1 4638	1 51	1	1
1 453	1 51	1	1
0 3937	1 51	1	1
0 3699	1 51	1	1
1 1846	1 52	1	1
1 158	1 52	1	1
1 482	1 52	1	1
1 3638	1 52	1	1
0 608	1 52	1	1
0 4810	1 52	1	1
1 3684	1 53	1	1
1 4620	1 53	1	1
1 2205	1 53	1	1
1 1558	1 53	1	1
0 3687	1 53	1	1
0 2917	1 53	1	1
1 2633	1 54	1	1
1 4382	1 54	1	1
0 421	1 54	1	1
0 4048	1 54	1	1
0 2565	1 54	1	1
0 4885	1 54	1	1
1 3148	1 55	1	1
1 3697	1 55	1	1
0 2824	1 55	1	1
0 4283	1 55	1	1
0 4059	1 55	1	1
0 2163	1 55	1	1
1 3000	1 56	1	1
1 2451	1 56	1	1
0 3295	1 56	1	1
0 3370	1 56	1	1
0 481	1 56	1	1
0 3289	1 56	1	1
1 4373	1 57	1	1
1 4343	1 57	1	1
1 3969	1 57	1	1
0 2222	1 57	1	1
0 2505	1 57	1	1
0 291	1 57	1	1
1 306	1 58	1	1
1 4383	1 58	1	1
1 1758	1 58	1	1
0 4457	1 58	1	1
0 1224	1 58	1	1
0 3320	1 58	1	1
1 2576	1 59	1	1
1 3630	1 59	1	1
1 709	1 59	1	1
0 3379	1 59	1	1
0 4883	1 59	1	1
0 3636	1 59	1	1
1 4034	1 60	1	1
1 1062	1 60	1	1
1 4182	1 60	1	1
1 239	1 60	1	1
0 4737	1 60	1	1
0 2481	1 60	1	1
1 825	1 61	1	1
1 2461	1 61	1	1
1 2336	1 61	1	1
0 4344	1 61	1	1
0 118	1 61	1	1
0 4172	1 61	1	1
1 3310	1 62	1	1
1 3960	1 62	1	1
1 105	1 62	1	1
1 3448	1 62	1	1
1 302	1 62	1	1
0 1334	1 62	1	1
1 4305	1 63	1	1
1 3131	1 63	1	1
1 3752	1 63	1	1
1 25	1 63	1	1
0 4035	1 63	1	1
0 4568	1 63	1	1
1 1162	1 64	1	1
1 1692	1 64	1	1
1 1175	1 64	1	1
1 2044	1 64	1	1
1 4266	1 64	1	1
0 1685	1 64	1	1
1 453	1 65	1	1
1 1433	1 65	1	1
1 615	1 65	1	1
0 3903	1 65	1	1
0 2133	1 65	1	1
0 3844	1 65	1	1
1 1124	1 66	1	1
0 1766	1 66	1	1
0 1929	1 66	1	1
0 823	1 66	1	1
0 4311	1 66	1	1
0 407	1 66	1	1
1 3426	1 67	1	1
1 141	1 67	1	1
1 146	1 67	1	1
0 2922	1 67	1	1
0 3018	1 67	1	1
0 4252	1 67	1	1
1 4528	1 68	1	1
1 2841	1 68	1	1
1 3298	1 68	1	1
0 1163	1 68	1	1
0 912	1 68	1	1
0 2118	1 68	1	1
1 2039	1 69	1	1
1 498	1 69	1	1
1 1558	1 69	1	1
0 3663	1 69	1	1
0 2700	1 69	1	1
0 4780	1 69	1	1
1 2518	1 70	1	1
1 987	1 70	1	1
1 341	1 70	1	1
0 4561	1 70	1	1
0 2326	1 70	1	1
0 1512	1 70	1	1
1 3118	1 71	1	1
1 555	1 71	1	1
1 4374	1 71	1	1
1 1218	1 71	1	1
0 2283	1 71	1	1
0 3380	1 71	1	1
1 2556	1 72	1	1
1 1446	1 72	1	1
1 3733	1 72	1	1
0 928	1 72	1	1
0 2468	1 72	1	1
0 4150	1 72	1	1
1 1408	1 73	1	1
1 2981	1 73	1	1
1 1488	1 73	1	1
0 4074	1 73	1	1
0 683	1 73	1	1
0 4254	1 73	1	1
1 4856	1 74	1	1
1 1073	1 74	1	1
1 450	1 74	1	1
0 2855	1 74	1	1
0 582	1 74	1	1
0 3470	1 74	1	1
1 4103	1 75	1	1
1 4295	1 75	1	1
1 1348	1 75	1	1
0 333	1 75	1	1
0 3977	1 75	1	1
0 3638	1 75	1	1
1 3071	1 76	1	1
1 1948	1 76	1	1
0 1419	1 76	1	1
0 2978	1 76	1	1
0 3422	1 76	1	1
0 2327	1 76	1	1
1 3916	1 77	1	1
1 741	1 77	1	1
1 3772	1 77	1	1
1 4461	1 77	1	1
1 2314	1 77	1	1
0 4814	1 77	1	1
1 948	1 78	1	1
0 3189	1 78	1	1
0 1720	1 78	1	1
0 92	1 78	1	1
0 1691	1 78	1	1
0 1173	1 78	1	1
1 4748	1 79	1	1
1 1364	1 79	1	1
1 1370	1 79	1	1
1 633	1 79	1	1
0 2295	1 79	1	1
0 12	1 79	1	1
1 2089	1 80	1	1
1 3321	1 80	1	1
1 3221	1 80	1	1
1 3333	1 80	1	1
0 4303	1 80	1	1
0 4046	1 80	1	1
1 362	1 81	1	1
1 2110	1 81	1	1
1 2677	1 81	1	1
0 2453	1 81	1	1
0 3044	1 81	1	1
0 3609	1 81	1	1
1 4532	1 82	1	1
1 2204	1 82	1	1
1 166	1 82	1	1
1 1491	1 82	1	1
1 3662	1 82	1	1
1 808	1 82	1	1
1 3967	1 83	1	1
1 2060	1 83	2	1
1 3390	1 83	1	1
1 1995	1 83	1	1
0 2145	1 83	1	1
1 1931	1 84	1	1
1 410	1 84	1	1
1 2901	1 84	1	1
1 3167	1 84	1	1
1 2633	1 84	1	1
0 2513	1 84	1	1
1 1128	1 85	1	1
1 2454	1 85	1	1
1 733	1 85	1	1
0 19	1 85	1	1
0 4220	1 85	1	1
0 3962	1 85	1	1
1 1495	1 86	1	1
1 308	1 86	1	1
1 2695	1 86	1	1
1 2086	1 86	1	1
1 1599	1 86	1	1
0 2261	1 86	1	1
1 763	1 87	1	1
1 2228	1 87	1	1
0 2307	1 87	1	1
0 3258	1 87	1	1
0 3929	1 87	1	1
0 4879	1 87	1	1
1 3756	1 88	1	1
1 4163	1 88	1	1
1 2709	1 88	1	1
0 2082	1 88	1	1
0 2459	1 88	1	1
0 3579	1 88	1	1
1 3842	1 89	1	1
1 2903	1 89	1	1
1 3160	1 89	1	1
0 1308	1 89	1	1
0 4091	1 89	1	1
0 4071	1 89	1	1
1 2322	1 90	1	1
0 26	1 90	1	1
0 4579	1 90	1	1
0 3778	1 90	1	1
0 1843	1 90	1	1
0 1527	1 90	1	1
1 3205	1 91	1	1
0 1719	1 91	1	1
0 4718	1 91	1	1
0 1913	1 91	1	1
0 2315	1 91	1	1
0 2949	1 91	1	1
1 2331	1 92	1	1
1 2945	1 92	1	1
0 3407	1 92	1	1
0 1502	1 92	1	1
0 4075	1 92	1	1
0 4228	1 92	1	1
1 4123	1 93	1	1
1 554	1 93	1	1
1 3641	1 93	1	1
1 1196	1 93	1	1
0 2416	1 93	1	1
0 4254	1 93	1	1
1 301	1 94	1	1
1 1893	1 94	1	1
1 3277	1 94	1	1
1 2664	1 94	1	1
1 1843	1 94	1	1
0 952	1 94	1	1
1 2205	1 95	1	1
1 868	1 95	1	1
1 4978	1 95	1	1
1 3303	1 95	1	1
0 533	1 95	1	1
0 1894	1 95	1	1
1 3272	1 96	1	1
1 2834	1 96	1	1
1 1374	1 96	1	1
1 1107	1 96	1	1
0 2217	1 96	1	1
0 2314	1 96	1	1
1 4785	1 97	1	1
0 4248	1 97	1	1
0 4532	1 97	1	1
0 3740	1 97	1	1
0 1428	1 97	1	1
0 3180	1 97	1	1
1 2156	1 98	1	1
1 150	1 98	1	1
0 4121	1 98	1	1
0 3385	1 98	1	1
0 1117	1 98	1	1
0 544	1 98	1	1
1 2177	1 99	1	1
1 1653	1 99	1	1
0 1893	1 99	1	1
0 2986	1 99	1	1
0 1769	1 99	1	1
0 315	1 99	1	1
1 4703	1 100	1	1
1 4731	1 100	1	1
0 3981	1 100	1	1
0 1712	1 100	1	1
0 4893	1 100	1	1
0 629	1 100	1	1
1 1153	1 101	1	1
1 3800	1 101	1	1
1 1918	1 101	1	1
1 4136	1 101	1	1
0 4193	1 101	1	1
0 1297	1 101	1	1
1 1254	1 102	1	1
1 3567	1 102	1	1
0 3469	1 102	1	1
0 2200	1 102	1	1
0 3062	1 102	1	1
0 1470	1 102	1	1
1 4503	1 103	1	1
1 3948	1 103	1	1
1 118	1 103	1	1
1 954	1 103	1	1
0 2714	1 103	1	1
0 4620	1 103	1	1
1 3983	1 104	1	1
1 3666	1 104	1	1
1 3210	1 104	1	1
1 4088	1 104	1	1
0 1649	1 104	1	1
0 4484	1 104	1	1
1 3551	1 105	1	1
1 749	1 105	1	1
1 2655	1 105	1	1
0 2644	1 105	1	1
0 1347	1 105	1	1
0 1911	1 105	1	1
1 105	1 106	1	1
1 4968	1 106	1	1
1 4028	1 106	1	1
1 2192	1 106	1	1
0 1246	1 106	1	1
0 1383	1 106	1	1
1 2453	1 107	1	1
0 2579	1 107	1	1
0 3269	1 107	1	1
0 2145	1 107	1	1
0 3151	1 107	1	1
0 864	1 107	1	1
1 4144	1 108	1	1
1 4344	1 108	1	1
1 3430	1 108	1	1
1 4667	1 108	1	1
0 3817	1 108	1	1
0 4868	1 108	1	1
1 1430	1 109	1	1
1 4511	1 109	1	1
1 510	1 109	1	1
1 2707	1 109	1	1
0 4558	1 109	1	1
0 1639	1 109	1	1
1 2779	1 110	1	1
1 469	1 110	1	1
0 4355	1 110	1	1
0 2860	1 110	1	1
0 2453	1 110	1	1
0 1237	1 110	1	1
1 3826	1 111	1	1
1 4683	1 111	1	1
0 3482	1 111	1	1
0 4361	1 111	1	1
0 2785	1 111	1	1
0 1516	1 111	1	1
1 1426	1 112	1	1
1 365	1 112	1	1
0 3316	1 112	1	1
0 1308	1 112	1	1
0 1141	1 112	1	1
0 3911	1 112	1	1
1 2363	1 113	1	1
1 4192	1 113	1	1
1 1249	1 113	1	1
0 2851	1 113	1	1
0 11	1 113	1	1
0 2865	1 113	1	1
1 2241	1 114	1	1
1 3579	1 114	1	1
1 2071	1 114	1	1
0 4959	1 114	1	1
0 2742	1 114	1	1
0 3705	1 114	1	1
1 4853	1 115	1	1
1 377	1 115	1	1
0 4064	1 115	1	1
0 4366	1 115	1	1
0 4660	1 115	1	1
0 1065	1 115	1	1
1 2568	1 116	1	1
1 2267	1 116	1	1
1 856	1 116	1	1
1 4692	1 116	1	1
0 1558	1 116	1	1
0 2403	1 116	1	1
1 2637	1 117	1	1
1 4291	1 117	1	1
1 3508	1 117	1	1
0 2215	1 117	1	1
0 3196	1 117	1	1
0 773	1 117	1	1
1 2217	1 118	1	1
1 2645	1 118	1	1
0 3220	1 118	1	1
0 545	1 118	1	1
0 949	1 118	1	1
0 574	1 118	1	1
1 131	1 119	1	1
1 315	1 119	1	1
0 3518	1 119	1	1
0 1574	1 119	1	1
0 4248	1 119	1	1
0 3041	1 119	1	1
1 1453	1 120	1	1
1 1482	1 120	1	1
0 1345	1 120	1	1
0 826	1 120	1	1
0 463	1 120	1	1
0 2510	1 120	1	1
1 4146	1 121	1	1
1 2263	1 121	1	1
1 2138	1 121	1	1
1 4426	1 121	1	1
0 4656	1 121	1	1
0 4867	1 121	1	1
1 3703	1 122	1	1
1 1541	1 122	1	1
1 961	1 122	1	1
0 2491	1 122	1	1
0 286	1 122	1	1
0 3635	1 122	1	1
1 1340	1 123	1	1
1 2572	1 123	1	1
1 265	1 123	1	1
0 4019	1 123	1	1
0 177	1 123	1	1
0 2156	1 123	1	1
1 3392	1 124	1	1
1 3333	1 124	1	1
1 4779	1 124	1	1
1 3048	1 124	1	1
0 358	1 124	1	1
0 2495	1 124	1	1
1 1787	1 125	1	1
1 4347	1 125	1	1
1 938	1 125	1	1
1 1683	1 125	1	1
0 3988	1 125	1	1
0 2496	1 125	1	1
1 4218	1 126	1	1
1 2577	1 126	1	1
1 2172	1 126	1	1
1 556	1 126	1	1
0 3533	1 126	1	1
0 2998	1 126	1	1
1 1228	1 127	1	1
1 3217	1 127	1	1
1 861	1 127	1	1
0 4076	1 127	1	1
0 4539	1 127	1	1
0 39	1 127	1	1
1 2853	1 128	1	1
1 3196	1 128	1	1
0 2653	1 128	1	1
0 2900	1 128	1	1
0 4526	1 128	1	1
0 1901	1 128	1	1
1 4017	1 129	1	1
1 4581	1 129	1	1
1 1991	1 129	1	1
0 1085	1 129	1	1
0 3993	1 129	1	1
0 3750	1 129	1	1
1 506	1 130	1	1
1 1365	1 130	1	1
1 1631	1 130	1	1
1 3399	1 130	1	1
0 1669	1 130	1	1
0 1737	1 130	1	1
1 3309	1 131	1	1
1 766	1 131	1	1
1 4839	1 131	1	1
1 2972	1 131	1	1
0 106	1 131	1	1
0 206	1 131	1	1
1 4958	1 132	1	1
1 3801	1 132	1	1
1 393	1 132	1	1
1 4824	1 132	1	1
0 2173	1 132	1	1
0 1213	1 132	1	1
1 55	1 133	1	1
1 2452	1 133	1	1
1 3749	1 133	1	1
0 1259	1 133	1	1
0 1206	1 133	1	1
0 36	1 133	1	1
1 4338	1 134	1	1
1 3285	1 134	1	1
1 979	1 134	1	1
1 166	1 134	1	1
0 265	1 134	1	1
0 2528	1 134	1	1
1 1038	1 135	1	1
1 1146	1 135	1	1
1 2979	1 135	1	1
1 1545	1 135	1	1
0 4087	1 135	1	1
0 3579	1 135	1	1
1 2767	1 136	1	1
1 434	1 136	1	1
1 759	1 136	1	1
0 3109	1 136	1	1
0 79	1 136	1	1
0 1065	1 136	1	1
1 1728	1 137	1	1
1 461	1 137	1	1
1 541	1 137	1	1
0 1	1 137	1	1
0 2643	1 137	1	1
0 551	1 137	1	1
1 4381	1 138	1	1
1 1321	1 138	1	1
1 3917	1 138	1	1
1 2082	1 138	1	1
0 3954	1 138	1	1
0 4457	1 138	1	1
1 3819	1 139	1	1
1 3072	1 139	1	1
0 2826	1 139	1	1
0 713	1 139	1	1
0 3410	1 139	1	1
0 3494	1 139	1	1
1 4585	1 140	1	1
0 667	1 140	1	1
0 311	1 140	1	1
0 1798	1 140	1	1
0 2656	1 140	1	1
0 898	1 140	1	1
1 115	1 141	1	1
1 1146	1 141	1	1
1 1142	1 141	1	1
0 2059	1 141	1	1
0 2718	1 141	1	1
0 4637	1 141	1	1
1 777	1 142	1	1
1 1781	1 142	1	1
1 996	1 142	1	1
0 4786	1 142	1	1
0 1348	1 142	1	1
0 2325	1 142	1	1
1 2440	1 143	1	1
1 2307	1 143	1	1
1 3596	1 143	1	1
1 2989	1 143	1	1
0 3587	1 143	1	1
0 2024	1 143	1	1
1 3171	1 144	1	1
1 677	1 144	1	1
0 1736	1 144	1	1
0 2795	1 144	1	1
0 21	1 144	1	1
0 3560	1 144	1	1
1 1437	1 145	1	1
1 4721	1 145	1	1
1 14	1 145	1	1
1 4876	1 145	1	1
0 729	1 145	1	1
0 4746	1 145	1	1
1 4364	1 146	1	1
1 4444	1 146	1	1
1 537	1 146	1	1
0 538	1 146	1	1
0 1886	1 146	1	1
0 4090	1 146	1	1
1 4324	1 147	1	1
1 1120	1 147	1	1
0 953	1 147	1	1
0 1417	1 147	1	1
0 1372	1 147	1	1
0 3586	1 147	1	1
1 128	1 148	1	1
1 4673	1 148	1	1
1 4523	1 148	1	1
1 2042	1 148	1	1
1 481	1 148	1	1
0 2751	1 148	1	1
1 492	1 149	1	1
1 595	1 149	1	1
0 4908	1 149	1	1
0 292	1 149	1	1
0 4709	1 149	1	1
0 793	1 149	1	1
1 4777	1 150	1	1
1 1584	1 150	1	1
1 330	1 150	1	1
0 2515	1 150	1	1
0 4856	1 150	1	1
0 3384	1 150	1	1
1 1981	1 151	1	1
1 1357	1 151	1	1
1 1274	1 151	1	1
0 2957	1 151	1	1
0 1508	1 151	1	1
0 4535	1 151	1	1
1 3741	1 152	1	1
1 325	1 152	1	1
1 786	1 152	1	1
0 510	1 152	1	1
0 4805	1 152	1	1
0 2322	1 152	1	1
1 3826	1 153	1	1
1 4824	1 153	1	1
1 4785	1 153	1	1
0 1118	1 153	1	1
0 1460	1 153	1	1
0 866	1 153	1	1
1 4310	1 154	1	1
1 1553	1 154	1	1
0 678	1 154	1	1
0 845	1 154	1	1
0 452	1 154	1	1
0 4659	1 154	1	1
1 954	1 155	1	1
1 4124	1 155	1	1
1 2071	1 155	1	1
1 1229	1 155	1	1
0 768	1 155	1	1
0 3448	1 155	1	1
1 2833	1 156	1	1
1 4320	1 156	1	1
0 913	1 156	1	1
0 3203	1 156	1	1
0 2739	1 156	1	1
0 2762	1 156	1	1
1 1259	1 157	1	1
1 352	1 157	1	1
1 2627	1 157	1	1
0 1039	1 157	1	1
0 1071	1 157	1	1
0 1488	1 157	1	1
1 4467	1 158	1	1
1 875	1 158	1	1
1 1876	1 158	1	1
1 3349	1 158	1	1
1 4733	1 158	1	1
0 1603	1 158	1	1
1 817	1 159	1	1
1 721	1 159	1	1
1 1884	1 159	1	1
1 1240	1 159	1	1
1 2649	1 159	1	1
1 2160	1 159	1	1
1 2296	1 160	1	1
1 3880	1 160	1	1
1 3358	1 160	1	1
1 647	1 160	1	1
0 3395	1 160	1	1
0 3662	1 160	1	1
1 3393	1 161	1	1
0 725	1 161	1	1
0 1021	1 161	1	1
0 4471	1 161	1	1
0 2661	1 161	1	1
0 807	1 161	1	1
1 4739	1 162	1	1
1 4413	1 162	1	1
1 2621	1 162	1	1
0 948	1 162	1	1
0 680	1 162	1	1
0 4182	1 162	1	1
1 4888	1 163	1	1
1 3596	1 163	1	1
1 530	1 163	1	1
0 2425	1 163	1	1
0 632	1 163	1	1
0 1544	1 163	1	1
1 3967	1 164	1	1
0 45	1 164	1	1
0 3273	1 164	1	1
0 4889	1 164	1	1
0 1948	1 164	1	1
0 1634	1 164	1	1
1 4050	1 165	1	1
1 1966	1 165	1	1
1 2390	1 165	1	1
1 279	1 165	1	1
0 4120	1 165	1	1
0 2431	1 165	1	1
1 4239	1 166	1	1
1 3237	1 166	1	1
1 1537	1 166	1	1
0 4946	1 166	1	1
0 4141	1 166	1	1
0 2812	1 166	1	1
1 4864	1 167	1	1
1 4483	1 167	1	1
0 2440	1 167	1	1
0 3255	1 167	1	1
0 658	1 167	1	1
0 1358	1 167	1	1
1 1057	1 168	1	1
1 1022	1 168	1	1
1 1770	1 168	1	1
1 1829	1 168	1	1
1 3174	1 168	1	1
0 84	1 168	1	1
1 4553	1 169	1	1
1 4630	1 169	1	1
1 2986	1 169	1	1
0 3762	1 169	1	1
0 4611	1 169	1	1
0 3541	1 169	1	1
1 2716	1 170	1	1
1 23	1 170	1	1
0 1521	1 170	1	1
0 573	1 170	1	1
0 4853	1 170	1	1
0 2815	1 170	1	1
1 3343	1 171	1	1
1 3838	1 171	1	1
1 4322	1 171	1	1
1 2360	1 171	1	1
0 3563	1 171	1	1
0 1116	1 171	1	1
1 4290	1 172	1	1
1 4415	1 172	1	1
1 4216	1 172	1	1
1 4307	1 172	1	1
0 4077	1 172	1	1
0 4352	1 172	1	1
1 1156	1 173	1	1
1 3497	1 173	1	1
0 3687	1 173	1	1
0 3158	1 173	1	1
0 2266	1 173	1	1
0 1003	1 173	1	1
1 1712	1 174	1	1
1 4928	1 174	1	1
0 779	1 174	1	1
0 1261	1 174	1	1
0 1783	1 174	1	1
0 4484	1 174	1	1
1 3541	1 175	1	1
1 50	1 175	1	1
1 2442	1 175	1	1
1 2887	1 175	1	1
0 4795	1 175	1	1
0 940	1 175	1	1
1 3988	1 176	1	1
1 1597	1 176	1	1
1 371	1 176	1	1
1 4161	1 176	1	1
0 3867	1 176	1	1
0 1223	1 176	1	1
1 1927	1 177	1	1
1 2016	1 177	1	1
0 3366	1 177	1	1
0 4153	1 177	1	1
0 659	1 177	1	1
0 4100	1 177	1	1
1 3279	1 178	1	1
1 3672	1 178	1	1
1 4374	1 178	1	1
1 4390	1 178	1	1
1 1688	1 178	1	1
0 773	1 178	1	1
1 162	1 179	1	1
1 4115	1 179	1	1
1 3578	1 179	1	1
0 4370	1 179	1	1
0 2006	1 179	1	1
0 3483	1 179	1	1
1 762	1 180	1	1
1 914	1 180	1	1
1 2165	1 180	1	1
1 380	1 180	1	1
1 2946	1 180	1	1
0 832	1 180	1	1
1 452	1 181	1	1
