# Total number neurons: 4000
# Local number neurons: 1000
# Number MPI ranks: 4
# Current simulation step: 1003
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
3 33	1 825	1	1
3 33	1 560	1	1
3 33	1 884	1	1
3 33	1 801	1	1
3 34	3 233	1	1
3 34	3 316	1	1
3 34	3 627	1	1
3 34	3 531	1	1
3 34	0 569	1	1
3 34	2 50	1	1
3 34	1 421	1	1
3 34	1 222	1	1
3 34	1 849	1	1
3 34	2 169	1	1
3 34	0 390	1	1
3 34	0 256	1	1
3 34	1 289	1	1
3 34	2 393	1	1
3 34	1 57	1	1
3 34	2 109	1	1
3 34	0 787	1	1
3 35	3 334	1	1
3 35	3 83	1	1
3 35	3 657	1	1
3 35	3 88	1	1
3 35	3 902	1	1
3 35	3 45	1	1
3 35	3 648	1	1
3 35	3 808	1	1
3 35	1 920	1	1
3 35	1 250	1	1
3 35	2 609	1	1
3 35	1 450	1	1
3 35	2 379	1	1
3 35	2 123	1	1
3 35	0 421	1	1
3 35	1 255	1	1
3 35	0 600	1	1
3 36	3 858	1	1
3 36	3 213	1	1
3 36	3 829	1	1
3 36	3 748	1	1
3 36	2 71	1	1
3 36	2 928	1	1
3 36	2 570	1	1
3 36	0 628	1	1
3 36	1 737	1	1
3 36	1 350	1	1
3 36	0 559	1	1
3 36	2 77	1	1
3 36	1 87	1	1
3 36	1 932	1	1
3 36	0 202	1	1
3 36	0 142	1	1
3 36	1 958	1	1
3 37	3 347	1	1
3 37	3 492	1	1
3 37	3 2	1	1
3 37	1 747	1	1
3 37	2 10	1	1
3 37	2 17	1	1
3 37	1 435	1	1
3 37	1 206	1	1
3 37	2 973	1	1
3 37	1 722	1	1
3 37	2 706	1	1
3 37	0 643	1	1
3 37	1 711	1	1
3 37	2 136	1	1
3 37	1 730	1	1
3 37	1 134	1	1
3 37	1 172	1	1
3 38	3 352	1	1
3 38	3 936	1	1
3 38	0 638	1	1
3 38	2 163	1	1
3 38	1 986	1	1
3 38	1 968	1	1
3 38	0 202	1	1
3 38	0 902	1	1
3 38	1 781	1	1
3 38	1 182	1	1
3 38	2 160	1	1
3 38	1 448	1	1
3 38	1 513	1	1
3 38	1 511	1	1
3 38	1 990	1	1
3 38	1 847	1	1
3 38	1 964	1	1
3 39	3 365	1	1
3 39	3 147	1	1
3 39	3 85	1	1
3 39	0 564	1	1
3 39	1 22	1	1
3 39	1 429	1	1
3 39	0 145	1	1
3 39	0 575	1	1
3 39	0 97	1	1
3 39	0 210	1	1
3 39	1 492	1	1
3 39	1 359	1	1
3 39	1 44	1	1
3 39	2 206	1	1
3 39	0 969	1	1
3 39	2 477	1	1
3 39	0 26	1	1
3 40	3 383	1	1
3 40	3 345	1	1
3 40	3 888	1	1
3 40	3 173	1	1
3 40	3 123	1	1
3 40	3 368	1	1
3 40	0 445	1	1
3 40	1 241	1	1
3 40	0 983	1	1
3 40	0 282	1	1
3 40	2 278	1	1
3 40	0 551	1	1
3 40	1 513	1	1
3 40	1 821	1	1
3 40	1 601	1	1
3 40	2 817	1	1
3 40	0 145	1	1
3 41	3 599	1	1
3 41	3 522	1	1
3 41	3 667	1	1
3 41	3 695	1	1
3 41	3 324	1	1
3 41	0 645	1	1
3 41	2 874	1	1
3 41	1 717	1	1
3 41	0 526	1	1
3 41	2 699	1	1
3 41	1 29	1	1
3 41	1 978	1	1
3 41	0 224	1	1
3 41	0 707	1	1
3 41	2 328	1	1
3 41	2 772	1	1
3 41	1 916	1	1
3 42	3 513	1	1
3 42	3 141	1	1
3 42	3 264	1	1
3 42	3 798	1	1
3 42	0 917	1	1
3 42	0 676	1	1
3 42	0 310	1	1
3 42	2 845	1	1
3 42	1 899	1	1
3 42	0 222	1	1
3 42	0 798	1	1
3 42	1 873	1	1
3 42	0 976	1	1
3 42	1 987	1	1
3 42	1 445	1	1
3 42	2 782	1	1
3 42	0 940	1	1
3 43	3 45	1	1
3 43	3 901	1	1
3 43	3 818	1	1
3 43	3 240	1	1
3 43	3 922	1	1
3 43	3 8	1	1
3 43	2 295	1	1
3 43	0 769	1	1
3 43	2 970	1	1
3 43	1 338	1	1
3 43	1 376	1	1
3 43	0 524	1	1
3 43	1 287	1	1
3 43	0 667	1	1
3 43	0 522	1	1
3 43	2 261	1	1
3 43	0 18	1	1
3 44	3 449	1	1
3 44	3 889	1	1
3 44	2 525	1	1
3 44	1 150	1	1
3 44	1 857	1	1
3 44	1 183	1	1
3 44	2 281	1	1
3 44	2 600	1	1
3 44	1 245	1	1
3 44	1 263	1	1
3 44	1 113	1	1
3 44	0 352	1	1
3 44	2 296	1	1
3 44	0 66	1	1
3 44	1 469	1	1
3 44	1 486	1	1
3 44	0 43	1	1
3 45	3 286	1	1
3 45	3 662	1	1
3 45	3 982	1	1
3 45	3 472	1	1
3 45	1 472	1	1
3 45	2 847	1	1
3 45	1 66	1	1
3 45	0 380	1	1
3 45	1 788	1	1
3 45	0 529	1	1
3 45	0 348	1	1
3 45	1 974	1	1
3 45	2 912	1	1
3 45	2 439	1	1
3 45	1 186	1	1
3 45	0 983	1	1
3 45	1 155	1	1
3 46	3 138	1	1
3 46	3 418	1	1
3 46	3 85	1	1
3 46	3 435	1	1
3 46	0 172	1	1
3 46	1 774	1	1
3 46	2 80	1	1
3 46	2 773	1	1
3 46	1 627	1	1
3 46	2 872	1	1
3 46	2 429	1	1
3 46	0 181	1	1
3 46	0 534	1	1
3 46	1 713	1	1
3 46	2 31	1	1
3 46	0 535	1	1
3 46	1 509	1	1
3 47	3 364	1	1
3 47	3 541	1	1
3 47	3 971	1	1
3 47	3 661	1	1
3 47	3 911	1	1
3 47	0 115	1	1
3 47	1 465	1	1
3 47	2 248	1	1
3 47	1 523	1	1
3 47	1 592	1	1
3 47	2 372	1	1
3 47	0 760	1	1
3 47	2 922	1	1
3 47	1 580	1	1
3 47	1 600	1	1
3 47	2 715	1	1
3 47	0 646	1	1
3 48	3 927	1	1
3 48	3 420	1	1
3 48	0 271	1	1
3 48	1 118	1	1
3 48	1 761	1	1
3 48	0 305	1	1
3 48	1 487	1	1
3 48	0 2	1	1
3 48	1 547	1	1
3 48	2 575	1	1
3 48	1 743	1	1
3 48	2 423	1	1
3 48	2 554	1	1
3 48	2 857	1	1
3 48	0 259	1	1
3 48	0 57	1	1
3 48	0 397	1	1
3 49	3 22	1	1
3 49	3 335	1	1
3 49	3 513	1	1
3 49	3 290	1	1
3 49	1 424	1	1
3 49	0 73	1	1
3 49	0 516	1	1
3 49	2 560	1	1
3 49	2 488	1	1
3 49	1 129	1	1
3 49	0 890	1	1
3 49	2 911	1	1
3 49	0 465	1	1
3 49	2 461	1	1
3 49	1 334	1	1
3 49	1 438	1	1
3 49	2 576	1	1
3 50	3 564	1	1
3 50	3 897	1	1
3 50	3 887	1	1
3 50	3 65	1	1
3 50	3 680	1	1
3 50	1 258	1	1
3 50	2 756	1	1
3 50	0 712	1	1
3 50	0 537	1	1
3 50	1 165	1	1
3 50	0 824	1	1
3 50	0 914	1	1
3 50	0 950	1	1
3 50	1 112	1	1
3 50	0 229	1	1
3 50	2 464	1	1
3 50	0 646	1	1
3 51	3 127	1	1
3 51	3 513	1	1
3 51	3 93	1	1
3 51	3 269	1	1
3 51	3 486	1	1
3 51	2 399	1	1
3 51	0 861	1	1
3 51	2 383	1	1
3 51	0 973	1	1
3 51	1 106	1	1
3 51	0 236	1	1
3 51	2 287	1	1
3 51	2 897	1	1
3 51	1 159	1	1
3 51	0 830	1	1
3 51	1 603	1	1
3 51	1 34	1	1
3 52	3 194	1	1
3 52	3 374	1	1
3 52	3 208	1	1
3 52	3 629	1	1
3 52	3 109	1	1
3 52	0 749	1	1
3 52	0 215	1	1
3 52	1 841	1	1
3 52	2 872	1	1
3 52	0 485	1	1
3 52	0 837	1	1
3 52	2 239	1	1
3 52	1 682	1	1
3 52	0 301	1	1
3 52	0 144	1	1
3 52	0 586	1	1
3 52	1 99	1	1
3 53	3 799	1	1
3 53	3 176	1	1
3 53	3 314	1	1
3 53	3 854	1	1
3 53	1 506	1	1
3 53	0 978	1	1
3 53	1 719	1	1
3 53	1 251	1	1
3 53	0 678	1	1
3 53	0 236	1	1
3 53	2 394	1	1
3 53	1 197	1	1
3 53	0 902	1	1
3 53	0 883	1	1
3 53	0 85	1	1
3 53	2 30	1	1
3 53	1 426	1	1
3 54	3 383	1	1
3 54	2 538	1	1
3 54	0 716	1	1
3 54	2 66	1	1
3 54	0 644	1	1
3 54	2 424	1	1
3 54	2 396	1	1
3 54	0 157	1	1
3 54	1 978	1	1
3 54	1 141	1	1
3 54	1 373	1	1
3 54	1 356	1	1
3 54	0 698	1	1
3 54	0 812	1	1
3 54	1 599	1	1
3 54	1 297	1	1
3 54	2 155	1	1
3 55	3 428	1	1
3 55	3 413	1	1
3 55	3 124	1	1
3 55	0 495	1	1
3 55	1 15	1	1
3 55	2 515	1	1
3 55	1 691	1	1
3 55	0 526	1	1
3 55	2 417	1	1
3 55	1 171	1	1
3 55	1 832	1	1
3 55	1 616	1	1
3 55	2 366	1	1
3 55	1 193	1	1
3 55	1 573	1	1
3 55	2 822	1	1
3 55	2 404	1	1
3 56	3 628	1	1
3 56	3 415	1	1
3 56	3 246	1	1
3 56	3 781	1	1
3 56	0 5	1	1
3 56	1 291	1	1
3 56	1 524	1	1
3 56	1 555	1	1
3 56	2 700	1	1
3 56	2 673	1	1
3 56	0 613	1	1
3 56	2 812	1	1
3 56	1 448	1	1
3 56	2 91	1	1
3 56	1 683	1	1
3 56	0 449	1	1
3 56	2 727	1	1
3 57	3 311	1	1
3 57	3 784	1	1
3 57	3 842	1	1
3 57	3 797	1	1
3 57	3 84	1	1
3 57	1 45	1	1
3 57	0 916	1	1
3 57	2 865	1	1
3 57	2 243	1	1
3 57	0 918	1	1
3 57	1 397	1	1
3 57	2 683	1	1
3 57	0 936	1	1
3 57	2 389	1	1
3 57	1 240	1	1
3 57	1 638	1	1
3 57	1 670	1	1
3 58	3 638	1	1
3 58	3 586	1	1
3 58	3 187	1	1
3 58	3 3	1	1
3 58	1 260	1	1
3 58	2 75	1	1
3 58	2 745	1	1
3 58	2 894	1	1
3 58	0 337	1	1
3 58	1 611	1	1
3 58	2 61	1	1
3 58	2 562	1	1
3 58	1 254	1	1
3 58	2 256	1	1
3 58	1 414	1	1
3 58	2 539	1	1
3 58	1 483	1	1
3 59	3 810	1	1
3 59	3 869	1	1
3 59	2 983	1	1
3 59	0 369	1	1
3 59	1 705	1	1
3 59	1 326	1	1
3 59	0 338	1	1
3 59	0 430	1	1
3 59	1 371	1	1
3 59	0 192	1	1
3 59	0 392	1	1
3 59	0 326	1	1
3 59	1 635	1	1
3 59	1 896	1	1
3 59	2 992	1	1
3 59	2 851	1	1
3 59	2 596	1	1
3 60	3 945	1	1
3 60	3 370	1	1
3 60	3 155	1	1
3 60	3 747	1	1
3 60	3 656	1	1
3 60	3 18	1	1
3 60	3 654	1	1
3 60	0 595	1	1
3 60	2 728	1	1
3 60	1 361	1	1
3 60	0 428	1	1
3 60	0 79	1	1
3 60	1 321	1	1
3 60	0 111	1	1
3 60	2 613	1	1
3 60	1 316	1	1
3 60	1 986	1	1
3 61	3 886	1	1
3 61	3 931	1	1
3 61	3 466	1	1
3 61	3 884	1	1
3 61	2 690	1	1
3 61	2 865	1	1
3 61	1 943	1	1
3 61	2 248	1	1
3 61	0 850	1	1
3 61	0 747	1	1
3 61	1 875	1	1
3 61	0 553	1	1
3 61	2 677	1	1
3 61	2 607	1	1
3 61	1 138	1	1
3 61	1 839	1	1
3 61	1 613	1	1
3 62	3 83	2	1
3 62	3 820	1	1
3 62	1 39	1	1
3 62	1 634	1	1
3 62	1 427	1	1
3 62	0 916	1	1
3 62	0 824	1	1
3 62	1 539	1	1
3 62	2 594	1	1
3 62	1 571	1	1
3 62	2 841	1	1
3 62	1 328	1	1
3 62	1 111	1	1
3 62	1 648	1	1
3 62	2 831	1	1
3 62	1 274	1	1
3 63	3 459	1	1
3 63	3 883	1	1
3 63	0 454	1	1
3 63	1 529	1	1
3 63	0 471	1	1
3 63	1 84	1	1
3 63	2 466	1	1
3 63	0 38	1	1
3 63	1 128	1	1
3 63	0 74	1	1
3 63	0 495	1	1
3 63	2 32	1	1
3 63	0 747	2	1
3 63	0 939	1	1
3 63	2 856	1	1
3 63	2 462	1	1
3 64	3 835	1	1
3 64	3 439	1	1
3 64	3 968	1	1
3 64	3 786	1	1
3 64	3 397	1	1
3 64	3 565	1	1
3 64	2 779	1	1
3 64	1 193	1	1
3 64	0 835	1	1
3 64	0 223	1	1
3 64	0 814	1	1
3 64	0 709	1	1
3 64	2 992	1	1
3 64	0 923	1	1
3 64	2 206	1	1
3 64	1 505	1	1
3 64	1 162	1	1
3 65	3 211	1	1
3 65	3 601	1	1
3 65	3 497	1	1
3 65	3 823	1	1
3 65	3 911	1	1
3 65	3 631	1	1
3 65	3 887	1	1
3 65	2 679	1	1
3 65	0 621	1	1
3 65	2 163	1	1
3 65	0 696	1	1
3 65	1 985	1	1
3 65	0 747	1	1
3 65	1 495	1	1
3 65	0 949	1	1
3 65	1 24	1	1
3 65	2 450	1	1
3 66	3 102	1	1
3 66	3 459	1	1
3 66	3 970	1	1
3 66	1 672	1	1
3 66	1 646	1	1
3 66	0 452	1	1
3 66	2 948	1	1
3 66	2 573	1	1
3 66	2 643	1	1
3 66	0 999	1	1
3 66	2 771	1	1
3 66	0 954	1	1
3 66	2 723	1	1
3 66	1 49	1	1
3 66	2 822	1	1
3 66	1 212	1	1
3 66	2 105	1	1
3 67	3 275	1	1
3 67	3 68	1	1
3 67	3 849	1	1
3 67	3 745	1	1
3 67	3 683	1	1
3 67	0 828	1	1
3 67	1 456	1	1
3 67	2 561	1	1
3 67	1 662	1	1
3 67	1 660	1	1
3 67	1 523	1	1
3 67	0 16	1	1
3 67	0 140	1	1
3 67	1 778	1	1
3 67	2 639	1	1
3 67	1 458	1	1
3 67	0 833	1	1
3 68	3 416	1	1
3 68	3 796	1	1
3 68	3 764	1	1
3 68	3 145	1	1
3 68	3 221	1	1
3 68	3 457	1	1
3 68	2 954	1	1
3 68	2 446	1	1
3 68	2 67	1	1
3 68	0 375	1	1
3 68	0 985	1	1
3 68	0 443	1	1
3 68	0 467	1	1
3 68	0 694	1	1
3 68	1 714	1	1
