# Total number neurons: 4000
# Local number neurons: 1000
# Number MPI ranks: 4
# Current simulation step: 1003
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
1 10	3 924	1	1
1 10	2 456	1	1
1 10	3 8	1	1
1 11	1 221	1	1
1 11	1 149	1	1
1 11	1 517	1	1
1 11	1 392	1	1
1 11	1 749	1	1
1 11	1 204	1	1
1 11	3 514	1	1
1 11	2 703	1	1
1 11	2 825	1	1
1 11	2 236	1	1
1 11	0 837	1	1
1 11	3 643	1	1
1 11	2 157	1	1
1 11	3 236	1	1
1 11	3 307	1	1
1 11	0 800	1	1
1 11	3 566	1	1
1 12	1 547	1	1
1 12	1 928	1	1
1 12	1 558	1	1
1 12	1 480	1	1
1 12	1 21	1	1
1 12	2 678	1	1
1 12	0 440	1	1
1 12	0 816	1	1
1 12	3 45	1	1
1 12	3 672	1	1
1 12	3 80	1	1
1 12	3 150	1	1
1 12	2 902	1	1
1 12	2 594	1	1
1 12	3 135	1	1
1 12	2 951	1	1
1 12	2 456	1	1
1 13	1 822	1	1
1 13	1 122	1	1
1 13	1 750	1	1
1 13	1 896	1	1
1 13	1 509	1	1
1 13	3 748	1	1
1 13	0 709	1	1
1 13	2 679	1	1
1 13	3 761	1	1
1 13	0 334	1	1
1 13	3 919	1	1
1 13	2 824	1	1
1 13	2 984	1	1
1 13	0 782	1	1
1 13	3 931	1	1
1 13	3 938	1	1
1 13	3 517	1	1
1 14	1 719	1	1
1 14	1 135	1	1
1 14	1 415	1	1
1 14	3 87	1	1
1 14	0 99	1	1
1 14	0 253	1	1
1 14	3 408	1	1
1 14	3 261	1	1
1 14	0 248	1	1
1 14	3 844	1	1
1 14	0 559	1	1
1 14	0 853	1	1
1 14	0 234	1	1
1 14	0 612	1	1
1 14	2 492	1	1
1 14	2 977	1	1
1 14	0 828	1	1
1 15	1 885	1	1
1 15	1 154	1	1
1 15	1 953	1	1
1 15	1 503	1	1
1 15	1 65	1	1
1 15	2 828	1	1
1 15	2 80	1	1
1 15	3 85	1	1
1 15	3 215	1	1
1 15	3 106	1	1
1 15	0 552	1	1
1 15	2 927	1	1
1 15	3 351	1	1
1 15	0 924	1	1
1 15	0 951	1	1
1 15	2 982	1	1
1 15	0 960	1	1
1 16	1 958	1	1
1 16	1 690	1	1
1 16	1 506	1	1
1 16	2 222	1	1
1 16	3 847	1	1
1 16	2 880	1	1
1 16	2 840	1	1
1 16	0 155	1	1
1 16	2 301	1	1
1 16	2 679	1	1
1 16	0 470	1	1
1 16	3 375	1	1
1 16	2 111	1	1
1 16	2 382	1	1
1 16	2 36	1	1
1 16	0 545	1	1
1 16	3 924	1	1
1 17	1 447	1	1
1 17	1 321	1	1
1 17	1 411	1	1
1 17	1 746	1	1
1 17	1 157	1	1
1 17	1 660	1	1
1 17	3 844	1	1
1 17	2 195	1	1
1 17	0 974	1	1
1 17	3 648	1	1
1 17	0 199	1	1
1 17	2 399	1	1
1 17	3 125	1	1
1 17	2 426	1	1
1 17	3 841	1	1
1 17	2 581	1	1
1 17	3 517	1	1
1 18	1 509	1	1
1 18	1 292	1	1
1 18	1 919	1	1
1 18	1 158	2	1
1 18	0 33	1	1
1 18	0 221	1	1
1 18	2 391	1	1
1 18	3 934	1	1
1 18	2 420	1	1
1 18	0 566	1	1
1 18	3 141	1	1
1 18	2 642	1	1
1 18	2 369	1	1
1 18	0 623	1	1
1 18	3 27	1	1
1 18	2 889	1	1
1 19	1 507	1	1
1 19	1 392	1	1
1 19	1 824	1	1
1 19	2 151	1	1
1 19	2 152	1	1
1 19	3 33	1	1
1 19	0 847	1	1
1 19	0 368	1	1
1 19	2 351	1	1
1 19	0 600	1	1
1 19	0 305	1	1
1 19	3 462	1	1
1 19	3 695	1	1
1 19	0 882	1	1
1 19	0 945	1	1
1 19	2 891	1	1
1 19	2 368	1	1
1 20	1 269	1	1
1 20	1 858	1	1
1 20	1 402	1	1
1 20	1 719	1	1
1 20	1 977	1	1
1 20	1 267	1	1
1 20	1 36	1	1
1 20	0 498	1	1
1 20	0 504	1	1
1 20	2 974	1	1
1 20	3 641	1	1
1 20	3 615	1	1
1 20	0 455	1	1
1 20	3 785	1	1
1 20	2 174	1	1
1 20	0 641	1	1
1 20	2 80	1	1
1 21	1 312	1	1
1 21	1 962	1	1
1 21	1 284	1	1
1 21	1 293	1	1
1 21	1 766	1	1
1 21	1 172	1	1
1 21	1 507	1	1
1 21	0 224	1	1
1 21	0 604	1	1
1 21	2 640	1	1
1 21	3 791	1	1
1 21	3 544	1	1
1 21	3 818	1	1
1 21	2 532	1	1
1 21	0 705	1	1
1 21	2 725	1	1
1 21	3 778	1	1
1 22	1 480	1	1
1 22	1 734	1	1
1 22	1 637	1	1
1 22	1 704	1	1
1 22	1 377	1	1
1 22	0 41	1	1
1 22	2 949	1	1
1 22	0 351	1	1
1 22	2 945	1	1
1 22	2 92	1	1
1 22	0 37	1	1
1 22	0 720	1	1
1 22	3 947	1	1
1 22	2 312	1	1
1 22	3 640	1	1
1 22	3 57	1	1
1 22	0 639	1	1
1 23	1 956	1	1
1 23	1 525	1	1
1 23	1 804	1	1
1 23	2 58	1	1
1 23	0 8	1	1
1 23	2 173	1	1
1 23	3 685	1	1
1 23	3 354	1	1
1 23	2 393	1	1
1 23	0 723	1	1
1 23	0 461	1	1
1 23	3 554	1	1
1 23	3 639	1	1
1 23	2 980	1	1
1 23	3 916	1	1
1 23	2 625	1	1
1 23	3 152	1	1
1 24	1 232	1	1
1 24	1 115	1	1
1 24	1 447	1	1
1 24	1 882	1	1
1 24	1 675	1	1
1 24	1 50	1	1
1 24	2 157	1	1
1 24	3 310	1	1
1 24	0 123	1	1
1 24	0 365	1	1
1 24	2 227	1	1
1 24	0 928	1	1
1 24	0 692	1	1
1 24	0 596	1	1
1 24	0 867	1	1
1 24	2 29	1	1
1 24	0 823	1	1
1 25	1 496	1	1
1 25	1 506	1	1
1 25	1 51	1	1
1 25	0 809	1	1
1 25	2 850	1	1
1 25	2 134	1	1
1 25	3 3	1	1
1 25	2 472	1	1
1 25	2 422	1	1
1 25	3 690	1	1
1 25	2 977	1	1
1 25	2 877	1	1
1 25	2 130	1	1
1 25	2 608	1	1
1 25	3 697	1	1
1 25	3 444	1	1
1 25	2 7	1	1
1 26	1 256	1	1
1 26	1 643	1	1
1 26	1 345	1	1
1 26	1 207	1	1
1 26	1 411	1	1
1 26	1 999	1	1
1 26	1 186	1	1
1 26	2 297	1	1
1 26	3 847	1	1
1 26	3 884	1	1
1 26	0 884	1	1
1 26	2 905	1	1
1 26	2 975	1	1
1 26	2 640	1	1
1 26	3 711	1	1
1 26	0 880	1	1
1 26	2 897	1	1
1 27	1 481	1	1
1 27	3 185	1	1
1 27	0 439	1	1
1 27	3 686	1	1
1 27	2 716	1	1
1 27	2 224	1	1
1 27	3 53	1	1
1 27	3 260	1	1
1 27	3 120	1	1
1 27	0 794	1	1
1 27	2 282	1	1
1 27	3 200	1	1
1 27	3 669	1	1
1 27	2 607	1	1
1 27	3 827	1	1
1 27	2 635	1	1
1 27	3 362	1	1
1 28	1 433	1	1
1 28	1 678	1	1
1 28	1 475	1	1
1 28	1 357	1	1
1 28	1 763	1	1
1 28	2 467	1	1
1 28	0 520	1	1
1 28	3 385	1	1
1 28	0 720	1	1
1 28	2 854	1	1
1 28	0 523	1	1
1 28	0 114	1	1
1 28	3 172	1	1
1 28	2 97	1	1
1 28	3 714	1	1
1 28	3 742	1	1
1 28	3 143	1	1
1 29	1 407	1	1
1 29	1 538	1	1
1 29	1 489	1	1
1 29	1 676	1	1
1 29	2 773	1	1
1 29	3 579	1	1
1 29	3 506	1	1
1 29	3 106	1	1
1 29	2 832	1	1
1 29	3 771	1	1
1 29	2 70	1	1
1 29	3 717	1	1
1 29	0 482	1	1
1 29	0 15	1	1
1 29	0 402	1	1
1 29	2 500	1	1
1 29	0 140	1	1
1 30	1 441	1	1
1 30	1 719	1	1
1 30	1 649	1	1
1 30	1 920	1	1
1 30	0 465	1	1
1 30	2 128	1	1
1 30	0 509	1	1
1 30	0 774	1	1
1 30	3 133	1	1
1 30	3 175	1	1
1 30	2 413	1	1
1 30	3 645	1	1
1 30	2 376	1	1
1 30	3 196	1	1
1 30	3 210	1	1
1 30	0 921	1	1
1 30	0 907	1	1
1 31	1 380	1	1
1 31	1 742	1	1
1 31	1 825	1	1
1 31	0 298	1	1
1 31	3 780	1	1
1 31	3 32	1	1
1 31	2 540	1	1
1 31	0 814	1	1
1 31	0 25	1	1
1 31	3 564	1	1
1 31	3 637	1	1
1 31	3 109	1	1
1 31	3 714	1	1
1 31	3 740	1	1
1 31	2 506	1	1
1 31	0 176	1	1
1 31	3 217	1	1
1 32	1 620	1	1
1 32	1 113	1	1
1 32	1 535	1	1
1 32	1 925	1	1
1 32	1 943	1	1
1 32	1 736	1	1
1 32	1 558	1	1
1 32	3 78	1	1
1 32	2 179	1	1
1 32	3 259	1	1
1 32	2 743	1	1
1 32	0 620	1	1
1 32	3 957	1	1
1 32	3 27	1	1
1 32	2 151	1	1
1 32	2 370	1	1
1 32	3 691	1	1
1 33	1 36	1	1
1 33	1 576	1	1
1 33	3 346	1	1
1 33	0 349	1	1
1 33	0 369	1	1
1 33	0 26	1	1
1 33	3 17	1	1
1 33	3 989	1	1
1 33	3 246	1	1
1 33	3 146	1	1
1 33	2 231	1	1
1 33	3 411	1	1
1 33	0 821	1	1
1 33	3 171	1	1
1 33	2 547	1	1
1 33	3 280	1	1
1 33	2 526	1	1
1 34	1 820	1	1
1 34	1 370	1	1
1 34	1 463	1	1
1 34	1 32	1	1
1 34	2 558	1	1
1 34	0 776	1	1
1 34	2 782	1	1
1 34	0 69	1	1
1 34	3 714	1	1
1 34	3 995	1	1
1 34	2 965	1	1
1 34	3 418	1	1
1 34	2 787	1	1
1 34	2 784	1	1
1 34	2 596	1	1
1 34	2 157	1	1
1 34	3 373	1	1
1 35	1 508	1	1
1 35	1 890	1	1
1 35	1 435	1	1
1 35	1 639	1	1
1 35	1 397	1	1
1 35	1 862	1	1
1 35	1 221	1	1
1 35	1 715	1	1
1 35	0 219	1	1
1 35	3 129	1	1
1 35	3 905	1	1
1 35	0 832	1	1
1 35	2 507	1	1
1 35	2 382	1	1
1 35	0 947	1	1
1 35	0 895	1	1
1 35	2 996	1	1
1 36	1 236	1	1
1 36	1 907	1	1
1 36	1 24	1	1
1 36	1 749	1	1
1 36	1 332	1	1
1 36	0 187	1	1
1 36	3 703	1	1
1 36	2 936	1	1
1 36	2 183	1	1
1 36	0 164	1	1
1 36	0 186	1	1
1 36	0 597	1	1
1 36	2 551	1	1
1 36	2 431	1	1
1 36	0 570	1	1
1 36	0 782	1	1
1 36	3 619	1	1
1 37	1 593	1	1
1 37	1 949	1	1
1 37	1 467	1	1
1 37	1 325	1	1
1 37	0 922	1	1
1 37	3 305	1	1
1 37	2 509	1	1
1 37	3 542	1	1
1 37	0 387	1	1
1 37	3 16	1	1
1 37	0 689	1	1
1 37	2 983	1	1
1 37	0 212	1	1
1 37	3 768	1	1
1 37	0 750	1	1
1 37	0 569	1	1
1 37	3 546	1	1
1 38	1 853	1	1
1 38	1 88	1	1
1 38	1 735	1	1
1 38	1 148	1	1
1 38	1 462	1	1
1 38	0 280	1	1
1 38	2 162	1	1
1 38	0 530	1	1
1 38	0 771	1	1
1 38	3 618	1	1
1 38	0 511	1	1
1 38	2 919	1	1
1 38	2 209	1	1
1 38	2 694	1	1
1 38	0 109	1	1
1 38	2 195	1	1
1 38	0 277	1	1
1 39	1 15	1	1
1 39	1 570	1	1
1 39	2 546	1	1
1 39	3 398	1	1
1 39	3 92	1	1
1 39	0 42	1	1
1 39	0 427	1	1
1 39	3 885	1	1
1 39	3 622	1	1
1 39	0 854	1	1
1 39	0 411	1	1
1 39	3 432	1	1
1 39	2 896	1	1
1 39	0 825	1	1
1 39	2 794	1	1
1 39	0 39	1	1
1 39	3 39	1	1
1 40	1 602	1	1
1 40	1 757	1	1
1 40	1 4	1	1
1 40	1 45	1	1
1 40	0 727	1	1
1 40	3 215	1	1
1 40	0 473	1	1
1 40	3 325	1	1
1 40	0 756	1	1
1 40	0 990	1	1
1 40	2 980	1	1
1 40	0 462	1	1
1 40	2 795	1	1
1 40	2 953	1	1
1 40	3 414	1	1
1 40	2 229	1	1
1 40	3 529	1	1
1 41	1 365	1	1
1 41	1 449	1	1
1 41	1 536	1	1
1 41	1 238	1	1
1 41	1 943	1	1
1 41	1 896	1	1
1 41	1 787	1	1
1 41	1 997	1	1
1 41	1 723	1	1
1 41	3 518	1	1
1 41	0 710	1	1
1 41	3 824	1	1
1 41	3 89	1	1
1 41	3 772	1	1
1 41	3 40	1	1
1 41	0 194	1	1
1 41	2 494	1	1
1 42	1 139	1	1
1 42	1 498	1	1
1 42	1 69	1	1
1 42	3 914	1	1
1 42	2 698	1	1
1 42	3 448	1	1
1 42	2 646	1	1
1 42	3 156	1	1
1 42	2 664	1	1
1 42	0 366	1	1
1 42	3 52	1	1
1 42	2 176	1	1
1 42	2 717	1	1
1 42	0 890	1	1
1 42	0 840	1	1
1 42	2 345	1	1
1 42	3 685	1	1
1 43	1 152	1	1
1 43	1 177	1	1
1 43	1 105	1	1
1 43	1 385	1	1
1 43	1 733	1	1
1 43	0 250	1	1
1 43	2 602	1	1
1 43	3 19	1	1
1 43	2 358	1	1
1 43	2 30	1	1
1 43	3 175	1	1
1 43	0 644	1	1
1 43	2 90	1	1
1 43	3 992	1	1
1 43	3 918	1	1
1 43	3 556	1	1
1 43	0 706	1	1
1 44	1 418	1	1
1 44	1 569	1	1
1 44	1 237	1	1
1 44	1 683	1	1
1 44	1 89	1	1
1 44	2 199	1	1
1 44	3 624	1	1
1 44	3 583	1	1
1 44	0 942	1	1
1 44	0 218	1	1
1 44	0 475	1	1
1 44	2 697	1	1
1 44	3 862	1	1
1 44	2 936	1	1
1 44	2 356	1	1
1 44	3 707	1	1
1 44	0 676	1	1
1 45	1 224	1	1
1 45	1 942	1	1
1 45	1 435	1	1
1 45	1 276	1	1
1 45	1 50	1	1
1 45	3 719	1	1
1 45	2 875	1	1
1 45	3 432	1	1
1 45	0 432	1	1
1 45	3 636	1	1
1 45	2 330	1	1
1 45	3 287	1	1
1 45	3 104	1	1
1 45	2 829	1	1
1 45	2 774	1	1
1 45	0 454	1	1
1 45	2 471	1	1
1 46	1 875	1	1
1 46	1 575	1	1
1 46	1 913	1	1
1 46	1 921	1	1
1 46	3 187	1	1
1 46	0 223	1	1
1 46	2 150	1	1
1 46	2 347	1	1
1 46	0 687	1	1
1 46	2 524	1	1
1 46	2 759	1	1
1 46	0 454	1	1
1 46	2 363	1	1
1 46	3 981	1	1
1 46	2 77	1	1
1 46	2 40	1	1
1 46	3 380	1	1
1 47	1 293	1	1
1 47	1 741	1	1
1 47	1 311	1	1
1 47	1 982	1	1
1 47	0 806	1	1
1 47	3 562	1	1
1 47	0 816	1	1
1 47	3 272	1	1
1 47	0 555	1	1
1 47	2 123	1	1
1 47	3 575	1	1
1 47	2 86	1	1
1 47	0 671	1	1
1 47	3 5	1	1
1 47	0 460	1	1
1 47	3 411	1	1
1 47	3 291	1	1
1 48	1 809	1	1
1 48	1 109	1	1
1 48	1 112	1	1
1 48	2 190	1	1
1 48	0 613	1	1
1 48	3 143	1	1
1 48	0 180	1	1
1 48	0 320	1	1
1 48	2 539	1	1
1 48	2 349	1	1
1 48	0 674	1	1
1 48	0 363	1	1
1 48	0 104	1	1
1 48	3 450	1	1
1 48	3 400	1	1
1 48	0 214	1	1
1 48	3 521	1	1
1 49	1 119	1	1
1 49	1 722	1	1
1 49	1 658	1	1
1 49	1 706	1	1
1 49	1 493	1	1
1 49	1 155	1	1
1 49	0 514	1	1
1 49	2 410	1	1
1 49	0 167	1	1
1 49	0 52	1	1
1 49	2 684	1	1
1 49	2 917	1	1
1 49	0 200	1	1
1 49	0 990	1	1
1 49	2 145	1	1
1 49	0 505	1	1
1 49	3 323	1	1
1 50	1 173	1	1
1 50	1 678	1	1
1 50	1 264	1	1
1 50	2 191	1	1
1 50	3 5	1	1
1 50	0 168	1	1
1 50	3 393	1	1
1 50	0 596	1	1
1 50	2 113	1	1
1 50	2 656	1	1
1 50	2 595	1	1
1 50	3 123	1	1
1 50	0 849	1	1
1 50	2 827	1	1
1 50	2 50	1	1
1 50	2 678	1	1
1 50	3 591	1	1
1 51	1 343	1	1
1 51	1 638	1	1
1 51	1 979	1	1
1 51	1 101	1	1
1 51	1 198	1	1
1 51	1 44	1	1
1 51	3 907	1	1
1 51	2 945	1	1
1 51	2 546	1	1
1 51	0 761	1	1
1 51	2 692	1	1
1 51	3 208	1	1
1 51	0 464	1	1
1 51	0 67	1	1
1 51	2 873	1	1
1 51	2 940	1	1
1 51	2 900	1	1
1 52	1 38	1	1
1 52	1 898	1	1
1 52	1 408	1	1
1 52	0 238	1	1
1 52	0 618	1	1
1 52	2 988	1	1
1 52	0 507	1	1
1 52	0 779	1	1
1 52	2 428	1	1
1 52	3 61	1	1
1 52	0 434	1	1
1 52	0 463	1	1
1 52	0 195	1	1
1 52	3 282	1	1
1 52	0 959	1	1
1 52	0 247	1	1
1 52	3 149	1	1
1 53	1 562	1	1
1 53	1 661	1	1
1 53	1 182	1	1
1 53	1 970	1	1
1 53	0 632	1	1
1 53	0 240	1	1
1 53	0 255	1	1
1 53	3 187	1	1
1 53	0 141	1	1
1 53	3 92	1	1
1 53	3 531	1	1
1 53	0 21	1	1
1 53	2 573	1	1
1 53	0 848	1	1
1 53	0 428	1	1
1 53	3 581	1	1
1 53	3 397	1	1
1 54	1 890	1	1
1 54	1 305	1	1
1 54	1 170	1	1
1 54	2 647	1	1
1 54	2 272	1	1
1 54	3 828	1	1
1 54	2 828	1	1
1 54	2 408	1	1
1 54	3 696	1	1
1 54	2 576	1	1
1 54	2 297	1	1
1 54	3 861	1	1
1 54	3 502	1	1
1 54	0 22	1	1
1 54	3 910	1	1
1 54	3 382	1	1
1 54	2 539	1	1
1 55	1 840	1	1
1 55	1 808	1	1
1 55	1 971	1	1
1 55	1 329	1	1
1 55	1 998	1	1
1 55	0 10	1	1
1 55	2 128	1	1
1 55	3 961	1	1
1 55	2 404	1	1
1 55	3 740	1	1
1 55	0 554	1	1
1 55	0 25	1	1
1 55	2 410	1	1
1 55	0 669	1	1
1 55	2 758	1	1
1 55	0 964	1	1
1 55	2 315	1	1
1 56	1 142	1	1
1 56	1 702	1	1
1 56	1 450	1	1
1 56	0 383	1	1
1 56	2 872	1	1
1 56	2 953	1	1
1 56	3 745	1	1
1 56	2 764	1	1
1 56	2 768	1	1
1 56	3 678	1	1
1 56	2 624	1	1
1 56	3 524	1	1
1 56	3 830	1	1
1 56	2 32	1	1
1 56	3 441	1	1
1 56	3 808	1	1
1 56	3 210	1	1
1 57	1 644	1	1
1 57	1 177	1	1
1 57	1 285	1	1
1 57	1 296	1	1
1 57	1 589	1	1
1 57	1 283	1	1
1 57	1 777	1	1
1 57	3 412	1	1
1 57	3 168	1	1
1 57	2 759	1	1
1 57	3 225	1	1
1 57	0 369	1	1
1 57	2 576	1	1
1 57	3 722	1	1
1 57	3 138	1	1
1 57	0 284	1	1
1 57	2 184	1	1
1 58	1 109	1	1
1 58	2 66	1	1
1 58	3 337	1	1
1 58	2 224	1	1
1 58	2 714	1	1
1 58	0 801	1	1
1 58	0 15	1	1
1 58	0 979	1	1
1 58	2 10	1	1
1 58	2 448	1	1
1 58	2 981	1	1
1 58	3 58	1	1
1 58	2 220	1	1
1 58	0 595	1	1
1 58	2 770	1	1
1 58	3 909	1	1
1 58	0 600	1	1
1 59	1 83	1	1
1 59	1 990	1	1
1 59	1 330	1	1
1 59	1 271	1	1
1 59	1 293	1	1
1 59	2 780	1	1
1 59	2 325	1	1
1 59	0 314	1	1
1 59	2 539	1	1
1 59	3 177	1	1
1 59	2 490	1	1
1 59	2 971	1	1
1 59	0 989	1	1
1 59	2 181	1	1
1 59	3 8	1	1
1 59	3 613	1	1
1 59	0 401	1	1
1 60	1 180	1	1
1 60	1 382	1	1
1 60	1 104	1	1
1 60	1 282	1	1
1 60	1 614	1	1
1 60	1 308	1	1
1 60	1 814	1	1
1 60	3 264	1	1
1 60	3 419	1	1
1 60	3 891	1	1
1 60	0 490	1	1
1 60	3 58	1	1
1 60	0 515	1	1
1 60	3 722	1	1
1 60	3 454	1	1
1 60	0 53	1	1
1 60	3 47	1	1
1 61	1 212	1	1
1 61	1 809	1	1
1 61	1 458	1	1
1 61	1 378	1	1
1 61	1 559	1	1
1 61	1 690	1	1
1 61	2 913	1	1
1 61	0 958	1	1
1 61	2 406	1	1
1 61	3 925	1	1
1 61	3 590	1	1
1 61	0 540	1	1
1 61	3 65	1	1
1 61	0 82	1	1
1 61	0 565	1	1
1 61	2 193	1	1
1 61	3 585	1	1
1 62	1 244	1	1
1 62	1 350	1	1
1 62	1 57	1	1
1 62	1 93	1	1
1 62	1 22	1	1
1 62	2 723	1	1
1 62	2 756	1	1
1 62	2 863	1	1
1 62	0 703	1	1
1 62	2 401	1	1
1 62	3 901	1	1
1 62	0 204	1	1
1 62	3 670	1	1
1 62	2 32	1	1
1 62	3 112	1	1
1 62	3 435	1	1
1 62	2 667	1	1
1 63	1 56	1	1
1 63	1 105	1	1
1 63	1 381	1	1
1 63	1 338	1	1
1 63	1 90	1	1
1 63	3 754	1	1
1 63	0 336	1	1
1 63	0 304	1	1
1 63	3 242	1	1
1 63	2 999	1	1
1 63	3 5	1	1
1 63	2 149	1	1
1 63	0 742	1	1
1 63	2 307	1	1
1 63	2 19	1	1
1 63	2 991	1	1
1 63	2 350	1	1
1 64	1 784	1	1
1 64	1 125	1	1
1 64	1 53	1	1
1 64	1 209	1	1
1 64	1 666	1	1
1 64	1 509	1	1
1 64	2 408	1	1
1 64	2 76	1	1
1 64	3 310	1	1
1 64	3 511	1	1
1 64	3 332	1	1
1 64	2 822	1	1
1 64	2 709	1	1
1 64	2 954	1	1
1 64	2 200	1	1
1 64	3 940	1	1
1 64	2 437	1	1
1 65	1 993	1	1
1 65	1 608	1	1
1 65	1 129	1	1
1 65	1 128	1	1
1 65	1 114	1	1
1 65	1 867	1	1
1 65	1 192	1	1
1 65	2 886	1	1
1 65	0 196	1	1
1 65	2 665	1	1
1 65	2 513	1	1
1 65	2 670	1	1
1 65	0 511	1	1
1 65	0 15	1	1
1 65	2 619	1	1
1 65	2 714	1	1
1 65	0 168	1	1
1 66	1 317	1	1
1 66	1 467	1	1
1 66	1 594	1	1
1 66	3 911	1	1
1 66	0 464	1	1
1 66	0 944	1	1
1 66	2 271	1	1
1 66	0 734	1	1
1 66	0 124	1	1
1 66	3 896	1	1
1 66	3 794	1	1
1 66	3 848	1	1
1 66	0 248	1	1
1 66	2 209	1	1
1 66	2 167	1	1
1 66	3 125	1	1
1 66	3 4	1	1
1 67	1 247	1	1
1 67	1 20	1	1
1 67	1 117	1	1
1 67	1 819	1	1
1 67	1 425	1	1
1 67	3 589	1	1
1 67	0 472	1	1
1 67	0 41	1	1
1 67	2 679	1	1
1 67	3 241	1	1
1 67	2 829	1	1
1 67	2 995	1	1
1 67	3 848	1	1
1 67	0 156	1	1
1 67	3 310	1	1
1 67	2 311	1	1
1 67	3 326	1	1
1 68	1 510	1	1
1 68	1 726	1	1
1 68	1 991	1	1
1 68	1 778	1	1
1 68	1 37	1	1
1 68	3 896	1	1
1 68	0 343	1	1
1 68	2 883	1	1
1 68	3 775	1	1
1 68	2 817	1	1
1 68	2 91	1	1
1 68	0 505	1	1
1 68	2 397	1	1
1 68	0 395	1	1
