# Total number neurons: 4000
# Local number neurons: 1000
# Number MPI ranks: 4
# Current simulation step: 1003
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
2 23	1 307	1	1
2 23	1 511	1	1
2 23	1 74	1	1
2 23	3 346	1	1
2 23	0 931	1	1
2 23	0 109	1	1
2 23	3 630	1	1
2 23	3 467	1	1
2 23	1 867	1	1
2 23	0 370	1	1
2 24	2 44	1	1
2 24	2 811	1	1
2 24	2 711	1	1
2 24	2 531	1	1
2 24	1 190	1	1
2 24	3 147	1	1
2 24	1 364	1	1
2 24	3 839	1	1
2 24	1 410	1	1
2 24	0 789	1	1
2 24	0 888	1	1
2 24	3 863	1	1
2 24	0 748	1	1
2 24	0 573	1	1
2 24	0 81	1	1
2 24	3 157	1	1
2 24	0 52	1	1
2 25	2 801	1	1
2 25	2 713	1	1
2 25	2 137	1	1
2 25	2 992	1	1
2 25	2 705	1	1
2 25	2 879	1	1
2 25	2 75	1	1
2 25	1 804	1	1
2 25	1 985	1	1
2 25	3 965	1	1
2 25	3 305	1	1
2 25	0 522	1	1
2 25	0 739	1	1
2 25	1 234	1	1
2 25	1 729	1	1
2 25	3 330	1	1
2 25	0 300	1	1
2 26	2 893	1	1
2 26	2 45	1	1
2 26	2 361	1	1
2 26	2 688	1	1
2 26	2 172	1	1
2 26	2 177	1	1
2 26	2 569	1	1
2 26	2 182	1	1
2 26	0 632	1	1
2 26	3 170	1	1
2 26	3 68	1	1
2 26	3 943	1	1
2 26	3 298	1	1
2 26	3 217	1	1
2 26	0 972	1	1
2 26	3 800	1	1
2 26	0 725	1	1
2 27	2 504	1	1
2 27	2 732	1	1
2 27	2 722	1	1
2 27	2 979	1	1
2 27	2 748	1	1
2 27	2 375	1	1
2 27	1 618	1	1
2 27	1 625	1	1
2 27	0 760	1	1
2 27	3 807	1	1
2 27	0 30	1	1
2 27	1 283	1	1
2 27	0 430	1	1
2 27	3 339	1	1
2 27	1 301	1	1
2 27	0 733	1	1
2 27	0 550	1	1
2 28	2 826	1	1
2 28	2 394	1	1
2 28	3 700	1	1
2 28	0 345	1	1
2 28	1 545	1	1
2 28	0 471	1	1
2 28	1 5	1	1
2 28	1 358	1	1
2 28	1 212	1	1
2 28	0 654	1	1
2 28	1 28	1	1
2 28	0 60	1	1
2 28	1 850	1	1
2 28	0 16	1	1
2 28	3 140	1	1
2 28	3 989	1	1
2 28	1 574	1	1
2 29	2 611	1	1
2 29	2 343	1	1
2 29	2 888	1	1
2 29	2 28	1	1
2 29	2 416	1	1
2 29	0 622	1	1
2 29	3 973	1	1
2 29	0 470	1	1
2 29	1 20	1	1
2 29	1 728	1	1
2 29	0 118	1	1
2 29	0 702	1	1
2 29	0 513	1	1
2 29	0 531	1	1
2 29	3 792	1	1
2 29	0 589	1	1
2 29	0 446	1	1
2 30	2 676	1	1
2 30	2 949	1	1
2 30	2 915	1	1
2 30	2 717	1	1
2 30	2 411	1	1
2 30	3 374	1	1
2 30	1 418	1	1
2 30	1 821	1	1
2 30	3 792	1	1
2 30	3 715	1	1
2 30	0 406	1	1
2 30	1 825	1	1
2 30	1 705	1	1
2 30	0 218	1	1
2 30	3 240	1	1
2 30	1 560	1	1
2 30	3 597	1	1
2 31	2 825	1	1
2 31	2 984	1	1
2 31	1 195	1	1
2 31	3 801	1	1
2 31	3 471	1	1
2 31	3 233	1	1
2 31	1 503	1	1
2 31	0 677	1	1
2 31	0 389	1	1
2 31	3 115	1	1
2 31	0 947	1	1
2 31	1 417	1	1
2 31	3 745	1	1
2 31	3 395	1	1
2 31	1 307	1	1
2 31	1 434	1	1
2 31	0 399	1	1
2 32	2 856	1	1
2 32	2 561	1	1
2 32	2 374	1	1
2 32	2 734	1	1
2 32	3 885	1	1
2 32	0 650	1	1
2 32	3 434	1	1
2 32	0 588	1	1
2 32	0 962	1	1
2 32	0 858	1	1
2 32	0 393	1	1
2 32	3 669	1	1
2 32	0 648	1	1
2 32	0 673	1	1
2 32	0 346	1	1
2 32	0 320	1	1
2 32	0 834	1	1
2 33	2 368	1	1
2 33	2 751	1	1
2 33	2 678	1	1
2 33	2 47	1	1
2 33	0 981	1	1
2 33	0 503	1	1
2 33	3 526	1	1
2 33	1 829	1	1
2 33	0 760	1	1
2 33	0 522	1	1
2 33	0 955	1	1
2 33	0 124	1	1
2 33	0 999	1	1
2 33	3 940	1	1
2 33	1 569	1	1
2 33	1 491	1	1
2 33	3 639	1	1
2 34	2 857	1	1
2 34	2 633	1	1
2 34	2 164	1	1
2 34	2 68	1	1
2 34	2 493	1	1
2 34	3 515	1	1
2 34	0 860	1	1
2 34	3 956	1	1
2 34	1 326	1	1
2 34	3 277	1	1
2 34	3 639	1	1
2 34	1 304	1	1
2 34	1 433	1	1
2 34	3 817	1	1
2 34	0 43	1	1
2 34	1 318	1	1
2 34	0 482	1	1
2 35	2 98	1	1
2 35	2 390	1	1
2 35	3 17	1	1
2 35	0 766	1	1
2 35	0 511	1	1
2 35	3 682	1	1
2 35	3 439	1	1
2 35	3 828	1	1
2 35	1 605	1	1
2 35	1 107	1	1
2 35	3 591	1	1
2 35	3 99	1	1
2 35	1 939	1	1
2 35	0 653	1	1
2 35	3 542	1	1
2 35	3 899	1	1
2 35	0 266	1	1
2 36	2 167	1	1
2 36	2 766	1	1
2 36	2 96	1	1
2 36	1 117	1	1
2 36	0 88	1	1
2 36	3 492	1	1
2 36	1 671	1	1
2 36	0 357	1	1
2 36	3 650	1	1
2 36	0 99	1	1
2 36	3 855	1	1
2 36	0 558	1	1
2 36	0 367	1	1
2 36	3 169	1	1
2 36	3 65	1	1
2 36	1 853	1	1
2 36	0 678	1	1
2 37	2 617	1	1
2 37	0 167	1	1
2 37	3 459	1	1
2 37	0 671	1	1
2 37	0 690	1	1
2 37	0 538	1	1
2 37	0 272	1	1
2 37	0 249	1	1
2 37	1 841	1	1
2 37	0 502	1	1
2 37	3 920	1	1
2 37	1 143	1	1
2 37	1 302	1	1
2 37	0 186	1	1
2 37	3 773	1	1
2 37	0 996	1	1
2 37	1 916	1	1
2 38	2 423	1	1
2 38	2 874	1	1
2 38	2 258	1	1
2 38	2 587	1	1
2 38	1 241	1	1
2 38	0 798	1	1
2 38	3 8	1	1
2 38	1 567	1	1
2 38	1 391	1	1
2 38	1 272	1	1
2 38	3 87	1	1
2 38	0 933	1	1
2 38	3 247	1	1
2 38	0 498	1	1
2 38	1 784	1	1
2 38	0 415	1	1
2 38	3 100	1	1
2 39	2 329	1	1
2 39	2 243	1	1
2 39	2 704	1	1
2 39	2 37	1	1
2 39	2 26	1	1
2 39	0 178	1	1
2 39	3 381	1	1
2 39	3 141	1	1
2 39	0 110	1	1
2 39	1 872	1	1
2 39	3 568	1	1
2 39	0 355	1	1
2 39	3 522	1	1
2 39	0 212	1	1
2 39	1 868	1	1
2 39	1 585	1	1
2 39	0 942	1	1
2 40	2 541	1	1
2 40	2 249	1	1
2 40	2 778	1	1
2 40	2 646	1	1
2 40	2 98	1	1
2 40	3 584	1	1
2 40	0 818	1	1
2 40	0 271	1	1
2 40	1 2	1	1
2 40	3 534	1	1
2 40	1 422	1	1
2 40	1 541	1	1
2 40	3 67	1	1
2 40	0 325	1	1
2 40	3 182	1	1
2 40	3 478	1	1
2 40	0 738	1	1
2 41	2 820	1	1
2 41	2 782	1	1
2 41	2 198	1	1
2 41	2 626	1	1
2 41	3 815	1	1
2 41	1 313	1	1
2 41	0 148	1	1
2 41	0 679	1	1
2 41	1 44	1	1
2 41	3 413	1	1
2 41	1 714	1	1
2 41	3 141	1	1
2 41	3 543	1	1
2 41	1 453	1	1
2 41	3 595	1	1
2 41	1 709	1	1
2 41	0 244	1	1
2 42	2 630	1	1
2 42	2 114	1	1
2 42	2 812	1	1
2 42	3 648	1	1
2 42	0 369	1	1
2 42	3 60	1	1
2 42	3 873	1	1
2 42	0 281	1	1
2 42	0 530	1	1
2 42	3 24	1	1
2 42	0 692	1	1
2 42	0 974	1	1
2 42	3 409	1	1
2 42	0 630	1	1
2 42	3 587	1	1
2 42	3 345	1	1
2 42	1 986	1	1
2 43	2 251	1	1
2 43	2 418	1	1
2 43	2 479	1	1
2 43	1 39	1	1
2 43	3 509	1	1
2 43	0 230	1	1
2 43	3 270	1	1
2 43	3 464	1	1
2 43	1 330	1	1
2 43	0 96	1	1
2 43	0 456	1	1
2 43	3 451	1	1
2 43	0 911	1	1
2 43	1 874	1	1
2 43	0 806	1	1
2 43	1 455	1	1
2 43	3 84	1	1
2 44	2 909	1	1
2 44	2 854	1	1
2 44	2 394	1	1
2 44	0 413	1	1
2 44	3 116	1	1
2 44	0 618	1	1
2 44	3 449	1	1
2 44	0 184	1	1
2 44	3 463	1	1
2 44	1 963	1	1
2 44	0 556	1	1
2 44	3 192	1	1
2 44	1 141	1	1
2 44	3 940	1	1
2 44	0 946	1	1
2 44	3 167	1	1
2 44	0 389	1	1
2 45	2 414	1	1
2 45	2 979	1	1
2 45	2 427	1	1
2 45	0 698	1	1
2 45	1 936	1	1
2 45	1 681	1	1
2 45	1 181	1	1
2 45	3 187	1	1
2 45	0 632	1	1
2 45	1 533	1	1
2 45	3 983	1	1
2 45	3 290	1	1
2 45	1 479	1	1
2 45	0 916	1	1
2 45	0 495	1	1
2 45	1 262	1	1
2 45	0 581	1	1
2 46	2 417	1	1
2 46	2 5	1	1
2 46	2 256	1	1
2 46	2 614	1	1
2 46	2 881	1	1
2 46	0 788	1	1
2 46	3 86	1	1
2 46	3 880	1	1
2 46	0 335	1	1
2 46	0 256	1	1
2 46	0 62	1	1
2 46	1 41	1	1
2 46	0 472	1	1
2 46	1 938	1	1
2 46	3 348	1	1
2 46	0 299	1	1
2 46	3 844	1	1
2 47	2 647	1	1
2 47	2 128	1	1
2 47	2 900	1	1
2 47	2 620	1	1
2 47	3 802	1	1
2 47	1 939	1	1
2 47	0 740	1	1
2 47	0 795	1	1
2 47	1 897	1	1
2 47	0 806	1	1
2 47	0 957	1	1
2 47	1 778	1	1
2 47	0 861	1	1
2 47	1 893	1	1
2 47	3 424	1	1
2 47	0 837	1	1
2 47	3 953	1	1
2 48	2 556	1	1
2 48	2 88	1	1
2 48	2 343	1	1
2 48	2 440	1	1
2 48	2 706	1	1
2 48	2 163	1	1
2 48	2 897	1	1
2 48	2 331	1	1
2 48	1 453	1	1
2 48	1 591	1	1
2 48	3 62	1	1
2 48	1 850	1	1
2 48	0 714	1	1
2 48	0 128	1	1
2 48	3 422	1	1
2 48	0 961	1	1
2 48	3 450	1	1
2 49	2 179	1	1
2 49	2 278	1	1
2 49	2 998	1	1
2 49	2 292	1	1
2 49	2 197	1	1
2 49	2 469	1	1
2 49	2 897	1	1
2 49	1 941	1	1
2 49	1 456	1	1
2 49	3 450	1	1
2 49	1 599	1	1
2 49	3 743	1	1
2 49	0 820	1	1
2 49	3 431	1	1
2 49	0 802	1	1
2 49	3 970	1	1
2 49	1 212	1	1
2 50	2 531	1	1
2 50	2 418	1	1
2 50	2 2	1	1
2 50	2 526	1	1
2 50	2 528	1	1
2 50	3 432	1	1
2 50	1 367	1	1
2 50	3 858	1	1
2 50	0 19	1	1
2 50	3 307	1	1
2 50	3 289	1	1
2 50	1 809	1	1
2 50	0 841	1	1
2 50	3 75	1	1
2 50	1 643	1	1
2 50	3 867	1	1
2 50	0 398	1	1
2 51	2 999	1	1
2 51	2 901	1	1
2 51	2 954	1	1
2 51	2 323	1	1
2 51	2 426	1	1
2 51	0 389	1	1
2 51	0 3	1	1
2 51	3 581	1	1
2 51	1 779	1	1
2 51	0 542	1	1
2 51	1 668	1	1
2 51	3 950	1	1
2 51	1 84	1	1
2 51	3 873	1	1
2 51	3 552	1	1
2 51	3 615	1	1
2 51	0 956	1	1
2 52	2 66	1	1
2 52	2 406	1	1
2 52	2 541	1	1
2 52	2 382	1	1
2 52	2 770	1	1
2 52	2 748	1	1
2 52	2 679	1	1
2 52	2 961	1	1
2 52	1 767	1	1
2 52	3 194	1	1
2 52	1 495	1	1
2 52	3 100	1	1
2 52	1 431	1	1
2 52	1 651	1	1
2 52	1 194	1	1
2 52	1 848	1	1
2 52	1 649	1	1
2 53	2 8	1	1
2 53	2 17	1	1
2 53	2 618	1	1
2 53	1 646	1	1
2 53	3 645	1	1
2 53	3 223	1	1
2 53	1 862	1	1
2 53	1 32	1	1
2 53	3 396	1	1
2 53	3 896	1	1
2 53	3 903	1	1
2 53	3 370	1	1
2 53	0 444	1	1
2 53	1 430	1	1
2 53	1 973	1	1
2 53	3 34	1	1
2 53	1 20	1	1
2 54	2 573	1	1
2 54	2 710	1	1
2 54	2 211	1	1
2 54	2 404	1	1
2 54	2 983	1	1
2 54	0 378	1	1
2 54	3 154	1	1
2 54	0 946	1	1
2 54	3 328	1	1
2 54	1 252	1	1
2 54	3 940	1	1
2 54	3 686	1	1
2 54	0 343	1	1
2 54	0 457	1	1
2 54	0 798	1	1
2 54	3 965	1	1
2 54	0 644	1	1
2 55	2 67	1	1
2 55	2 380	1	1
2 55	2 369	1	1
2 55	2 680	1	1
2 55	2 775	1	1
2 55	3 559	1	1
2 55	1 659	1	1
2 55	1 83	1	1
2 55	0 538	1	1
2 55	1 928	1	1
2 55	0 756	2	1
2 55	0 600	1	1
2 55	0 23	1	1
2 55	3 660	1	1
2 55	1 403	1	1
2 55	3 560	1	1
2 56	2 714	1	1
2 56	2 517	1	1
2 56	2 930	1	1
2 56	0 337	1	1
2 56	0 66	1	1
2 56	0 771	1	1
2 56	0 638	1	1
2 56	0 808	1	1
2 56	3 610	1	1
2 56	1 453	1	1
2 56	3 111	1	1
2 56	3 538	1	1
2 56	3 121	1	1
2 56	0 540	1	1
2 56	0 214	1	1
2 56	1 992	1	1
2 56	1 283	1	1
2 57	2 804	1	1
2 57	2 580	1	1
2 57	3 547	1	1
2 57	3 477	1	1
2 57	1 228	1	1
2 57	3 402	1	1
2 57	3 438	1	1
2 57	0 191	1	1
2 57	0 959	1	1
2 57	0 639	1	1
2 57	3 484	1	1
2 57	1 580	1	1
2 57	0 733	1	1
2 57	1 369	1	1
2 57	0 497	1	1
2 57	3 499	1	1
2 57	0 528	1	1
2 58	2 924	1	1
2 58	2 133	1	1
2 58	2 514	1	1
2 58	2 305	1	1
2 58	1 241	1	1
2 58	1 590	1	1
2 58	0 721	1	1
2 58	0 612	1	1
2 58	1 464	1	1
2 58	3 986	1	1
2 58	1 973	1	1
2 58	1 382	1	1
2 58	1 753	1	1
2 58	0 11	1	1
2 58	1 213	1	1
2 58	0 785	1	1
2 58	1 854	1	1
2 59	2 713	1	1
2 59	2 542	1	1
2 59	2 624	1	1
2 59	2 324	1	1
2 59	2 398	1	1
2 59	1 752	1	1
2 59	1 651	1	1
2 59	0 187	1	1
2 59	1 862	1	1
2 59	3 952	1	1
2 59	0 19	1	1
2 59	0 726	1	1
2 59	3 642	1	1
2 59	3 474	1	1
2 59	3 874	1	1
2 59	3 951	1	1
2 59	3 228	1	1
2 60	2 378	1	1
2 60	2 690	1	1
2 60	1 582	1	1
2 60	3 615	1	1
2 60	1 217	1	1
2 60	1 46	1	1
2 60	0 693	1	1
2 60	1 194	1	1
2 60	1 781	1	1
2 60	3 565	1	1
2 60	1 921	1	1
2 60	3 787	1	1
2 60	0 681	1	1
2 60	1 133	1	1
2 60	3 61	1	1
2 60	1 902	1	1
2 60	3 476	1	1
2 61	1 301	1	1
2 61	1 949	1	1
2 61	1 433	1	1
2 61	0 583	1	1
2 61	3 429	1	1
2 61	3 822	1	1
2 61	1 408	1	1
2 61	1 572	1	1
2 61	1 607	1	1
2 61	0 367	1	1
2 61	0 634	1	1
2 61	0 865	1	1
2 61	0 775	1	1
2 61	0 180	1	1
2 61	3 469	1	1
2 61	1 895	1	1
2 61	1 343	1	1
2 62	2 251	1	1
2 62	2 592	1	1
2 62	2 70	1	1
2 62	2 190	1	1
2 62	2 108	1	1
2 62	2 226	1	1
2 62	2 149	1	1
2 62	1 371	1	1
2 62	1 867	1	1
2 62	0 968	1	1
2 62	3 726	1	1
2 62	3 425	1	1
2 62	3 649	1	1
2 62	3 221	1	1
2 62	1 155	1	1
2 62	0 268	1	1
2 62	0 77	1	1
2 63	2 47	1	1
2 63	2 4	1	1
2 63	2 628	1	1
2 63	2 54	1	1
2 63	0 842	1	1
2 63	1 693	1	1
2 63	3 760	1	1
2 63	1 36	1	1
2 63	0 606	1	1
2 63	1 452	1	1
2 63	0 586	1	1
2 63	0 353	1	1
2 63	1 612	1	1
2 63	0 899	1	1
2 63	3 873	1	1
2 63	1 914	1	1
2 63	1 768	1	1
2 64	2 786	1	1
2 64	2 135	1	1
2 64	2 668	1	1
2 64	2 699	1	1
2 64	1 524	1	1
2 64	3 698	1	1
2 64	3 607	1	1
2 64	1 439	1	1
2 64	0 615	1	1
2 64	1 57	1	1
2 64	0 95	1	1
2 64	3 131	1	1
2 64	1 430	1	1
2 64	3 76	1	1
2 64	1 892	1	1
2 64	1 835	1	1
2 64	1 107	1	1
2 65	2 213	1	1
2 65	2 1	1	1
2 65	2 735	1	1
2 65	2 858	1	1
2 65	2 341	1	1
2 65	0 697	1	1
2 65	1 481	1	1
2 65	0 930	1	1
2 65	0 239	1	1
2 65	3 694	1	1
2 65	1 500	1	1
2 65	0 858	1	1
2 65	1 513	1	1
2 65	1 552	1	1
2 65	0 894	1	1
2 65	3 400	1	1
2 65	1 792	1	1
2 66	2 788	1	1
2 66	2 346	1	1
2 66	2 922	1	1
2 66	2 550	1	1
2 66	2 737	1	1
2 66	2 610	1	1
2 66	1 787	1	1
2 66	0 313	1	1
2 66	0 317	1	1
2 66	0 833	1	1
2 66	0 965	1	1
2 66	3 477	1	1
2 66	0 381	1	1
2 66	0 109	1	1
2 66	0 902	1	1
2 66	3 331	1	1
2 66	0 905	1	1
2 67	2 268	1	1
2 67	2 327	1	1
2 67	2 522	1	1
2 67	1 238	1	1
2 67	3 884	1	1
2 67	1 994	1	1
2 67	1 903	1	1
2 67	1 595	1	1
2 67	3 399	1	1
2 67	1 382	1	1
2 67	3 738	1	1
2 67	0 540	1	1
2 67	1 4	1	1
2 67	1 190	1	1
2 67	0 893	1	1
2 67	3 184	1	1
2 67	0 794	1	1
2 68	2 807	1	1
2 68	2 93	1	1
2 68	2 790	1	1
2 68	1 197	1	1
2 68	1 954	1	1
2 68	0 17	1	1
2 68	1 992	1	1
2 68	3 938	1	1
2 68	1 633	1	1
2 68	0 601	1	1
2 68	0 259	1	1
2 68	3 50	1	1
2 68	3 324	1	1
2 68	1 361	1	1
