# Total number neurons: 4000
# Local number neurons: 1000
# Number MPI ranks: 4
# Current simulation step: 1003
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
0 62	3 11	1	1
0 122	3 11	1	1
1 950	3 11	1	1
1 549	3 11	1	1
1 848	3 11	1	1
2 646	3 11	1	1
2 735	3 11	1	1
2 591	3 11	1	1
1 952	3 11	1	1
3 674	3 12	1	1
3 341	3 12	1	1
3 737	3 12	1	1
3 540	3 12	1	1
3 353	3 12	1	1
0 75	3 12	1	1
0 626	3 12	1	1
0 142	3 12	1	1
0 53	3 12	1	1
1 312	3 12	1	1
1 161	3 12	1	1
1 206	3 12	1	1
2 812	3 12	1	1
2 301	3 12	1	1
2 154	3 12	1	1
2 255	3 12	1	1
2 913	3 12	1	1
3 808	3 13	1	1
3 664	3 13	1	1
3 355	3 13	1	1
3 198	3 13	1	1
3 494	3 13	1	1
0 186	3 13	1	1
0 429	3 13	1	1
0 250	3 13	1	1
0 879	3 13	1	1
1 222	3 13	1	1
1 356	3 13	1	1
1 288	3 13	1	1
1 439	3 13	1	1
2 375	3 13	1	1
2 946	3 13	1	1
2 351	3 13	1	1
0 749	3 13	1	1
3 378	3 14	1	1
3 3	3 14	1	1
0 734	3 14	1	1
0 466	3 14	1	1
0 439	3 14	1	1
0 640	3 14	1	1
1 742	3 14	1	1
1 434	3 14	1	1
1 424	3 14	1	1
1 586	3 14	1	1
1 729	3 14	1	1
1 587	3 14	1	1
1 255	3 14	1	1
1 256	3 14	1	1
2 179	3 14	1	1
2 148	3 14	1	1
2 502	3 14	1	1
3 189	3 15	1	1
3 440	3 15	1	1
3 754	3 15	1	1
3 757	3 15	1	1
0 194	3 15	1	1
0 14	3 15	1	1
0 330	3 15	1	1
0 920	3 15	1	1
0 282	3 15	1	1
0 129	3 15	1	1
1 369	3 15	1	1
2 256	3 15	1	1
2 116	3 15	2	1
2 719	3 15	1	1
2 17	3 15	1	1
1 957	3 15	1	1
3 688	3 16	1	1
3 428	3 16	1	1
3 339	3 16	1	1
3 630	3 16	1	1
3 297	3 16	1	1
0 767	3 16	1	1
0 40	3 16	1	1
0 115	3 16	1	1
0 797	3 16	1	1
1 274	3 16	1	1
1 499	3 16	1	1
1 95	3 16	1	1
1 522	3 16	1	1
1 37	3 16	1	1
2 610	3 16	1	1
2 9	3 16	1	1
1 878	3 16	1	1
3 665	3 17	1	1
3 413	3 17	1	1
3 832	3 17	1	1
3 312	3 17	1	1
3 761	3 17	1	1
0 124	3 17	1	1
0 779	3 17	1	1
0 735	3 17	1	1
1 218	3 17	1	1
1 33	3 17	1	1
2 996	3 17	1	1
2 967	3 17	1	1
2 258	3 17	1	1
2 35	3 17	1	1
2 952	3 17	1	1
2 315	3 17	1	1
2 229	3 17	1	1
3 793	3 18	1	1
3 952	3 18	1	1
3 31	3 18	1	1
3 985	3 18	1	1
3 60	3 18	1	1
3 575	3 18	1	1
0 398	3 18	1	1
0 36	3 18	1	1
0 177	3 18	1	1
0 422	3 18	1	1
0 726	3 18	1	1
1 685	3 18	1	1
1 327	3 18	1	1
1 414	3 18	1	1
2 841	3 18	1	1
2 972	3 18	1	1
2 631	3 18	1	1
3 382	3 19	1	1
3 606	3 19	1	1
3 185	3 19	1	1
3 130	3 19	1	1
0 416	3 19	1	1
1 796	3 19	1	1
1 329	3 19	1	1
1 913	3 19	1	1
1 43	3 19	1	1
1 886	3 19	1	1
1 347	3 19	1	1
2 662	3 19	1	1
2 378	3 19	1	1
2 270	3 19	1	1
2 300	3 19	1	1
0 486	3 19	1	1
0 8	3 19	1	1
3 685	3 20	1	1
3 273	3 20	1	1
3 296	3 20	1	1
3 159	3 20	1	1
3 415	3 20	1	1
0 257	3 20	1	1
0 993	3 20	1	1
0 103	3 20	1	1
1 767	3 20	1	1
1 384	3 20	1	1
1 656	3 20	1	1
2 289	3 20	1	1
2 947	3 20	1	1
2 823	3 20	1	1
2 8	3 20	1	1
2 520	3 20	1	1
2 661	3 20	1	1
3 887	3 21	1	1
3 177	3 21	1	1
3 665	3 21	1	1
3 518	3 21	1	1
3 420	3 21	1	1
3 336	3 21	1	1
0 167	3 21	1	1
1 114	3 21	1	1
1 852	3 21	1	1
2 892	3 21	1	1
2 732	3 21	1	1
2 198	3 21	1	1
2 191	3 21	1	1
2 154	3 21	1	1
2 891	3 21	1	1
1 853	3 21	1	1
2 703	3 21	1	1
3 49	3 22	1	1
3 439	3 22	1	1
3 427	3 22	1	1
3 501	3 22	1	1
3 333	3 22	1	1
3 343	3 22	1	1
0 740	3 22	1	1
0 361	3 22	1	1
0 548	3 22	1	1
1 390	3 22	1	1
1 845	3 22	1	1
1 252	3 22	1	1
2 385	3 22	1	1
2 768	3 22	1	1
2 983	3 22	1	1
0 352	3 22	1	1
0 108	3 22	1	1
3 216	3 23	1	1
3 546	3 23	1	1
3 345	3 23	1	1
0 463	3 23	1	1
0 390	3 23	1	1
0 813	3 23	1	1
0 142	3 23	1	1
0 364	3 23	1	1
1 377	3 23	1	1
2 815	3 23	1	1
2 779	3 23	1	1
2 189	3 23	1	1
2 474	3 23	1	1
2 611	3 23	1	1
2 547	3 23	1	1
2 831	3 23	1	1
1 970	3 23	1	1
3 666	3 24	1	1
0 358	3 24	1	1
0 50	3 24	1	1
1 262	3 24	1	1
1 88	3 24	1	1
1 209	3 24	1	1
1 869	3 24	1	1
1 120	3 24	1	1
1 674	3 24	1	1
2 141	3 24	1	1
2 497	3 24	1	1
2 42	3 24	1	1
2 535	3 24	2	1
2 655	3 24	1	1
2 906	3 24	1	1
2 564	3 24	1	1
3 383	3 25	1	1
3 3	3 25	1	1
3 982	3 25	1	1
3 643	3 25	1	1
3 627	3 25	1	1
3 867	3 25	1	1
0 845	3 25	1	1
0 726	3 25	1	1
1 91	3 25	1	1
1 876	3 25	1	1
1 701	3 25	1	1
1 257	3 25	1	1
2 723	3 25	1	1
2 187	3 25	1	1
0 208	3 25	1	1
2 593	3 25	1	1
1 753	3 25	1	1
3 618	3 26	1	1
3 496	3 26	1	1
3 391	3 26	1	1
3 675	3 26	1	1
3 132	3 26	1	1
3 327	3 26	1	1
3 150	3 26	1	1
0 46	3 26	1	1
0 760	3 26	1	1
0 320	3 26	1	1
0 11	3 26	1	1
0 631	3 26	1	1
0 671	3 26	1	1
0 705	3 26	1	1
1 927	3 26	1	1
1 564	3 26	1	1
2 278	3 26	1	1
3 410	3 27	1	1
0 147	3 27	1	1
0 72	3 27	1	1
0 313	3 27	1	1
0 944	3 27	1	1
1 913	3 27	1	1
1 830	3 27	1	1
1 32	3 27	1	1
2 370	3 27	1	1
2 810	3 27	1	1
2 212	3 27	1	1
2 289	3 27	1	1
2 391	3 27	1	1
0 660	3 27	1	1
1 289	3 27	1	1
1 18	3 27	1	1
0 141	3 27	1	1
3 631	3 28	1	1
3 12	3 28	1	1
3 23	3 28	1	1
0 991	3 28	1	1
0 470	3 28	1	1
0 621	3 28	1	1
0 238	3 28	1	1
0 953	3 28	1	1
0 866	3 28	1	1
1 588	3 28	1	1
1 978	3 28	1	1
1 995	3 28	1	1
1 943	3 28	1	1
1 747	3 28	1	1
1 454	3 28	1	1
2 532	3 28	1	1
0 334	3 28	1	1
3 457	3 29	1	1
3 740	3 29	1	1
3 334	3 29	1	1
3 734	3 29	1	1
3 772	3 29	1	1
3 559	3 29	1	1
3 379	3 29	1	1
0 792	3 29	1	1
0 667	3 29	1	1
0 155	3 29	1	1
1 292	3 29	1	1
1 705	3 29	1	1
2 304	3 29	1	1
2 204	3 29	1	1
2 295	3 29	1	1
2 70	3 29	1	1
2 442	3 29	1	1
3 646	3 30	1	1
3 182	3 30	1	1
3 178	3 30	1	1
0 317	3 30	1	1
0 659	3 30	1	1
0 137	3 30	1	1
0 444	3 30	1	1
0 819	3 30	1	1
0 761	3 30	1	1
1 626	3 30	1	1
1 306	3 30	1	1
1 873	3 30	1	1
1 84	3 30	1	1
2 233	3 30	1	1
2 387	3 30	1	1
2 417	3 30	1	1
2 118	3 30	1	1
3 123	3 31	1	1
3 868	3 31	1	1
3 268	3 31	1	1
3 297	3 31	1	1
0 706	3 31	1	1
0 738	3 31	1	1
0 922	3 31	1	1
0 653	3 31	1	1
0 463	3 31	1	1
0 640	3 31	1	1
1 159	3 31	1	1
1 277	3 31	1	1
1 869	3 31	1	1
1 515	3 31	1	1
2 875	3 31	1	1
2 906	3 31	1	1
0 433	3 31	1	1
3 168	3 32	1	1
3 888	3 32	1	1
0 570	3 32	1	1
0 534	3 32	1	1
0 18	3 32	1	1
0 841	3 32	1	1
1 321	3 32	1	1
1 138	3 32	1	1
1 992	3 32	1	1
1 522	3 32	1	1
1 31	3 32	1	1
1 968	3 32	1	1
2 386	3 32	1	1
2 420	3 32	1	1
2 816	3 32	1	1
2 859	3 32	1	1
2 958	3 32	1	1
3 168	3 33	1	1
3 191	3 33	1	1
3 132	3 33	1	1
3 118	3 33	1	1
3 445	3 33	1	1
0 889	3 33	1	1
0 327	3 33	1	1
0 208	3 33	1	1
0 189	3 33	1	1
1 877	3 33	1	1
1 19	3 33	1	1
1 84	3 33	1	1
2 949	3 33	1	1
2 915	3 33	1	1
2 590	3 33	1	1
2 474	3 33	1	1
2 430	3 33	1	1
3 898	3 34	1	1
3 748	3 34	1	1
3 25	3 34	1	1
0 318	3 34	1	1
0 226	3 34	1	1
1 186	3 34	1	1
1 607	3 34	1	1
1 151	3 34	1	1
1 119	3 34	1	1
1 324	3 34	1	1
2 982	3 34	1	1
2 654	3 34	1	1
2 763	3 34	1	1
2 12	3 34	1	1
2 481	3 34	1	1
2 53	3 34	1	1
2 265	3 34	1	1
3 343	3 35	1	1
3 742	3 35	1	1
3 456	3 35	1	1
0 902	3 35	1	1
0 214	3 35	1	1
0 649	3 35	1	1
0 795	3 35	1	1
1 696	3 35	1	1
1 527	3 35	1	1
1 192	3 35	1	1
2 203	3 35	1	1
2 931	3 35	1	1
2 713	3 35	1	1
2 528	3 35	1	1
2 447	3 35	1	1
2 538	3 35	1	1
0 96	3 35	1	1
3 788	3 36	1	1
3 126	3 36	1	1
3 176	3 36	1	1
3 519	3 36	1	1
3 945	3 36	1	1
3 576	3 36	1	1
3 153	3 36	1	1
0 113	3 36	1	1
0 444	3 36	1	1
0 566	3 36	1	1
0 484	3 36	1	1
1 343	3 36	1	1
1 106	3 36	1	1
1 711	3 36	1	1
1 650	3 36	1	1
1 8	3 36	1	1
2 406	3 36	1	1
3 390	3 37	1	1
3 8	3 37	1	1
3 716	3 37	1	1
3 965	3 37	1	1
3 782	3 37	1	1
3 429	3 37	1	1
3 958	3 37	1	1
0 733	3 37	1	1
1 511	3 37	1	1
1 373	3 37	1	1
1 253	3 37	1	1
1 715	3 37	1	1
1 612	3 37	1	1
2 133	3 37	1	1
2 673	3 37	1	1
2 196	3 37	1	1
2 169	3 37	1	1
3 424	3 38	1	1
3 170	3 38	1	1
0 911	3 38	1	1
0 675	3 38	1	1
0 287	3 38	1	1
0 163	3 38	1	1
1 275	3 38	1	1
1 301	3 38	1	1
1 565	3 38	1	1
1 310	3 38	1	1
1 916	3 38	1	1
2 687	3 38	1	1
2 986	3 38	1	1
2 977	3 38	1	1
2 661	3 38	1	1
2 820	3 38	1	1
0 82	3 38	1	1
3 629	3 39	1	1
3 808	3 39	1	1
3 181	3 39	1	1
3 612	3 39	1	1
0 739	3 39	1	1
0 811	3 39	1	1
0 449	3 39	1	1
1 7	3 39	1	1
1 279	3 39	1	1
1 149	3 39	1	1
1 809	3 39	1	1
2 22	3 39	1	1
2 734	3 39	1	1
2 89	3 39	1	1
0 477	3 39	1	1
1 256	3 39	1	1
1 39	3 39	1	1
3 15	3 40	1	1
3 561	3 40	1	1
3 282	3 40	1	1
0 180	3 40	1	1
0 859	3 40	1	1
0 276	3 40	1	1
0 641	3 40	1	1
1 506	3 40	1	1
1 41	3 40	1	1
1 413	3 40	1	1
2 114	3 40	1	1
2 490	3 40	1	1
2 294	3 40	1	1
2 280	3 40	1	1
0 967	3 40	1	1
1 955	3 40	1	1
2 529	3 40	1	1
3 682	3 41	1	1
3 3	3 41	1	1
3 777	3 41	1	1
0 19	3 41	1	1
0 515	3 41	1	1
0 180	3 41	1	1
1 926	3 41	1	1
1 991	3 41	1	1
1 600	3 41	1	1
1 699	3 41	1	1
2 396	3 41	1	1
2 485	3 41	1	1
2 502	3 41	1	1
2 191	3 41	1	1
2 811	3 41	1	1
2 634	3 41	1	1
2 71	3 41	1	1
3 329	3 42	1	1
3 434	3 42	1	1
3 98	3 42	1	1
3 387	3 42	1	1
3 857	3 42	1	1
0 348	3 42	1	1
0 876	3 42	1	1
0 94	3 42	1	1
0 269	3 42	1	1
0 889	3 42	1	1
0 443	3 42	1	1
0 65	3 42	1	1
1 582	3 42	1	1
1 130	3 42	1	1
1 671	3 42	1	1
1 900	3 42	1	1
2 700	3 42	1	1
3 299	3 43	1	1
3 188	3 43	1	1
3 544	3 43	1	1
3 662	3 43	1	1
3 288	3 43	1	1
3 947	3 43	1	1
3 995	3 43	1	1
3 487	3 43	1	1
0 876	3 43	1	1
0 264	3 43	1	1
0 79	3 43	1	1
0 901	3 43	1	1
1 382	3 43	1	1
1 510	3 43	1	1
2 670	3 43	1	1
2 461	3 43	1	1
1 582	3 43	1	1
3 163	3 44	1	1
3 580	3 44	1	1
3 714	3 44	1	1
3 664	3 44	1	1
3 466	3 44	1	1
0 327	3 44	1	1
0 689	3 44	1	1
0 923	3 44	1	1
0 708	3 44	1	1
1 269	3 44	1	1
1 580	3 44	1	1
1 516	3 44	1	1
2 307	3 44	1	1
2 807	3 44	1	1
0 644	3 44	1	1
1 865	3 44	1	1
2 170	3 44	1	1
3 531	3 45	1	1
3 43	3 45	1	1
3 690	3 45	1	1
3 797	3 45	1	1
3 837	3 45	1	1
3 102	3 45	1	1
3 35	3 45	1	1
0 290	3 45	1	1
0 274	3 45	1	1
0 3	3 45	1	1
1 387	3 45	1	1
1 183	3 45	1	1
1 12	3 45	1	1
2 548	3 45	1	1
2 977	3 45	1	1
2 883	3 45	1	1
2 931	3 45	1	1
3 210	3 46	1	1
3 608	3 46	1	1
3 719	3 46	1	1
3 335	3 46	1	1
3 482	3 46	1	1
0 597	3 46	1	1
0 275	3 46	1	1
1 983	3 46	1	1
1 635	3 46	1	1
2 1	3 46	1	1
2 111	3 46	1	1
2 672	3 46	1	1
2 925	3 46	1	1
2 797	3 46	1	1
2 299	3 46	1	1
0 17	3 46	1	1
2 242	3 46	1	1
3 969	3 47	1	1
3 808	3 47	1	1
0 776	3 47	1	1
0 329	3 47	1	1
0 20	3 47	1	1
0 980	3 47	1	1
0 32	3 47	1	1
1 691	3 47	1	1
1 841	3 47	1	1
1 644	3 47	1	1
2 232	3 47	1	1
2 20	3 47	1	1
2 907	3 47	1	1
2 395	3 47	1	1
1 448	3 47	1	1
1 60	3 47	1	1
1 916	3 47	1	1
3 687	3 48	1	1
3 747	3 48	1	1
3 526	3 48	1	1
3 598	3 48	1	1
3 572	3 48	1	1
3 989	3 48	1	1
3 951	3 48	1	1
0 151	3 48	1	1
0 784	3 48	1	1
0 893	3 48	1	1
0 127	3 48	1	1
2 229	3 48	1	1
2 93	3 48	1	1
2 455	3 48	1	1
1 316	3 48	2	1
2 480	3 48	1	1
3 494	3 49	1	1
3 405	3 49	1	1
0 667	3 49	1	1
0 972	3 49	1	1
0 48	3 49	1	1
0 390	3 49	1	1
0 520	3 49	1	1
0 119	3 49	1	1
1 188	3 49	1	1
1 659	3 49	1	1
1 962	3 49	1	1
1 455	3 49	1	1
2 338	3 49	1	1
2 17	3 49	1	1
2 114	3 49	1	1
0 258	3 49	1	1
2 332	3 49	1	1
3 317	3 50	1	1
3 195	3 50	1	1
3 865	3 50	1	1
3 977	3 50	1	1
3 532	3 50	1	1
3 250	3 50	1	1
0 206	3 50	1	1
0 570	3 50	1	1
0 215	3 50	1	1
1 801	3 50	1	1
1 553	3 50	1	1
2 898	3 50	1	1
2 495	3 50	1	1
2 631	3 50	1	1
2 68	3 50	1	1
2 823	3 50	1	1
2 341	3 50	1	1
3 550	3 51	1	1
3 631	3 51	1	1
3 540	3 51	1	1
3 144	3 51	1	1
3 454	3 51	1	1
0 141	3 51	1	1
0 61	3 51	1	1
1 753	3 51	1	1
1 568	3 51	1	1
1 709	3 51	1	1
1 935	3 51	1	1
1 718	3 51	1	1
2 551	3 51	1	1
2 323	3 51	1	1
2 866	3 51	1	1
2 447	3 51	1	1
0 197	3 51	1	1
3 115	3 52	1	1
3 224	3 52	1	1
3 129	3 52	1	1
3 546	3 52	1	1
3 899	3 52	1	1
0 92	3 52	1	1
0 843	3 52	1	1
0 798	3 52	1	1
1 933	3 52	1	1
1 6	3 52	1	1
1 137	3 52	1	1
1 42	3 52	1	1
2 750	3 52	1	1
2 190	3 52	1	1
2 539	3 52	1	1
1 198	3 52	1	1
2 242	3 52	1	1
3 549	3 53	1	1
3 332	3 53	1	1
3 226	3 53	1	1
0 409	3 53	1	1
0 774	3 53	1	1
1 771	3 53	1	1
1 442	3 53	1	1
1 763	3 53	1	1
1 27	3 53	1	1
1 653	3 53	1	1
2 230	3 53	1	1
2 146	3 53	1	1
2 237	3 53	1	1
2 265	3 53	1	1
2 962	3 53	1	1
2 272	3 53	1	1
0 734	3 53	1	1
3 350	3 54	1	1
3 889	3 54	1	1
3 393	3 54	1	1
3 280	3 54	1	1
3 836	3 54	1	1
3 237	3 54	1	1
0 610	3 54	1	1
0 893	3 54	1	1
1 703	3 54	1	1
1 442	3 54	1	1
1 410	3 54	1	1
1 897	3 54	1	1
1 694	3 54	1	1
1 835	3 54	1	1
2 853	3 54	1	1
2 578	3 54	1	1
2 177	3 54	1	1
3 866	3 55	1	1
3 333	3 55	1	1
3 772	3 55	1	1
0 861	3 55	1	1
0 292	3 55	1	1
1 136	3 55	1	1
1 768	3 55	1	1
1 128	3 55	1	1
1 702	3 55	1	1
1 576	3 55	1	1
1 411	3 55	1	1
1 805	3 55	1	1
1 764	3 55	1	1
1 287	3 55	1	1
2 655	3 55	1	1
2 796	3 55	1	1
2 920	3 55	1	1
3 364	3 56	1	1
3 850	3 56	1	1
3 706	3 56	1	1
3 392	3 56	1	1
3 319	3 56	2	1
0 217	3 56	1	1
0 694	3 56	1	1
0 858	3 56	1	1
0 267	3 56	1	1
0 732	3 56	1	1
1 984	3 56	1	1
1 891	3 56	1	1
1 327	3 56	1	1
2 640	3 56	1	1
2 243	3 56	1	1
2 445	3 56	1	1
3 383	3 57	1	1
0 496	3 57	1	1
0 678	3 57	1	1
0 737	3 57	1	1
0 751	3 57	1	1
0 41	3 57	1	1
0 25	3 57	1	1
0 705	3 57	1	1
1 902	3 57	1	1
1 22	3 57	1	1
1 154	3 57	1	1
2 301	3 57	1	1
2 649	3 57	1	1
2 323	3 57	1	1
2 274	3 57	1	1
2 712	3 57	1	1
2 981	3 57	1	1
3 196	3 58	1	1
3 965	3 58	1	1
3 359	3 58	1	1
3 983	3 58	1	1
3 961	3 58	1	1
3 229	3 58	1	1
0 118	3 58	1	1
0 988	3 58	1	1
1 186	3 58	1	1
1 60	3 58	1	1
1 541	3 58	1	1
1 113	3 58	1	1
1 58	3 58	1	1
1 69	3 58	1	1
1 158	3 58	1	1
1 561	3 58	1	1
2 756	3 58	1	1
3 501	3 59	1	1
3 16	3 59	1	1
3 339	3 59	1	1
3 32	3 59	1	1
3 922	3 59	1	1
0 703	3 59	1	1
0 892	3 59	1	1
0 580	3 59	1	1
0 739	3 59	1	1
0 289	3 59	1	1
0 398	3 59	1	1
1 796	3 59	1	1
1 821	3 59	1	1
1 778	3 59	1	1
2 577	3 59	1	1
2 340	3 59	1	1
2 911	3 59	1	1
3 510	3 60	1	1
3 702	3 60	1	1
3 963	3 60	1	1
0 621	3 60	1	1
0 869	3 60	1	1
0 346	3 60	1	1
0 352	3 60	1	1
0 467	3 60	1	1
1 182	3 60	1	1
1 798	3 60	1	1
1 907	3 60	1	1
2 42	3 60	1	1
2 531	3 60	1	1
2 901	3 60	1	1
1 350	3 60	1	1
1 680	3 60	1	1
2 252	3 60	1	1
3 147	3 61	1	1
3 280	3 61	1	1
3 264	3 61	1	1
0 769	3 61	1	1
0 497	3 61	1	1
1 911	3 61	1	1
1 154	3 61	1	1
1 686	3 61	1	1
1 52	3 61	1	1
1 692	3 61	1	1
2 539	3 61	1	1
2 456	3 61	1	1
2 60	3 61	1	1
2 357	3 61	1	1
2 685	3 61	1	1
2 389	3 61	1	1
2 217	3 61	1	1
3 447	3 62	1	1
3 141	3 62	1	1
3 508	3 62	1	1
0 922	3 62	1	1
0 99	3 62	1	1
0 567	3 62	1	1
0 128	3 62	1	1
1 134	3 62	1	1
1 90	3 62	1	1
1 354	3 62	1	1
1 216	3 62	1	1
1 637	3 62	1	1
2 384	3 62	1	1
2 48	3 62	1	1
0 789	3 62	1	1
1 845	3 62	1	1
1 961	3 62	1	1
3 484	3 63	1	1
3 531	3 63	1	1
3 717	3 63	1	1
3 509	3 63	1	1
3 425	3 63	1	1
0 782	3 63	1	1
0 124	3 63	1	1
1 443	3 63	1	1
1 249	3 63	1	1
1 894	3 63	1	1
1 283	3 63	1	1
1 791	3 63	1	1
1 449	3 63	1	1
2 958	3 63	1	1
2 683	3 63	1	1
2 707	3 63	1	1
0 550	3 63	1	1
3 703	3 64	1	1
3 378	3 64	1	1
3 472	3 64	1	1
3 465	3 64	1	1
3 599	3 64	1	1
3 464	3 64	1	1
3 25	3 64	1	1
0 793	3 64	1	1
0 995	3 64	1	1
0 354	3 64	1	1
0 674	3 64	1	1
1 603	3 64	1	1
1 408	3 64	1	1
2 837	3 64	1	1
2 651	3 64	1	1
2 989	3 64	1	1
0 612	3 64	1	1
3 428	3 65	1	1
3 257	3 65	1	1
3 838	3 65	1	1
3 734	3 65	1	1
3 451	3 65	1	1
3 218	3 65	1	1
3 434	3 65	1	1
3 50	3 65	1	1
0 118	3 65	1	1
0 865	3 65	1	1
1 61	3 65	1	1
1 417	3 65	1	1
2 298	3 65	1	1
2 667	3 65	1	1
2 36	3 65	1	1
2 447	3 65	1	1
1 883	3 65	1	1
3 97	3 66	1	1
3 724	3 66	1	1
3 385	3 66	1	1
3 923	3 66	1	1
3 278	3 66	1	1
3 647	3 66	1	1
0 976	3 66	1	1
1 425	3 66	1	1
1 257	3 66	1	1
1 149	3 66	1	1
2 171	3 66	1	1
2 491	3 66	1	1
2 727	3 66	1	1
2 575	3 66	1	1
2 858	3 66	1	1
2 756	3 66	1	1
1 355	3 66	1	1
3 357	3 67	1	1
3 247	3 67	1	1
3 71	3 67	1	1
3 578	3 67	1	1
0 88	3 67	1	1
0 466	3 67	1	1
0 300	3 67	1	1
0 587	3 67	1	1
0 699	3 67	1	1
1 206	3 67	1	1
1 565	3 67	1	1
1 702	3 67	1	1
2 40	3 67	1	1
2 372	3 67	1	1
2 814	3 67	1	1
0 142	3 67	1	1
0 532	3 67	1	1
3 140	3 68	1	1
3 67	3 68	1	1
3 846	3 68	1	1
3 466	3 68	1	1
0 335	3 68	1	1
0 346	3 68	1	1
0 56	3 68	1	1
0 750	3 68	1	1
0 492	3 68	1	1
0 873	3 68	1	1
1 497	3 68	1	1
2 73	3 68	1	1
2 625	3 68	1	1
2 724	3 68	1	1
2 26	3 68	1	1
2 303	3 68	1	1
0 718	3 68	1	1
3 812	3 69	1	1
