# Total number neurons: 20000
# Local number neurons: 5000
# Number MPI ranks: 4
# Current simulation step: 2002
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
3 3795	2 29	1	1
1 4294	2 29	1	1
2 633	2 30	1	1
0 1877	2 30	1	1
1 4649	2 30	1	1
3 4160	2 30	1	1
3 4060	2 30	1	1
3 3506	2 30	1	1
1 1596	2 31	1	1
3 361	2 31	1	1
3 4264	2 31	1	1
3 4113	2 31	1	1
3 3616	2 31	1	1
3 2903	2 31	1	1
0 1446	2 32	1	1
0 608	2 32	1	1
1 1102	2 32	1	1
1 554	2 32	1	1
1 4492	2 32	1	1
3 4855	2 32	1	1
2 926	2 33	1	1
0 2814	2 33	1	1
0 2899	2 33	1	1
3 2821	2 33	1	1
3 2561	2 33	1	1
1 741	2 33	1	1
2 3476	2 34	1	1
2 1377	2 34	1	1
0 4850	2 34	1	1
1 2299	2 34	1	1
3 3748	2 34	1	1
3 1039	2 34	1	1
2 3618	2 35	1	1
0 4181	2 35	1	1
1 4874	2 35	1	1
3 1951	2 35	1	1
3 4465	2 35	1	1
1 512	2 35	1	1
2 4605	2 36	1	1
2 4402	2 36	1	1
2 135	2 36	1	1
1 4687	2 36	1	1
3 4896	2 36	1	1
1 1202	2 36	1	1
2 3102	2 37	1	1
2 3799	2 37	1	1
1 1989	2 37	1	1
1 4786	2 37	1	1
3 915	2 37	1	1
0 122	2 37	1	1
2 3957	2 38	1	1
0 1293	2 38	1	1
0 938	2 38	1	1
0 2929	2 38	1	1
1 4391	2 38	1	1
0 158	2 38	1	1
2 394	2 39	1	1
1 3829	2 39	1	1
1 1299	2 39	1	1
1 294	2 39	1	1
1 3840	2 39	1	1
1 944	2 39	1	1
0 1941	2 40	1	1
1 1807	2 40	1	1
1 2570	2 40	1	1
1 3259	2 40	1	1
3 4601	2 40	1	1
3 1814	2 40	1	1
2 4863	2 41	1	1
0 3867	2 41	1	1
0 2630	2 41	1	1
0 2132	2 41	1	1
1 1115	2 41	1	1
3 2395	2 41	1	1
2 1842	2 42	1	1
2 3806	2 42	1	1
0 2887	2 42	1	1
0 3972	2 42	1	1
3 1842	2 42	1	1
3 230	2 42	1	1
2 2312	2 43	1	1
0 4210	2 43	1	1
0 237	2 43	1	1
1 1614	2 43	1	1
1 4609	2 43	1	1
3 874	2 43	1	1
2 116	2 44	1	1
2 1570	2 44	1	1
3 2193	2 44	1	1
0 3435	2 44	1	1
1 2427	2 44	1	1
3 1367	2 44	1	1
1 2786	2 45	1	1
1 2838	2 45	1	1
1 371	2 45	1	1
3 2758	2 45	1	1
0 4034	2 45	1	1
3 2535	2 45	1	1
2 2107	2 46	1	1
2 3348	2 46	1	1
0 1204	2 46	1	1
1 833	2 46	1	1
3 553	2 46	1	1
3 3183	2 46	1	1
2 2877	2 47	1	1
1 716	2 47	1	1
1 1134	2 47	1	1
1 3127	2 47	1	1
1 1113	2 47	1	1
3 4394	2 47	1	1
2 3964	2 48	1	1
2 1290	2 48	1	1
2 1875	2 48	1	1
0 4413	2 48	1	1
1 2408	2 48	1	1
0 1481	2 48	1	1
2 2895	2 49	1	1
2 4210	2 49	1	1
0 3576	2 49	1	1
0 2809	2 49	1	1
1 579	2 49	1	1
1 2228	2 49	1	1
2 1894	2 50	1	1
2 4942	2 50	1	1
2 2090	2 50	1	1
1 2331	2 50	1	1
3 3850	2 50	1	1
1 3221	2 50	1	1
2 267	2 51	1	1
2 2586	2 51	1	1
1 3846	2 51	1	1
1 1943	2 51	1	1
3 2436	2 51	1	1
1 2120	2 51	1	1
2 4756	2 52	1	1
0 1802	2 52	1	1
0 365	2 52	1	1
3 3057	2 52	1	1
3 674	2 52	1	1
3 1489	2 52	1	1
0 2867	2 53	1	1
1 1245	2 53	1	1
1 1231	2 53	1	1
1 2866	2 53	1	1
3 4604	2 53	1	1
0 1315	2 53	1	1
1 892	2 54	1	1
3 2004	2 54	1	1
0 3591	2 54	1	1
1 2347	2 54	1	1
1 3566	2 54	1	1
0 4986	2 54	1	1
2 1994	2 55	1	1
2 2880	2 55	1	1
0 1674	2 55	1	1
0 1010	2 55	1	1
1 4057	2 55	1	1
3 1848	2 55	1	1
2 2390	2 56	1	1
2 3824	2 56	1	1
2 2261	2 56	1	1
1 1769	2 56	1	1
3 2547	2 56	1	1
3 3090	2 56	1	1
2 3234	2 57	1	1
2 1965	2 57	1	1
2 994	2 57	1	1
0 2117	2 57	1	1
1 2810	2 57	1	1
3 3932	2 57	1	1
1 1154	2 58	1	1
1 66	2 58	1	1
3 274	2 58	1	1
1 2736	2 58	1	1
1 2614	2 58	1	1
3 2351	2 58	1	1
2 3356	2 59	1	1
1 4641	2 59	1	1
1 2667	2 59	1	1
1 199	2 59	1	1
3 3573	2 59	1	1
0 1819	2 59	1	1
2 3747	2 60	1	1
2 909	2 60	1	1
0 2256	2 60	1	1
1 4854	2 60	1	1
3 3542	2 60	1	1
1 3969	2 60	1	1
2 4579	2 61	1	1
2 3751	2 61	1	1
2 4137	2 61	1	1
0 1815	2 61	1	1
0 2036	2 61	1	1
1 4732	2 61	1	1
2 33	2 62	1	1
0 1975	2 62	1	1
0 3289	2 62	1	1
0 809	2 62	1	1
1 4413	2 62	1	1
3 2541	2 62	1	1
0 2026	2 63	1	1
1 2829	2 63	1	1
1 3026	2 63	1	1
0 2025	2 63	1	1
0 1631	2 63	1	1
1 4475	2 63	1	1
2 4216	2 64	1	1
2 2202	2 64	1	1
0 1092	2 64	1	1
1 139	2 64	1	1
3 225	2 64	1	1
3 2995	2 64	1	1
2 2571	2 65	1	1
2 83	2 65	1	1
1 2842	2 65	1	1
1 4122	2 65	1	1
3 3668	2 65	1	1
3 2370	2 65	1	1
0 2328	2 66	1	1
0 4992	2 66	1	1
0 2469	2 66	1	1
0 2189	2 66	1	1
0 2157	2 66	1	1
1 53	2 66	1	1
2 4116	2 67	1	1
2 3705	2 67	1	1
0 2635	2 67	1	1
1 2088	2 67	1	1
3 1277	2 67	1	1
3 2864	2 67	1	1
2 4816	2 68	1	1
2 4235	2 68	1	1
2 4336	2 68	1	1
2 3534	2 68	1	1
0 4791	2 68	1	1
1 937	2 68	1	1
2 3295	2 69	1	1
2 4411	2 69	1	1
2 4380	2 69	1	1
3 4615	2 69	1	1
3 4146	2 69	1	1
3 2380	2 69	1	1
2 3396	2 70	1	1
0 3239	2 70	1	1
0 3183	2 70	1	1
1 3845	2 70	1	1
0 2247	2 70	1	1
0 4820	2 70	1	1
2 3053	2 71	1	1
2 4285	2 71	1	1
1 1069	2 71	1	1
1 4371	2 71	1	1
1 1199	2 71	1	1
3 510	2 71	1	1
2 4721	2 72	1	1
2 4135	2 72	1	1
1 1778	2 72	1	1
3 1986	2 72	1	1
3 3427	2 72	1	1
3 4999	2 72	1	1
2 655	2 73	1	1
2 2672	2 73	1	1
0 1089	2 73	1	1
1 170	2 73	1	1
1 2457	2 73	1	1
3 1518	2 73	1	1
0 4702	2 74	1	1
3 4000	2 74	1	1
3 26	2 74	1	1
3 2414	2 74	1	1
3 449	2 74	1	1
3 1770	2 74	1	1
2 1396	2 75	1	1
2 278	2 75	1	1
2 4783	2 75	1	1
1 2471	2 75	1	1
1 2229	2 75	1	1
3 2601	2 75	1	1
2 1736	2 76	1	1
0 2200	2 76	1	1
0 4253	2 76	1	1
0 1611	2 76	1	1
0 71	2 76	1	1
1 4192	2 76	1	1
2 924	2 77	1	1
1 2295	2 77	1	1
3 4725	2 77	1	1
3 770	2 77	1	1
3 4458	2 77	1	1
0 3305	2 77	1	1
2 163	2 78	1	1
2 3922	2 78	1	1
0 4321	2 78	1	1
3 1111	2 78	1	1
3 3875	2 78	1	1
3 1714	2 78	1	1
2 3651	2 79	1	1
2 1684	2 79	1	1
1 4569	2 79	1	1
3 838	2 79	1	1
1 3299	2 79	1	1
1 3933	2 79	1	1
2 388	2 80	1	1
2 1695	2 80	1	1
0 4207	2 80	1	1
1 3992	2 80	1	1
3 1440	2 80	1	1
3 2692	2 80	1	1
2 610	2 81	1	1
1 2061	2 81	1	1
1 3001	2 81	1	1
1 2438	2 81	1	1
3 392	2 81	1	1
3 2499	2 81	1	1
0 4258	2 82	1	1
0 4752	2 82	1	1
0 2285	2 82	1	1
1 3531	2 82	1	1
3 1671	2 82	1	1
1 886	2 82	1	1
2 235	2 83	1	1
1 1194	2 83	1	1
3 2105	2 83	1	1
3 3791	2 83	1	1
3 785	2 83	1	1
3 59	2 83	1	1
0 3813	2 84	1	1
0 2907	2 84	1	1
0 2526	2 84	1	1
1 126	2 84	1	1
3 1093	2 84	1	1
3 690	2 84	1	1
2 430	2 85	1	1
2 1507	2 85	1	1
0 3224	2 85	1	1
0 2126	2 85	1	1
3 404	2 85	1	1
3 50	2 85	1	1
2 3979	2 86	1	1
2 4132	2 86	1	1
1 1354	2 86	1	1
1 1432	2 86	1	1
3 1025	2 86	1	1
3 3207	2 86	1	1
2 2956	2 87	1	1
1 3565	2 87	1	1
1 820	2 87	1	1
1 4274	2 87	1	1
3 1836	2 87	1	1
3 2233	2 87	1	1
2 1179	2 88	1	1
0 4029	2 88	1	1
0 1552	2 88	1	1
0 4944	2 88	1	1
0 4688	2 88	1	1
3 4282	2 88	1	1
2 3136	2 89	1	1
2 614	2 89	1	1
2 4543	2 89	1	1
2 2508	2 89	1	1
0 4094	2 89	1	1
1 4071	2 89	1	1
2 378	2 90	1	1
1 4124	2 90	1	1
1 3845	2 90	1	1
3 1667	2 90	1	1
3 238	2 90	1	1
3 1956	2 90	1	1
2 728	2 91	1	1
2 4522	2 91	1	1
0 203	2 91	1	1
1 833	2 91	1	1
3 4728	2 91	1	1
3 4942	2 91	1	1
2 1352	2 92	1	1
0 351	2 92	1	1
0 4116	2 92	1	1
0 2354	2 92	1	1
1 4624	2 92	1	1
1 3842	2 92	1	1
2 2215	2 93	1	1
2 3459	2 93	1	1
0 4885	2 93	1	1
3 1665	2 93	1	1
3 2435	2 93	1	1
3 1081	2 93	1	1
2 2185	2 94	1	1
0 4504	2 94	1	1
1 2099	2 94	1	1
1 3538	2 94	1	1
1 74	2 94	1	1
3 2243	2 94	1	1
2 3702	2 95	1	1
2 4146	2 95	1	1
1 994	2 95	1	1
1 2658	2 95	1	1
3 1719	2 95	1	1
0 1247	2 95	1	1
2 3361	2 96	1	1
2 2803	2 96	1	1
1 1733	2 96	1	1
1 1738	2 96	1	1
3 501	2 96	1	1
3 1061	2 96	1	1
2 68	2 97	1	1
2 4640	2 97	1	1
0 1328	2 97	1	1
3 2314	2 97	1	1
3 42	2 97	1	1
1 1760	2 97	1	1
2 3636	2 98	1	1
2 4553	2 98	1	1
2 1779	2 98	1	1
0 3876	2 98	1	1
0 1435	2 98	1	1
3 4169	2 98	1	1
2 4004	2 99	1	1
2 383	2 99	1	1
2 3856	2 99	1	1
0 3940	2 99	1	1
1 1432	2 99	1	1
3 4594	2 99	1	1
2 4985	2 100	1	1
2 4253	2 100	1	1
0 2731	2 100	1	1
1 2571	2 100	1	1
1 2140	2 100	1	1
0 1261	2 100	1	1
2 492	2 101	1	1
2 4098	2 101	1	1
2 1729	2 101	1	1
2 4016	2 101	1	1
2 1453	2 101	1	1
0 1869	2 101	1	1
2 429	2 102	1	1
2 491	2 102	1	1
2 1103	2 102	1	1
1 1480	2 102	1	1
3 913	2 102	1	1
3 1766	2 102	1	1
2 4771	2 103	1	1
2 567	2 103	1	1
2 1294	2 103	1	1
3 2128	2 103	1	1
3 2020	2 103	1	1
3 3987	2 103	1	1
2 3258	2 104	1	1
2 4085	2 104	1	1
2 3232	2 104	1	1
3 3747	2 104	1	1
3 3893	2 104	1	1
3 1645	2 104	1	1
0 1648	2 105	1	1
0 4795	2 105	1	1
0 3771	2 105	1	1
0 1975	2 105	1	1
1 2046	2 105	1	1
1 2034	2 105	1	1
2 384	2 106	1	1
2 4719	2 106	1	1
0 3978	2 106	1	1
3 3767	2 106	1	1
3 4403	2 106	1	1
3 2280	2 106	1	1
2 2209	2 107	1	1
2 302	2 107	1	1
0 1371	2 107	1	1
1 1904	2 107	1	1
3 4566	2 107	1	1
3 2846	2 107	1	1
2 40	2 108	1	1
2 2498	2 108	1	1
2 2546	2 108	1	1
0 1357	2 108	1	1
1 4329	2 108	1	1
0 1270	2 108	1	1
2 1380	2 109	1	1
2 2342	2 109	1	1
2 2566	2 109	1	1
0 831	2 109	1	1
0 3994	2 109	1	1
1 2950	2 109	1	1
2 204	2 110	1	1
2 1864	2 110	1	1
2 2886	2 110	1	1
2 3777	2 110	1	1
0 2353	2 110	1	1
0 4207	2 110	1	1
2 4157	2 111	1	1
0 3201	2 111	1	1
0 2899	2 111	1	1
0 628	2 111	1	1
1 1304	2 111	1	1
3 3122	2 111	1	1
2 4057	2 112	1	1
2 573	2 112	1	1
2 1745	2 112	1	1
0 4814	2 112	1	1
3 2308	2 112	1	1
3 3617	2 112	1	1
2 2133	2 113	1	1
1 4983	2 113	1	1
1 3871	2 113	1	1
3 2465	2 113	1	1
3 4353	2 113	1	1
1 3711	2 113	1	1
2 874	2 114	1	1
2 4623	2 114	1	1
0 4065	2 114	1	1
0 1963	2 114	1	1
0 4338	2 114	1	1
3 3556	2 114	1	1
2 2035	2 115	1	1
2 4463	2 115	1	1
2 542	2 115	1	1
2 3758	2 115	1	1
2 4127	2 115	1	1
3 483	2 115	1	1
0 4951	2 116	1	1
1 362	2 116	1	1
3 2175	2 116	1	1
3 402	2 116	1	1
0 186	2 116	1	1
0 2890	2 116	1	1
1 4241	2 117	1	1
1 1775	2 117	1	1
1 3626	2 117	1	1
3 1675	2 117	1	1
0 1546	2 117	1	1
3 474	2 117	1	1
2 2110	2 118	1	1
2 740	2 118	1	1
0 3542	2 118	1	1
1 4163	2 118	1	1
1 1303	2 118	1	1
3 887	2 118	1	1
2 481	2 119	1	1
0 2930	2 119	1	1
1 2407	2 119	1	1
3 280	2 119	1	1
3 4146	2 119	1	1
3 619	2 119	1	1
2 4012	2 120	1	1
0 1830	2 120	1	1
1 492	2 120	1	1
1 139	2 120	1	1
1 4879	2 120	1	1
1 488	2 120	1	1
0 2964	2 121	1	1
0 830	2 121	1	1
1 74	2 121	1	1
3 1754	2 121	1	1
1 154	2 121	1	1
1 1994	2 121	1	1
2 3848	2 122	1	1
0 4314	2 122	1	1
1 4010	2 122	1	1
1 1013	2 122	1	1
1 2089	2 122	1	1
0 563	2 122	1	1
2 2462	2 123	1	1
2 2956	2 123	1	1
0 3995	2 123	1	1
0 1939	2 123	1	1
1 129	2 123	1	1
1 3723	2 123	1	1
2 3276	2 124	1	1
2 360	2 124	1	1
2 2102	2 124	1	1
2 3996	2 124	1	1
1 2095	2 124	1	1
3 1787	2 124	1	1
2 339	2 125	1	1
2 2287	2 125	1	1
2 1989	2 125	1	1
1 334	2 125	1	1
1 4242	2 125	1	1
3 51	2 125	1	1
2 181	2 126	1	1
0 4783	2 126	1	1
0 2387	2 126	1	1
1 4167	2 126	1	1
1 4985	2 126	1	1
1 2425	2 126	1	1
0 4329	2 127	1	1
0 14	2 127	1	1
1 3309	2 127	1	1
1 1975	2 127	1	1
1 2199	2 127	1	1
3 4314	2 127	1	1
0 2607	2 128	1	1
0 2208	2 128	1	1
1 1370	2 128	1	1
1 2874	2 128	1	1
1 4531	2 128	1	1
3 233	2 128	1	1
2 1563	2 129	1	1
2 4748	2 129	1	1
2 2364	2 129	1	1
2 3260	2 129	1	1
0 124	2 129	1	1
3 2916	2 129	1	1
2 1230	2 130	1	1
2 2157	2 130	1	1
0 4637	2 130	1	1
1 2880	2 130	1	1
3 2886	2 130	1	1
3 4361	2 130	1	1
2 4426	2 131	1	1
0 2942	2 131	1	1
1 4237	2 131	1	1
3 805	2 131	1	1
0 3942	2 131	1	1
1 4626	2 131	1	1
2 2673	2 132	1	1
1 3194	2 132	1	1
1 782	2 132	1	1
3 3606	2 132	1	1
3 1653	2 132	1	1
3 3813	2 132	1	1
2 1785	2 133	1	1
0 2871	2 133	1	1
0 1335	2 133	1	1
1 3337	2 133	1	1
1 1842	2 133	1	1
1 2990	2 133	1	1
2 286	2 134	1	1
3 1546	2 134	1	1
3 3222	2 134	1	1
0 4288	2 134	1	1
3 646	2 134	1	1
3 1990	2 134	1	1
2 705	2 135	1	1
2 3966	2 135	1	1
0 4314	2 135	1	1
3 4131	2 135	1	1
3 468	2 135	1	1
3 1835	2 135	1	1
2 437	2 136	1	1
2 558	2 136	1	1
0 4194	2 136	1	1
3 4942	2 136	1	1
1 761	2 136	1	1
3 4811	2 136	1	1
2 4951	2 137	1	1
0 1954	2 137	1	1
1 2790	2 137	1	1
1 3986	2 137	1	1
3 4791	2 137	1	1
3 1024	2 137	1	1
2 4216	2 138	1	1
2 3305	2 138	1	1
0 1099	2 138	1	1
1 2139	2 138	1	1
3 2943	2 138	1	1
3 3045	2 138	1	1
2 2570	2 139	1	1
0 3950	2 139	1	1
1 113	2 139	1	1
1 4272	2 139	1	1
1 4116	2 139	1	1
3 2811	2 139	1	1
2 3175	2 140	1	1
2 2683	2 140	1	1
2 2030	2 140	1	1
0 3069	2 140	1	1
1 2127	2 140	1	1
3 4363	2 140	1	1
2 2736	2 141	1	1
2 2559	2 141	1	1
0 3391	2 141	1	1
0 4185	2 141	1	1
3 3604	2 141	1	1
3 1997	2 141	1	1
2 1077	2 142	1	1
2 409	2 142	1	1
2 442	2 142	1	1
0 2465	2 142	1	1
0 4701	2 142	1	1
0 2997	2 142	1	1
2 219	2 143	1	1
0 144	2 143	1	1
1 1134	2 143	1	1
3 581	2 143	1	1
3 3274	2 143	1	1
0 183	2 143	1	1
2 1938	2 144	1	1
0 2073	2 144	1	1
1 1956	2 144	1	1
1 476	2 144	1	1
3 3941	2 144	1	1
3 90	2 144	1	1
2 3910	2 145	1	1
2 257	2 145	1	1
2 2368	2 145	1	1
0 3155	2 145	1	1
0 1389	2 145	1	1
1 1794	2 145	1	1
2 4265	2 146	1	1
2 3334	2 146	1	1
2 4061	2 146	1	1
2 2177	2 146	1	1
0 4810	2 146	1	1
1 1303	2 146	1	1
0 1505	2 147	1	1
0 2078	2 147	1	1
3 4876	2 147	1	1
3 1470	2 147	1	1
0 3319	2 147	1	1
1 2851	2 147	1	1
2 479	2 148	1	1
0 3849	2 148	1	1
0 3734	2 148	1	1
1 2824	2 148	1	1
1 718	2 148	1	1
3 3312	2 148	1	1
2 335	2 149	1	1
0 2888	2 149	1	1
0 4604	2 149	1	1
0 1287	2 149	1	1
3 2689	2 149	1	1
0 4198	2 149	1	1
2 860	2 150	1	1
0 1750	2 150	1	1
1 4790	2 150	1	1
3 1863	2 150	1	1
3 387	2 150	1	1
3 135	2 150	1	1
2 1778	2 151	1	1
2 3059	2 151	1	1
1 2308	2 151	1	1
1 2855	2 151	1	1
3 4339	2 151	1	1
3 1750	2 151	1	1
2 2593	2 152	1	1
2 4226	2 152	1	1
0 489	2 152	1	1
0 4293	2 152	1	1
0 2710	2 152	1	1
1 2712	2 152	1	1
2 3893	2 153	1	1
0 311	2 153	1	1
0 4054	2 153	1	1
3 4143	2 153	1	1
3 481	2 153	1	1
0 1755	2 153	1	1
2 97	2 154	1	1
0 4359	2 154	1	1
3 656	2 154	1	1
3 3853	2 154	1	1
3 901	2 154	1	1
1 4859	2 154	1	1
1 3503	2 155	1	1
1 3983	2 155	1	1
3 607	2 155	1	1
3 3692	2 155	1	1
0 3355	2 155	1	1
3 4095	2 155	1	1
0 802	2 156	1	1
1 4346	2 156	1	1
3 2719	2 156	1	1
0 1956	2 156	1	1
1 376	2 156	1	1
1 3859	2 156	1	1
2 4746	2 157	1	1
2 358	2 157	1	1
2 1103	2 157	1	1
1 1346	2 157	1	1
1 3777	2 157	1	1
3 2166	2 157	1	1
2 3915	2 158	1	1
2 2969	2 158	1	1
0 4112	2 158	1	1
1 824	2 158	1	1
1 4032	2 158	1	1
3 1335	2 158	1	1
2 1929	2 159	1	1
2 1268	2 159	1	1
2 2475	2 159	1	1
2 3877	2 159	1	1
2 2413	2 159	1	1
2 2674	2 159	1	1
2 2817	2 160	1	1
0 2738	2 160	1	1
0 3360	2 160	1	1
0 2823	2 160	1	1
3 849	2 160	1	1
3 5	2 160	1	1
0 2473	2 161	1	1
1 3053	2 161	1	1
1 2333	2 161	1	1
3 109	2 161	1	1
3 2082	2 161	1	1
3 2326	2 161	1	1
0 1499	2 162	1	1
0 2301	2 162	1	1
1 4235	2 162	1	1
1 4416	2 162	1	1
3 966	2 162	1	1
3 125	2 162	1	1
2 722	2 163	1	1
0 4569	2 163	1	1
1 3327	2 163	1	1
3 2104	2 163	1	1
3 4988	2 163	1	1
3 1963	2 163	1	1
2 2800	2 164	1	1
2 2940	2 164	1	1
0 2974	2 164	1	1
1 1200	2 164	1	1
1 1834	2 164	1	1
1 2615	2 164	1	1
2 3116	2 165	1	1
2 3817	2 165	1	1
0 193	2 165	1	1
0 1751	2 165	1	1
1 2431	2 165	1	1
3 546	2 165	1	1
2 2628	2 166	1	1
1 2859	2 166	1	1
1 3824	2 166	1	1
1 2807	2 166	1	1
3 2387	2 166	1	1
3 4260	2 166	1	1
2 2102	2 167	1	1
2 969	2 167	1	1
0 2547	2 167	1	1
1 1359	2 167	1	1
1 4090	2 167	1	1
3 3708	2 167	1	1
0 788	2 168	1	1
0 3185	2 168	1	1
0 527	2 168	1	1
0 3309	2 168	1	1
3 2200	2 168	1	1
1 4441	2 168	1	1
2 3412	2 169	1	1
2 2723	2 169	1	1
0 1755	2 169	1	1
1 2781	2 169	1	1
1 2110	2 169	1	1
3 507	2 169	1	1
2 41	2 170	1	1
1 2945	2 170	1	1
1 173	2 170	1	1
1 3711	2 170	1	1
3 951	2 170	1	1
3 3065	2 170	1	1
2 234	2 171	1	1
2 688	2 171	1	1
0 2286	2 171	1	1
0 3029	2 171	1	1
1 3545	2 171	1	1
3 4021	2 171	1	1
2 3783	2 172	1	1
2 2844	2 172	1	1
1 4499	2 172	1	1
3 1824	2 172	1	1
3 4517	2 172	1	1
0 4611	2 172	1	1
2 547	2 173	1	1
2 2667	2 173	1	1
2 4626	2 173	1	1
0 4129	2 173	1	1
0 4560	2 173	1	1
3 4665	2 173	1	1
2 533	2 174	1	1
0 2410	2 174	1	1
1 3140	2 174	1	1
3 3245	2 174	1	1
3 2954	2 174	1	1
0 2516	2 174	1	1
2 2161	2 175	1	1
0 4839	2 175	1	1
0 953	2 175	1	1
1 3003	2 175	1	1
1 2582	2 175	1	1
3 4531	2 175	1	1
2 3026	2 176	1	1
2 612	2 176	1	1
2 3702	2 176	1	1
0 1119	2 176	1	1
1 4751	2 176	1	1
3 1247	2 176	1	1
2 119	2 177	1	1
2 3065	2 177	1	1
2 1976	2 177	1	1
2 2573	2 177	1	1
2 2841	2 177	1	1
0 4690	2 177	1	1
2 1929	2 178	1	1
2 4214	2 178	1	1
1 4762	2 178	1	1
3 3524	2 178	1	1
3 4839	2 178	1	1
3 1303	2 178	1	1
2 1590	2 179	1	1
0 3377	2 179	1	1
3 3296	2 179	1	1
3 4002	2 179	1	1
3 4806	2 179	1	1
3 1909	2 179	1	1
2 32	2 180	1	1
0 1100	2 180	1	1
0 3971	2 180	1	1
0 1940	2 180	1	1
0 4679	2 180	1	1
