# Total number neurons: 20000
# Local number neurons: 5000
# Number MPI ranks: 4
# Current simulation step: 2002
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
1 1573	3 46	1	1
0 337	3 46	1	1
2 534	3 46	1	1
3 621	3 47	1	1
0 2687	3 47	1	1
0 1922	3 47	1	1
2 2147	3 47	1	1
2 4919	3 47	1	1
0 789	3 47	1	1
3 941	3 48	1	1
0 3353	3 48	1	1
0 2528	3 48	1	1
0 2397	3 48	1	1
2 4671	3 48	1	1
2 4382	3 48	1	1
3 483	3 49	1	1
3 4862	3 49	1	1
3 2642	3 49	1	1
0 1193	3 49	1	1
1 2602	3 49	1	1
2 2233	3 49	1	1
0 3020	3 50	1	1
0 3136	3 50	1	1
1 3629	3 50	1	1
1 279	3 50	1	1
2 2013	3 50	1	1
2 3284	3 50	1	1
3 1704	3 51	1	1
3 401	3 51	1	1
3 4285	3 51	1	1
1 4194	3 51	1	1
1 1338	3 51	1	1
1 1745	3 51	1	1
3 3450	3 52	1	1
3 72	3 52	1	1
0 1159	3 52	1	1
1 3592	3 52	1	1
1 4837	3 52	1	1
2 1694	3 52	1	1
3 2937	3 53	1	1
3 2357	3 53	1	1
3 3950	3 53	1	1
0 3079	3 53	1	1
2 2008	3 53	1	1
2 3214	3 53	1	1
3 2606	3 54	1	1
3 398	3 54	1	1
0 1236	3 54	1	1
1 478	3 54	1	1
2 3327	3 54	1	1
2 2686	3 54	1	1
3 2306	3 55	1	1
1 554	3 55	1	1
1 3202	3 55	1	1
2 4573	3 55	1	1
2 3750	3 55	1	1
2 3224	3 55	1	1
0 1616	3 56	1	1
0 1544	3 56	1	1
1 835	3 56	1	1
2 4883	3 56	1	1
2 2200	3 56	1	1
0 2026	3 56	1	1
3 3298	3 57	1	1
0 2829	3 57	1	1
0 1635	3 57	1	1
2 4156	3 57	1	1
2 3507	3 57	1	1
2 209	3 57	1	1
3 2149	3 58	1	1
3 950	3 58	1	1
3 3689	3 58	1	1
2 2073	3 58	1	1
2 1692	3 58	1	1
2 4584	3 58	1	1
3 2152	3 59	1	1
3 2033	3 59	1	1
3 332	3 59	1	1
0 3244	3 59	1	1
1 46	3 59	1	1
1 4135	3 59	1	1
3 2091	3 60	1	1
3 197	3 60	1	1
0 4501	3 60	1	1
2 3174	3 60	1	1
2 1274	3 60	1	1
1 3031	3 60	1	1
3 4610	3 61	1	1
1 3362	3 61	1	1
1 3702	3 61	1	1
2 1501	3 61	1	1
2 4971	3 61	1	1
2 1913	3 61	1	1
3 3473	3 62	1	1
3 766	3 62	1	1
3 1652	3 62	1	1
1 94	3 62	1	1
2 2580	3 62	1	1
0 3737	3 62	1	1
0 1255	3 63	1	1
1 3757	3 63	1	1
2 3145	3 63	1	1
2 2624	3 63	1	1
0 3566	3 63	1	1
2 4799	3 63	1	1
3 2868	3 64	1	1
3 3766	3 64	1	1
1 1674	3 64	1	1
1 2294	3 64	1	1
2 2777	3 64	1	1
2 2600	3 64	1	1
3 3633	3 65	1	1
0 2106	3 65	1	1
0 1596	3 65	1	1
0 2567	3 65	1	1
2 79	3 65	1	1
2 3435	3 65	1	1
0 3278	3 66	1	1
0 2010	3 66	1	1
0 4195	3 66	1	1
1 1864	3 66	1	1
2 1761	3 66	1	1
1 2000	3 66	1	1
3 1981	3 67	1	1
0 4491	3 67	1	1
1 948	3 67	1	1
2 274	3 67	1	1
1 524	3 67	1	1
1 1264	3 67	1	1
3 4319	3 68	1	1
0 3794	3 68	1	1
1 2259	3 68	1	1
1 1038	3 68	1	1
2 1704	3 68	1	1
2 1895	3 68	1	1
3 3626	3 69	1	1
3 2900	3 69	1	1
0 3887	3 69	1	1
1 3091	3 69	1	1
1 3575	3 69	1	1
2 1540	3 69	1	1
3 460	3 70	1	1
3 1929	3 70	1	1
3 3801	3 70	1	1
0 4091	3 70	1	1
0 3257	3 70	1	1
1 826	3 70	1	1
3 1350	3 71	1	1
0 428	3 71	1	1
1 2160	3 71	1	1
2 1634	3 71	1	1
2 1591	3 71	1	1
2 3125	3 71	1	1
3 1628	3 72	1	1
3 1462	3 72	1	1
0 4982	3 72	1	1
2 274	3 72	1	1
2 3417	3 72	1	1
2 4875	3 72	1	1
3 3836	3 73	1	1
3 698	3 73	1	1
1 1175	3 73	1	1
2 1346	3 73	1	1
0 1925	3 73	1	1
0 2763	3 73	1	1
3 3301	3 74	1	1
3 4907	3 74	1	1
3 4321	3 74	1	1
3 1622	3 74	1	1
0 2557	3 74	1	1
2 3576	3 74	1	1
0 1218	3 75	1	1
1 4353	3 75	1	1
1 3217	3 75	1	1
2 715	3 75	1	1
2 3785	3 75	1	1
2 3923	3 75	1	1
3 3110	3 76	1	1
3 3712	3 76	1	1
0 623	3 76	1	1
2 2229	3 76	1	1
2 3306	3 76	1	1
1 2468	3 76	1	1
3 1871	3 77	1	1
3 3201	3 77	1	1
3 1721	3 77	1	1
2 3551	3 77	1	1
2 3967	3 77	1	1
2 1853	3 77	1	1
3 76	3 78	1	1
3 4379	3 78	1	1
0 349	3 78	1	1
1 4624	3 78	1	1
2 4947	3 78	1	1
2 1083	3 78	1	1
3 2876	3 79	1	1
3 2625	3 79	1	1
0 2493	3 79	1	1
0 261	3 79	1	1
1 3286	3 79	1	1
1 240	3 79	1	1
0 3482	3 80	1	1
2 3036	3 80	1	1
2 3288	3 80	1	1
2 3667	3 80	1	1
1 999	3 80	1	1
1 2853	3 80	1	1
3 4111	3 81	1	1
3 4495	3 81	1	1
3 1395	3 81	1	1
0 3130	3 81	1	1
1 2461	3 81	1	1
1 102	3 81	1	1
3 2645	3 82	1	1
3 3373	3 82	1	1
0 4350	3 82	1	1
0 2338	3 82	1	1
1 120	3 82	1	1
2 3652	3 82	1	1
3 1211	3 83	1	1
0 961	3 83	1	1
1 4901	3 83	1	1
1 3160	3 83	1	1
2 187	3 83	1	1
2 3478	3 83	1	1
0 330	3 84	1	1
0 1056	3 84	1	1
1 3051	3 84	1	1
2 2710	3 84	1	1
2 2343	3 84	1	1
1 4585	3 84	1	1
3 34	3 85	1	1
1 4685	3 85	1	1
1 3949	3 85	1	1
2 4896	3 85	1	1
2 4776	3 85	1	1
2 4114	3 85	1	1
3 1017	3 86	1	1
3 2688	3 86	1	1
0 2208	3 86	1	1
1 2917	3 86	1	1
2 3665	3 86	1	1
0 3756	3 86	1	1
3 4018	3 87	1	1
3 582	3 87	1	1
0 4462	3 87	1	1
1 7	3 87	1	1
2 4615	3 87	1	1
2 4142	3 87	1	1
3 2666	3 88	1	1
3 2473	3 88	1	1
0 313	3 88	1	1
1 4459	3 88	1	1
1 2055	3 88	1	1
1 4495	3 88	1	1
0 4466	3 89	1	1
1 1542	3 89	1	1
2 2913	3 89	1	1
2 4225	3 89	1	1
2 2817	3 89	1	1
1 1121	3 89	1	1
3 1867	3 90	1	1
0 1910	3 90	1	1
0 1191	3 90	1	1
1 4548	3 90	1	1
1 144	3 90	1	1
2 1031	3 90	1	1
3 1473	3 91	1	1
3 4002	3 91	1	1
3 1262	3 91	1	1
0 364	3 91	1	1
0 2431	3 91	1	1
1 4954	3 91	1	1
3 877	3 92	1	1
3 1305	3 92	1	1
3 2152	3 92	1	1
0 1093	3 92	1	1
1 4944	3 92	1	1
1 849	3 92	1	1
3 4374	3 93	1	1
3 1002	3 93	1	1
3 2867	3 93	1	1
3 4502	3 93	1	1
3 4529	3 93	1	1
2 2297	3 93	1	1
3 93	3 94	1	1
3 3746	3 94	1	1
0 102	3 94	1	1
2 4659	3 94	1	1
2 3992	3 94	1	1
2 3399	3 94	1	1
0 2645	3 95	1	1
1 558	3 95	1	1
1 4723	3 95	1	1
1 2992	3 95	1	1
2 3629	3 95	1	1
2 3843	3 95	1	1
3 835	3 96	1	1
3 1108	3 96	1	1
3 79	3 96	1	1
0 2360	3 96	1	1
0 3548	3 96	1	1
2 3240	3 96	1	1
3 4124	3 97	1	1
3 4283	3 97	1	1
1 2357	3 97	1	1
1 3273	3 97	1	1
0 732	3 97	1	1
2 969	3 97	1	1
0 3965	3 98	1	1
0 3820	3 98	1	1
1 3261	3 98	1	1
1 296	3 98	1	1
2 2020	3 98	1	1
2 4601	3 98	1	1
3 4452	3 99	1	1
3 3550	3 99	1	1
0 1713	3 99	1	1
0 1653	3 99	1	1
2 884	3 99	1	1
1 1309	3 99	1	1
3 935	3 100	1	1
3 1566	3 100	1	1
0 2452	3 100	1	1
2 1556	3 100	1	1
2 777	3 100	1	1
0 4454	3 100	1	1
1 4232	3 101	1	1
1 4744	3 101	1	1
1 1426	3 101	1	1
2 2234	3 101	1	1
2 2807	3 101	1	1
2 1090	3 101	1	1
3 100	3 102	1	1
3 1442	3 102	1	1
0 686	3 102	1	1
2 4924	3 102	1	1
2 388	3 102	1	1
2 1356	3 102	1	1
3 3335	3 103	1	1
3 1006	3 103	1	1
1 862	3 103	1	1
2 771	3 103	1	1
2 891	3 103	1	1
2 2611	3 103	1	1
3 431	3 104	1	1
3 2063	3 104	1	1
0 3730	3 104	1	1
1 175	3 104	1	1
1 4795	3 104	1	1
2 3416	3 104	1	1
3 3513	3 105	1	1
0 855	3 105	1	1
1 3470	3 105	1	1
2 1421	3 105	1	1
2 1910	3 105	1	1
2 3929	3 105	1	1
3 1378	3 106	1	1
1 3945	3 106	1	1
1 2386	3 106	1	1
1 2590	3 106	1	1
2 2403	3 106	1	1
2 3772	3 106	1	1
3 4530	3 107	1	1
3 3613	3 107	1	1
1 3266	3 107	1	1
2 2173	3 107	1	1
2 134	3 107	1	1
2 3132	3 107	1	1
3 1938	3 108	1	1
3 4256	3 108	1	1
0 4402	3 108	1	1
0 1312	3 108	1	1
1 299	3 108	1	1
0 507	3 108	1	1
1 1300	3 109	1	1
1 2150	3 109	1	1
2 1704	3 109	1	1
2 3351	3 109	1	1
2 1470	3 109	1	1
1 2098	3 109	1	1
3 3559	3 110	1	1
3 577	3 110	1	1
3 2410	3 110	1	1
0 3677	3 110	1	1
1 2122	3 110	1	1
1 2410	3 110	1	1
0 1191	3 111	1	1
0 4951	3 111	1	1
1 3628	3 111	1	1
1 4605	3 111	1	1
2 3103	3 111	1	1
2 324	3 111	1	1
0 4913	3 112	1	1
0 3630	3 112	1	1
0 2180	3 112	1	1
2 3061	3 112	1	1
2 2326	3 112	1	1
0 2980	3 112	1	1
3 2746	3 113	1	1
2 2705	3 113	1	1
2 2958	3 113	1	1
2 2938	3 113	1	1
2 354	3 113	1	1
2 746	3 113	1	1
3 3489	3 114	1	1
0 4328	3 114	1	1
0 1377	3 114	1	1
0 3297	3 114	1	1
2 1371	3 114	1	1
2 4794	3 114	1	1
0 2529	3 115	1	1
0 1243	3 115	1	1
1 2706	3 115	1	1
1 1619	3 115	1	1
0 3577	3 115	1	1
2 3359	3 115	1	1
3 4719	3 116	1	1
3 4324	3 116	1	1
2 687	3 116	1	1
2 4932	3 116	1	1
1 2705	3 116	1	1
0 3957	3 116	1	1
3 1245	3 117	1	1
3 1952	3 117	1	1
0 144	3 117	1	1
1 594	3 117	1	1
2 3502	3 117	1	1
2 1560	3 117	1	1
0 2644	3 118	1	1
1 1849	3 118	1	1
1 2980	3 118	1	1
2 1680	3 118	1	1
1 4861	3 118	1	1
2 1517	3 118	1	1
3 3248	3 119	1	1
3 2374	3 119	1	1
0 2122	3 119	1	1
1 1751	3 119	1	1
2 695	3 119	1	1
2 1906	3 119	1	1
3 3522	3 120	1	1
0 4423	3 120	1	1
1 1960	3 120	1	1
2 1489	3 120	1	1
2 3770	3 120	1	1
2 3537	3 120	1	1
3 2062	3 121	1	1
3 1932	3 121	1	1
1 1542	3 121	1	1
1 899	3 121	1	1
2 4600	3 121	1	1
2 2001	3 121	1	1
3 1126	3 122	1	1
3 2550	3 122	1	1
0 489	3 122	1	1
0 4956	3 122	1	1
1 4154	3 122	1	1
0 4543	3 122	1	1
0 442	3 123	1	1
1 1398	3 123	1	1
2 4499	3 123	1	1
0 2978	3 123	1	1
0 2365	3 123	1	1
1 4228	3 123	1	1
3 2499	3 124	1	1
0 365	3 124	1	1
1 2738	3 124	1	1
2 320	3 124	1	1
0 1808	3 124	1	1
1 571	3 124	1	1
3 242	3 125	1	1
3 4221	3 125	1	1
0 2724	3 125	1	1
1 2086	3 125	1	1
2 2243	3 125	1	1
0 1581	3 125	1	1
1 3322	3 126	1	1
2 2357	3 126	1	1
2 3446	3 126	1	1
2 715	3 126	1	1
2 4478	3 126	1	1
0 1223	3 126	1	1
3 1064	3 127	1	1
0 914	3 127	1	1
0 4588	3 127	1	1
0 3519	3 127	1	1
2 575	3 127	1	1
0 1763	3 127	1	1
3 1754	3 128	1	1
3 4834	3 128	1	1
3 4987	3 128	1	1
0 3757	3 128	1	1
1 490	3 128	1	1
2 3392	3 128	1	1
3 1161	3 129	1	1
0 3647	3 129	1	1
1 1273	3 129	1	1
1 3006	3 129	1	1
1 3175	3 129	1	1
2 501	3 129	1	1
3 3974	3 130	1	1
3 3712	3 130	1	1
0 1236	3 130	1	1
0 4482	3 130	1	1
1 986	3 130	1	1
1 3218	3 130	1	1
3 611	3 131	1	1
3 739	3 131	1	1
0 1831	3 131	1	1
0 1923	3 131	1	1
1 3661	3 131	1	1
2 4141	3 131	1	1
3 2479	3 132	1	1
3 83	3 132	1	1
0 1541	3 132	1	1
0 4962	3 132	1	1
1 1780	3 132	1	1
2 4585	3 132	1	1
3 1224	3 133	1	1
0 1870	3 133	1	1
1 3083	3 133	1	1
1 4622	3 133	1	1
2 3008	3 133	1	1
1 312	3 133	1	1
3 3453	3 134	1	1
1 1763	3 134	1	1
2 4721	3 134	1	1
2 801	3 134	1	1
2 224	3 134	1	1
2 2212	3 134	1	1
3 1723	3 135	1	1
3 4741	3 135	1	1
3 1613	3 135	1	1
3 3364	3 135	1	1
3 31	3 135	1	1
2 4698	3 135	1	1
3 4952	3 136	1	1
3 968	3 136	1	1
1 2655	3 136	1	1
1 642	3 136	1	1
2 131	3 136	1	1
0 3945	3 136	1	1
0 255	3 137	1	1
1 2899	3 137	1	1
1 2340	3 137	1	1
1 4782	3 137	1	1
1 2499	3 137	1	1
0 936	3 137	1	1
0 3533	3 138	1	1
1 3571	3 138	1	1
2 3298	3 138	1	1
2 3713	3 138	1	1
2 3314	3 138	1	1
0 4521	3 138	1	1
3 4902	3 139	1	1
1 4338	3 139	1	1
2 636	3 139	1	1
2 4311	3 139	1	1
2 4246	3 139	1	1
2 185	3 139	1	1
3 2589	3 140	1	1
3 4517	3 140	1	1
0 559	3 140	1	1
1 1485	3 140	1	1
1 2190	3 140	1	1
1 229	3 140	1	1
3 4492	3 141	1	1
3 1450	3 141	1	1
0 4425	3 141	1	1
1 1099	3 141	1	1
1 1924	3 141	1	1
1 344	3 141	1	1
3 2102	3 142	1	1
3 2720	3 142	1	1
0 4606	3 142	1	1
0 40	3 142	1	1
1 98	3 142	1	1
1 3567	3 142	1	1
3 3159	3 143	1	1
3 4992	3 143	1	1
0 575	3 143	1	1
1 142	3 143	1	1
2 4049	3 143	1	1
2 2826	3 143	1	1
3 2250	3 144	1	1
0 1614	3 144	1	1
2 4315	3 144	1	1
2 2849	3 144	1	1
2 1808	3 144	1	1
2 4480	3 144	1	1
3 4919	3 145	1	1
3 2996	3 145	1	1
0 3954	3 145	1	1
2 123	3 145	1	1
2 2184	3 145	1	1
2 3850	3 145	1	1
3 3038	3 146	1	1
3 436	3 146	1	1
1 2156	3 146	1	1
1 4858	3 146	1	1
2 1250	3 146	1	1
2 1438	3 146	1	1
3 4952	3 147	1	1
3 4884	3 147	1	1
0 3455	3 147	1	1
1 1622	3 147	1	1
2 4341	3 147	1	1
2 235	3 147	1	1
3 4757	3 148	1	1
0 2692	3 148	1	1
0 3883	3 148	1	1
1 4493	3 148	1	1
1 1291	3 148	1	1
2 218	3 148	1	1
3 216	3 149	1	1
0 865	3 149	1	1
2 2279	3 149	1	1
0 2602	3 149	1	1
1 1453	3 149	1	1
0 770	3 149	1	1
3 312	3 150	1	1
3 2443	3 150	1	1
0 4129	3 150	1	1
0 1170	3 150	1	1
1 886	3 150	1	1
0 3578	3 150	1	1
0 4147	3 151	1	1
0 551	3 151	1	1
0 2714	3 151	1	1
0 3394	3 151	1	1
1 1449	3 151	1	1
1 2601	3 151	1	1
3 1903	3 152	1	1
3 4043	3 152	1	1
1 1754	3 152	1	1
1 4260	3 152	1	1
2 4647	3 152	1	1
0 1493	3 152	1	1
3 3433	3 153	1	1
3 623	3 153	1	1
0 3193	3 153	1	1
1 4396	3 153	1	1
1 1331	3 153	1	1
2 638	3 153	1	1
1 2433	3 154	1	1
2 1438	3 154	1	1
2 2804	3 154	1	1
2 4355	3 154	1	1
0 4526	3 154	1	1
1 1192	3 154	1	1
0 1556	3 155	1	1
1 3221	3 155	1	1
1 4302	3 155	1	1
1 2645	3 155	1	1
0 2416	3 155	1	1
2 535	3 155	1	1
3 3391	3 156	1	1
3 1348	3 156	1	1
3 2293	3 156	1	1
1 1379	3 156	1	1
1 640	3 156	1	1
2 3414	3 156	1	1
3 3083	3 157	1	1
0 2067	3 157	1	1
0 755	3 157	1	1
2 225	3 157	1	1
2 3425	3 157	1	1
0 429	3 157	1	1
3 1426	3 158	1	1
3 4583	3 158	1	1
1 198	3 158	1	1
1 1526	3 158	1	1
2 464	3 158	1	1
2 3688	3 158	1	1
3 4659	3 159	1	1
0 4794	3 159	1	1
1 3331	3 159	1	1
2 2248	3 159	1	1
2 2157	3 159	1	1
2 2050	3 159	1	1
3 3244	3 160	1	1
3 3515	3 160	1	1
1 798	3 160	1	1
2 885	3 160	1	1
2 1510	3 160	1	1
2 4968	3 160	1	1
3 3075	3 161	1	1
3 3269	3 161	1	1
3 595	3 161	1	1
1 1165	3 161	1	1
2 609	3 161	1	1
1 2127	3 161	1	1
3 3232	3 162	1	1
3 380	3 162	1	1
3 4595	3 162	1	1
0 4151	3 162	1	1
1 3463	3 162	1	1
1 3904	3 162	1	1
1 4250	3 163	1	1
1 3523	3 163	1	1
2 165	3 163	1	1
1 4784	3 163	1	1
2 2191	3 163	1	1
2 418	3 163	1	1
3 1155	3 164	1	1
0 2621	3 164	1	1
1 1734	3 164	1	1
2 1166	3 164	1	1
2 3034	3 164	1	1
2 4740	3 164	1	1
3 3297	3 165	1	1
3 4098	3 165	1	1
0 1188	3 165	1	1
1 551	3 165	1	1
1 2363	3 165	1	1
2 4462	3 165	1	1
1 4877	3 166	1	1
2 2606	3 166	1	1
2 3821	3 166	1	1
2 361	3 166	1	1
2 3527	3 166	1	1
2 3772	3 166	1	1
3 3226	3 167	1	1
3 3194	3 167	1	1
1 3120	3 167	1	1
1 2144	3 167	1	1
1 4705	3 167	1	1
2 56	3 167	1	1
3 1899	3 168	1	1
1 2140	3 168	1	1
1 1661	3 168	1	1
1 4960	3 168	1	1
2 680	3 168	1	1
2 1847	3 168	1	1
3 4480	3 169	1	1
3 958	3 169	1	1
0 766	3 169	1	1
1 1295	3 169	1	1
2 764	3 169	1	1
2 339	3 169	1	1
3 4959	3 170	1	1
3 1874	3 170	1	1
0 4496	3 170	1	1
2 4544	3 170	1	1
2 2507	3 170	1	1
2 868	3 170	1	1
3 4125	3 171	1	1
0 4632	3 171	1	1
0 2706	3 171	1	1
0 3328	3 171	1	1
2 921	3 171	1	1
2 1638	3 171	1	1
3 3538	3 172	1	1
3 882	3 172	1	1
3 2476	3 172	1	1
3 1147	3 172	1	1
3 3293	3 172	1	1
1 4421	3 172	1	1
3 2244	3 173	1	1
3 4780	3 173	1	1
1 4261	3 173	1	1
1 2175	3 173	1	1
2 455	3 173	1	1
2 4691	3 173	1	1
0 582	3 174	1	1
1 411	3 174	1	1
1 1706	3 174	1	1
1 4197	3 174	1	1
2 2150	3 174	1	1
1 318	3 174	1	1
3 1721	3 175	1	1
3 4976	3 175	1	1
1 810	3 175	1	1
1 3308	3 175	1	1
1 3237	3 175	1	1
0 1780	3 175	1	1
3 1192	3 176	1	1
1 1207	3 176	1	1
2 1524	3 176	1	1
2 4667	3 176	1	1
2 3466	3 176	1	1
2 3701	3 176	1	1
0 1586	3 177	1	1
0 2512	3 177	1	1
1 1754	3 177	1	1
2 1626	3 177	1	1
1 4281	3 177	1	1
2 4578	3 177	1	1
3 3379	3 178	1	1
1 2861	3 178	1	1
1 1461	3 178	1	1
1 4264	3 178	1	1
1 556	3 178	1	1
1 1300	3 178	1	1
3 4205	3 179	1	1
0 2349	3 179	1	1
0 3427	3 179	1	1
0 4267	3 179	1	1
1 1812	3 179	1	1
2 2515	3 179	1	1
3 3790	3 180	1	1
3 1274	3 180	1	1
0 1942	3 180	1	1
0 3613	3 180	1	1
2 205	3 180	1	1
