# Total number neurons: 4000
# Local number neurons: 2000
# Number MPI ranks: 2
# Current simulation step: 1003
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
0 51	0 1840	1	1
0 51	1 779	1	1
0 52	0 1354	1	1
0 52	0 197	1	1
0 52	0 109	1	1
0 52	1 82	1	1
0 52	1 411	1	1
0 53	0 436	1	1
0 53	0 1261	1	1
0 53	1 1761	1	1
0 53	1 1584	1	1
0 53	1 251	1	1
0 54	0 71	1	1
0 54	0 369	1	1
0 54	0 346	1	1
0 54	0 499	1	1
0 54	0 1509	1	1
0 55	0 522	1	1
0 55	0 985	1	1
0 55	0 305	1	1
0 55	0 1917	1	1
0 55	1 920	1	1
0 56	0 74	1	1
0 56	0 1293	1	1
0 56	1 104	1	1
0 56	1 1243	1	1
0 56	1 1887	1	1
0 57	0 474	1	1
0 57	0 514	1	1
0 57	1 37	1	1
0 57	1 853	1	1
0 57	1 318	1	1
0 58	0 564	1	1
0 58	0 412	1	1
0 58	1 158	1	1
0 58	1 535	1	1
0 58	1 720	1	1
0 59	0 674	1	1
0 59	0 1362	1	1
0 59	1 1754	1	1
0 59	1 682	1	1
0 59	1 1871	1	1
0 60	0 1701	1	1
0 60	1 257	1	1
0 60	1 1927	1	1
0 60	1 1040	1	1
0 60	1 1925	1	1
0 61	0 1872	1	1
0 61	0 1943	1	1
0 61	1 1633	1	1
0 61	1 1730	1	1
0 61	1 172	1	1
0 62	0 1684	1	1
0 62	0 1177	1	1
0 62	0 618	1	1
0 62	1 921	1	1
0 62	1 1266	1	1
0 63	0 333	1	1
0 63	0 383	1	1
0 63	0 932	1	1
0 63	1 838	1	1
0 63	1 1833	1	1
0 64	0 1167	1	1
0 64	0 1492	1	1
0 64	0 1000	1	1
0 64	1 1917	1	1
0 64	1 558	1	1
0 65	0 1629	1	1
0 65	0 1833	1	1
0 65	0 1901	1	1
0 65	1 742	1	1
0 65	1 1811	1	1
0 66	0 942	1	1
0 66	1 1881	1	1
0 66	1 957	1	1
0 66	1 820	1	1
0 66	1 1436	1	1
0 67	0 447	1	1
0 67	0 1371	1	1
0 67	0 60	1	1
0 67	1 806	1	1
0 67	1 1590	1	1
0 68	0 1895	1	1
0 68	1 223	1	1
0 68	1 547	1	1
0 68	1 1641	1	1
0 68	1 3	1	1
0 69	0 618	1	1
0 69	0 872	1	1
0 69	0 1085	1	1
0 69	1 797	1	1
0 69	1 30	1	1
0 70	0 1823	1	1
0 70	0 67	1	1
0 70	0 196	1	1
0 70	1 1524	1	1
0 70	1 955	1	1
0 71	0 1200	1	1
0 71	0 558	1	1
0 71	0 1074	1	1
0 71	1 1051	1	1
0 71	1 1215	1	1
0 72	0 1733	1	1
0 72	1 790	1	1
0 72	1 434	1	1
0 72	1 187	1	1
0 72	1 1542	1	1
0 73	0 637	1	1
0 73	0 1035	1	1
0 73	0 13	1	1
0 73	1 751	1	1
0 73	1 1103	1	1
0 74	0 156	1	1
0 74	0 846	1	1
0 74	0 1995	1	1
0 74	0 1080	1	1
0 74	1 1190	1	1
0 75	0 1770	1	1
0 75	0 1602	1	1
0 75	0 1830	1	1
0 75	0 524	1	1
0 75	1 1175	1	1
0 76	0 1164	1	1
0 76	1 216	1	1
0 76	1 890	1	1
0 76	1 440	1	1
0 76	1 71	1	1
0 77	0 1369	1	1
0 77	0 776	1	1
0 77	1 1815	1	1
0 77	1 640	1	1
0 77	1 1121	1	1
0 78	0 1049	1	1
0 78	0 797	1	1
0 78	0 1917	1	1
0 78	1 140	1	1
0 78	1 981	1	1
0 79	0 644	1	1
0 79	0 978	1	1
0 79	0 1544	1	1
0 79	1 1548	1	1
0 79	1 110	1	1
0 80	0 1704	1	1
0 80	0 1301	1	1
0 80	0 1308	1	1
0 80	1 1487	1	1
0 80	1 390	1	1
0 81	0 1478	1	1
0 81	0 6	1	1
0 81	0 1630	1	1
0 81	1 384	1	1
0 81	1 504	1	1
0 82	0 961	1	1
0 82	0 1639	1	1
0 82	0 1207	1	1
0 82	1 1164	1	1
0 82	1 488	1	1
0 83	0 780	1	1
0 83	1 487	1	1
0 83	1 789	1	1
0 83	1 1947	1	1
0 83	1 646	1	1
0 84	1 1510	1	1
0 84	1 173	1	1
0 84	1 1629	1	1
0 84	1 1815	1	1
0 84	1 1933	1	1
0 85	0 1826	1	1
0 85	0 823	1	1
0 85	1 1950	1	1
0 85	1 1760	1	1
0 85	1 1921	1	1
0 86	0 226	1	1
0 86	0 1135	1	1
0 86	0 1702	1	1
0 86	1 416	1	1
0 86	1 1858	1	1
0 87	0 75	1	1
0 87	0 1585	1	1
0 87	1 1806	1	1
0 87	1 508	1	1
0 87	1 1452	1	1
0 88	0 1933	1	1
0 88	0 1887	1	1
0 88	1 1143	1	1
0 88	1 773	1	1
0 88	1 1763	1	1
0 89	0 1543	1	1
0 89	0 1642	1	1
0 89	0 1144	1	1
0 89	1 914	1	1
0 89	1 486	1	1
0 90	0 1273	1	1
0 90	0 292	1	1
0 90	0 597	1	1
0 90	0 1876	1	1
0 90	1 1991	1	1
0 91	0 421	1	1
0 91	1 1104	1	1
0 91	1 1367	1	1
0 91	1 1550	1	1
0 91	1 1691	1	1
0 92	0 1775	1	1
0 92	0 1324	1	1
0 92	0 615	1	1
0 92	0 953	1	1
0 92	1 872	1	1
0 93	0 727	1	1
0 93	0 853	1	1
0 93	0 611	1	1
0 93	0 1142	1	1
0 93	1 1129	1	1
0 94	0 1644	1	1
0 94	0 567	1	1
0 94	0 1663	1	1
0 94	0 997	1	1
0 94	0 172	1	1
0 95	0 1196	1	1
0 95	0 900	1	1
0 95	1 1346	1	1
0 95	1 1875	1	1
0 95	1 1503	1	1
0 96	0 1862	1	1
0 96	1 1403	1	1
0 96	1 791	1	1
0 96	1 1407	1	1
0 96	1 487	1	1
0 97	0 654	1	1
0 97	0 215	1	1
0 97	1 835	1	1
0 97	1 1930	1	1
0 97	1 1332	1	1
0 98	0 1064	1	1
0 98	1 679	1	1
0 98	1 1326	1	1
0 98	1 1776	1	1
0 98	1 274	1	1
0 99	0 506	1	1
0 99	0 543	1	1
0 99	1 907	1	1
0 99	1 539	1	1
0 99	1 345	1	1
0 100	0 1440	1	1
0 100	1 1670	1	1
0 100	1 932	1	1
0 100	1 1666	1	1
0 100	1 527	1	1
0 101	1 1081	1	1
0 101	1 1171	1	1
0 101	1 1777	1	1
0 101	1 396	1	1
0 101	1 311	1	1
0 102	0 1162	1	1
0 102	0 942	1	1
0 102	1 467	1	1
0 102	1 1820	1	1
0 102	1 1182	1	1
0 103	0 67	1	1
0 103	0 1954	1	1
0 103	1 1928	1	1
0 103	1 1325	1	1
0 103	1 394	1	1
0 104	0 1465	1	1
0 104	1 363	1	1
0 104	1 1350	1	1
0 104	1 1383	1	1
0 104	1 1207	1	1
0 105	0 127	1	1
0 105	0 139	1	1
0 105	0 451	1	1
0 105	1 131	1	1
0 105	1 1923	1	1
0 106	0 280	1	1
0 106	0 467	1	1
0 106	1 1575	1	1
0 106	1 1252	1	1
0 106	1 628	1	1
0 107	0 488	1	1
0 107	0 1844	1	1
0 107	0 1864	1	1
0 107	0 1018	1	1
0 107	0 1079	1	1
0 108	0 188	1	1
0 108	0 41	1	1
0 108	0 715	1	1
0 108	1 316	1	1
0 108	1 1093	1	1
0 109	0 36	1	1
0 109	0 816	1	1
0 109	1 1454	1	1
0 109	1 1926	1	1
0 109	1 909	1	1
0 110	0 1463	1	1
0 110	1 709	1	1
0 110	1 258	1	1
0 110	1 911	1	1
0 110	1 1367	1	1
0 111	0 1256	1	1
0 111	0 2	1	1
0 111	1 1415	1	1
0 111	1 1823	1	1
0 111	1 346	1	1
0 112	0 1995	1	1
0 112	0 986	1	1
0 112	0 4	1	1
0 112	1 969	1	1
0 112	1 231	1	1
0 113	0 1313	1	1
0 113	0 766	1	1
0 113	1 155	1	1
0 113	1 608	1	1
0 113	1 856	1	1
0 114	0 76	1	1
0 114	1 249	1	1
0 114	1 1401	1	1
0 114	1 1607	1	1
0 114	1 1117	1	1
0 115	0 1212	1	1
0 115	0 206	1	1
0 115	1 78	1	1
0 115	1 152	1	1
0 115	1 962	1	1
0 116	0 183	1	1
0 116	0 294	1	1
0 116	0 734	1	1
0 116	1 1194	1	1
0 116	1 768	1	1
0 117	0 1798	1	1
0 117	0 1325	1	1
0 117	0 1324	1	1
0 117	0 1268	1	1
0 117	1 734	1	1
0 118	0 1071	1	1
0 118	0 314	1	1
0 118	0 1803	1	1
0 118	1 1958	1	1
0 118	1 995	1	1
0 119	0 1399	1	1
0 119	0 1081	1	1
0 119	0 746	1	1
0 119	0 1764	1	1
0 119	1 953	1	1
0 120	1 1907	1	1
0 120	1 625	1	1
0 120	1 1131	1	1
0 120	1 196	1	1
0 120	1 382	1	1
0 121	0 994	1	1
0 121	1 608	1	1
0 121	1 995	1	1
0 121	1 1351	1	1
0 121	1 1897	1	1
0 122	0 346	1	1
0 122	0 1734	1	1
0 122	0 849	1	1
0 122	0 40	1	1
0 122	1 770	1	1
0 123	0 1302	1	1
0 123	0 429	1	1
0 123	0 1114	1	1
0 123	1 344	1	1
0 123	1 1598	1	1
0 124	0 1108	1	1
0 124	0 181	1	1
0 124	1 1360	1	1
0 124	1 1679	1	1
0 124	1 703	1	1
0 125	0 617	1	1
0 125	1 112	1	1
0 125	1 1055	1	1
0 125	1 933	1	1
0 125	1 319	1	1
0 126	0 628	1	1
0 126	0 761	1	1
0 126	1 236	1	1
0 126	1 1901	1	1
0 126	1 1647	1	1
0 127	0 1949	1	1
0 127	1 528	1	1
0 127	1 803	1	1
0 127	1 1126	1	1
0 127	1 1370	1	1
0 128	0 1313	1	1
0 128	0 1361	1	1
0 128	0 907	1	1
0 128	0 508	1	1
0 128	1 905	1	1
0 129	0 852	1	1
0 129	0 1869	1	1
0 129	0 239	1	1
0 129	0 307	1	1
0 129	1 1675	1	1
0 130	0 1666	1	1
0 130	0 494	1	1
0 130	0 1126	1	1
0 130	1 1025	1	1
0 130	1 1781	1	1
0 131	0 60	1	1
0 131	0 754	1	1
0 131	0 175	1	1
0 131	0 88	1	1
0 131	0 1134	1	1
0 132	0 1364	1	1
0 132	0 356	1	1
0 132	1 1125	1	1
0 132	1 1303	1	1
0 132	1 370	1	1
0 133	0 1418	1	1
0 133	0 917	1	1
0 133	0 882	1	1
0 133	1 713	1	1
0 133	1 1746	1	1
0 134	0 1288	1	1
0 134	0 1209	1	1
0 134	0 1601	1	1
0 134	1 1299	1	1
0 134	1 1612	1	1
0 135	0 1244	1	1
0 135	0 895	1	1
0 135	0 1717	1	1
0 135	1 34	1	1
0 135	1 1108	1	1
0 136	0 46	1	1
0 136	0 1518	1	1
0 136	1 9	1	1
0 136	1 1406	1	1
0 136	1 1006	1	1
0 137	0 1633	1	1
0 137	0 604	1	1
0 137	0 1610	1	1
0 137	1 1047	1	1
0 137	1 1215	1	1
0 138	0 1709	1	1
0 138	0 377	1	1
0 138	0 504	1	1
0 138	1 1474	1	1
0 138	1 237	1	1
0 139	0 101	1	1
0 139	0 1302	1	1
0 139	1 1292	1	1
0 139	1 1635	1	1
0 139	1 1971	1	1
0 140	0 1069	1	1
0 140	0 527	1	1
0 140	0 475	1	1
0 140	1 1336	1	1
0 140	1 615	1	1
0 141	0 102	1	1
0 141	0 813	1	1
0 141	0 1063	1	1
0 141	1 1962	1	1
0 141	1 115	1	1
0 142	0 1684	1	1
0 142	0 234	1	1
0 142	1 979	1	1
0 142	1 28	1	1
0 142	1 1062	1	1
0 143	0 1378	1	1
0 143	0 1319	1	1
0 143	1 304	1	1
0 143	1 941	1	1
0 143	1 1078	1	1
0 144	0 1806	1	1
0 144	0 781	1	1
0 144	0 142	1	1
0 144	0 1665	1	1
0 144	0 1692	1	1
0 145	0 184	1	1
0 145	0 304	1	1
0 145	1 623	1	1
0 145	1 464	1	1
0 145	1 880	1	1
0 146	0 1140	1	1
0 146	0 244	1	1
0 146	0 1168	1	1
0 146	1 340	1	1
0 146	1 1160	1	1
0 147	0 1222	1	1
0 147	0 1741	1	1
0 147	1 1781	1	1
0 147	1 37	1	1
0 147	1 925	1	1
0 148	0 787	1	1
0 148	0 898	1	1
0 148	0 1375	1	1
0 148	1 982	1	1
0 148	1 97	1	1
0 149	0 837	1	1
0 149	0 1203	1	1
0 149	0 1595	1	1
0 149	1 966	1	1
0 149	1 280	1	1
0 150	0 1877	1	1
0 150	0 1240	1	1
0 150	1 1106	1	1
0 150	1 110	1	1
0 150	1 676	1	1
0 151	0 1642	1	1
0 151	0 1142	1	1
0 151	0 1111	1	1
0 151	1 1364	1	1
0 151	1 276	1	1
0 152	0 1518	1	1
0 152	0 603	1	1
0 152	0 1505	1	1
0 152	0 1408	1	1
0 152	1 1881	1	1
0 153	0 724	1	1
0 153	0 821	1	1
0 153	1 1434	1	1
0 153	1 1282	1	1
0 153	1 1928	1	1
0 154	0 626	1	1
0 154	0 605	1	1
0 154	1 541	1	1
0 154	1 954	1	1
0 154	1 935	1	1
0 155	0 1425	1	1
0 155	0 1786	1	1
0 155	0 1697	1	1
0 155	0 983	1	1
0 155	0 682	1	1
0 156	0 1941	1	1
0 156	0 1038	1	1
0 156	0 620	1	1
0 156	0 1549	1	1
0 156	1 28	1	1
0 157	0 110	1	1
0 157	0 1347	1	1
0 157	0 395	1	1
0 157	0 528	1	1
0 157	1 335	1	1
0 158	0 399	1	1
0 158	1 1525	1	1
0 158	1 574	1	1
0 158	1 1256	1	1
0 158	1 376	1	1
0 159	0 1776	1	1
0 159	1 943	1	1
0 159	1 1915	1	1
0 159	1 2000	1	1
0 159	1 1976	1	1
0 160	0 897	1	1
0 160	0 1496	1	1
0 160	1 1390	1	1
0 160	1 57	1	1
0 160	1 1692	1	1
0 161	0 247	1	1
0 161	0 195	1	1
0 161	0 1715	1	1
0 161	1 1323	1	1
0 161	1 1904	1	1
0 162	0 1194	1	1
0 162	0 99	1	1
0 162	0 148	1	1
0 162	0 486	1	1
0 162	1 213	1	1
0 163	0 868	1	1
0 163	0 1428	1	1
0 163	0 1976	1	1
0 163	1 997	1	1
0 163	1 1840	1	1
0 164	0 1711	1	1
0 164	0 1638	1	1
0 164	1 71	1	1
0 164	1 1599	1	1
0 164	1 1312	1	1
0 165	0 1024	1	1
0 165	1 465	1	1
0 165	1 871	1	1
0 165	1 347	1	1
0 165	1 121	1	1
0 166	0 1116	1	1
0 166	0 1631	1	1
0 166	1 1212	1	1
0 166	1 900	1	1
0 166	1 569	1	1
0 167	0 1704	1	1
0 167	0 1874	1	1
0 167	0 1115	1	1
0 167	0 244	1	1
0 167	1 1757	1	1
0 168	0 951	1	1
0 168	0 1694	1	1
0 168	0 1524	1	1
0 168	1 1746	1	1
0 168	1 988	1	1
0 169	0 580	1	1
0 169	0 628	1	1
0 169	1 371	1	1
0 169	1 1965	1	1
0 169	1 170	1	1
0 170	0 998	1	1
0 170	0 123	1	1
0 170	1 327	1	1
0 170	1 533	1	1
0 170	1 1143	1	1
0 171	0 741	1	1
0 171	0 210	1	1
0 171	1 1097	1	1
0 171	1 310	1	1
0 171	1 709	1	1
0 172	0 1565	1	1
0 172	0 1795	1	1
0 172	1 1061	1	1
0 172	1 1605	1	1
0 172	1 1818	1	1
0 173	0 114	1	1
0 173	0 1743	1	1
0 173	1 1461	1	1
0 173	1 409	1	1
0 173	1 677	1	1
0 174	0 1961	1	1
0 174	0 86	1	1
0 174	0 950	1	1
0 174	1 330	1	1
0 174	1 807	1	1
0 175	0 1905	1	1
0 175	0 1164	1	1
0 175	1 1243	1	1
0 175	1 278	1	1
0 175	1 1942	1	1
0 176	0 1160	1	1
0 176	0 1559	1	1
0 176	1 464	1	1
0 176	1 269	1	1
0 176	1 1759	1	1
0 177	0 372	1	1
0 177	0 272	1	1
0 177	0 341	1	1
0 177	1 627	1	1
0 177	1 431	1	1
0 178	0 704	1	1
0 178	0 1336	1	1
0 178	1 1641	1	1
0 178	1 1774	1	1
0 178	1 153	1	1
0 179	0 920	1	1
0 179	0 1007	1	1
0 179	0 1065	1	1
0 179	1 1216	1	1
0 179	1 1577	1	1
0 180	0 1511	1	1
0 180	0 1794	1	1
0 180	0 338	1	1
0 180	0 563	1	1
0 180	1 1718	1	1
0 181	0 203	1	1
0 181	0 689	1	1
0 181	1 1860	1	1
0 181	1 679	1	1
0 181	1 1048	1	1
0 182	1 366	1	1
0 182	1 1378	1	1
0 182	1 434	1	1
0 182	1 273	1	1
0 182	1 162	1	1
0 183	0 1121	1	1
0 183	0 1404	1	1
0 183	0 575	1	1
0 183	0 1462	1	1
0 183	1 42	1	1
0 184	0 605	1	1
0 184	1 29	1	1
0 184	1 1035	1	1
0 184	1 1667	1	1
0 184	1 1567	1	1
0 185	0 1815	1	1
0 185	0 1549	1	1
0 185	0 662	1	1
0 185	1 1324	1	1
0 185	1 827	1	1
0 186	0 1661	1	1
0 186	0 1698	1	1
0 186	1 723	1	1
0 186	1 1998	1	1
0 186	1 126	1	1
0 187	0 934	1	1
0 187	0 1278	1	1
0 187	1 442	1	1
0 187	1 1766	1	1
0 187	1 1576	1	1
0 188	0 1952	1	1
0 188	0 1964	1	1
0 188	0 589	1	1
0 188	0 1482	1	1
0 188	1 632	1	1
0 189	0 1098	1	1
0 189	0 1928	1	1
0 189	1 35	1	1
0 189	1 1991	1	1
0 189	1 1850	1	1
0 190	0 1350	1	1
0 190	0 1677	1	1
0 190	1 1199	1	1
0 190	1 173	1	1
0 190	1 979	1	1
0 191	0 1567	1	1
0 191	0 1079	1	1
0 191	1 882	1	1
0 191	1 1764	1	1
0 191	1 1186	1	1
0 192	0 591	1	1
0 192	0 89	1	1
0 192	1 635	1	1
0 192	1 645	1	1
0 192	1 1594	1	1
0 193	0 1035	1	1
0 193	0 153	1	1
0 193	1 454	1	1
0 193	1 1027	1	1
0 193	1 1047	1	1
0 194	0 318	1	1
0 194	0 1151	1	1
0 194	1 1562	1	1
0 194	1 1684	1	1
0 194	1 151	1	1
0 195	0 351	1	1
0 195	1 768	1	1
0 195	1 217	1	1
0 195	1 372	1	1
0 195	1 1439	1	1
0 196	0 1251	1	1
0 196	0 62	1	1
0 196	0 1495	1	1
0 196	1 1629	1	1
0 196	1 1220	1	1
0 197	0 30	1	1
0 197	0 1562	1	1
0 197	0 76	1	1
0 197	0 1962	1	1
0 197	1 1897	1	1
0 198	0 722	1	1
0 198	0 1012	1	1
0 198	1 1730	1	1
0 198	1 337	1	1
0 198	1 493	1	1
0 199	0 806	1	1
0 199	0 486	1	1
0 199	0 819	1	1
0 199	0 1170	1	1
0 199	1 1270	1	1
0 200	1 1948	1	1
0 200	1 908	1	1
0 200	1 1729	1	1
0 200	1 825	1	1
0 200	1 1157	1	1
0 201	0 1548	1	1
0 201	1 1774	1	1
0 201	1 1620	1	1
0 201	1 339	1	1
0 201	1 1882	1	1
0 202	0 1430	1	1
0 202	0 642	1	1
0 202	1 516	1	1
0 202	1 1112	1	1
0 202	1 1509	1	1
0 203	0 467	1	1
0 203	0 1038	1	1
0 203	0 1231	1	1
0 203	0 1464	1	1
0 203	1 474	1	1
0 204	0 142	1	1
0 204	0 1578	1	1
0 204	0 1885	1	1
0 204	1 1966	1	1
0 204	1 85	1	1
0 205	0 144	1	1
0 205	0 365	1	1
0 205	0 921	1	1
0 205	1 1529	1	1
0 205	1 685	1	1
0 206	0 1426	1	1
0 206	0 88	1	1
0 206	0 972	1	1
0 206	0 1513	1	1
0 206	1 1226	1	1
0 207	0 217	1	1
0 207	0 607	1	1
0 207	1 56	1	1
0 207	1 1396	1	1
0 207	1 98	1	1
0 208	0 622	1	1
0 208	1 1406	1	1
0 208	1 44	1	1
0 208	1 1733	1	1
0 208	1 347	1	1
0 209	0 1153	1	1
0 209	0 705	1	1
0 209	0 1166	1	1
0 209	1 627	1	1
0 209	1 1857	1	1
0 210	0 1818	1	1
0 210	1 797	1	1
0 210	1 503	1	1
0 210	1 1772	1	1
0 210	1 122	1	1
0 211	0 77	1	1
0 211	1 447	1	1
0 211	1 1359	1	1
0 211	1 1156	1	1
0 211	1 12	1	1
0 212	0 206	1	1
0 212	1 1988	1	1
0 212	1 1385	1	1
0 212	1 980	1	1
0 212	1 778	1	1
0 213	0 439	1	1
0 213	0 845	1	1
0 213	0 655	1	1
0 213	0 681	1	1
0 213	1 1591	1	1
0 214	0 591	1	1
0 214	0 176	1	1
0 214	0 726	1	1
0 214	1 869	1	1
0 214	1 1725	1	1
0 215	0 1685	1	1
0 215	0 355	1	1
0 215	0 1347	1	1
0 215	0 268	1	1
0 215	1 1446	1	1
0 216	0 1466	1	1
0 216	0 624	1	1
0 216	0 434	1	1
0 216	0 949	1	1
0 216	1 905	1	1
0 217	0 480	1	1
0 217	0 1580	1	1
0 217	0 1076	1	1
0 217	0 1189	1	1
0 217	1 445	1	1
0 218	0 203	1	1
0 218	0 382	1	1
0 218	1 1242	1	1
0 218	1 1151	1	1
0 218	1 1397	1	1
0 219	0 208	1	1
0 219	0 926	1	1
0 219	1 636	1	1
0 219	1 256	1	1
0 219	1 1254	1	1
0 220	0 167	1	1
0 220	0 489	1	1
0 220	0 649	1	1
0 220	1 1566	1	1
0 220	1 1445	1	1
0 221	0 735	1	1
0 221	0 1591	1	1
0 221	1 1558	1	1
0 221	1 1471	1	1
0 221	1 691	1	1
