# Total number neurons: 4000
# Local number neurons: 2000
# Number MPI ranks: 2
# Current simulation step: 1003
# <target rank> <target neuron id>	<source rank> <source neuron id>	<weight>	<plastic>
0 557	0 23	1	1
0 952	0 23	1	1
1 1038	0 23	1	1
0 1038	0 24	1	1
0 1574	0 24	1	1
0 1348	0 24	1	1
0 1854	0 24	1	1
1 1945	0 24	1	1
0 1997	0 25	1	1
0 1627	0 25	1	1
1 1889	0 25	1	1
1 1393	0 25	1	1
1 900	0 25	1	1
0 1233	0 26	1	1
0 698	0 26	1	1
0 1807	0 26	1	1
1 461	0 26	1	1
1 1154	0 26	1	1
0 1973	0 27	1	1
0 392	0 27	1	1
0 1858	0 27	1	1
1 514	0 27	1	1
1 1921	0 27	1	1
0 1831	0 28	1	1
0 504	0 28	1	1
0 1483	0 28	1	1
1 755	0 28	1	1
1 339	0 28	1	1
0 1735	0 29	1	1
0 624	0 29	1	1
0 317	0 29	1	1
1 839	0 29	1	1
1 1712	0 29	1	1
0 946	0 30	1	1
0 197	0 30	1	1
0 1196	0 30	1	1
0 1868	0 30	1	1
1 724	0 30	1	1
0 1852	0 31	1	1
0 1384	0 31	1	1
1 390	0 31	1	1
1 1595	0 31	1	1
1 1500	0 31	1	1
0 476	0 32	1	1
0 1250	0 32	1	1
1 144	0 32	1	1
1 882	0 32	1	1
1 1054	0 32	1	1
0 1766	0 33	1	1
0 866	0 33	1	1
0 1892	0 33	1	1
1 634	0 33	1	1
1 1081	0 33	1	1
0 1146	0 34	1	1
0 693	0 34	1	1
0 863	0 34	1	1
0 1824	0 34	1	1
1 485	0 34	1	1
0 288	0 35	1	1
0 1319	0 35	1	1
1 164	0 35	1	1
1 1048	0 35	1	1
1 535	0 35	1	1
0 109	0 36	1	1
1 1682	0 36	1	1
1 596	0 36	1	1
1 473	0 36	1	1
1 1308	0 36	1	1
0 310	0 37	1	1
1 1179	0 37	1	1
1 270	0 37	1	1
1 700	0 37	1	1
1 42	0 37	1	1
0 1419	0 38	1	1
0 439	0 38	1	1
0 1421	0 38	1	1
1 384	0 38	1	1
1 1032	0 38	1	1
1 1429	0 39	1	1
1 771	0 39	1	1
1 1000	0 39	1	1
1 633	0 39	1	1
1 1019	0 39	1	1
0 1118	0 40	1	1
0 1137	0 40	1	1
0 122	0 40	1	1
1 1663	0 40	1	1
1 775	0 40	1	1
0 1040	0 41	1	1
0 903	0 41	1	1
0 108	0 41	1	1
1 829	0 41	1	1
1 1190	0 41	1	1
0 912	0 42	1	1
0 1098	0 42	1	1
1 1741	0 42	1	1
1 212	0 42	1	1
1 998	0 42	1	1
0 265	0 43	1	1
0 1873	0 43	1	1
0 1792	0 43	1	1
1 1668	0 43	1	1
1 810	0 43	1	1
0 1846	0 44	1	1
0 253	0 44	1	1
0 1822	0 44	1	1
1 958	0 44	1	1
1 1481	0 44	1	1
0 1457	0 45	1	1
0 891	0 45	1	1
1 1620	0 45	1	1
1 1953	0 45	1	1
1 385	0 45	1	1
0 136	0 46	1	1
0 877	0 46	1	1
0 801	0 46	1	1
1 242	0 46	1	1
1 64	0 46	1	1
0 1026	0 47	1	1
0 387	0 47	1	1
1 449	0 47	1	1
1 1276	0 47	1	1
1 157	0 47	1	1
0 295	0 48	1	1
0 1938	0 48	1	1
1 1075	0 48	1	1
1 433	0 48	1	1
1 266	0 48	1	1
0 998	0 49	1	1
0 1791	0 49	1	1
0 1538	0 49	1	1
1 1435	0 49	1	1
1 817	0 49	1	1
0 1886	0 50	1	1
0 878	0 50	1	1
0 1245	0 50	1	1
1 768	0 50	1	1
1 865	0 50	1	1
0 1440	0 51	1	1
0 513	0 51	1	1
1 2000	0 51	1	1
1 1137	0 51	1	1
1 1558	0 51	1	1
0 1049	0 52	1	1
0 1517	0 52	1	1
0 991	0 52	1	1
1 478	0 52	1	1
1 1472	0 52	1	1
0 1781	0 53	1	1
0 722	0 53	1	1
0 288	0 53	1	1
0 987	0 53	1	1
1 1392	0 53	1	1
0 1077	0 54	1	1
0 1834	0 54	1	1
0 797	0 54	1	1
1 844	0 54	1	1
1 85	0 54	1	1
0 1589	0 55	1	1
0 669	0 55	1	1
1 1620	0 55	1	1
1 1346	0 55	1	1
1 1	0 55	1	1
0 302	0 56	1	1
0 791	0 56	1	1
0 613	0 56	1	1
1 1485	0 56	1	1
1 1593	0 56	1	1
0 906	0 57	1	1
0 1815	0 57	1	1
0 580	0 57	1	1
0 347	0 57	1	1
1 1036	0 57	1	1
0 1427	0 58	1	1
0 1980	0 58	1	1
1 990	0 58	1	1
1 150	0 58	1	1
1 1858	0 58	1	1
0 524	0 59	1	1
0 488	0 59	1	1
0 1357	0 59	1	1
0 1023	0 59	1	1
1 397	0 59	1	1
0 131	0 60	1	1
0 317	0 60	1	1
0 67	0 60	1	1
1 1890	0 60	1	1
1 1108	0 60	1	1
0 1981	0 61	1	1
0 995	0 61	1	1
0 448	0 61	1	1
0 1235	0 61	1	1
1 542	0 61	1	1
0 196	0 62	1	1
1 1759	0 62	1	1
1 1223	0 62	1	1
1 212	0 62	1	1
1 381	0 62	1	1
0 298	0 63	1	1
0 632	0 63	1	1
1 357	0 63	1	1
1 1279	0 63	1	1
1 994	0 63	1	1
0 1031	0 64	1	1
0 1892	0 64	1	1
1 290	0 64	1	1
1 702	0 64	1	1
1 294	0 64	1	1
0 1116	0 65	1	1
0 1777	0 65	1	1
0 517	0 65	1	1
1 352	0 65	1	1
1 1484	0 65	1	1
0 1220	0 66	1	1
0 22	0 66	1	1
0 1849	0 66	1	1
1 1699	0 66	1	1
1 798	0 66	1	1
0 103	0 67	1	1
0 645	0 67	1	1
0 1792	0 67	1	1
0 70	0 67	1	1
0 1103	0 67	1	1
0 735	0 68	1	1
1 1887	0 68	1	1
1 1758	0 68	1	1
1 1745	0 68	1	1
1 340	0 68	1	1
0 1189	0 69	1	1
0 1415	0 69	1	1
0 1652	0 69	1	1
0 1537	0 69	1	1
1 580	0 69	1	1
1 1489	0 70	1	1
1 891	0 70	1	1
1 22	0 70	1	1
1 502	0 70	1	1
1 1082	0 70	1	1
0 342	0 71	1	1
0 54	0 71	1	1
0 1759	0 71	1	1
0 990	0 71	1	1
1 1665	0 71	1	1
0 1673	0 72	1	1
0 410	0 72	1	1
1 705	0 72	1	1
1 489	0 72	1	1
1 1443	0 72	1	1
0 650	0 73	1	1
0 1290	0 73	1	1
0 927	0 73	1	1
0 514	0 73	1	1
1 1403	0 73	1	1
0 1315	0 74	1	1
0 620	0 74	1	1
0 795	0 74	1	1
0 56	0 74	1	1
1 1852	0 74	1	1
0 852	0 75	1	1
0 87	0 75	1	1
0 707	0 75	1	1
1 272	0 75	1	1
1 1707	0 75	1	1
0 114	0 76	1	1
0 5	0 76	1	1
0 197	0 76	1	1
1 1523	0 76	1	1
1 245	0 76	1	1
0 1133	0 77	1	1
0 211	0 77	1	1
1 1128	0 77	1	1
1 1103	0 77	1	1
1 982	0 77	1	1
0 1411	0 78	1	1
0 1123	0 78	1	1
0 1876	0 78	1	1
1 861	0 78	1	1
1 1553	0 78	1	1
0 818	0 79	1	1
0 1267	0 79	1	1
1 1090	0 79	1	1
1 268	0 79	1	1
1 471	0 79	1	1
0 1092	0 80	1	1
0 811	0 80	1	1
1 1096	0 80	1	1
1 200	0 80	1	1
1 1219	0 80	1	1
0 1462	0 81	1	1
0 927	0 81	1	1
0 1622	0 81	1	1
1 249	0 81	1	1
1 1123	0 81	1	1
0 457	0 82	1	1
0 1053	0 82	1	1
0 1236	0 82	1	1
0 1168	0 82	1	1
1 1704	0 82	1	1
0 692	0 83	1	1
1 562	0 83	1	1
1 384	0 83	1	1
1 120	0 83	1	1
1 343	0 83	1	1
0 903	0 84	1	1
0 844	0 84	1	1
1 1105	0 84	1	1
1 1531	0 84	1	1
1 547	0 84	1	1
0 227	0 85	1	1
0 1470	0 85	1	1
0 725	0 85	1	1
1 1316	0 85	1	1
1 1469	0 85	1	1
0 174	0 86	1	1
0 644	0 86	1	1
1 222	0 86	1	1
1 428	0 86	1	1
1 701	0 86	1	1
0 330	0 87	1	1
0 885	0 87	1	1
1 1864	0 87	1	1
1 1254	0 87	1	1
1 1063	0 87	1	1
0 512	0 88	1	1
0 206	0 88	1	1
0 131	0 88	1	1
1 900	0 88	1	1
1 650	0 88	1	1
0 1364	0 89	1	1
0 375	0 89	1	1
0 192	0 89	1	1
1 297	0 89	1	1
1 1264	0 89	1	1
0 944	0 90	1	1
0 749	0 90	1	1
1 579	0 90	1	1
1 331	0 90	1	1
1 1998	0 90	1	1
0 272	0 91	1	1
0 892	0 91	1	1
0 793	0 91	1	1
1 1111	0 91	1	1
1 1040	0 91	1	1
0 1067	0 92	1	1
0 957	0 92	1	1
1 292	0 92	1	1
1 1822	0 92	1	1
1 1411	0 92	1	1
0 1562	0 93	1	1
0 1466	0 93	1	1
1 1118	0 93	1	1
1 208	0 93	1	1
1 1078	0 93	1	1
0 1581	0 94	1	1
0 1990	0 94	1	1
1 111	0 94	1	1
1 613	0 94	1	1
1 300	0 94	1	1
0 1840	0 95	1	1
1 202	0 95	1	1
1 1618	0 95	1	1
1 1554	0 95	1	1
1 192	0 95	1	1
0 1884	0 96	1	1
0 1496	0 96	1	1
0 576	0 96	1	1
0 849	0 96	1	1
1 1911	0 96	1	1
0 1970	0 97	1	1
1 926	0 97	1	1
1 932	0 97	1	1
1 1764	0 97	1	1
1 475	0 97	1	1
0 570	0 98	1	1
0 953	0 98	1	1
1 1204	0 98	1	1
1 1507	0 98	1	1
1 1780	0 98	1	1
0 162	0 99	1	1
0 261	0 99	1	1
0 1273	0 99	1	1
0 1793	0 99	1	1
1 337	0 99	1	1
0 318	0 100	1	1
0 1466	0 100	1	1
1 83	0 100	1	1
1 899	0 100	1	1
1 269	0 100	1	1
0 139	0 101	1	1
0 1135	0 101	1	1
0 359	0 101	1	1
0 1589	0 101	1	1
1 260	0 101	1	1
0 141	0 102	1	1
0 1188	0 102	1	1
0 255	0 102	1	1
0 974	0 102	1	1
1 936	0 102	1	1
0 383	0 103	1	1
0 1353	0 103	1	1
1 904	0 103	1	1
1 1632	0 103	1	1
1 784	0 103	1	1
0 1804	0 104	1	1
0 41	0 104	1	1
0 1345	0 104	1	1
1 137	0 104	1	1
1 1118	0 104	1	1
0 1363	0 105	1	1
0 1333	0 105	1	1
0 570	0 105	1	1
1 271	0 105	1	1
1 1540	0 105	1	1
0 342	0 106	1	1
0 1173	0 106	1	1
1 1141	0 106	1	1
1 337	0 106	1	1
1 1395	0 106	1	1
0 4	0 107	1	1
0 1369	0 107	1	1
1 25	0 107	1	1
1 442	0 107	1	1
1 996	0 107	1	1
0 876	0 108	1	1
0 315	0 108	1	1
0 1663	0 108	1	1
1 407	0 108	1	1
1 971	0 108	1	1
0 706	0 109	1	1
0 52	0 109	1	1
1 1682	0 109	1	1
1 1854	0 109	1	1
1 394	0 109	1	1
0 157	0 110	1	1
0 1149	0 110	1	1
0 400	0 110	1	1
1 440	0 110	1	1
1 242	0 110	1	1
0 734	0 111	1	1
0 1322	0 111	1	1
1 621	0 111	1	1
1 307	0 111	1	1
1 523	0 111	1	1
0 1335	0 112	1	1
0 1250	0 112	1	1
1 788	0 112	1	1
1 765	0 112	1	1
1 1875	0 112	1	1
0 731	0 113	1	1
0 1492	0 113	1	1
0 1880	0 113	1	1
1 1946	0 113	1	1
1 206	0 113	1	1
0 173	0 114	1	1
0 1881	0 114	1	1
0 1738	0 114	1	1
1 796	0 114	1	1
1 90	0 114	1	1
0 1144	0 115	1	1
0 1378	0 115	1	1
1 1574	0 115	1	1
1 1449	0 115	1	1
1 226	0 115	1	1
0 726	0 116	1	1
0 1785	0 116	1	1
0 668	0 116	1	1
1 1394	0 116	1	1
1 1544	0 116	1	1
0 1184	0 117	1	1
0 573	0 117	1	1
0 1608	0 117	1	1
1 1770	0 117	1	1
1 304	0 117	1	1
0 1315	0 118	1	1
0 938	0 118	1	1
0 596	0 118	1	1
0 1023	0 118	1	1
1 814	0 118	1	1
0 1091	0 119	1	1
0 647	0 119	1	1
1 1270	0 119	1	1
1 1751	0 119	1	1
1 1333	0 119	1	1
1 1829	0 120	1	1
1 825	0 120	1	1
1 1022	0 120	1	1
1 786	0 120	1	1
1 1988	0 120	1	1
0 680	0 121	1	1
0 1338	0 121	1	1
0 47	0 121	1	1
1 1842	0 121	1	1
1 1110	0 121	1	1
0 1517	0 122	1	1
1 1223	0 122	1	1
1 1381	0 122	1	1
1 268	0 122	1	1
1 1824	0 122	1	1
0 727	0 123	1	1
0 170	0 123	1	1
1 1545	0 123	1	1
1 458	0 123	1	1
1 477	0 123	1	1
0 1800	0 124	1	1
0 606	0 124	1	1
0 505	0 124	1	1
0 1444	0 124	1	1
1 256	0 124	1	1
0 1126	0 125	1	1
0 274	0 125	1	1
1 1349	0 125	1	1
1 1474	0 125	1	1
1 1992	0 125	1	1
0 1963	0 126	1	1
0 745	0 126	1	1
1 400	0 126	1	1
1 573	0 126	1	1
1 246	0 126	1	1
0 105	0 127	1	1
0 1964	0 127	1	1
0 1520	0 127	1	1
0 854	0 127	1	1
1 1362	0 127	1	1
0 1416	0 128	1	1
0 1249	0 128	1	1
0 1800	0 128	1	1
1 1789	0 128	1	1
1 931	0 128	1	1
0 685	0 129	1	1
1 1617	0 129	1	1
1 1865	0 129	1	1
1 1166	0 129	1	1
1 1994	0 129	1	1
0 1663	0 130	1	1
0 1509	0 130	1	1
0 686	0 130	1	1
1 451	0 130	1	1
1 846	0 130	1	1
1 783	0 131	1	1
1 1732	0 131	1	1
1 1257	0 131	1	1
1 1518	0 131	1	1
1 963	0 131	1	1
0 1575	0 132	1	1
1 820	0 132	1	1
1 939	0 132	1	1
1 1935	0 132	1	1
1 747	0 132	1	1
0 487	0 133	1	1
0 419	0 133	1	1
0 1178	0 133	1	1
1 466	0 133	1	1
1 406	0 133	1	1
0 1458	0 134	1	1
0 1673	0 134	1	1
0 1872	0 134	1	1
0 1871	0 134	1	1
1 188	0 134	1	1
0 404	0 135	1	1
0 1475	0 135	1	1
1 1964	0 135	1	1
1 672	0 135	1	1
1 333	0 135	1	1
0 1865	0 136	1	1
0 1410	0 136	1	1
0 714	0 136	1	1
1 799	0 136	1	1
1 138	0 136	1	1
0 346	0 137	1	1
1 1099	0 137	1	1
1 97	0 137	1	1
1 1782	0 137	1	1
1 1870	0 137	1	1
0 1778	0 138	1	1
0 474	0 138	1	1
0 1718	0 138	1	1
1 1267	0 138	1	1
1 1294	0 138	1	1
0 1973	0 139	1	1
0 105	0 139	1	1
0 451	0 139	1	1
1 1197	0 139	1	1
1 1215	0 139	1	1
0 569	0 140	1	1
0 315	0 140	1	1
0 433	0 140	1	1
1 334	0 140	1	1
1 912	0 140	1	1
0 370	0 141	1	1
0 1642	0 141	1	1
1 1220	0 141	1	1
1 1813	0 141	1	1
1 1701	0 141	1	1
0 1395	0 142	1	1
0 144	0 142	1	1
0 204	0 142	1	1
1 473	0 142	1	1
1 1422	0 142	1	1
0 788	0 143	1	1
0 1624	0 143	1	1
0 1216	0 143	1	1
0 1353	0 143	1	1
1 467	0 143	1	1
0 1089	0 144	1	1
0 205	0 144	1	1
0 1456	0 144	1	1
0 598	0 144	1	1
1 574	0 144	1	1
0 704	0 145	1	1
1 325	0 145	1	1
1 1476	0 145	1	1
1 960	0 145	1	1
1 462	0 145	1	1
0 1131	0 146	1	1
0 1063	0 146	1	1
1 551	0 146	1	1
1 500	0 146	1	1
1 95	0 146	1	1
0 524	0 147	1	1
0 1135	0 147	1	1
0 826	0 147	1	1
1 1111	0 147	1	1
1 1233	0 147	1	1
0 861	0 148	1	1
0 1998	0 148	1	1
0 1517	0 148	1	1
0 162	0 148	1	1
1 1348	0 148	1	1
0 509	0 149	1	1
0 1804	0 149	1	1
1 1013	0 149	1	1
1 54	0 149	1	1
1 1889	0 149	1	1
0 1284	0 150	1	1
0 1519	0 150	1	1
1 850	0 150	1	1
1 1986	0 150	1	1
1 673	0 150	1	1
0 1838	0 151	1	1
0 1913	0 151	1	1
0 1329	0 151	1	1
1 415	0 151	1	1
1 1186	0 151	1	1
0 1234	0 152	1	1
1 648	0 152	1	1
1 1254	0 152	1	1
1 1663	0 152	1	1
1 1107	0 152	1	1
0 1289	0 153	1	1
0 193	0 153	1	1
0 1660	0 153	1	1
1 1093	0 153	1	1
1 1800	0 153	1	1
0 925	0 154	1	1
0 1645	0 154	1	1
1 1707	0 154	1	1
1 5	0 154	1	1
1 1188	0 154	1	1
0 1456	0 155	1	1
0 328	0 155	1	1
0 1906	0 155	1	1
0 1305	0 155	1	1
1 12	0 155	1	1
0 422	0 156	1	1
0 74	0 156	1	1
0 1566	0 156	1	1
1 1780	0 156	1	1
1 983	0 156	1	1
0 855	0 157	1	1
0 1806	0 157	1	1
0 623	0 157	1	1
1 1889	0 157	1	1
1 322	0 157	1	1
0 640	0 158	1	1
0 764	0 158	1	1
1 1360	0 158	1	1
1 1527	0 158	1	1
1 855	0 158	1	1
0 827	0 159	1	1
0 1036	0 159	1	1
0 1920	0 159	1	1
1 1042	0 159	1	1
1 1174	0 159	1	1
0 623	0 160	1	1
0 1677	0 160	1	1
0 303	0 160	1	1
1 213	0 160	1	1
1 1295	0 160	1	1
0 298	0 161	1	1
0 1875	0 161	1	1
0 1464	0 161	1	1
1 1533	0 161	1	1
1 98	0 161	1	1
0 528	0 162	1	1
0 422	0 162	1	1
0 1532	0 162	1	1
0 1429	0 162	1	1
0 1510	0 162	1	1
0 19	0 163	1	1
0 918	0 163	1	1
1 486	0 163	1	1
1 1734	0 163	1	1
1 1317	0 163	1	1
0 1549	0 164	1	1
0 1225	0 164	1	1
1 137	0 164	1	1
1 1708	0 164	1	1
1 116	0 164	1	1
0 1507	0 165	1	1
0 389	0 165	1	1
0 427	0 165	1	1
1 353	0 165	1	1
1 513	0 165	1	1
0 627	0 166	1	1
0 1744	0 166	1	1
0 266	0 166	1	1
1 251	0 166	1	1
1 1829	0 166	1	1
0 1550	0 167	1	1
0 220	0 167	1	1
0 658	0 167	1	1
1 956	0 167	1	1
1 1173	0 167	1	1
0 494	0 168	1	1
0 1127	0 168	1	1
1 437	0 168	1	1
1 405	0 168	1	1
1 1780	0 168	1	1
0 411	0 169	1	1
1 1287	0 169	1	1
1 1729	0 169	1	1
1 1938	0 169	1	1
1 294	0 169	1	1
0 1527	0 170	1	1
0 301	0 170	1	1
1 1996	0 170	1	1
1 1554	0 170	1	1
1 23	0 170	1	1
0 1484	0 171	1	1
0 858	0 171	1	1
0 1237	0 171	1	1
0 1014	0 171	1	1
1 90	0 171	1	1
0 787	0 172	1	1
0 94	0 172	1	1
1 1628	0 172	1	1
1 1456	0 172	1	1
1 1438	0 172	1	1
1 6	0 173	1	1
1 832	0 173	1	1
1 1234	0 173	1	1
1 1457	0 173	1	1
1 822	0 173	1	1
1 329	0 174	1	1
1 232	0 174	1	1
1 1683	0 174	1	1
1 572	0 174	1	1
1 102	0 174	1	1
0 1816	0 175	1	1
0 131	0 175	1	1
0 1476	0 175	1	1
1 881	0 175	1	1
1 510	0 175	1	1
0 1014	0 176	1	1
0 214	0 176	1	1
0 1384	0 176	1	1
1 1022	0 176	1	1
1 340	0 176	1	1
0 372	0 177	1	1
0 1891	0 177	1	1
0 325	0 177	1	1
1 885	0 177	1	1
1 570	0 177	1	1
0 1209	0 178	1	1
0 1922	0 178	1	1
1 1641	0 178	1	1
1 781	0 178	1	1
1 1753	0 178	1	1
0 1225	0 179	1	1
0 1085	0 179	1	1
1 1034	0 179	1	1
1 492	0 179	1	1
1 1718	0 179	1	1
0 657	0 180	1	1
0 774	0 180	1	1
0 1218	0 180	1	1
1 968	0 180	1	1
1 924	0 180	1	1
0 583	0 181	1	1
0 124	0 181	1	1
1 963	0 181	1	1
1 627	0 181	1	1
1 798	0 181	1	1
0 1965	0 182	1	1
0 1273	0 182	1	1
0 1684	0 182	1	1
0 529	0 182	1	1
1 1455	0 182	1	1
0 116	0 183	1	1
0 1969	0 183	1	1
0 1498	0 183	1	1
1 550	0 183	1	1
1 1949	0 183	1	1
0 145	0 184	1	1
0 1901	0 184	1	1
1 1151	0 184	1	1
1 946	0 184	1	1
1 151	0 184	1	1
0 421	0 185	1	1
0 750	0 185	1	1
0 618	0 185	1	1
0 840	0 185	1	1
1 606	0 185	1	1
0 1530	0 186	1	1
1 214	0 186	1	1
1 1445	0 186	1	1
1 1115	0 186	1	1
1 392	0 186	1	1
0 1652	0 187	1	1
0 1210	0 187	1	1
0 455	0 187	1	1
1 1919	0 187	1	1
1 350	0 187	1	1
0 108	0 188	1	1
0 1997	0 188	1	1
0 756	0 188	1	1
0 1539	0 188	1	1
1 515	0 188	1	1
0 743	0 189	1	1
0 1403	0 189	1	1
1 776	0 189	1	1
1 1430	0 189	1	1
1 447	0 189	1	1
0 1859	0 190	1	1
0 1487	0 190	1	1
0 466	0 190	1	1
1 584	0 190	1	1
1 990	0 190	1	1
0 1147	0 191	1	1
0 236	0 191	1	1
1 1659	0 191	1	1
1 1765	0 191	1	1
1 1469	0 191	1	1
0 1774	0 192	1	1
0 942	0 192	1	1
0 1563	0 192	1	1
1 217	0 192	1	1
1 1801	0 192	1	1
0 921	0 193	1	1
0 810	0 193	1	1
0 387	0 193	1	1
1 1269	0 193	1	1
1 811	0 193	1	1
1 1871	0 194	1	1
1 665	0 194	1	1
1 1104	0 194	1	1
1 1476	0 194	1	1
1 383	0 194	1	1
0 1383	0 195	1	1
0 161	0 195	1	1
0 1210	0 195	1	1
1 724	0 195	1	1
1 1875	0 195	1	1
0 776	0 196	1	1
0 70	0 196	1	1
1 917	0 196	1	1
1 1298	0 196	1	1
1 1856	0 196	1	1
0 963	0 197	1	1
0 1090	0 197	1	1
0 52	0 197	1	1
0 1005	0 197	1	1
1 1362	0 197	1	1
0 908	0 198	1	1
0 1539	0 198	1	1
0 676	0 198	1	1
0 322	0 198	1	1
1 502	0 198	1	1
0 753	0 199	1	1
0 1857	0 199	1	1
1 1421	0 199	1	1
1 1185	0 199	1	1
1 658	0 199	1	1
0 246	0 200	1	1
0 1440	0 200	1	1
0 1016	0 200	1	1
1 444	0 200	1	1
1 1462	0 200	1	1
0 1746	0 201	1	1
0 653	0 201	1	1
0 1486	0 201	1	1
1 501	0 201	1	1
1 1053	0 201	1	1
1 1635	0 202	1	1
1 253	0 202	1	1
1 1212	0 202	1	1
1 452	0 202	1	1
1 896	0 202	1	1
0 181	0 203	1	1
0 1799	0 203	1	1
0 218	0 203	1	1
1 546	0 203	1	1
1 1156	0 203	1	1
0 657	0 204	1	1
0 1853	0 204	1	1
0 757	0 204	1	1
1 495	0 204	1	1
1 465	0 204	1	1
0 1489	0 205	1	1
0 47	0 205	1	1
0 998	0 205	1	1
0 1741	0 205	1	1
1 162	0 205	1	1
0 481	0 206	1	1
0 212	0 206	1	1
0 115	0 206	1	1
1 1033	0 206	1	1
1 1293	0 206	1	1
0 700	0 207	1	1
1 1802	0 207	1	1
1 1247	0 207	1	1
1 766	0 207	1	1
1 1668	0 207	1	1
0 219	0 208	1	1
0 556	0 208	1	1
0 390	0 208	1	1
1 1096	0 208	1	1
1 1316	0 208	1	1
0 1874	0 209	1	1
1 352	0 209	1	1
1 1273	0 209	1	1
1 203	0 209	1	1
1 1626	0 209	1	1
0 1916	0 210	1	1
0 970	0 210	1	1
0 171	0 210	1	1
1 620	0 210	1	1
1 1314	0 210	1	1
0 29	0 211	1	1
0 1482	0 211	1	1
1 935	0 211	1	1
1 1238	0 211	1	1
1 981	0 211	1	1
0 904	0 212	1	1
0 1361	0 212	1	1
0 1689	0 212	1	1
1 1622	0 212	1	1
1 462	0 212	1	1
0 1764	0 213	1	1
0 1511	0 213	1	1
1 1569	0 213	1	1
1 103	0 213	1	1
1 275	0 213	1	1
0 548	0 214	1	1
0 1861	0 214	1	1
0 493	0 214	1	1
0 1599	0 214	1	1
1 1989	0 214	1	1
0 482	0 215	1	1
0 97	0 215	1	1
0 46	0 215	1	1
1 1663	0 215	1	1
1 423	0 215	1	1
0 1104	0 216	1	1
0 311	0 216	1	1
1 1944	0 216	1	1
1 624	0 216	1	1
1 1607	0 216	1	1
0 207	0 217	1	1
0 1511	0 217	1	1
0 1136	0 217	1	1
1 570	0 217	1	1
1 932	0 217	1	1
0 866	0 218	1	1
1 1629	0 218	1	1
1 480	0 218	1	1
1 1803	0 218	1	1
1 564	0 218	1	1
0 233	0 219	1	1
1 1850	0 219	1	1
1 1271	0 219	1	1
1 993	0 219	1	1
1 1585	0 219	1	1
0 13	0 220	1	1
0 1671	0 220	1	1
1 1265	0 220	1	1
1 1359	0 220	1	1
1 1314	0 220	1	1
0 325	0 221	1	1
0 1688	0 221	1	1
1 1417	0 221	1	1
1 1425	0 221	1	1
1 1252	0 221	1	1
1 139	0 222	1	1
1 1450	0 222	1	1
